------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.3 Firmware v1.7.2 date format M/d/yyyy Filter LowFrequencyExtension -----------
Serial Number: TAS1D47140221
Start Time 14:15:00
Start Date 1/30/2019
Epoch Period (hh:mm:ss) 00:01:00
Download Time 23:43:27
Download Date 2/18/2007
Current Memory Address: 0
Current Battery Voltage: 4.08     Mode = 12
--------------------------------------------------
Axis1,Axis2,Axis3,vectormagnitude,timestamp
0,0,0,0,2019-02-07 22:34:00
0,0,0,0,2019-02-07 22:35:00
1555,1017,1201,2212,2019-02-07 22:36:00
0,0,0,0,2019-02-07 22:37:00
0,0,0,0,2019-02-07 22:38:00
0,0,0,0,2019-02-07 22:39:00
0,0,0,0,2019-02-07 22:40:00
0,0,0,0,2019-02-07 22:41:00
0,0,0,0,2019-02-07 22:42:00
0,0,0,0,2019-02-07 22:43:00
0,0,0,0,2019-02-07 22:44:00
0,0,0,0,2019-02-07 22:45:00
1,5,6,8,2019-02-07 22:46:00
4,6,3,8,2019-02-07 22:47:00
0,0,0,0,2019-02-07 22:48:00
0,0,0,0,2019-02-07 22:49:00
0,0,0,0,2019-02-07 22:50:00
0,0,0,0,2019-02-07 22:51:00
0,0,0,0,2019-02-07 22:52:00
0,0,0,0,2019-02-07 22:53:00
0,0,0,0,2019-02-07 22:54:00
0,0,0,0,2019-02-07 22:55:00
0,0,0,0,2019-02-07 22:56:00
0,0,0,0,2019-02-07 22:57:00
0,0,0,0,2019-02-07 22:58:00
0,0,0,0,2019-02-07 22:59:00
0,0,0,0,2019-02-07 23:00:00
0,0,0,0,2019-02-07 23:01:00
0,0,0,0,2019-02-07 23:02:00
0,0,0,0,2019-02-07 23:03:00
0,0,0,0,2019-02-07 23:04:00
0,0,0,0,2019-02-07 23:05:00
0,0,0,0,2019-02-07 23:06:00
20,99,203,227,2019-02-07 23:07:00
0,0,0,0,2019-02-07 23:08:00
0,0,0,0,2019-02-07 23:09:00
0,0,0,0,2019-02-07 23:10:00
0,0,0,0,2019-02-07 23:11:00
0,0,0,0,2019-02-07 23:12:00
0,0,0,0,2019-02-07 23:13:00
0,0,0,0,2019-02-07 23:14:00
0,0,0,0,2019-02-07 23:15:00
0,0,0,0,2019-02-07 23:16:00
0,0,0,0,2019-02-07 23:17:00
0,0,0,0,2019-02-07 23:18:00
0,0,0,0,2019-02-07 23:19:00
0,0,0,0,2019-02-07 23:20:00
0,0,0,0,2019-02-07 23:21:00
0,0,0,0,2019-02-07 23:22:00
0,0,0,0,2019-02-07 23:23:00
0,0,0,0,2019-02-07 23:24:00
0,0,0,0,2019-02-07 23:25:00
0,0,0,0,2019-02-07 23:26:00
0,0,0,0,2019-02-07 23:27:00
0,0,0,0,2019-02-07 23:28:00
0,0,0,0,2019-02-07 23:29:00
0,0,0,0,2019-02-07 23:30:00
0,0,0,0,2019-02-07 23:31:00
0,0,0,0,2019-02-07 23:32:00
0,0,0,0,2019-02-07 23:33:00
0,0,0,0,2019-02-07 23:34:00
0,0,0,0,2019-02-07 23:35:00
0,0,0,0,2019-02-07 23:36:00
0,0,0,0,2019-02-07 23:37:00
0,0,0,0,2019-02-07 23:38:00
309,323,236,505,2019-02-07 23:39:00
0,0,0,0,2019-02-07 23:40:00
0,0,0,0,2019-02-07 23:41:00
0,0,0,0,2019-02-07 23:42:00
0,0,0,0,2019-02-07 23:43:00
0,0,0,0,2019-02-07 23:44:00
0,0,0,0,2019-02-07 23:45:00
0,0,0,0,2019-02-07 23:46:00
0,0,0,0,2019-02-07 23:47:00
0,0,0,0,2019-02-07 23:48:00
0,0,0,0,2019-02-07 23:49:00
0,0,0,0,2019-02-07 23:50:00
0,0,0,0,2019-02-07 23:51:00
0,0,0,0,2019-02-07 23:52:00
0,0,0,0,2019-02-07 23:53:00
0,0,0,0,2019-02-07 23:54:00
0,0,0,0,2019-02-07 23:55:00
0,0,0,0,2019-02-07 23:56:00
0,0,0,0,2019-02-07 23:57:00
0,0,0,0,2019-02-07 23:58:00
0,0,0,0,2019-02-07 23:59:00
17,0,13,21,2019-02-08 00:00:00
0,0,0,0,2019-02-08 00:01:00
0,0,0,0,2019-02-08 00:02:00
0,0,0,0,2019-02-08 00:03:00
0,0,0,0,2019-02-08 00:04:00
0,0,0,0,2019-02-08 00:05:00
0,0,0,0,2019-02-08 00:06:00
0,0,0,0,2019-02-08 00:07:00
0,0,0,0,2019-02-08 00:08:00
0,0,0,0,2019-02-08 00:09:00
0,0,0,0,2019-02-08 00:10:00
0,0,0,0,2019-02-08 00:11:00
0,0,0,0,2019-02-08 00:12:00
0,0,0,0,2019-02-08 00:13:00
0,0,0,0,2019-02-08 00:14:00
0,0,0,0,2019-02-08 00:15:00
0,0,0,0,2019-02-08 00:16:00
0,0,0,0,2019-02-08 00:17:00
0,0,0,0,2019-02-08 00:18:00
0,0,0,0,2019-02-08 00:19:00
0,0,0,0,2019-02-08 00:20:00
0,0,0,0,2019-02-08 00:21:00
0,0,0,0,2019-02-08 00:22:00
1560,755,1200,2108,2019-02-08 00:23:00
0,0,0,0,2019-02-08 00:24:00
0,0,0,0,2019-02-08 00:25:00
0,0,0,0,2019-02-08 00:26:00
0,0,0,0,2019-02-08 00:27:00
0,0,0,0,2019-02-08 00:28:00
0,0,0,0,2019-02-08 00:29:00
31,38,153,161,2019-02-08 00:30:00
42,13,46,64,2019-02-08 00:31:00
0,0,0,0,2019-02-08 00:32:00
0,0,0,0,2019-02-08 00:33:00
0,0,0,0,2019-02-08 00:34:00
0,0,0,0,2019-02-08 00:35:00
89,61,224,249,2019-02-08 00:36:00
70,77,360,375,2019-02-08 00:37:00
0,0,0,0,2019-02-08 00:38:00
0,0,0,0,2019-02-08 00:39:00
0,0,0,0,2019-02-08 00:40:00
0,0,0,0,2019-02-08 00:41:00
0,0,0,0,2019-02-08 00:42:00
0,0,0,0,2019-02-08 00:43:00
0,0,0,0,2019-02-08 00:44:00
0,0,0,0,2019-02-08 00:45:00
0,0,0,0,2019-02-08 00:46:00
0,0,0,0,2019-02-08 00:47:00
0,0,0,0,2019-02-08 00:48:00
0,0,0,0,2019-02-08 00:49:00
0,0,0,0,2019-02-08 00:50:00
0,0,0,0,2019-02-08 00:51:00
0,0,0,0,2019-02-08 00:52:00
0,0,0,0,2019-02-08 00:53:00
0,0,0,0,2019-02-08 00:54:00
0,0,0,0,2019-02-08 00:55:00
0,0,0,0,2019-02-08 00:56:00
0,0,0,0,2019-02-08 00:57:00
0,0,0,0,2019-02-08 00:58:00
0,0,0,0,2019-02-08 00:59:00
0,0,0,0,2019-02-08 01:00:00
683,209,1004,1232,2019-02-08 01:01:00
0,0,0,0,2019-02-08 01:02:00
0,0,0,0,2019-02-08 01:03:00
0,0,0,0,2019-02-08 01:04:00
0,0,0,0,2019-02-08 01:05:00
0,0,0,0,2019-02-08 01:06:00
0,0,0,0,2019-02-08 01:07:00
0,0,0,0,2019-02-08 01:08:00
0,0,0,0,2019-02-08 01:09:00
0,0,0,0,2019-02-08 01:10:00
0,0,0,0,2019-02-08 01:11:00
0,0,0,0,2019-02-08 01:12:00
456,286,854,1009,2019-02-08 01:13:00
0,0,0,0,2019-02-08 01:14:00
539,182,276,632,2019-02-08 01:15:00
0,0,0,0,2019-02-08 01:16:00
0,0,0,0,2019-02-08 01:17:00
0,0,0,0,2019-02-08 01:18:00
0,0,0,0,2019-02-08 01:19:00
0,0,0,0,2019-02-08 01:20:00
464,290,194,581,2019-02-08 01:21:00
0,5,1,5,2019-02-08 01:22:00
0,0,0,0,2019-02-08 01:23:00
0,0,0,0,2019-02-08 01:24:00
0,0,0,0,2019-02-08 01:25:00
0,2,0,2,2019-02-08 01:26:00
0,0,0,0,2019-02-08 01:27:00
0,44,0,44,2019-02-08 01:28:00
0,0,0,0,2019-02-08 01:29:00
0,0,0,0,2019-02-08 01:30:00
696,236,379,827,2019-02-08 01:31:00
0,0,0,0,2019-02-08 01:32:00
0,0,0,0,2019-02-08 01:33:00
0,0,0,0,2019-02-08 01:34:00
0,0,0,0,2019-02-08 01:35:00
0,0,0,0,2019-02-08 01:36:00
0,0,0,0,2019-02-08 01:37:00
0,0,0,0,2019-02-08 01:38:00
0,0,0,0,2019-02-08 01:39:00
0,0,0,0,2019-02-08 01:40:00
0,0,0,0,2019-02-08 01:41:00
0,0,0,0,2019-02-08 01:42:00
0,0,0,0,2019-02-08 01:43:00
0,0,0,0,2019-02-08 01:44:00
0,0,0,0,2019-02-08 01:45:00
0,0,0,0,2019-02-08 01:46:00
0,0,0,0,2019-02-08 01:47:00
0,0,0,0,2019-02-08 01:48:00
0,0,0,0,2019-02-08 01:49:00
0,0,0,0,2019-02-08 01:50:00
12,0,76,77,2019-02-08 01:51:00
671,613,788,1203,2019-02-08 01:52:00
0,0,0,0,2019-02-08 01:53:00
0,0,0,0,2019-02-08 01:54:00
0,0,0,0,2019-02-08 01:55:00
0,0,0,0,2019-02-08 01:56:00
0,0,0,0,2019-02-08 01:57:00
0,0,0,0,2019-02-08 01:58:00
0,0,0,0,2019-02-08 01:59:00
0,0,0,0,2019-02-08 02:00:00
0,0,0,0,2019-02-08 02:01:00
0,0,0,0,2019-02-08 02:02:00
0,0,0,0,2019-02-08 02:03:00
0,0,0,0,2019-02-08 02:04:00
0,0,0,0,2019-02-08 02:05:00
0,0,0,0,2019-02-08 02:06:00
0,0,0,0,2019-02-08 02:07:00
0,0,0,0,2019-02-08 02:08:00
0,0,0,0,2019-02-08 02:09:00
0,0,0,0,2019-02-08 02:10:00
0,0,0,0,2019-02-08 02:11:00
0,0,0,0,2019-02-08 02:12:00
0,0,0,0,2019-02-08 02:13:00
0,0,0,0,2019-02-08 02:14:00
0,0,0,0,2019-02-08 02:15:00
0,0,0,0,2019-02-08 02:16:00
0,0,0,0,2019-02-08 02:17:00
58,73,55,108,2019-02-08 02:18:00
885,941,669,1455,2019-02-08 02:19:00
220,54,270,352,2019-02-08 02:20:00
2549,1899,2770,4216,2019-02-08 02:21:00
777,337,488,977,2019-02-08 02:22:00
8,0,3,9,2019-02-08 02:23:00
277,305,164,443,2019-02-08 02:24:00
650,629,562,1065,2019-02-08 02:25:00
337,327,299,557,2019-02-08 02:26:00
0,0,0,0,2019-02-08 02:27:00
0,0,0,0,2019-02-08 02:28:00
0,0,0,0,2019-02-08 02:29:00
0,0,0,0,2019-02-08 02:30:00
0,0,0,0,2019-02-08 02:31:00
0,0,0,0,2019-02-08 02:32:00
1029,454,791,1375,2019-02-08 02:33:00
0,0,0,0,2019-02-08 02:34:00
0,0,0,0,2019-02-08 02:35:00
0,0,0,0,2019-02-08 02:36:00
0,0,0,0,2019-02-08 02:37:00
0,0,0,0,2019-02-08 02:38:00
0,0,0,0,2019-02-08 02:39:00
0,0,0,0,2019-02-08 02:40:00
0,0,0,0,2019-02-08 02:41:00
0,0,0,0,2019-02-08 02:42:00
0,0,0,0,2019-02-08 02:43:00
0,0,0,0,2019-02-08 02:44:00
405,348,604,806,2019-02-08 02:45:00
0,0,0,0,2019-02-08 02:46:00
0,0,0,0,2019-02-08 02:47:00
0,0,0,0,2019-02-08 02:48:00
0,0,0,0,2019-02-08 02:49:00
0,0,0,0,2019-02-08 02:50:00
0,0,0,0,2019-02-08 02:51:00
0,0,0,0,2019-02-08 02:52:00
0,0,0,0,2019-02-08 02:53:00
0,0,0,0,2019-02-08 02:54:00
0,0,0,0,2019-02-08 02:55:00
0,0,0,0,2019-02-08 02:56:00
124,74,204,250,2019-02-08 02:57:00
0,0,0,0,2019-02-08 02:58:00
0,0,0,0,2019-02-08 02:59:00
0,0,0,0,2019-02-08 03:00:00
0,0,0,0,2019-02-08 03:01:00
0,0,0,0,2019-02-08 03:02:00
0,0,0,0,2019-02-08 03:03:00
0,0,0,0,2019-02-08 03:04:00
0,0,0,0,2019-02-08 03:05:00
0,0,0,0,2019-02-08 03:06:00
0,0,0,0,2019-02-08 03:07:00
0,0,0,0,2019-02-08 03:08:00
0,0,0,0,2019-02-08 03:09:00
0,0,0,0,2019-02-08 03:10:00
0,0,0,0,2019-02-08 03:11:00
0,0,0,0,2019-02-08 03:12:00
181,158,521,574,2019-02-08 03:13:00
24,153,246,291,2019-02-08 03:14:00
0,0,0,0,2019-02-08 03:15:00
0,0,0,0,2019-02-08 03:16:00
0,0,0,0,2019-02-08 03:17:00
0,0,0,0,2019-02-08 03:18:00
0,0,0,0,2019-02-08 03:19:00
93,96,88,160,2019-02-08 03:20:00
0,6,44,44,2019-02-08 03:21:00
0,0,0,0,2019-02-08 03:22:00
0,0,0,0,2019-02-08 03:23:00
0,0,0,0,2019-02-08 03:24:00
0,0,0,0,2019-02-08 03:25:00
0,0,0,0,2019-02-08 03:26:00
0,0,0,0,2019-02-08 03:27:00
0,0,0,0,2019-02-08 03:28:00
563,281,514,812,2019-02-08 03:29:00
0,0,0,0,2019-02-08 03:30:00
0,0,0,0,2019-02-08 03:31:00
0,0,0,0,2019-02-08 03:32:00
0,0,0,0,2019-02-08 03:33:00
1264,864,1646,2248,2019-02-08 03:34:00
0,0,0,0,2019-02-08 03:35:00
0,0,0,0,2019-02-08 03:36:00
0,0,0,0,2019-02-08 03:37:00
0,0,0,0,2019-02-08 03:38:00
0,0,0,0,2019-02-08 03:39:00
0,0,0,0,2019-02-08 03:40:00
0,0,0,0,2019-02-08 03:41:00
0,0,0,0,2019-02-08 03:42:00
0,0,0,0,2019-02-08 03:43:00
0,0,0,0,2019-02-08 03:44:00
0,0,0,0,2019-02-08 03:45:00
0,0,0,0,2019-02-08 03:46:00
528,504,578,931,2019-02-08 03:47:00
80,52,268,284,2019-02-08 03:48:00
0,0,0,0,2019-02-08 03:49:00
733,574,1042,1397,2019-02-08 03:50:00
586,199,827,1033,2019-02-08 03:51:00
203,20,7,204,2019-02-08 03:52:00
1576,1693,2212,3200,2019-02-08 03:53:00
1459,1855,2321,3310,2019-02-08 03:54:00
2403,1416,2171,3535,2019-02-08 03:55:00
535,472,902,1150,2019-02-08 03:56:00
8,2,0,8,2019-02-08 03:57:00
49,4,15,51,2019-02-08 03:58:00
215,37,60,226,2019-02-08 03:59:00
2,1,0,2,2019-02-08 04:00:00
106,289,18,308,2019-02-08 04:01:00
98,79,89,154,2019-02-08 04:02:00
1187,2149,1946,3133,2019-02-08 04:03:00
21,115,1,117,2019-02-08 04:04:00
1179,984,1150,1919,2019-02-08 04:05:00
2696,3389,3591,5626,2019-02-08 04:06:00
1770,2380,2269,3734,2019-02-08 04:07:00
263,260,200,420,2019-02-08 04:08:00
0,14,34,37,2019-02-08 04:09:00
1104,833,1305,1902,2019-02-08 04:10:00
474,321,620,844,2019-02-08 04:11:00
40,1,24,47,2019-02-08 04:12:00
123,171,184,280,2019-02-08 04:13:00
0,0,0,0,2019-02-08 04:14:00
334,401,325,615,2019-02-08 04:15:00
0,0,0,0,2019-02-08 04:16:00
0,0,0,0,2019-02-08 04:17:00
1105,872,920,1682,2019-02-08 04:18:00
0,3,3,4,2019-02-08 04:19:00
796,506,407,1027,2019-02-08 04:20:00
1460,880,1247,2112,2019-02-08 04:21:00
292,371,270,544,2019-02-08 04:22:00
176,24,118,213,2019-02-08 04:23:00
292,196,182,396,2019-02-08 04:24:00
0,0,0,0,2019-02-08 04:25:00
593,240,582,865,2019-02-08 04:26:00
50,83,112,148,2019-02-08 04:27:00
84,298,53,314,2019-02-08 04:28:00
112,217,168,296,2019-02-08 04:29:00
0,0,0,0,2019-02-08 04:30:00
323,891,782,1229,2019-02-08 04:31:00
105,147,51,188,2019-02-08 04:32:00
365,814,851,1233,2019-02-08 04:33:00
8,4,6,11,2019-02-08 04:34:00
0,0,0,0,2019-02-08 04:35:00
1148,910,1280,1945,2019-02-08 04:36:00
422,498,499,822,2019-02-08 04:37:00
511,464,524,867,2019-02-08 04:38:00
1662,892,1407,2353,2019-02-08 04:39:00
121,325,212,406,2019-02-08 04:40:00
0,0,0,0,2019-02-08 04:41:00
17,34,13,40,2019-02-08 04:42:00
458,850,874,1302,2019-02-08 04:43:00
106,124,543,567,2019-02-08 04:44:00
395,414,551,794,2019-02-08 04:45:00
130,249,97,297,2019-02-08 04:46:00
168,348,422,572,2019-02-08 04:47:00
1001,1372,1513,2275,2019-02-08 04:48:00
1361,1880,1847,2966,2019-02-08 04:49:00
3436,3906,2977,5994,2019-02-08 04:50:00
1891,1957,1269,3003,2019-02-08 04:51:00
2131,2125,1380,3311,2019-02-08 04:52:00
1238,1442,724,2034,2019-02-08 04:53:00
2283,1735,1345,3167,2019-02-08 04:54:00
1760,391,1166,2147,2019-02-08 04:55:00
306,492,229,623,2019-02-08 04:56:00
145,260,290,416,2019-02-08 04:57:00
135,454,722,863,2019-02-08 04:58:00
1207,1277,1266,2166,2019-02-08 04:59:00
0,0,0,0,2019-02-08 05:00:00
146,360,218,445,2019-02-08 05:01:00
1793,547,960,2106,2019-02-08 05:02:00
1188,781,1289,1919,2019-02-08 05:03:00
0,0,0,0,2019-02-08 05:04:00
1348,1197,1126,2126,2019-02-08 05:05:00
1251,1381,1968,2710,2019-02-08 05:06:00
1493,1762,2568,3454,2019-02-08 05:07:00
485,659,960,1261,2019-02-08 05:08:00
705,662,1059,1434,2019-02-08 05:09:00
1144,1236,1066,1993,2019-02-08 05:10:00
441,566,744,1034,2019-02-08 05:11:00
489,956,757,1314,2019-02-08 05:12:00
4155,4283,5436,8072,2019-02-08 05:13:00
2588,4110,3518,5997,2019-02-08 05:14:00
3151,2945,5140,6710,2019-02-08 05:15:00
2279,2599,1893,3941,2019-02-08 05:16:00
1476,1663,1412,2634,2019-02-08 05:17:00
3208,2087,2621,4639,2019-02-08 05:18:00
2511,2250,2818,4394,2019-02-08 05:19:00
3787,4619,4867,7705,2019-02-08 05:20:00
2448,877,3475,4340,2019-02-08 05:21:00
4203,5097,4908,8230,2019-02-08 05:22:00
4083,3862,5349,7759,2019-02-08 05:23:00
4830,5013,6450,9490,2019-02-08 05:24:00
3425,2681,3283,5449,2019-02-08 05:25:00
4849,4661,5040,8405,2019-02-08 05:26:00
5055,5538,5784,9470,2019-02-08 05:27:00
3851,4470,4784,7596,2019-02-08 05:28:00
2399,2835,3086,4829,2019-02-08 05:29:00
349,362,660,830,2019-02-08 05:30:00
122,331,54,357,2019-02-08 05:31:00
88,295,68,315,2019-02-08 05:32:00
527,461,540,884,2019-02-08 05:33:00
78,71,129,167,2019-02-08 05:34:00
1320,2016,1958,3105,2019-02-08 05:35:00
2145,1835,1859,3380,2019-02-08 05:36:00
280,241,342,503,2019-02-08 05:37:00
1107,758,688,1508,2019-02-08 05:38:00
3962,2773,4800,6814,2019-02-08 05:39:00
357,536,255,693,2019-02-08 05:40:00
421,365,354,660,2019-02-08 05:41:00
654,855,1273,1667,2019-02-08 05:42:00
366,396,606,811,2019-02-08 05:43:00
848,590,625,1207,2019-02-08 05:44:00
134,83,140,211,2019-02-08 05:45:00
0,0,0,0,2019-02-08 05:46:00
0,8,2,8,2019-02-08 05:47:00
0,44,6,44,2019-02-08 05:48:00
1,2,1,2,2019-02-08 05:49:00
35,212,42,219,2019-02-08 05:50:00
991,792,1259,1787,2019-02-08 05:51:00
2030,983,1810,2892,2019-02-08 05:52:00
0,0,0,0,2019-02-08 05:53:00
0,0,0,0,2019-02-08 05:54:00
0,0,0,0,2019-02-08 05:55:00
0,0,0,0,2019-02-08 05:56:00
0,0,0,0,2019-02-08 05:57:00
0,0,0,0,2019-02-08 05:58:00
0,0,0,0,2019-02-08 05:59:00
160,264,221,380,2019-02-08 06:00:00
661,665,883,1288,2019-02-08 06:01:00
650,230,1010,1223,2019-02-08 06:02:00
0,13,0,13,2019-02-08 06:03:00
0,0,0,0,2019-02-08 06:04:00
5,0,4,6,2019-02-08 06:05:00
38,0,31,49,2019-02-08 06:06:00
117,172,72,220,2019-02-08 06:07:00
58,94,10,111,2019-02-08 06:08:00
163,193,172,306,2019-02-08 06:09:00
39,184,39,192,2019-02-08 06:10:00
0,0,0,0,2019-02-08 06:11:00
440,522,381,782,2019-02-08 06:12:00
2013,1894,3580,4523,2019-02-08 06:13:00
2107,2619,4454,5580,2019-02-08 06:14:00
1651,1354,3675,4250,2019-02-08 06:15:00
162,251,346,457,2019-02-08 06:16:00
42,82,42,101,2019-02-08 06:17:00
0,25,0,25,2019-02-08 06:18:00
609,418,1665,1821,2019-02-08 06:19:00
3361,3450,3575,5998,2019-02-08 06:20:00
3768,4439,5196,7804,2019-02-08 06:21:00
1607,1642,2598,3468,2019-02-08 06:22:00
2228,2268,2761,4211,2019-02-08 06:23:00
1273,2151,2492,3530,2019-02-08 06:24:00
2711,3488,3405,5578,2019-02-08 06:25:00
5654,6029,5078,9701,2019-02-08 06:26:00
4499,4419,3311,7123,2019-02-08 06:27:00
1687,1062,1086,2270,2019-02-08 06:28:00
2788,2707,2619,4686,2019-02-08 06:29:00
1119,353,544,1293,2019-02-08 06:30:00
2386,2304,1982,3864,2019-02-08 06:31:00
2392,2059,1788,3627,2019-02-08 06:32:00
4167,4629,4264,7548,2019-02-08 06:33:00
3330,3381,2238,5247,2019-02-08 06:34:00
2431,2387,2526,4241,2019-02-08 06:35:00
858,693,1115,1568,2019-02-08 06:36:00
0,0,2,2,2019-02-08 06:37:00
96,156,405,444,2019-02-08 06:38:00
44,58,27,78,2019-02-08 06:39:00
1215,1472,1882,2680,2019-02-08 06:40:00
1441,828,1976,2582,2019-02-08 06:41:00
470,620,982,1253,2019-02-08 06:42:00
953,381,1893,2153,2019-02-08 06:43:00
917,986,2599,2927,2019-02-08 06:44:00
697,829,2249,2496,2019-02-08 06:45:00
1615,501,1906,2548,2019-02-08 06:46:00
875,590,1732,2028,2019-02-08 06:47:00
526,16,282,597,2019-02-08 06:48:00
603,5,211,639,2019-02-08 06:49:00
2178,1436,2630,3704,2019-02-08 06:50:00
3028,3244,3840,5868,2019-02-08 06:51:00
1053,906,853,1630,2019-02-08 06:52:00
2214,2131,3427,4603,2019-02-08 06:53:00
1706,1983,1880,3221,2019-02-08 06:54:00
59,12,59,84,2019-02-08 06:55:00
290,185,238,418,2019-02-08 06:56:00
83,50,91,133,2019-02-08 06:57:00
308,154,247,424,2019-02-08 06:58:00
0,2,0,2,2019-02-08 06:59:00
254,183,269,413,2019-02-08 07:00:00
0,0,0,0,2019-02-08 07:01:00
221,337,235,467,2019-02-08 07:02:00
360,359,139,527,2019-02-08 07:03:00
218,121,130,281,2019-02-08 07:04:00
473,322,351,671,2019-02-08 07:05:00
195,113,128,259,2019-02-08 07:06:00
160,97,118,221,2019-02-08 07:07:00
53,79,51,108,2019-02-08 07:08:00
149,162,106,244,2019-02-08 07:09:00
456,306,344,648,2019-02-08 07:10:00
312,148,293,453,2019-02-08 07:11:00
158,184,187,306,2019-02-08 07:12:00
330,149,262,447,2019-02-08 07:13:00
566,581,728,1090,2019-02-08 07:14:00
27,69,55,92,2019-02-08 07:15:00
1105,1403,927,2012,2019-02-08 07:16:00
2279,3541,3787,5663,2019-02-08 07:17:00
1487,2148,2006,3294,2019-02-08 07:18:00
898,1522,905,1985,2019-02-08 07:19:00
12,3,20,24,2019-02-08 07:20:00
115,370,435,583,2019-02-08 07:21:00
142,73,203,258,2019-02-08 07:22:00
122,98,469,494,2019-02-08 07:23:00
285,164,349,480,2019-02-08 07:24:00
2660,2390,2614,4430,2019-02-08 07:25:00
3040,4141,3758,6365,2019-02-08 07:26:00
3282,4012,4063,6586,2019-02-08 07:27:00
2791,2743,4973,6328,2019-02-08 07:28:00
1959,2203,2405,3805,2019-02-08 07:29:00
105,126,278,323,2019-02-08 07:30:00
83,71,48,119,2019-02-08 07:31:00
92,81,117,169,2019-02-08 07:32:00
34,1,59,68,2019-02-08 07:33:00
73,13,91,117,2019-02-08 07:34:00
1,0,1,1,2019-02-08 07:35:00
490,142,877,1015,2019-02-08 07:36:00
143,29,212,257,2019-02-08 07:37:00
0,0,0,0,2019-02-08 07:38:00
1135,1301,1369,2203,2019-02-08 07:39:00
3142,3836,3437,6033,2019-02-08 07:40:00
917,1133,1057,1801,2019-02-08 07:41:00
909,408,2652,2833,2019-02-08 07:42:00
1,2,2,3,2019-02-08 07:43:00
274,217,780,855,2019-02-08 07:44:00
171,129,163,269,2019-02-08 07:45:00
309,367,282,557,2019-02-08 07:46:00
446,340,410,695,2019-02-08 07:47:00
111,167,100,224,2019-02-08 07:48:00
163,145,157,269,2019-02-08 07:49:00
739,819,809,1368,2019-02-08 07:50:00
4454,4650,4112,7640,2019-02-08 07:51:00
3065,2897,4138,5908,2019-02-08 07:52:00
1611,1689,1722,2901,2019-02-08 07:53:00
256,345,518,673,2019-02-08 07:54:00
827,276,867,1230,2019-02-08 07:55:00
229,192,170,344,2019-02-08 07:56:00
6,40,8,41,2019-02-08 07:57:00
55,26,32,69,2019-02-08 07:58:00
271,242,258,446,2019-02-08 07:59:00
447,693,414,923,2019-02-08 08:00:00
610,1003,1647,2023,2019-02-08 08:01:00
196,299,297,465,2019-02-08 08:02:00
133,161,125,243,2019-02-08 08:03:00
0,3,0,3,2019-02-08 08:04:00
226,239,197,383,2019-02-08 08:05:00
149,120,163,251,2019-02-08 08:06:00
0,3,0,3,2019-02-08 08:07:00
0,0,0,0,2019-02-08 08:08:00
1265,729,1025,1784,2019-02-08 08:09:00
150,342,190,419,2019-02-08 08:10:00
180,254,259,405,2019-02-08 08:11:00
360,298,215,514,2019-02-08 08:12:00
2035,2297,1929,3625,2019-02-08 08:13:00
173,161,189,303,2019-02-08 08:14:00
1700,1445,1855,2902,2019-02-08 08:15:00
2535,2548,2496,4376,2019-02-08 08:16:00
4314,3916,4153,7155,2019-02-08 08:17:00
3200,3783,4506,6697,2019-02-08 08:18:00
1475,2108,2510,3594,2019-02-08 08:19:00
41,73,30,89,2019-02-08 08:20:00
263,165,625,698,2019-02-08 08:21:00
121,214,146,286,2019-02-08 08:22:00
3,25,1,25,2019-02-08 08:23:00
101,65,84,147,2019-02-08 08:24:00
167,64,141,228,2019-02-08 08:25:00
259,215,183,383,2019-02-08 08:26:00
238,370,153,466,2019-02-08 08:27:00
162,364,98,410,2019-02-08 08:28:00
116,128,101,200,2019-02-08 08:29:00
746,648,1270,1609,2019-02-08 08:30:00
827,827,1530,1926,2019-02-08 08:31:00
92,176,98,221,2019-02-08 08:32:00
314,629,502,864,2019-02-08 08:33:00
354,583,710,985,2019-02-08 08:34:00
182,176,235,345,2019-02-08 08:35:00
393,558,539,870,2019-02-08 08:36:00
114,254,184,334,2019-02-08 08:37:00
579,680,384,972,2019-02-08 08:38:00
72,198,124,244,2019-02-08 08:39:00
247,246,330,480,2019-02-08 08:40:00
258,414,766,908,2019-02-08 08:41:00
49,62,80,112,2019-02-08 08:42:00
286,345,970,1069,2019-02-08 08:43:00
153,148,196,289,2019-02-08 08:44:00
92,186,299,364,2019-02-08 08:45:00
496,311,760,959,2019-02-08 08:46:00
236,195,387,493,2019-02-08 08:47:00
153,199,207,325,2019-02-08 08:48:00
255,204,366,491,2019-02-08 08:49:00
233,194,309,433,2019-02-08 08:50:00
1187,1486,1769,2597,2019-02-08 08:51:00
4551,6881,5453,9889,2019-02-08 08:52:00
2664,2390,3156,4772,2019-02-08 08:53:00
7372,6727,8112,12861,2019-02-08 08:54:00
4607,5792,5166,9025,2019-02-08 08:55:00
3389,3964,1773,5508,2019-02-08 08:56:00
3538,4101,3093,6237,2019-02-08 08:57:00
6066,6848,4334,10123,2019-02-08 08:58:00
4170,4260,4814,7662,2019-02-08 08:59:00
2415,2280,2767,4323,2019-02-08 09:00:00
199,244,585,664,2019-02-08 09:01:00
248,219,191,382,2019-02-08 09:02:00
75,3,81,110,2019-02-08 09:03:00
479,416,438,771,2019-02-08 09:04:00
628,689,767,1207,2019-02-08 09:05:00
277,396,553,734,2019-02-08 09:06:00
