scientificName,scientificNameGenBank,class,order,family,genus,dbid,gbAccession,gene,length,organelle,catalogNumber,country,publishedAs,publishedIn,publishedBy,date,decimalLatitude,decimalLongitude
Geophagus_neambi,Geophagus neambi,Teleostei,Cichliformes,Cichlidae,Geophagus,2624869647,OR732920.1,coi,620,mitochondrion,606_TOC,"Brazil: Maranhao, North East, Imperatriz, Thorp Embiral","Identification of fish specimens of the Tocantins River, Brazil, using DNA barcoding","J Fish Biol 104 (6), 1924-1939 (2024)","Lima,R.C.",06-DEC-2023,-5.468,-47.573
Geophagus_neambi,Geophagus neambi,Teleostei,Cichliformes,Cichlidae,Geophagus,2624869657,OR732925.1,coi,620,mitochondrion,137_TOC,"Brazil: Maranhao, North East, Imperatriz, Beira rio","Identification of fish specimens of the Tocantins River, Brazil, using DNA barcoding","J Fish Biol 104 (6), 1924-1939 (2024)","Lima,R.C.",06-DEC-2023,-5.529,-47.497
Geophagus_neambi,Geophagus neambi,Teleostei,Cichliformes,Cichlidae,Geophagus,2624869645,OR732919.1,coi,620,mitochondrion,715_TOC,"Brazil: Tocantins, North, Babaculandia, Farm Morro Grande","Identification of fish specimens of the Tocantins River, Brazil, using DNA barcoding","J Fish Biol 104 (6), 1924-1939 (2024)","Lima,R.C.",06-DEC-2023,-7.085,-47.613
Geophagus_neambi,Geophagus neambi,Teleostei,Cichliformes,Cichlidae,Geophagus,2624869655,OR732924.1,coi,620,mitochondrion,255_TOC,"Brazil: Tocantins, North, Babaculandia, Municipalitie","Identification of fish specimens of the Tocantins River, Brazil, using DNA barcoding","J Fish Biol 104 (6), 1924-1939 (2024)","Lima,R.C.",06-DEC-2023,-7.231,-47.748
Geophagus_neambi,Geophagus neambi,Teleostei,Cichliformes,Cichlidae,Geophagus,2624869633,OR732913.1,coi,620,mitochondrion,891_TOC,"Brazil: Para, North, Cameta, Municipalitie","Identification of fish specimens of the Tocantins River, Brazil, using DNA barcoding","J Fish Biol 104 (6), 1924-1939 (2024)","Lima,R.C.",06-DEC-2023,-2.259,-49.501
Geophagus_neambi,Geophagus neambi,Teleostei,Cichliformes,Cichlidae,Geophagus,2624869631,OR732912.1,coi,620,mitochondrion,893_TOC,"Brazil: Para, North, Cameta, Municipalitie","Identification of fish specimens of the Tocantins River, Brazil, using DNA barcoding","J Fish Biol 104 (6), 1924-1939 (2024)","Lima,R.C.",06-DEC-2023,-2.259,-49.501
Geophagus_neambi,Geophagus neambi,Teleostei,Cichliformes,Cichlidae,Geophagus,2624869637,OR732915.1,coi,620,mitochondrion,729_TOC,"Brazil: Tocantins, North, Babaculandia, Farm Morro Grande","Identification of fish specimens of the Tocantins River, Brazil, using DNA barcoding","J Fish Biol 104 (6), 1924-1939 (2024)","Lima,R.C.",06-DEC-2023,-7.085,-47.613
Geophagus_neambi,Geophagus neambi,Teleostei,Cichliformes,Cichlidae,Geophagus,2624869639,OR732916.1,coi,620,mitochondrion,727_TOC,"Brazil: Tocantins, North, Babaculandia, Farm Morro Grande","Identification of fish specimens of the Tocantins River, Brazil, using DNA barcoding","J Fish Biol 104 (6), 1924-1939 (2024)","Lima,R.C.",06-DEC-2023,-7.085,-47.613
Geophagus_neambi,Geophagus neambi,Teleostei,Cichliformes,Cichlidae,Geophagus,2624869629,OR732911.1,coi,620,mitochondrion,257_TOC,"Brazil: Tocantins, North, Babaculandia, Municipalitie","Identification of fish specimens of the Tocantins River, Brazil, using DNA barcoding","J Fish Biol 104 (6), 1924-1939 (2024)","Lima,R.C.",06-DEC-2023,-7.231,-47.748
Geophagus_neambi,Geophagus neambi,Teleostei,Cichliformes,Cichlidae,Geophagus,2624869643,OR732918.1,coi,620,mitochondrion,724_TOC,"Brazil: Tocantins, North, Babaculandia, Farm Morro Grande","Identification of fish specimens of the Tocantins River, Brazil, using DNA barcoding","J Fish Biol 104 (6), 1924-1939 (2024)","Lima,R.C.",06-DEC-2023,-7.085,-47.613
Geophagus_neambi,Geophagus neambi,Teleostei,Cichliformes,Cichlidae,Geophagus,2624869659,OR732926.1,coi,620,mitochondrion,136_TOC,"Brazil: Maranhao, North East, Imperatriz, Beira rio","Identification of fish specimens of the Tocantins River, Brazil, using DNA barcoding","J Fish Biol 104 (6), 1924-1939 (2024)","Lima,R.C.",06-DEC-2023,-5.529,-47.497
Geophagus_neambi,Geophagus neambi,Teleostei,Cichliformes,Cichlidae,Geophagus,2624869651,OR732922.1,coi,620,mitochondrion,447_TOC,"Brazil: Tocantins, North, Lajeado, upstream of the dam","Identification of fish specimens of the Tocantins River, Brazil, using DNA barcoding","J Fish Biol 104 (6), 1924-1939 (2024)","Lima,R.C.",06-DEC-2023,-9.797,-48.376
Geophagus_neambi,Geophagus neambi,Teleostei,Cichliformes,Cichlidae,Geophagus,2624869653,OR732923.1,coi,620,mitochondrion,445_TOC,"Brazil: Tocantins, North, Lajeado, upstream of the dam","Identification of fish specimens of the Tocantins River, Brazil, using DNA barcoding","J Fish Biol 104 (6), 1924-1939 (2024)","Lima,R.C.",06-DEC-2023,-9.797,-48.376
Geophagus_neambi,Geophagus neambi,Teleostei,Cichliformes,Cichlidae,Geophagus,2624869635,OR732914.1,coi,620,mitochondrion,780_TOC,"Brazil: Para, North, Cameta, Municipalitie","Identification of fish specimens of the Tocantins River, Brazil, using DNA barcoding","J Fish Biol 104 (6), 1924-1939 (2024)","Lima,R.C.",06-DEC-2023,-2.259,-49.501
Geophagus_neambi,Geophagus neambi,Teleostei,Cichliformes,Cichlidae,Geophagus,2624869641,OR732917.1,coi,620,mitochondrion,725_TOC,"Brazil: Tocantins, North, Babaculandia, Farm Morro Grande","Identification of fish specimens of the Tocantins River, Brazil, using DNA barcoding","J Fish Biol 104 (6), 1924-1939 (2024)","Lima,R.C.",06-DEC-2023,-7.085,-47.613
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684107,MZ504352.1,coi,699,mitochondrion,17016,Brazil: Coari- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-4.087056,-63.191647
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684071,MZ504334.1,coi,678,mitochondrion,16984,Brazil: Catalão- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-3.2185,-59.991031
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684029,MZ504313.1,coi,699,mitochondrion,17036,Brazil: Coari- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-4.087056,-63.191647
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684059,MZ504328.1,coi,681,mitochondrion,17009,Brazil: Coari- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-4.087056,-63.191647
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684043,MZ504320.1,coi,696,mitochondrion,17021,Brazil: Coari- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-4.087056,-63.191647
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684017,MZ504307.1,coi,662,mitochondrion,16656,Brazil: Lago do Janauacá- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-3.390289,-60.309525
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684083,MZ504340.1,coi,651,mitochondrion,17014,Brazil: Coari- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-4.087056,-63.191647
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684111,MZ504354.1,coi,546,mitochondrion,16657,Brazil: Lago do Janauacá- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-3.390289,-60.309525
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684079,MZ504338.1,coi,678,mitochondrion,17029,Brazil: Coari- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-4.087056,-63.191647
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684025,MZ504311.1,coi,699,mitochondrion,17034,Brazil: Coari- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-4.087056,-63.191647
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684009,MZ504303.1,coi,657,mitochondrion,363,Brazil: Trombetas- Oriximiná- Pará,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-1.738369,-55.883078
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684001,MZ504299.1,coi,654,mitochondrion,364,Brazil: Trombetas- Oriximiná- Pará,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-1.738369,-55.883078
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684039,MZ504318.1,coi,693,mitochondrion,16658,Brazil: Lago do Janauacá- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-3.390289,-60.309525
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684095,MZ504346.1,coi,693,mitochondrion,17567,Brazil: Maués-Açu- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-3.4491,-57.735325
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684021,MZ504309.1,coi,699,mitochondrion,17024,Brazil: Coari- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-4.087056,-63.191647
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684005,MZ504301.1,coi,650,mitochondrion,17017,Brazil: Coari- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-4.087056,-63.191647
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684069,MZ504333.1,coi,678,mitochondrion,16983,Brazil: Catalão- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-3.2185,-59.991031
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684113,MZ504355.1,coi,597,mitochondrion,17658,Brazil: Purus- Boca do Acre- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-8.734356,-67.405686
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684065,MZ504331.1,coi,681,mitochondrion,16992,Brazil: Coari- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-4.087056,-63.191647
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684003,MZ504300.1,coi,672,mitochondrion,17657,Brazil: Purus- Boca do Acre- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-8.734356,-67.405686
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684037,MZ504317.1,coi,651,mitochondrion,17022,Brazil: Coari- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-4.087056,-63.191647
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684099,MZ504348.1,coi,606,mitochondrion,1188,"Brazil: Tapajós- Amazonas, Santarém- Pará",Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-2.433153,-54.765181
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684075,MZ504336.1,coi,678,mitochondrion,17037,Brazil: Coari- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-4.087056,-63.191647
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684053,MZ504325.1,coi,681,mitochondrion,16990,Brazil: Coari- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-4.087056,-63.191647
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684055,MZ504326.1,coi,681,mitochondrion,16993,Brazil: Coari- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-4.087056,-63.191647
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684011,MZ504304.1,coi,657,mitochondrion,16655,Brazil: Lago do Janauacá- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-3.390289,-60.309525
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684063,MZ504330.1,coi,681,mitochondrion,17032,Brazil: Coari- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-4.087056,-63.191647
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,295080936,GU701783.1,coi,652,mitochondrion,LBP-37221,"Brazil: Parana, Upper Parana Basin",Can DNA barcoding accurately discriminate megadiverse Neotropical freshwater fish fauna?,"BMC Genet. 14, 20 (2013)","Pereira,L.H.",28-JUN-2010,-21.2456,-48.2973
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684081,MZ504339.1,coi,678,mitochondrion,17031,Brazil: Coari- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-4.087056,-63.191647
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684067,MZ504332.1,coi,696,mitochondrion,17015,Brazil: Coari- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-4.087056,-63.191647
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684087,MZ504342.1,coi,699,mitochondrion,17563,Brazil: Maués-Açu- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-3.395667,-57.761008
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684031,MZ504314.1,coi,699,mitochondrion,17019,Brazil: Coari- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-4.087056,-63.191647
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684077,MZ504337.1,coi,678,mitochondrion,17030,Brazil: Coari- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-4.087056,-63.191647
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684091,MZ504344.1,coi,699,mitochondrion,17565,Brazil: Maués-Açu- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-3.395667,-57.761008
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684041,MZ504319.1,coi,696,mitochondrion,16989,Brazil: Coari- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-4.087056,-63.191647
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,359742340,JN988869.1,coi,606,mitochondrion,LBPV-37219,"Brazil: Parana, Upper Parana Basin",Can DNA barcoding accurately discriminate megadiverse Neotropical freshwater fish fauna?,"BMC Genet. 14, 20 (2013)","Pereira,L.H.",02-NOV-2012,-25.4198,-54.5356
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684015,MZ504306.1,coi,637,mitochondrion,362,Brazil: Trombetas- Oriximiná- Pará,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-1.738369,-55.883078
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,2063683999,MZ504298.1,coi,651,mitochondrion,23,Brazil: Coari- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-4.087056,-63.191647
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684027,MZ504312.1,coi,699,mitochondrion,17035,Brazil: Coari- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-4.087056,-63.191647
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684093,MZ504345.1,coi,699,mitochondrion,17566,Brazil: Maués-Açu- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-3.4491,-57.735325
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684109,MZ504353.1,coi,615,mitochondrion,16995,Brazil: Coari- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-4.087056,-63.191647
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684135,MZ504366.1,coi,651,mitochondrion,102687,Brazil: Purus- foz do Tapauá- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-5.822778,-63.287778
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684097,MZ504347.1,coi,606,mitochondrion,1187,"Brazil: Tapajós- Amazonas, Santarém- Pará",Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-2.433153,-54.765181
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684073,MZ504335.1,coi,678,mitochondrion,16985,Brazil: Coari- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-4.087056,-63.191647
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,295080942,GU701786.1,coi,652,mitochondrion,LBP-37222,"Brazil: Parana, Upper Parana Basin",Can DNA barcoding accurately discriminate megadiverse Neotropical freshwater fish fauna?,"BMC Genet. 14, 20 (2013)","Pereira,L.H.",28-JUN-2010,-21.2456,-48.2973
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684035,MZ504316.1,coi,651,mitochondrion,1190,"Brazil: Tapajós- Amazonas, Santarém- Pará",Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-2.433153,-54.765181
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684007,MZ504302.1,coi,657,mitochondrion,356,Brazil: Nhamundá- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-1.832844,-57.073811
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684105,MZ504351.1,coi,585,mitochondrion,16651,Brazil: Lago do Janauacá- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-3.390289,-60.309525
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684049,MZ504323.1,coi,651,mitochondrion,16996,Brazil: Coari- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-4.087056,-63.191647
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684033,MZ504315.1,coi,699,mitochondrion,17020,Brazil: Coari- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-4.087056,-63.191647
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684085,MZ504341.1,coi,699,mitochondrion,16829,Brazil: Carauari- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-5.047086,-66.836442
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684019,MZ504308.1,coi,699,mitochondrion,17018,Brazil: Coari- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-4.087056,-63.191647
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684057,MZ504327.1,coi,681,mitochondrion,16997,Brazil: Coari- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-4.087056,-63.191647
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684089,MZ504343.1,coi,699,mitochondrion,17656,Brazil: Purus- Boca do Acre- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-8.734356,-67.405686
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684101,MZ504349.1,coi,606,mitochondrion,1189,"Brazil: Tapajós- Amazonas, Santarém- Pará",Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-2.433153,-54.765181
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684061,MZ504329.1,coi,681,mitochondrion,17013,Brazil: Coari- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-4.087056,-63.191647
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684013,MZ504305.1,coi,657,mitochondrion,17027,Brazil: Coari- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-4.087056,-63.191647
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684023,MZ504310.1,coi,699,mitochondrion,17033,Brazil: Coari- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-4.087056,-63.191647
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684045,MZ504321.1,coi,651,mitochondrion,16991,Brazil: Coari- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-4.087056,-63.191647
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,295080938,GU701784.1,coi,593,mitochondrion,LBP-37220,"Brazil: Parana, Upper Parana Basin",Can DNA barcoding accurately discriminate megadiverse Neotropical freshwater fish fauna?,"BMC Genet. 14, 20 (2013)","Pereira,L.H.",28-JUN-2010,-25.4198,-54.5356
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684047,MZ504322.1,coi,651,mitochondrion,16994,Brazil: Coari- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-4.087056,-63.191647
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684103,MZ504350.1,coi,606,mitochondrion,17116,Brazil: Coari- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-4.087056,-63.191647
