	Latitude	Longitude	Code Postal	Code INSEE	Code Région	Nom Ville	MAJ
48.216667	5.733333	88140	88296	11	Médonville	MEDONVILLE:Medonville:
48.266667	-2.066667	35360	35171	53	Médréac	MEDREAC:Medreac:
47.8	-0.866667	53400	53148	52	Mée	MEE:Mee:
43.7	-1.1	40990	40179	72	Mées	MEES:Mees:
49.216667	6.433333	57220	57455	41	Mégange	MEGANGE:Megange:
46.2	6.5	74490	74174	72	Mégevette	MEGEVETTE:Megevette:
48.366667	-2.25	22270	22145	53	Mégrit	MEGRIT:Megrit:
49.8	2.733333	80170	80524	11	Méharicourt	MEHARICOURT:Meharicourt:
43.333333	-1.15	64120	64375	72	Méharin	MEHARIN:Meharin:
47.333333	1.45	41140	41132	24	Méhers	MEHERS:Mehers:
48.516667	6.383333	54360	54359	41	Méhoncourt	MEHONCOURT:Mehoncourt:
48.5	-0.383333	61410	61257	25	Méhoudin	MEHOUDIN:Mehoudin:
44.233333	4.333333	30430	30164	91	Méjannes-le-Clap	MEJANNES LE CLAP:Méjannes le Clap:Mejannes le Clap:Mejannes-le-Clap:
44.1	4.15	30340	30165	91	Méjannes-lès-Alès	MEJANNES LES ALES:Méjannes lès Alès:Mejannes les Ales:Mejannes-les-Ales:
43.733333	3.016667	12360	12143	73	Mélagues	MELAGUES:Melagues:
49.533333	0.45	76170	76421	23	Mélamare	MELAMARE:Melamare:
44.2	6.133333	4380	4117	93	Mélan	MELAN:Melan:
47.516667	6.483333	70110	70336	72	Mélecey	MELECEY:Melecey:
49.5	2.85	60150	60392	22	Mélicocq	MELICOCQ:Melicocq:
48.916667	0.516667	27390	27395	23	Mélicourt	MELICOURT:Melicourt:
48.683333	5.483333	55190	55330	41	Méligny-le-Grand	MELIGNY LE GRAND:Méligny le Grand:Meligny le Grand:Meligny-le-Grand:
48.666667	5.466667	55190	55331	41	Méligny-le-Petit	MELIGNY LE PETIT:Méligny le Petit:Meligny le Petit:Meligny-le-Petit:
47.916667	4.066667	89430	89247	11	Mélisey	MELISEY:Melisey:
48.216667	6.616667	88600	88297	11	Méménil	MEMENIL:Memenil:
48.416667	6.65	88700	88298	11	Ménarmont	MENARMONT:Menarmont:
43.833333	5.216667	84560	84073	93	Ménerbes	MENERBES:Menerbes:
49.566667	1.666667	76220	76423	23	Ménerval	MENERVAL:Menerval:
48.95	1.6	78200	78385	11	Ménerville	MENERVILLE:Menerville:
50.05	1.5	80520	80527	11	Méneslies	MENESLIES:Meneslies:
45.016667	0.116667	24700	24264	72	Ménesplet	MENESPLET:Menesplet:
47.133333	4.15	21430	21403	26	Ménessaire	MENESSAIRE:Menessaire:
47.416667	3.25	58410	58162	26	Ménestreau	MENESTREAU:Menestreau:
47.7	2.016667	45240	45200	24	Ménestreau-en-Villette	MENESTREAU EN VILLETTE:Ménestreau en Villette:Menestreau en Villette:Menestreau-en-Villette:
46.5	-0.05	79340	79176	74	Ménigoute	MENIGOUTE:Menigoute:
47.783333	-0.666667	53200	53150	52	Ménil	MENIL:Menil:
49.433333	4.45	8310	8286	21	Ménil-Annelles	MENIL ANNELLES:Ménil Annelles:Menil Annelles:Menil-Annelles:
48.5	0.183333	61250	61263	25	Ménil-Erreux	MENIL ERREUX:Ménil Erreux:Menil Erreux:Menil-Erreux:
48.733333	0.266667	61240	61264	25	Ménil-Froger	MENIL FROGER:Ménil Froger:Menil Froger:Menil-Froger:
48.75	-0.283333	61210	61265	25	Ménil-Gondouin	MENIL GONDOUIN:Ménil Gondouin:Menil Gondouin:Menil-Gondouin:
48.833333	-0.316667	61210	61267	25	Ménil-Hermei	MENIL HERMEI:Ménil Hermei:Menil Hermei:Menil-Hermei:
48.816667	0.233333	61230	61268	25	Ménil-Hubert-en-Exmes	MENIL HUBERT EN EXMES:Ménil Hubert en Exmes:Menil Hubert en Exmes:Menil-Hubert-en-Exmes:
48.85	-0.416667	61430	61269	25	Ménil-Hubert-sur-Orne	MENIL HUBERT SUR ORNE:Ménil Hubert sur Orne:Menil Hubert sur Orne:Menil-Hubert-sur-Orne:
48.733333	-0.233333	61210	61270	25	Ménil-Jean	MENIL JEAN:Ménil Jean:Menil Jean:Menil-Jean:
49.366667	4.283333	8310	8287	21	Ménil-Lépinois	MENIL LEPINOIS:Ménil Lépinois:Menil Lepinois:Menil-Lepinois:
48.85	-0.316667	61210	61273	25	Ménil-Vin	MENIL VIN:Ménil Vin:Menil Vin:Menil-Vin:
48.8	5.45	55260	55333	41	Ménil-aux-Bois	MENIL AUX BOIS:Ménil aux Bois:Menil aux Bois:Menil-aux-Bois:
48.383333	7	88210	88300	11	Ménil-de-Senones	MENIL DE SENONES:Ménil de Senones:Menil de Senones:Menil-de-Senones:
48.316667	5.966667	88500	88299	11	Ménil-en-Xaintois	MENIL EN XAINTOIS:Ménil en Xaintois:Menil en Xaintois:Menil-en-Xaintois:
48.7	5.533333	55190	55334	41	Ménil-la-Horgne	MENIL LA HORGNE:Ménil la Horgne:Menil la Horgne:Menil-la-Horgne:
48.766667	5.866667	54200	54360	41	Ménil-la-Tour	MENIL LA TOUR:Ménil la Tour:Menil la Tour:Menil-la-Tour:
48.383333	6.7	88700	88301	11	Ménil-sur-Belvitte	MENIL SUR BELVITTE:Ménil sur Belvitte:Menil sur Belvitte:Menil-sur-Belvitte:
48.633333	5.216667	55500	55335	41	Ménil-sur-Saulx	MENIL SUR SAULX:Ménil sur Saulx:Menil sur Saulx:Menil-sur-Saulx:
49.033333	1.366667	27120	27397	23	Ménilles	MENILLES:Menilles:
48.666667	5.816667	54200	54361	41	Ménillot	MENILLOT:Menillot:
45.1	1.8	19190	19132	74	Ménoire	MENOIRE:Menoire:
49.766667	1.5	76270	76424	23	Ménonval	MENONVAL:Menonval:
49.15	2.1	95810	95387	11	Ménouville	MENOUVILLE:Menouville:
48.15	-2.466667	56490	56129	53	Ménéac	MENEAC:Meneac:
46.583333	5.1	71470	71293	26	Ménétreuil	MENETREUIL:Menetreuil:
47.566667	4.466667	21150	21404	26	Ménétreux-le-Pitois	MENETREUX LE PITOIS:Ménétreux le Pitois:Menetreux le Pitois:Menetreux-le-Pitois:
45.866667	3.133333	63200	63224	83	Ménétrol	MENETROL:Menetrol:
46.766667	5.616667	39210	39321	43	Ménétru-le-Vignoble	MENETRU LE VIGNOBLE:Ménétru le Vignoble:Menetru le Vignoble:Menetru-le-Vignoble:
46.616667	5.833333	39130	39322	43	Ménétrux-en-Joux	MENETRUX EN JOUX:Ménétrux en Joux:Menetrux en Joux:Menetrux-en-Joux:
47.316667	2.866667	18300	18146	24	Ménétréol-sous-Sancerre	MENETREOL SOUS SANCERRE:Ménétréol sous Sancerre:Menetreol sous Sancerre:Menetreol-sous-Sancerre:
47.45	2.316667	18700	18147	24	Ménétréol-sur-Sauldre	MENETREOL SUR SAULDRE:Ménétréol sur Sauldre:Menetreol sur Sauldre:Menetreol-sur-Sauldre:
47.016667	1.85	36150	36116	24	Ménétréols-sous-Vatan	MENETREOLS SOUS VATAN:Ménétréols sous Vatan:Menetreols sous Vatan:Menetreols-sous-Vatan:
49.516667	2.6	60420	60394	22	Ménévillers	MENEVILLERS:Menevillers:
46.733333	1.416667	36500	36118	24	Méobecq	MEOBECQ:Meobecq:
44.4	6.5	4340	4119	93	Méolans	MEOLANS:Meolans:
47.5	0.116667	49490	49202	52	Méon	MEON:Meon:
43.283333	5.966667	83136	83077	11	Méounes-lès-Montrieux	MEOUNES LES MONTRIEUX:Méounes lès Montrieux:Meounes les Montrieux:Meounes-les-Montrieux:
45.75	5.45	38510	38227	82	Mépieu	MEPIEU:Mepieu:
43.516667	-0.383333	64410	64380	72	Méracq	MERACQ:Meracq:
47.966667	-0.983333	53230	53151	52	Méral	MERAL:Meral:
43.183333	1.3	9350	9186	73	Méras	MERAS:Meras:
47.166667	2.05	18120	18148	24	Méreau	MEREAU:Mereau:
43.75	0.516667	32360	32251	91	Mérens	MERENS:Merens:
42.65	1.833333	9110	9189	73	Mérens-lès-Vals	MERENS LES VALS:Mérens lès Vals:Merens les Vals:Merens-les-Vals:
43.633333	1.166667	31530	31339	72	Mérenvielle	MERENVIELLE:Merenvielle:
44.383333	5.733333	5700	5076	72	Méreuil	MEREUIL:Mereuil:
47.333333	6.066667	25870	25376	43	Mérey-Vieilley	MEREY VIEILLEY:Mérey Vieilley:Merey Vieilley:Merey-Vieilley:
47.15	6.066667	25660	25375	43	Mérey-sous-Montrond	MEREY SOUS MONTROND:Mérey sous Montrond:Merey sous Montrond:Merey-sous-Montrond:
42.783333	1.983333	11140	11230	91	Mérial	MERIAL:Merial:
49.033333	1.633333	78270	78391	11	Méricourt	MERICOURT:Mericourt:
49.9	1.95	80640	80531	11	Méricourt-en-Vimeu	MERICOURT EN VIMEU:Méricourt en Vimeu:Mericourt en Vimeu:Mericourt-en-Vimeu:
49.95	2.566667	80113	80530	11	Méricourt-l'Abbé	MERICOURT L ABBE:Méricourt l'Abbé:Mericourt l'Abbe:Mericourt-l'Abbe:
49.9	2.666667	80340	80532	11	Méricourt-sur-Somme	MERICOURT SUR SOMME:Méricourt sur Somme:Mericourt sur Somme:Mericourt-sur-Somme:
49.083333	2.2	95630	95392	11	Mériel	MERIEL:Meriel:
43.633333	3.283333	34800	34156	91	Mérifons	MERIFONS:Merifons:
44.833333	-0.633333	33700	33281	72	Mérignac	MERIGNAC:Merignac:
44.783333	-0.083333	33350	33282	72	Mérignas	MERIGNAS:Merignas:
46.066667	5.433333	1450	1242	82	Mérignat	MERIGNAT:Merignat:
50.5	3.116667	59710	59398	31	Mérignies	MERIGNIES:Merignies:
46.616667	0.916667	36220	36119	24	Mérigny	MERIGNY:Merigny:
43.083333	1.2	9230	9190	73	Mérigon	MERIGON:Merigon:
43.1	0.183333	65200	65310	72	Mérilheu	MERILHEU:Merilheu:
48.25	-2.4	22230	22148	53	Mérillac	MERILLAC:Merillac:
45.916667	2.483333	23420	23131	74	Mérinchal	MERINCHAL:Merinchal:
43.75	5.2	84360	84074	93	Mérindol	MERINDOL:Merindol:
44.266667	5.166667	26170	26180	82	Mérindol-les-Oliviers	MERINDOL LES OLIVIERS:Mérindol les Oliviers:Merindol les Oliviers:Merindol-les-Oliviers:
48.083333	2.933333	45210	45201	24	Mérinville	MERINVILLE:Merinville:
43.333333	-0.766667	64190	64381	72	Méritein	MERITEIN:Meritein:
48.416667	2	91780	91393	82	Mérobert	MEROBERT:Merobert:
47.133333	-0.116667	49260	49203	52	Méron	MERON:Meron:
46.55	5.633333	39270	39324	43	Mérona	MERONA:Merona:
48.3	1.9	28310	28243	24	Mérouville	MEROUVILLE:Merouville:
49.233333	2.133333	60110	60395	22	Méru	MERU:Meru:
45.65	5.933333	73420	73155	11	Méry	MERY:Mery:
49.133333	-0.083333	14370	14410	25	Méry-Corbon	MERY CORBON:Méry Corbon:Mery Corbon:Mery-Corbon:
49.216667	3.866667	51390	51364	21	Méry-Prémecy	MERY PREMECY:Méry Prémecy:Mery Premecy:Mery-Premecy:
49.55	2.633333	60420	60396	22	Méry-la-Bataille	MERY LA BATAILLE:Méry la Bataille:Mery la Bataille:Mery-la-Bataille:
47.233333	1.983333	18100	18150	24	Méry-sur-Cher	MERY SUR CHER:Méry sur Cher:Mery sur Cher:Mery-sur-Cher:
48.966667	3.2	77730	77290	11	Méry-sur-Marne	MERY SUR MARNE:Méry sur Marne:Mery sur Marne:Mery-sur-Marne:
49.066667	2.2	95540	95394	11	Méry-sur-Oise	MERY SUR OISE:Méry sur Oise:Mery sur Oise:Mery-sur-Oise:
48.5	3.883333	10170	10233	21	Méry-sur-Seine	MERY SUR SEINE:Méry sur Seine:Mery sur Seine:Mery-sur-Seine:
47.316667	2.366667	18380	18149	24	Méry-ès-Bois	MERY ES BOIS:Méry ès Bois:Mery es Bois:Mery-es-Bois:
47.9	3.816667	89144	89250	11	Méré	MERE:Mere:
48.283333	1.183333	28120	28242	24	Méréglise	MEREGLISE:Mereglise:
49.966667	1.85	80490	80529	11	Mérélessart	MERELESSART:Merelessart:
48.316667	2.083333	91660	91390	82	Méréville	MEREVILLE:Mereville:
47.433333	6.366667	25680	25377	43	Mésandans	MESANDANS:Mesandans:
47.433333	-1.233333	44522	44096	52	Mésanger	MESANGER:Mesanger:
49.55	1.566667	76780	76426	23	Mésangueville	MESANGUEVILLE:Mesangueville:
45.983333	6	74330	74179	72	Mésigny	MESIGNY:Mesigny:
46.783333	6.35	25370	25380	43	Métabief	METABIEF:Metabief:
48.633333	7.033333	57560	57461	41	Métairies-Saint-Quirin	METAIRIES SAINT QUIRIN:Métairies Saint Quirin:Metairies Saint Quirin:Metairies-Saint-Quirin:
44.016667	5.216667	84570	84075	93	Méthamis	METHAMIS:Methamis:
49.933333	1.916667	80270	80543	11	Métigny	METIGNY:Metigny:
50.733333	2.7	59270	59401	31	Météren	METEREN:Meteren:
48.55	1.6	28130	28249	24	Mévoisins	MEVOISINS:Mevoisins:
44.233333	5.483333	26560	26181	82	Mévouillon	MEVOUILLON:Mevouillon:
48.183333	-0.433333	53600	53153	52	Mézangers	MEZANGERS:Mezangers:
43.983333	6.2	4270	4121	93	Mézel	MEZEL:Mezel:
43.783333	1.666667	81800	81164	11	Mézens	MEZENS:Mezens:
47.833333	-0.016667	72270	72195	52	Mézeray	MEZERAY:Mezeray:
50.183333	2.233333	80600	80544	11	Mézerolles	MEZEROLLES:Mezerolles:
43.266667	1.8	11410	11231	91	Mézerville	MEZERVILLE:Mezerville:
44.8	4.35	7530	7158	82	Mézilhac	MEZILHAC:Mezilhac:
47.7	3.166667	89130	89254	11	Mézilles	MEZILLES:Mezilles:
44.05	0.266667	47170	47167	72	Mézin	MEZIN:Mezin:
47.533333	6.916667	90120	90069	73	Méziré	MEZIRE:Mezire:
46.816667	1.216667	36290	36123	24	Mézières-en-Brenne	MEZIERES EN BRENNE:Mézières en Brenne:Mezieres en Brenne:Mezieres-en-Brenne:
48.716667	1.433333	28500	28251	24	Mézières-en-Drouais	MEZIERES EN DROUAIS:Mézières en Drouais:Mezieres en Drouais:Mezieres-en-Drouais:
48.033333	2.483333	45270	45205	24	Mézières-en-Gâtinais	MEZIERES EN GATINAIS:Mézières en Gâtinais:Mezieres en Gatinais:Mezieres-en-Gatinais:
49.783333	2.55	80110	80545	11	Mézières-en-Santerre	MEZIERES EN SANTERRE:Mézières en Santerre:Mezieres en Santerre:Mezieres-en-Santerre:
49.166667	1.5	27510	27408	23	Mézières-en-Vexin	MEZIERES EN VEXIN:Mézières en Vexin:Mezieres en Vexin:Mezieres-en-Vexin:
48.15	0.033333	72240	72197	52	Mézières-sous-Lavardin	MEZIERES SOUS LAVARDIN:Mézières sous Lavardin:Mezieres sous Lavardin:Mezieres-sous-Lavardin:
48.3	-1.45	35140	35178	53	Mézières-sur-Couesnon	MEZIERES SUR COUESNON:Mézières sur Couesnon:Mezieres sur Couesnon:Mezieres-sur-Couesnon:
46.1	0.916667	87330	87097	72	Mézières-sur-Issoire	MEZIERES SUR ISSOIRE:Mézières sur Issoire:Mezieres sur Issoire:Mezieres-sur-Issoire:
49.766667	3.4	2240	2483	22	Mézières-sur-Oise	MEZIERES SUR OISE:Mézières sur Oise:Mezieres sur Oise:Mezieres-sur-Oise:
48.966667	1.8	78970	78402	11	Mézières-sur-Seine	MEZIERES SUR SEINE:Mézières sur Seine:Mezieres sur Seine:Mezieres-sur-Seine:
44.083333	-1.166667	40170	40182	72	Mézos	MEZOS:Mezos:
49.066667	3.5	2650	2484	22	Mézy-Moulins	MEZY MOULINS:Mézy Moulins:Mezy Moulins:Mezy-Moulins:
45.15	4	43800	43134	72	Mézères	MEZERES:Mezeres:
46.233333	5.033333	1660	1246	82	Mézériat	MEZERIAT:Mezeriat:
47.733333	3.933333	89310	89259	11	Môlay	MOLAY:Molay:
45.8	6.033333	74540	74194	72	Mûres	MURES:Mures:
47.4	-0.55	49130	49223	52	Mûrs-Érigné	MURS ERIGNE:Mûrs Érigné:Murs Erigne:Murs-Erigne:
43.333333	-0.866667	64190	64412	72	Nabas	NABAS
45.283333	0.2	16390	16240	54	Nabinaud	NABINAUD
44.75	1.283333	24250	24300	72	Nabirat	NABIRAT
50.75	1.866667	62142	62599	31	Nabringhen	NABRINGHEN
46.016667	-0.616667	17380	17254	54	Nachamps	NACHAMPS
44.85	1.433333	46350	46209	73	Nadaillac-de-Rouge	NADAILLAC DE ROUGE:Nadaillac de Rouge
46.166667	2.983333	3450	3192	83	Nades	NADES
44.55	1.516667	46360	46210	73	Nadillac	NADILLAC
48.616667	-1.133333	50540	50367	25	Naftel	NAFTEL
48.933333	0.95	27190	27424	23	Nagel-Séez-Mesnil	NAGEL SEEZ MESNIL:Nagel Séez Mesnil:Nagel Seez Mesnil:Nagel-Seez-Mesnil:
43.67555	2.77966	81320	81193	11	Nages	NAGES
43.783333	4.233333	30114	30186	91	Nages-et-Solorgues	NAGES ET SOLORGUES:Nages et Solorgues
42.416667	1.983333	66340	66120	91	Nahuja	NAHUJA
45.216667	1.133333	24390	24302	72	Nailhac	NAILHAC
46.266667	1.633333	23800	23141	74	Naillat	NAILLAT
43.366667	1.633333	31560	31396	72	Nailloux	NAILLOUX
48.225	3.225	89100	89274	11	Nailly	NAILLY
46.766667	0.483333	86530	86174	11	Naintré	NAINTRE:Naintre:
48.5	2.5	91750	91441	82	Nainville-les-Roches	NAINVILLE LES ROCHES:Nainville les Roches
48.666667	5.55	55190	55368	41	Naives-en-Blois	NAIVES EN BLOIS:Naives en Blois
48.633333	5.383333	55500	55370	41	Naix-aux-Forges	NAIX AUX FORGES:Naix aux Forges
47.983333	-2.833333	56500	56144	53	Naizin	NAIZIN
44.216667	1.983333	12270	12167	73	Najac	NAJAC
46.6	0.866667	86310	86175	11	Nalliers	NALLIERS
42.916667	1.75	9300	9215	73	Nalzen	NALZEN
47.916667	7.55	68740	68230	72	Nambsheim	NAMBSHEIM
49.483333	3.1	60400	60445	22	Nampcel	NAMPCEL
49.783333	4	2140	2535	22	Nampcelles-la-Cour	NAMPCELLES LA COUR:Nampcelles la Cour
49.816667	2.1	80710	80581	11	Namps-au-Mont	NAMPS AU MONT:Namps au Mont
49.3	3.416667	2200	2536	22	Nampteuil-sous-Muret	NAMPTEUIL SOUS MURET:Nampteuil sous Muret
49.8	2.2	80160	80583	11	Nampty	NAMPTY
47.383333	4.35	21390	21449	26	Nan-sous-Thil	NAN SOUS THIL:Nan sous Thil
46.733333	5.433333	39140	39379	43	Nance	NANCE
45.583333	5.8	73470	73184	11	Nances	NANCES
45.85	0.216667	16230	16241	54	Nanclars	NANCLARS
45.75	-0.883333	17600	17255	54	Nancras	NANCRAS
47.25	6.183333	25360	25418	43	Nancray	NANCRAY
48.066667	2.333333	45340	45220	24	Nancray-sur-Rimarde	NANCRAY SUR RIMARDE:Nancray sur Rimarde
46.466667	5.533333	39270	39380	43	Nancuise	NANCUISE
48.683333	6.2	54100	54395	41	Nancy	NANCY
46.033333	6.583333	74300	74196	72	Nancy-sur-Cluses	NANCY SUR CLUSES:Nancy sur Cluses
46.1	4.166667	42720	42152	82	Nandax	NANDAX
48.583333	2.566667	77176	77326	11	Nandy	NANDY
48.3	2.316667	45330	45221	24	Nangeville	NANGEVILLE
48.55	3	77370	77327	11	Nangis	NANGIS
46.15	6.3	74380	74197	72	Nangy	NANGY
47.266667	3.2	58350	58188	26	Nannay	NANNAY
47.483333	6.416667	25680	25419	43	Nans	NANS
43.366667	5.783333	83860	83087	11	Nans-les-Pins	NANS LES PINS:Nans les Pins
46.983333	6	25330	25420	43	Nans-sous-Sainte-Anne	NANS SOUS SAINTE ANNE:Nans sous Sainte Anne
44.016667	3.3	12230	12168	73	Nant	NANT
48.683333	5.233333	55500	55373	41	Nant-le-Grand	NANT LE GRAND:Nant le Grand
48.65	5.216667	55500	55374	41	Nant-le-Petit	NANT LE PETIT:Nant le Petit
48.316667	2.416667	77760	77328	11	Nanteau-sur-Essonnes	NANTEAU SUR ESSONNES:Nanteau sur Essonnes
48.25	2.816667	77710	77329	11	Nanteau-sur-Lunain	NANTEAU SUR LUNAIN:Nanteau sur Lunain
48.9	2.2	92000	92050	72	Nanterre	NANTERRE
47.216667	-1.55	44200	44109	52	Nantes	NANTES
46.416667	-0.166667	79400	79189	74	Nanteuil	NANTEUIL
49.2	3.4	2210	2538	22	Nanteuil-Notre-Dame	NANTEUIL NOTRE DAME:Nanteuil Notre Dame
46	0.316667	16700	16242	54	Nanteuil-en-Vallée	NANTEUIL EN VALLEE:Nanteuil en Vallée:Nanteuil en Vallee:Nanteuil-en-Vallee:
49.433333	3.45	2880	2537	22	Nanteuil-la-Fosse	NANTEUIL LA FOSSE:Nanteuil la Fosse
49.133333	2.8	60440	60446	22	Nanteuil-le-Haudouin	NANTEUIL LE HAUDOUIN:Nanteuil le Haudouin
48.933333	2.9	77100	77330	11	Nanteuil-lès-Meaux	NANTEUIL LES MEAUX:Nanteuil lès Meaux:Nanteuil les Meaux:Nanteuil-les-Meaux:
49.516667	4.3	8300	8313	21	Nanteuil-sur-Aisne	NANTEUIL SUR AISNE:Nanteuil sur Aisne
48.983333	3.216667	77730	77331	11	Nanteuil-sur-Marne	NANTEUIL SUR MARNE:Nanteuil sur Marne
46.416667	5.4	39160	39382	43	Nantey	NANTEY
45.416667	0.95	24800	24304	72	Nantheuil	NANTHEUIL
45.4	0.983333	24800	24305	72	Nanthiat	NANTHIAT
46.016667	1.183333	87140	87103	72	Nantiat	NANTIAT
49.3	5.133333	55270	55375	41	Nantillois	NANTILLOIS
47.466667	5.533333	70100	70376	72	Nantilly	NANTILLY
45.866667	-0.483333	17770	17256	54	Nantillé	NANTILLE:Nantille:
45.433333	5.266667	38260	38274	82	Nantoin	NANTOIN
48.633333	5.35	55500	55376	41	Nantois	NANTOIS
46.616667	4.8	71240	71328	26	Nanton	NANTON
47.433333	5.716667	70100	70377	72	Nantouard	NANTOUARD
49	2.7	77230	77332	11	Nantouillet	NANTOUILLET
47.033333	4.75	21190	21450	26	Nantoux	NANTOUX
46.15	5.616667	1460	1269	82	Nantua	NANTUA
47.35	2.2	18330	18159	24	Nançay	NANCAY:Nancay:
48.716667	5.383333	55500	55371	41	Nançois-le-Grand	NANCOIS LE GRAND:Nançois le Grand:Nancois le Grand:Nancois-le-Grand:
48.716667	5.3	55500	55372	41	Nançois-sur-Ornain	NANCOIS SUR ORNAIN:Nançois sur Ornain:Nancois sur Ornain:Nancois-sur-Ornain:
50.033333	2.283333	80260	80584	11	Naours	NAOURS
46.2	5.5	1580	1270	82	Napt	NAPT
47.133333	6.7	25210	25421	43	Narbief	NARBIEF
43.183333	3	11100	11262	91	Narbonne	NARBONNE
43.191667	3.008333	11100	11910	91	Narbonne-Plage	NARBONNE PLAGE:Narbonne Plage
49.133333	6.55	57220	57495	41	Narbéfontaine	NARBEFONTAINE:Narbefontaine:
43.25	-0.316667	64510	64413	72	Narcastet	NARCASTET
47.233333	3.066667	58400	58189	26	Narcy	NARCY
48.1	2.75	45210	45222	24	Nargis	NARGIS
44.916667	2.8	15230	15139	83	Narnhac	NARNHAC
43.366667	-0.833333	64190	64414	72	Narp	NARP
43.7	-1	40180	40202	72	Narrosse	NARROSSE
44.15	2.033333	81190	81194	11	Narthoux	NARTHOUX
44.666667	3.05	48260	48104	91	Nasbinals	NASBINALS
49.116667	0.733333	27550	27425	23	Nassandres	NASSANDRES
43.6	-0.683333	40330	40203	72	Nassiet	NASSIET
46.5	2.6	3190	3193	83	Nassigny	NASSIGNY
44.866667	0.166667	24230	24306	72	Nastringues	NASTRINGUES
45.733333	5.766667	1300	1271	82	Nattages	NATTAGES
48.433333	7.25	67130	67314	73	Natzwiller	NATZWILLER
44.2	2.35	12800	12169	73	Naucelle	NAUCELLE
44.95	2.433333	15000	15140	83	Naucelles	NAUCELLES
45.25	-1.033333	33990	33300	72	Naujac-sur-Mer	NAUJAC SUR MER:Naujac sur Mer
44.783333	-0.183333	33420	33301	72	Naujan-et-Postiac	NAUJAN ET POSTIAC:Naujan et Postiac
49.95	3.25	2420	2539	22	Nauroy	NAUROY
44.75	3.783333	48300	48105	91	Naussac	NAUSSAC
44.75	0.733333	24440	24307	72	Naussannes	NAUSSANNES
48.25	0.4	72260	72214	52	Nauvay	NAUVAY
44.516667	2.416667	12330	12171	73	Nauviale	NAUVIALE
44.166667	4.25	30580	30187	91	Navacelles	NAVACELLES
43.416667	-0.333333	64450	64415	72	Navailles-Angos	NAVAILLES ANGOS:Navailles Angos
43.333333	-0.75	64190	64416	72	Navarrenx	NAVARRENX
47.8	1.033333	41100	41158	24	Naveil	NAVEIL
47.6	6.166667	70000	70378	72	Navenne	NAVENNE
45.55	6.5	73260	73185	11	Naves	NAVES
46.933333	5.15	71270	71329	26	Navilly	NAVILLY
43.566667	2.225	81710	81195	11	Navès	NAVES:Naves:
49.233333	-1.366667	50190	50368	25	Nay	NAY
48.3	7.016667	88100	88320	11	Nayemont-les-Fosses	NAYEMONT LES FOSSES:Nayemont les Fosses
48.15	-0.466667	53150	53163	52	Neau	NEAU
49.283333	1.733333	27830	27426	23	Neaufles-Saint-Martin	NEAUFLES SAINT MARTIN:Neaufles Saint Martin
48.866667	0.75	27250	27902	23	Neaufles-sur-Risle	NEAUFLES SUR RISLE:Neaufles sur Risle
48.566667	0.2	61500	61301	25	Neauphe-sous-Essai	NEAUPHE SOUS ESSAI:Neauphe sous Essai
48.816667	1.9	78640	78442	11	Neauphle-le-Château	NEAUPHLE LE CHATEAU:Neauphle le Château:Neauphle le Chateau:Neauphle-le-Chateau:
48.816667	1.866667	78640	78443	11	Neauphle-le-Vieux	NEAUPHLE LE VIEUX:Neauphle le Vieux
48.933333	1.533333	78980	78444	11	Neauphlette	NEAUPHLETTE
45.966667	4.183333	42470	42153	82	Neaux	NEAUX
45.716667	1.833333	87120	87104	72	Nedde	NEDDE
44.5	6.033333	5000	5092	72	Neffes	NEFFES
48.966667	6.866667	57670	57497	41	Nelling	NELLING
48.266667	2.7	77140	77333	11	Nemours	NEMOURS
50.35	1.733333	62180	62602	31	Nempont-Saint-Firmin	NEMPONT SAINT FIRMIN:Nempont Saint Firmin
47.116667	5.583333	39700	39383	43	Nenon	NENON
49.55	5.216667	55700	55377	41	Nepvant	NEPVANT
43.75	-0.733333	40250	40204	72	Nerbis	NERBIS
45.716667	-0.25	16200	16243	54	Nercillac	NERCILLAC
46.466667	5.616667	39270	39384	43	Nermier	NERMIER
46.366667	6.3	74140	74199	72	Nernier	NERNIER
44.016667	4.166667	30360	30188	91	Ners	NERS
45.633333	0.05	16440	16244	54	Nersac	NERSAC
45.8	4.15	42510	42155	82	Nervieux	NERVIEUX
49.083333	2.283333	95590	95445	11	Nerville-la-Forêt	NERVILLE LA FORET:Nerville la Forêt:Nerville la Foret:Nerville-la-Foret:
45.583333	3.166667	63320	63250	83	Neschers	NESCHERS
43	1.433333	9240	9216	73	Nescus	NESCUS
49.766667	2.916667	80190	80585	11	Nesle	NESLE
49.7	1.5	76270	76459	23	Nesle-Hodeng	NESLE HODENG:Nesle Hodeng
49.916667	1.666667	76340	76460	23	Nesle-Normandeuse	NESLE NORMANDEUSE:Nesle Normandeuse
47.783333	4.433333	21330	21451	26	Nesle-et-Massoult	NESLE ET MASSOULT:Nesle et Massoult
49.9	1.7	80140	80586	11	Nesle-l'Hôpital	NESLE L HOPITAL:Nesle l'Hôpital:Nesle l'Hopital:Nesle-l'Hopital:
48.633333	3.55	51120	51395	21	Nesle-la-Reposte	NESLE LA REPOSTE:Nesle la Reposte
49.05	3.716667	51700	51396	21	Nesle-le-Repons	NESLE LE REPONS:Nesle le Repons
50.616667	1.65	62152	62603	31	Nesles	NESLES
48.7	2.966667	77540	77334	11	Nesles-la-Gilberde	NESLES LA GILBERDE:Nesles la Gilberde
