alpha,nG,nE,n,replicate,nComb,nPosEigen,time_eigen,Frobenius_eigen,CMD_eigen,nPC_eigen,pPC_eigen,time_tensorEVD,Frobenius_tensorEVD,CMD_tensorEVD,nPC_tensorEVD,pPC_tensorEVD,time_trlan,Frobenius_trlan,CMD_trlan,nPC_trlan,pPC_trlan,time_eigs,Frobenius_eigs,CMD_eigs,nPC_eigs,pPC_eigs,time_chol,Frobenius_chol,CMD_chol,nPC_chol,pPC_chol
0.9,100,10,10000,11,1000,1000,170.81,145.662821335546,0.00372625157995654,431,0.431,0.0989999999999895,142.631274187104,0.00321984468018177,450,0.45,47.651,145.662821335547,0.00372625157995632,431,0.431,29.698,145.662821335528,0.00372625157995599,431,0.431,,,,,
0.9,500,10,10000,11,4337,4337,174.85,136.242534255642,0.00239810171195032,1140,0.262854507724233,0.341999999999985,127.097139712813,0.00146409115573831,1358,0.313119667973253,151.353,136.242534255643,0.00239810171195032,1140,0.262854507724233,124.68,136.242534255595,0.00239810171194965,1140,0.262854507724233,,,,,
0.9,1000,10,10000,11,6301,6301,183.283,154.700208479885,0.00428295157370051,1442,0.228852563085225,0.90100000000001,141.854657611426,0.00300502678704973,1918,0.304396127598794,226.834,154.700208479886,0.00428295157370051,1442,0.228852563085225,202.264,154.700208479832,0.0042829515736994,1442,0.228852563085225,,,,,
0.9,100,30,10000,11,2886,2886,178.533,112.790272676283,0.00302578974406664,751,0.26022176022176,0.288000000000011,108.012022597011,0.00249521410464337,819,0.283783783783784,92.879,112.790272676283,0.00302578974406664,751,0.26022176022176,65.816,112.790272676258,0.00302578974407119,751,0.26022176022176,,,,,
0.9,500,30,10000,11,7354,7354,183.217,105.076342751021,0.00199247737492114,1941,0.263937992929018,1.03900000000002,92.3837642923268,0.00103494128977488,2772,0.376937720968181,304.591,105.076342751021,0.00199247737492136,1941,0.263937992929018,318.353,105.076342750917,0.0019924773749268,1941,0.263937992929018,,,,,
0.9,1000,30,10000,11,8503,8503,189.281,102.295622632525,0.0017566442953908,2345,0.275785017052805,1.55000000000001,89.3758997274804,0.000962572052521038,3876,0.455839115606257,386.259,102.295622632525,0.00175664429539102,2345,0.275785017052805,441.88,102.295622632415,0.00175664429539257,2345,0.275785017052805,,,,,
0.9,100,50,10000,11,4297,4297,173.95,101.180665203335,0.0023205568281337,919,0.213870141959507,0.297999999999973,95.3714141381727,0.00175390639553075,1033,0.240400279264603,112.36,101.180665203335,0.00232055682813392,919,0.213870141959507,87.193,101.180665203298,0.00232055682813082,919,0.213870141959507,,,,,
0.9,500,50,10000,11,8212,8212,187.209,92.950294078539,0.00182114075792861,2268,0.276181198246469,1.34700000000001,78.8578306936744,0.00091104205319037,3551,0.432415976619581,456.421,92.9502940785384,0.00182114075792894,2268,0.276181198246469,480.291,92.9502940784508,0.00182114075792505,2268,0.276181198246469,,,,,
0.9,1000,50,10000,11,9038,9038,198.244,106.893273131402,0.00175689187364836,2495,0.276056649701261,2.38200000000001,86.9277487254417,0.000857690210183115,4613,0.510400531090949,508.965,106.893273131401,0.00175689187364858,2495,0.276056649701261,560.015,106.893273131292,0.00175689187364958,2495,0.276056649701261,,,,,
0.9,100,10,20000,11,1000,1000,1301.323,328.800975712008,0.00436231756054128,369,0.369,0.139000000000124,326.478480206897,0.00419028919147835,376,0.376,256.915,328.800975712007,0.00436231756054029,369,0.369,142.461,328.80097571199,0.00436231756054151,369,0.369,,,,,
0.9,500,10,20000,11,4912,4912,1342.56,309.271501578716,0.00351536075613601,1154,0.234934853420195,0.549999999999955,303.608091883214,0.00295759652147742,1264,0.257328990228013,539.866,309.271501578715,0.00351536075613612,1154,0.234934853420195,361.381,309.271501578637,0.00351536075614201,1154,0.234934853420195,,,,,
0.9,1000,10,20000,11,8654,8654,1352.994,323.328626969414,0.00286134442620289,1408,0.162699329789693,0.967000000000098,315.954042070819,0.00249728836111141,1600,0.184885602033742,696.608,323.328626969414,0.00286134442620256,1408,0.162699329789693,495.658,323.328626969285,0.00286134442620423,1408,0.162699329789693,,,,,
0.9,100,30,20000,11,2996,2996,1679.603,248.66765093802,0.00295355205983872,820,0.27369826435247,0.594000000000051,245.016763779241,0.00261527048367605,860,0.287049399198932,378.52,248.667650938022,0.00295355205983927,820,0.27369826435247,236.209,248.667650937962,0.00295355205984249,820,0.27369826435247,,,,,
0.9,500,30,20000,11,10990,10990,1365.666,199.317721296417,0.00219758373117662,2219,0.201910828025478,1.30500000000006,185.506384538154,0.00155803525552278,2672,0.243130118289354,1563.835,199.317721296416,0.00219758373117729,2219,0.201910828025478,1237.761,199.317721296244,0.00219758373117673,2219,0.201910828025478,,,,,
0.9,1000,30,20000,11,14688,14688,1301.99,194.443025116953,0.00178470381713158,2941,0.200231481481482,2.49400000000014,179.225269001882,0.00117068398666587,3892,0.264978213507625,1732.685,194.443025116953,0.00178470381713147,2941,0.200231481481482,1650.928,194.443025116707,0.00178470381713103,2941,0.200231481481482,,,,,
0.9,100,50,20000,11,4914,4914,1272.24,202.843877139265,0.00189257547451704,998,0.203093203093203,0.482999999999947,195.847364021238,0.00157346783627943,1058,0.215303215303215,454.268,202.843877139265,0.00189257547451749,998,0.203093203093203,293.258,202.843877139178,0.0018925754745176,998,0.203093203093203,,,,,
0.9,500,50,20000,11,13832,13832,2035.839,168.048641650088,0.00147989714948649,2703,0.195416425679584,2.6609999999996,153.679313525943,0.000979633994466877,3420,0.247252747252747,1498.458,168.048641650088,0.00147989714948682,2703,0.195416425679584,1308.742,168.048641649881,0.00147989714948527,2703,0.195416425679584,,,,,
0.9,1000,50,20000,11,16533,16533,2038.718,173.507630781466,0.00130480950609346,3557,0.215145466642473,5.91600000000017,155.492441198731,0.00076036057005402,5110,0.309078812072824,2220.477,173.507630781466,0.0013048095060938,3557,0.215145466642473,2158.371,173.507630781158,0.00130480950608891,3557,0.215145466642473,,,,,
0.9,100,10,30000,11,1000,1000,6612.612,499.333136506561,0.0045225800181411,438,0.438,0.381000000000313,497.13420590945,0.00439032019490249,444,0.444,713.574,499.333136506559,0.00452258001814077,438,0.438,413.456,499.333136506531,0.00452258001813743,438,0.438,,,,,
0.9,500,10,30000,11,4988,4988,4586.323,381.218480598826,0.00211378664623174,1290,0.258620689655172,1.46399999999994,368.338717754803,0.00162795459387011,1377,0.276062550120289,1482.414,381.218480598827,0.00211378664623296,1290,0.258620689655172,940.625,381.218480598692,0.00211378664623252,1290,0.258620689655172,,,,,
0.9,1000,10,30000,11,9523,9523,4699.027,361.359936839295,0.0021380279385621,1966,0.206447548041584,2.61499999999978,346.984171142097,0.00162614552861218,2193,0.230284574188806,2558.27,361.359936839294,0.00213802793856188,1966,0.206447548041584,1822.707,361.359936839094,0.00213802793855988,1966,0.206447548041584,,,,,
0.9,100,30,30000,11,2999,2999,4818.35,307.096081672818,0.00217329386084386,847,0.282427475825275,0.942000000000007,301.193979350512,0.00193993179300311,875,0.291763921307102,1083.314,307.096081672819,0.00217329386084408,847,0.282427475825275,649.719,307.096081672742,0.00217329386083931,847,0.282427475825275,,,,,
0.9,500,30,30000,11,12990,12990,4777.169,316.204174198609,0.00183469780482726,2288,0.176135488837567,2.76700000000074,301.668807757541,0.0013714262468506,2592,0.199538106235566,2826.142,316.204174198609,0.00183469780482737,2288,0.176135488837567,2036.902,316.204174198297,0.00183469780482692,2288,0.176135488837567,,,,,
0.9,1000,30,30000,11,19057,19057,4733.133,283.725550704382,0.00141074297264809,3253,0.170698431022721,5.20699999999943,266.667714043255,0.00100731663128939,3973,0.208479823686834,4414.798,283.72555070438,0.00141074297264787,3253,0.170698431022721,3270.792,283.725550703949,0.00141074297264576,3253,0.170698431022721,,,,,
0.9,100,50,30000,11,4986,4986,4818.808,290.95909787479,0.00168994170043579,1013,0.203168872843963,1.19200000000001,285.29763071743,0.00149936486822377,1055,0.211592458884878,1140.513,290.959097874791,0.00168994170043546,1013,0.203168872843963,709.793,290.959097874672,0.00168994170043935,1013,0.203168872843963,,,,,
0.9,500,50,30000,11,17473,17473,4793.345,250.263250330249,0.00117545669694663,2770,0.158530303897442,4.16300000000047,235.937093121864,0.000814746307941094,3231,0.184913867109254,3237.64,250.263250330248,0.00117545669694585,2770,0.158530303897442,2467.67,250.263250329874,0.00117545669694363,2770,0.158530303897442,,,,,
0.9,1000,50,30000,11,22676,22676,4917.449,267.25650731913,0.00122067474996923,3872,0.170753219262657,7.57499999999982,243.494960583616,0.000776469433327098,5018,0.221291233021697,6640.745,267.25650731913,0.00122067474997001,3872,0.170753219262657,4789.145,267.256507318623,0.00122067474996923,3872,0.170753219262657,,,,,
0.95,100,10,10000,11,1000,1000,174.158,78.035575244005,0.00143049663179584,599,0.599,0.177000000000021,74.918857802471,0.00112343102040369,622,0.622,72.691,78.0355752440053,0.00143049663179473,599,0.599,45.77,78.0355752439855,0.0014304966318005,599,0.599,,,,,
0.95,500,10,10000,11,4337,4337,178.387,73.1643184907616,0.00110847548677895,1783,0.411113673045884,0.758999999999986,65.3156687969633,0.000528263977017329,2133,0.491814618399816,262.381,73.1643184907621,0.00110847548677873,1783,0.411113673045884,273.944,73.1643184906901,0.00110847548677628,1783,0.411113673045884,,,,,
0.95,1000,10,10000,11,6301,6301,181.087,85.81746448049,0.00200097927077969,2348,0.372639263608951,1.28100000000001,76.2113880991026,0.00121561656712232,3230,0.512617044913506,589.639,85.8174644804898,0.00200097927077991,2348,0.372639263608951,691.069,85.8174644804049,0.00200097927078435,2348,0.372639263608951,,,,,
0.95,100,30,10000,11,2886,2886,177.637,59.2085177337012,0.00112399140485031,1103,0.382189882189882,0.349999999999994,56.5439034133054,0.000859961274759846,1203,0.416839916839917,127.801,59.2085177337008,0.00112399140484998,1103,0.382189882189882,113.883,59.2085177336576,0.00112399140485087,1103,0.382189882189882,,,,,
0.95,500,30,10000,11,7354,7354,181.984,55.5246684252202,0.000798323440275195,3033,0.41242861028012,1.696,47.402635014267,0.00033746834048376,4567,0.621022572749524,564.8,55.5246684252195,0.000798323440276083,3033,0.41242861028012,772.493,55.5246684250749,0.000798323440274862,3033,0.41242861028012,,,,,
0.95,1000,30,10000,11,8503,8503,190.523,54.3813948877074,0.00072149895615381,3711,0.436434199694226,2.684,45.3898536690448,0.000321795597229113,6913,0.81300717393861,894.825,54.381394887706,0.000721498956153588,3711,0.436434199694226,1339.711,54.3813948875354,0.000721498956158473,3711,0.436434199694226,,,,,
0.95,100,50,10000,11,4297,4297,174.967,51.7816712519323,0.000768599580152185,1382,0.321619734698627,0.414000000000016,48.6113063516325,0.000522497186804083,1562,0.363509425180358,190.079,51.781671251932,0.000768599580152185,1382,0.321619734698627,182.697,51.7816712518717,0.000768599580160401,1382,0.321619734698627,,,,,
0.95,500,50,10000,11,8212,8212,180.244,48.5942401694836,0.000690333361948126,3503,0.426570871894788,2.078,39.7153968861247,0.00026962053952706,5976,0.727715538236727,770.2,48.5942401694832,0.000690333361947904,3503,0.426570871894788,1167.333,48.5942401693334,0.000690333361945905,3503,0.426570871894788,,,,,
0.95,1000,50,10000,11,9038,9038,191.534,57.5503937343868,0.000740050873922815,3914,0.433060411595486,4.48099999999999,44.3718412667368,0.000278820437821459,8347,0.923545032086745,955.465,57.5503937343868,0.000740050873923259,3914,0.433060411595486,1488.117,57.550393734208,0.000740050873919707,3914,0.433060411595486,,,,,
0.95,100,10,20000,11,1000,1000,1382.772,177.355281686162,0.00166581132062904,532,0.532,0.343000000000075,176.424302761731,0.00155815900602119,542,0.542,212.783,177.355281686164,0.0016658113206296,532,0.532,140.97,177.355281686123,0.00166581132063304,532,0.532,,,,,
0.95,500,10,20000,11,4912,4912,1421.984,164.358597101022,0.00151318630958597,1830,0.372557003257329,1.34099999999989,157.782792260411,0.00108902867085614,1996,0.406351791530945,1026.972,164.358597101023,0.00151318630958686,1830,0.372557003257329,785.984,164.358597100898,0.00151318630959019,1830,0.372557003257329,,,,,
0.95,1000,10,20000,11,8654,8654,1405.884,177.16616275918,0.00133140135437548,2365,0.273284030506124,2.14999999999986,172.527544615667,0.00109710848367095,2709,0.313034434943379,2212.001,177.16616275918,0.00133140135437504,2365,0.273284030506124,1893.441,177.166162758982,0.00133140135437115,2365,0.273284030506124,,,,,
0.95,100,30,20000,11,2996,2996,1421.145,131.829302300725,0.00107060081525701,1192,0.397863818424566,0.768000000000029,128.621307430796,0.000882678064605957,1240,0.41388518024032,967.693,131.829302300725,0.00107060081525645,1192,0.397863818424566,729.171,131.82930230063,0.00107060081525834,1192,0.397863818424566,,,,,
0.95,500,30,20000,11,10990,10990,1422.652,104.172700677941,0.000857577511165331,3543,0.32238398544131,3.17399999999998,94.3958867342682,0.000501996309301034,4349,0.395723384895359,2014.225,104.17270067794,0.000857577511165331,3543,0.32238398544131,2109.404,104.172700677654,0.000857577511172214,3543,0.32238398544131,,,,,
0.95,1000,30,20000,11,14688,14688,1452.506,101.371947796928,0.000697701751299351,4882,0.332380174291939,4.84500000000003,90.9490195860789,0.000380192391180367,6817,0.46412037037037,4420.558,101.371947796927,0.000697701751299573,4882,0.332380174291939,4510.869,101.371947796511,0.000697701751304236,4882,0.332380174291939,,,,,
0.95,100,50,20000,11,4914,4914,1395.001,101.714242821635,0.000580083650751129,1516,0.308506308506309,1.06500000000005,97.7398212321604,0.000432327714649849,1612,0.328042328042328,694.171,101.714242821635,0.000580083650751573,1516,0.308506308506309,542.476,101.714242821478,0.000580083650754681,1516,0.308506308506309,,,,,
0.95,500,50,20000,11,13832,13832,1442.122,86.6069210800902,0.000537021959009842,4353,0.314705031810295,4.45399999999995,77.2090848361704,0.000281335088722745,5719,0.413461538461538,2608.235,86.6069210800881,0.000537021959010509,4353,0.314705031810295,3118.44,86.6069210797416,0.000537021959014061,4353,0.314705031810295,,,,,
0.95,1000,50,20000,11,16533,16533,1439.469,90.7888664619422,0.000512700339191041,5845,0.353535353535354,7.91999999999985,78.3928300084274,0.000234024569699343,9124,0.551865965039618,4095.809,90.7888664619414,0.000512700339191596,5845,0.353535353535354,5410.767,90.7888664614426,0.000512700339190819,5845,0.353535353535354,,,,,
0.95,100,10,30000,11,1000,1000,4709.732,267.905738387387,0.00178919888779738,597,0.597,0.592999999999847,266.210428092389,0.00168869968627872,603,0.603,644.933,267.905738387388,0.00178919888779716,597,0.597,365.008,267.905738387356,0.00178919888779505,597,0.597,,,,,
0.95,500,10,30000,11,4988,4988,4791.732,198.47260442745,0.000860750979602365,2049,0.410785886126704,2.3119999999999,186.674061060881,0.000547427346510254,2183,0.437650360866079,2736.351,198.472604427452,0.000860750979603475,2049,0.410785886126704,1750.986,198.472604427221,0.000860750979602587,2049,0.410785886126704,,,,,
0.95,1000,10,30000,11,9523,9523,4720.496,192.260504680447,0.000945702172009621,3197,0.33571353565053,3.92299999999977,180.545757777891,0.000609455397794223,3567,0.374566838181245,4522.207,192.260504680448,0.000945702172009066,3197,0.33571353565053,3518.818,192.260504680098,0.000945702172007068,3197,0.33571353565053,,,,,
0.95,100,30,30000,11,2999,2999,4807.233,163.782911839545,0.000748232116955183,1219,0.40646882294098,1.22900000000027,160.659411888856,0.000644118561655582,1252,0.417472490830277,1415.079,163.782911839548,0.000748232116956404,1219,0.40646882294098,973.573,163.782911839407,0.000748232116951297,1219,0.40646882294098,,,,,
0.95,500,30,30000,11,12990,12990,4764.034,166.600731173889,0.000777237001278297,3752,0.288837567359507,4.79399999999987,157.124779794726,0.000514402436553541,4299,0.33094688221709,4504.335,166.600731173887,0.000777237001278297,3752,0.288837567359507,4087.181,166.600731173395,0.000777237001277409,3752,0.288837567359507,,,,,
0.95,1000,30,30000,11,19057,19057,4855.939,148.479148172113,0.000576112054746392,5479,0.287505903342604,7.125,136.689451616599,0.000346630904927481,6928,0.363540956079131,7748.69,148.47914817211,0.000576112054746392,5479,0.287505903342604,7730.127,148.479148171421,0.00057611205473973,5479,0.287505903342604,,,,,
0.95,100,50,30000,11,4986,4986,4716.078,148.923799553368,0.000557537362498306,1552,0.311271560369033,1.68099999999959,146.552036404034,0.000474959651698304,1618,0.324508624147613,1703.92,148.923799553368,0.000557537362499083,1552,0.311271560369033,1316.585,148.923799553129,0.000557537362502414,1552,0.311271560369033,,,,,
0.95,500,50,30000,11,17473,17473,5803.645,126.956195652934,0.000422555660280599,4618,0.264293481371259,6.73100000000068,117.970106345016,0.000237162239416833,5538,0.3169461454816,5912.467,126.956195652934,0.00042255566028071,4618,0.264293481371259,5713.546,126.95619565232,0.00042255566028726,4618,0.264293481371259,,,,,
0.95,1000,50,30000,11,22676,22676,5814.14,140.126185721518,0.0004940841775255,6528,0.287881460575057,12.4750000000004,123.926824307825,0.000255649304331973,8934,0.393984829775975,10239.532,140.126185721518,0.000494084177526388,6528,0.287881460575057,10867.204,140.126185720707,0.000494084177524057,6528,0.287881460575057,,,,,
0.98,100,10,10000,11,1000,1000,176.626,35.8867169345291,0.000422831573834381,768,0.768,0.179000000000002,32.9628516918747,0.000295357435618593,789,0.789,93.852,35.8867169345293,0.000422831573835492,768,0.768,64.624,35.886716934514,0.000422831573833826,768,0.768,,,,,
0.98,500,10,10000,11,4337,4337,174.789,34.0843793848908,0.000362430398436753,2542,0.586119437399124,1.02000000000001,28.7447212417159,0.00014694544025462,3003,0.69241411113673,424.627,34.0843793848913,0.00036243039843642,2542,0.586119437399124,511.396,34.084379384814,0.000362430398441083,2542,0.586119437399124,,,,,
0.98,1000,10,10000,11,6301,6301,164.349,40.7840045067132,0.000629650581105756,3448,0.547214727820981,1.368,34.5988623143678,0.000338502060750701,4845,0.768925567370259,718.64,40.7840045067133,0.000629650581105534,3448,0.547214727820981,1062.086,40.7840045066146,0.000629650581107422,3448,0.547214727820981,,,,,
0.98,100,30,10000,11,2886,2886,207.172,26.102535723709,0.000293424988047297,1542,0.534303534303534,0.741000000000014,23.93173196322,0.000182566728427314,1674,0.58004158004158,182.378,26.1025357237087,0.000293424988048185,1542,0.534303534303534,208.637,26.102535723649,0.000293424988050517,1542,0.534303534303534,,,,,
0.98,500,30,10000,11,7354,7354,221.532,24.9015595353259,0.000230860034832525,4358,0.592602665216209,2.059,20.0611775515052,8.05125548607455e-05,6925,0.941664400326353,1350.876,24.9015595353256,0.000230860034832969,4358,0.592602665216209,2046.755,24.9015595351624,0.000230860034837965,4358,0.592602665216209,,,,,
0.98,1000,30,10000,11,8503,8503,225.54,24.892957166878,0.000216304928086553,5294,0.622603786898742,3.89000000000002,19.5063340472166,7.95633981278687e-05,11245,1.32247442079266,1767.115,24.8929571668773,0.000216304928086553,5294,0.622603786898742,2460.242,24.8929571666966,0.000216304928085331,5294,0.622603786898742,,,,,
0.98,100,50,10000,11,4297,4297,179.411,22.6198958668924,0.000196340187077815,2018,0.469629974400745,0.723000000000013,20.7321698105437,0.000115459678901364,2310,0.53758436118222,256.472,22.6198958668924,0.000196340187078259,2018,0.469629974400745,345.504,22.6198958667941,0.000196340187073485,2018,0.469629974400745,,,,,
0.98,500,50,10000,11,8212,8212,186.199,21.6019740021666,0.000189872697237137,4999,0.60874330248417,3.22999999999999,16.7504491632225,5.80017353329909e-05,9488,1.15538236726741,1389.26,21.6019740021659,0.000189872697236693,4999,0.60874330248417,2489.797,21.601974002001,0.000189872697245908,4999,0.60874330248417,,,,,
0.98,1000,50,10000,11,9038,9038,190.949,26.7816925078163,0.000242017972716391,5587,0.618167736224828,6.72099999999998,19.1605724219244,6.74284308029849e-05,14083,1.55819871653021,1689.852,26.781692507816,0.000242017972716502,5587,0.618167736224828,2304.306,26.7816925076261,0.000242017972715392,5587,0.618167736224828,,,,,
0.98,100,10,20000,11,1000,1000,1344.398,83.4643188149708,0.000499453582679443,697,0.697,0.29099999999994,83.0965123250862,0.000466931636488255,706,0.706,296.831,83.4643188149706,0.000499453582679665,697,0.697,193.375,83.4643188149404,0.00049945358268122,697,0.697,,,,,
0.98,500,10,20000,11,4912,4912,1428.691,74.3356727431425,0.000463524100678958,2640,0.537459283387622,1.96000000000004,67.2455426765862,0.000264930263493834,2847,0.579600977198697,1458.182,74.3356727431425,0.00046352410067918,2640,0.537459283387622,1411.519,74.3356727429847,0.000463524100685397,2640,0.537459283387622,,,,,
0.98,1000,10,20000,11,8654,8654,1416.62,84.466688801322,0.000458424766266452,3604,0.416454818581003,3.03600000000006,79.4750809043774,0.000325916275312088,4123,0.476427085740698,2108.93,84.4666888013225,0.000458424766266341,3604,0.416454818581003,2340.856,84.4666888010316,0.000458424766267007,3604,0.416454818581003,,,,,
0.98,100,30,20000,11,2996,2996,2615.484,59.9026583060224,0.000299811797165872,1657,0.553070761014686,2.29100000000017,58.2052782582366,0.000239135592951301,1715,0.572429906542056,984.718,59.9026583060221,0.000299811797166427,1657,0.553070761014686,901.702,59.902658305892,0.000299811797167537,1657,0.553070761014686,,,,,
0.98,500,30,20000,11,10990,10990,2346.277,46.2959902339121,0.00023762538722949,5280,0.480436760691538,4.43499999999995,40.1388717234203,0.000110395515124151,6577,0.598453139217471,3206.364,46.2959902339113,0.000237625387230045,5280,0.480436760691538,4486.482,46.2959902334882,0.00023762538722949,5280,0.480436760691538,,,,,
0.98,1000,30,20000,11,14688,14688,2377.664,44.4927368751429,0.000185002847488236,7399,0.503744553376906,8.87400000000025,38.2253024991067,8.4605154234918e-05,10887,0.741217320261438,5518.641,44.4927368751419,0.000185002847487903,7399,0.503744553376906,9136.656,44.4927368745429,0.000185002847492233,7399,0.503744553376906,,,,,
0.98,100,50,20000,11,4914,4914,1304.26,44.2227486940766,0.000148992480288546,2237,0.455229955229955,0.991999999999962,41.772452934929,9.52362955541908e-05,2382,0.484737484737485,983.586,44.2227486940771,0.000148992480289212,2237,0.455229955229955,976.474,44.2227486938307,0.000148992480290322,2237,0.455229955229955,,,,,
0.98,500,50,20000,11,13832,13832,1479.677,38.1577476415709,0.00014535302062324,6585,0.47606998264893,6.92399999999998,32.91489593607,6.06593931233856e-05,9038,0.653412377096588,5613.024,38.1577476415701,0.000145353020622796,6585,0.47606998264893,7410.912,38.1577476410094,0.000145353020623795,6585,0.47606998264893,,,,,
0.98,1000,50,20000,11,16533,16533,1513.784,40.1592453043051,0.000144181190410153,8798,0.532147825560999,13.1100000000001,32.8218957806325,5.24644357595694e-05,15119,0.914474082138753,8513.609,40.1592453043043,0.000144181190411818,8798,0.532147825560999,14038.392,40.1592453036043,0.00014418119040982,8798,0.532147825560999,,,,,
0.98,100,10,30000,11,1000,1000,6623.114,128.996889570267,0.000568563321297066,754,0.754,0.614999999999782,130.176463582959,0.00056520530287163,759,0.759,779.399,128.996889570267,0.000568563321298954,754,0.754,482.387,128.996889570242,0.000568563321296067,754,0.754,,,,,
0.98,500,10,30000,11,4988,4988,5558.457,89.5062262045714,0.000265715588253723,2924,0.586206896551724,2.26199999999972,80.1899214991402,0.000137925263210659,3079,0.617281475541299,3452.519,89.5062262045719,0.000265715588252835,2924,0.586206896551724,2887.853,89.5062262043226,0.00026571558824906,2924,0.586206896551724,,,,,
0.98,1000,10,30000,11,9523,9523,5587.022,88.8926663648024,0.000313244491400355,4688,0.492281843956736,3.77499999999964,80.1953440750283,0.000171871546354674,5166,0.54247611046939,5749.534,88.8926663647999,0.000313244491399689,4688,0.492281843956736,6087.095,88.8926663643249,0.000313244491392362,4688,0.492281843956736,,,,,
0.98,100,30,30000,11,2999,2999,5594.759,76.272392428388,0.00022028901871729,1694,0.56485495165055,1.16800000000057,74.5334602888738,0.000186213241620603,1734,0.578192730910303,1909.121,76.272392428387,0.00022028901871618,1694,0.56485495165055,1528.875,76.272392428202,0.000220289018710407,1694,0.56485495165055,,,,,
0.98,500,30,30000,11,12990,12990,5745.752,74.500101551469,0.000237776100439291,5767,0.443956889915319,4.63100000000031,67.4101964409614,0.000125479286163355,6654,0.512240184757506,8717.401,74.5001015514692,0.000237776100439735,5767,0.443956889915319,9328.585,74.5001015507414,0.000237776100445397,5767,0.443956889915319,,,,,
0.98,1000,30,30000,11,19057,19057,5778.201,66.1759480827397,0.000167631750597974,8471,0.444508579524584,8.89100000000053,59.0196036991406,8.37045975642381e-05,11025,0.578527575169229,12183.679,66.1759480827375,0.000167631750598196,8471,0.444508579524584,22759.757,66.1759480816818,0.000167631750591646,8471,0.444508579524584,,,,,
0.98,100,50,30000,11,4986,4986,4648.876,64.8334476930318,0.000147836009034452,2286,0.458483754512635,1.85999999999967,63.4280908152118,0.000117303172912031,2377,0.476734857601284,2212.922,64.8334476930314,0.00014783600903201,2286,0.458483754512635,1999.906,64.8334476926402,0.000147836009027236,2286,0.458483754512635,,,,,
0.98,500,50,30000,11,17473,17473,4578.377,54.8216180696821,0.00011495680008744,7246,0.414696961025582,6.84400000000005,49.3250483326178,4.99397382457412e-05,8917,0.510330223773822,8977.478,54.8216180696808,0.00011495680008744,7246,0.414696961025582,13650.688,54.8216180687236,0.000114956800089217,7246,0.414696961025582,,,,,
0.98,1000,50,30000,11,22676,22676,4730.906,62.9973085907,0.000149524904976439,10184,0.449109190333392,18.768,53.4460783264173,6.26597070793045e-05,14782,0.651878638207797,19764.013,62.9973085906985,0.000149524904976328,10184,0.449109190333392,30496.517,62.9973085894622,0.000149524904991649,10184,0.449109190333392,,,,,
0.9,100,10,10000,12,1000,1000,171.769,165.840244647913,0.003986936981075,381,0.381,0.112000000000023,164.307834848626,0.00364627963845288,396,0.396,62.075,165.840244647913,0.00398693698107522,381,0.381,38.401,165.840244647899,0.00398693698107355,381,0.381,,,,,
0.9,500,10,10000,12,4313,4313,178.747,142.26020785957,0.00470515919385195,1173,0.271968467424067,0.540000000000021,134.866138614753,0.00361180102919023,1417,0.328541618363088,154.785,142.26020785957,0.00470515919385195,1173,0.271968467424067,128.408,142.260207859535,0.00470515919385106,1173,0.271968467424067,,,,,
0.9,1000,10,10000,12,6333,6333,184.053,120.515582142529,0.00284381885155582,1670,0.263698089373125,0.794000000000011,110.144602847962,0.00175683356310508,2273,0.358913627033002,284.864,120.515582142529,0.00284381885155605,1670,0.263698089373125,277.424,120.515582142477,0.00284381885155605,1670,0.263698089373125,,,,,
0.9,100,30,10000,12,2886,2886,172.978,110.280828368329,0.0024070493488243,733,0.253984753984754,0.215000000000003,105.561506330309,0.00181620032262286,801,0.277546777546778,89.575,110.280828368329,0.00240704934882452,733,0.253984753984754,63.542,110.280828368304,0.00240704934882596,733,0.253984753984754,,,,,
0.9,500,30,10000,12,7291,7291,418.957,112.42763904416,0.0025317609167741,1905,0.261281031408586,2.17199999999997,97.5858626964709,0.00133727125306415,2752,0.377451652722535,306.69,112.42763904416,0.00253176091677365,1905,0.261281031408586,307.018,112.427639044083,0.00253176091677487,1905,0.261281031408586,,,,,
0.9,1000,30,10000,12,8528,8528,207.832,101.802439740512,0.00248901920324784,2418,0.283536585365854,1.749,87.511425683581,0.00137726658021198,4086,0.479127579737336,586.708,101.802439740511,0.00248901920324807,2418,0.283536585365854,667.294,101.80243974042,0.00248901920324451,2418,0.283536585365854,,,,,
0.9,100,50,10000,12,4336,4336,193.75,100.669545458297,0.00189495246435623,951,0.219326568265683,0.24199999999999,93.8430468409811,0.00129716267287272,1076,0.248154981549816,170.157,100.669545458298,0.00189495246435623,951,0.219326568265683,127.28,100.669545458258,0.00189495246435556,951,0.219326568265683,,,,,
0.9,500,50,10000,12,8220,8220,180.76,96.3851306222348,0.00181350155558779,2166,0.263503649635036,1.31700000000001,79.9675824635945,0.000905779083792302,3403,0.413990267639903,541.667,96.3851306222343,0.00181350155558802,2166,0.263503649635036,585.519,96.385130622146,0.00181350155558624,2166,0.263503649635036,,,,,
0.9,1000,50,10000,12,9084,9084,181.562,94.746559804405,0.0017053828868373,2644,0.291061206516953,2.714,79.3913079257526,0.000881876680900118,4864,0.535446939674152,478.905,94.7465598044053,0.00170538288683708,2644,0.291061206516953,575.739,94.7465598042868,0.00170538288683453,2644,0.291061206516953,,,,,
