trait,alpha,year_loc,nRecords,eigen,tensorEVD,eigen.SE,tensorEVD.SE
anthesis,0.98,2018-MOH1,1279,0.914437523819399,0.9138880550687,0.0113257461332393,0.0113604233684065
anthesis,0.98,2018-NYH1,476,0.802927632568127,0.802850490378895,0.0273787012933721,0.0273834734915184
anthesis,0.98,2018-NYH2,675,0.806031317396105,0.806242830137726,0.0228150231838083,0.022803915712981
anthesis,0.98,2018-NYH3,683,0.503607638744491,0.503961421907367,0.0331059649255801,0.0330980584945303
anthesis,0.98,2018-OHH1,479,0.73855135511995,0.737536566749667,0.0308693702665104,0.0309201925537679
anthesis,0.98,2018-WIH1,765,0.61283395455938,0.611726005135178,0.0286075846228631,0.028638646561182
anthesis,0.98,2018-WIH2,1529,0.78742290580631,0.7877298603193,0.0157743827420172,0.0157643432088072
anthesis,0.98,2019-IAH4,1516,0.0965224902766638,0.0950248271005969,0.0255802336698518,0.0255839370509973
anthesis,0.98,2019-ILH1,473,0.580706280753014,0.581268914934046,0.0375123536762386,0.0374938480029845
anthesis,0.98,2019-INH1,463,0.618680484088993,0.620944684489345,0.0365910286945739,0.0365077384244575
anthesis,0.98,2019-MIH1,480,0.377489192174839,0.37829869526474,0.0423548940474694,0.0423397816129391
anthesis,0.98,2019-MNH1,1517,0.756736119522644,0.757286617264816,0.0167952225921739,0.0167788366486354
anthesis,0.98,2019-MOH1,661,0.458276860233231,0.457077033765634,0.0346231022581295,0.0346471611277089
anthesis,0.98,2019-NEH1,340,0.297836755384527,0.296561074686675,0.0519243095905538,0.0519459074872755
anthesis,0.98,2019-NEH2,170,0.436590731586877,0.439698855920391,0.0694102938147864,0.0692934115306881
anthesis,0.98,2019-NEH2L,174,-0.00212665768859867,-0.000111040045369889,0.0762491127408186,0.0762492846962296
anthesis,0.98,2019-NYH1,479,0.780177597519823,0.779895580173769,0.0286423370622259,0.02865843395113
anthesis,0.98,2019-NYH2,769,0.0218058913925535,0.0213277267019375,0.0360993216140085,0.036099694062956
anthesis,0.98,2019-NYH3,757,0.632950607068928,0.630384180563604,0.0281757382131459,0.0282518424622207
anthesis,0.98,2019-OHH1,477,0.366368347136673,0.365755157076698,0.0426928869760549,0.0427039543361107
anthesis,0.98,2019-WIH1,754,0.499718321398291,0.497118765390469,0.0315866252175107,0.0316411253796085
anthesis,0.98,2019-WIH2,1472,0.540215539553536,0.542220474163238,0.0219487214823735,0.0219150642035653
anthesis,0.98,2020-INH1,576,0.788144347661464,0.788739703784426,0.0256900747944222,0.0256582226523206
anthesis,0.98,2020-MIH1,883,0.853058259525079,0.853180928329466,0.0175804170105733,0.0175736589442507
anthesis,0.98,2020-MNH1,483,0.754181182265162,0.754418260538214,0.0299414100189575,0.0299289903946426
anthesis,0.98,2020-NEH1,536,0.79542883281906,0.796511645656656,0.0262262188307332,0.0261646042150998
anthesis,0.98,2020-NEH2,528,0.723154143668169,0.721983856479767,0.0301153701928878,0.0301687053307852
anthesis,0.98,2020-NYH1,38,0.832767627812999,0.833527154610415,0.0922704476083922,0.0920797484260045
anthesis,0.98,2020-NYH2,473,0.766787047047208,0.766499969615003,0.02957726304686,0.0295930572487073
anthesis,0.98,2020-NYH3,475,0.743450836481591,0.742622736454596,0.0307510241062495,0.0307932981678188
anthesis,0.98,2020-OHH1,487,0.829203460018811,0.830239411132913,0.0253804706922969,0.0253105462800221
anthesis,0.98,2020-WIH1,487,0.711790611382901,0.712527655383589,0.0318939649640517,0.0318600140535419
anthesis,0.98,2020-WIH2,1510,0.817955668480771,0.81782681223733,0.0148142460559764,0.0148189628943373
anthesis,0.98,2021-IAH4,1437,0.822113111628015,0.821754462807165,0.0150291246100053,0.0150427868937464
anthesis,0.98,2021-ILH1,528,0.897348152782083,0.897359166748626,0.0192426121667799,0.0192416356748918
anthesis,0.98,2021-INH1,575,0.864836329677129,0.864129673891806,0.0209736027422701,0.0210243732363636
anthesis,0.98,2021-MIH1,867,0.530975686217227,0.530718689417279,0.0288120242369637,0.0288174977493796
anthesis,0.98,2021-MNH1,535,0.78334592353062,0.78429740076273,0.026923878661725,0.0268718586333464
anthesis,0.98,2021-NEH1,529,0.704548455910488,0.704073095146214,0.0309130958313598,0.0309336400799867
anthesis,0.98,2021-NEH2,535,0.685329165070829,0.685788033409901,0.031543291538684,0.0315245749229809
anthesis,0.98,2021-NYH1,43,0.919416963360473,0.920096291180631,0.0614206701294159,0.0611720514366406
anthesis,0.98,2021-NYH2,489,0.920824629431914,0.920752988312359,0.017671541283018,0.0176792047421805
anthesis,0.98,2021-NYH3,464,0.838922775468787,0.838740606710371,0.025320823557443,0.0253338827686681
anthesis,0.98,2021-WIH1,492,0.721824211383874,0.7221529599329,0.0312648269433243,0.0312493298690647
anthesis,0.98,2021-WIH2,1535,0.91369965779654,0.913571309996064,0.0103793957464601,0.0103867627870811
silking,0.9,2014-IAH1,1557,0.814473281061638,0.81593175698424,0.0147134095592968,0.0146613512522945
silking,0.9,2014-ILH1,462,0.811506098691953,0.813814918086781,0.0272451771474355,0.027095053258587
silking,0.9,2014-INH1,477,0.11269572451715,0.132150113462109,0.0455908502749251,0.0454807384912489
silking,0.9,2014-MNH1,443,0.875373945299171,0.875879059978324,0.0230212588280985,0.0229776521761294
silking,0.9,2014-MOH2,495,0.808483417541856,0.807664217535366,0.0265055608065756,0.0265561715403844
silking,0.9,2014-NEH1,448,0.659992385598042,0.656900210717829,0.0355737738760749,0.0357018707087611
silking,0.9,2014-NEH2,458,0.553280736014677,0.559101341599582,0.0390085580790961,0.0388261331841031
silking,0.9,2014-NYH2,479,0.866071223146547,0.866973504926189,0.0228897932284406,0.0228180728398738
silking,0.9,2014-WIH1,487,0.901026388920806,0.901857980836352,0.0196962211284,0.019617590591666
silking,0.9,2015-ILH1,477,0.83674308887656,0.838444373502121,0.0251254118884201,0.0250057270300282
silking,0.9,2015-INH1,487,0.721494176238697,0.727600296738211,0.0314411954356046,0.0311497152338084
silking,0.9,2015-KSH1,476,0.0289084017112468,0.0307370449456969,0.0459123248188906,0.0459098188221049
silking,0.9,2015-MNH1,486,0.695465257752674,0.698156250260428,0.0326618055827226,0.0325429738205867
silking,0.9,2015-MOH1,487,0.712722816605685,0.715933250630412,0.0318510122737924,0.0317022091214305
silking,0.9,2015-MOH2,484,0.800021644424925,0.799678865939138,0.0273279365690054,0.0273487432623449
silking,0.9,2015-NEH2,466,0.523038934732627,0.522158391168337,0.0395674422269509,0.0395924990319618
silking,0.9,2015-NEH3,267,0.520604380622302,0.519457722180707,0.0524483961614911,0.0524912813916653
silking,0.9,2015-NYH2,457,0.836541801335404,0.838160551804092,0.0256860938397413,0.0255698521571689
silking,0.9,2015-NYH3,483,0.84937630745582,0.847552454020821,0.0240650490747537,0.0241983675710686
silking,0.9,2015-OHH1,490,0.832946131174558,0.834420929823653,0.0250491624218361,0.0249483775168203
silking,0.9,2015-SDH1,454,0.805742269800444,0.803088352551705,0.0278578643770094,0.0280268951896742
silking,0.9,2016-IAH2,785,0.859947000139642,0.861437508690803,0.0182396126582894,0.018149563766244
silking,0.9,2016-IAH3,771,0.624353217588435,0.625349640814095,0.0281687064026586,0.0281399490364378
silking,0.9,2016-IAH4,811,0.82554641924632,0.823608000223311,0.0198409345020698,0.0199402649949648
silking,0.9,2016-ILH1,334,0.0398820919137468,0.0429060010785389,0.0548384653812928,0.0548315897833267
silking,0.9,2016-INH1,472,0.664049365860728,0.665750598849738,0.0344883094500633,0.0344184555926841
silking,0.9,2016-MIH1,473,0.879836577828363,0.87702894984544,0.0218995776125432,0.0221373928854402
silking,0.9,2016-MNH1,417,0.217153690228228,0.213823892982153,0.0479167016891993,0.0479527715140576
silking,0.9,2016-NEH1,235,0.613996250217234,0.614667678988754,0.051709348019623,0.0516751010682563
silking,0.9,2016-NEH4,219,0.64756103753048,0.650145404006196,0.0517288527406497,0.0515792510729119
silking,0.9,2016-NYH1,388,0.85497484373647,0.855834519115514,0.0263995808069344,0.0263273177089299
silking,0.9,2016-NYH2,339,0.915354295007163,0.915336421367214,0.0219337087709958,0.0219359220395002
silking,0.9,2016-NYH2L,97,0.956600799492297,0.955775368814946,0.0298971764924027,0.0301737851308495
silking,0.9,2016-WIH1,645,0.861560488886415,0.863004557064099,0.0200199559844726,0.0199229907161835
silking,0.9,2016-WIH2,830,0.854165659799737,0.855455527011567,0.0180712834900934,0.0179974448436492
silking,0.9,2017-COH1,860,0.904376756889558,0.904739462186717,0.0145684895457034,0.0145422183214505
silking,0.9,2017-IAH4,685,0.907929741906297,0.908118855656188,0.0160372728264519,0.0160215879253928
silking,0.9,2017-ILH1,350,0.796814775450055,0.794953896324446,0.03238978720234,0.0325209173499654
silking,0.9,2017-INH1,327,0.757952651996549,0.763286959883079,0.0361836247421568,0.0358369391237781
silking,0.9,2017-MIH1,373,0.668378249601929,0.672177439592479,0.0386172913332435,0.0384391383577956
silking,0.9,2017-MNH1,431,0.800371371680977,0.800681347888284,0.028944350890454,0.0289243599653095
silking,0.9,2017-NYH1,410,0.787549089744523,0.789915612420764,0.0305090163160816,0.0303586940923835
silking,0.9,2017-NYH2,396,0.851104804666343,0.85259829898207,0.0264489073341839,0.0263265389141871
silking,0.9,2017-NYH3,259,0.767140641633662,0.768720610301767,0.0400143571487874,0.0398961991352169
silking,0.9,2017-WIH1,572,0.804209525320319,0.805570695709085,0.0248944099757802,0.0248170800767275
silking,0.9,2017-WIH2,574,0.887520519867717,0.88850290793012,0.0192656859537566,0.0191863598201004
silking,0.9,2018-IAH2,730,0.641509443403233,0.644038567612038,0.0284311785698163,0.0283525277336067
silking,0.9,2018-IAH4,1357,0.890616562982557,0.891940861070451,0.0123540076035268,0.0122832949998688
silking,0.9,2018-ILH1,489,0.705540874034594,0.708904434780555,0.0321128680402584,0.0319603997254862
silking,0.9,2018-INH1,488,0.509748026857585,0.515750020323255,0.0390250776478586,0.0388624755945178
silking,0.9,2018-MIH1,476,0.672270185843753,0.672684241937154,0.034003375273814,0.0339860951540093
silking,0.9,2018-MNH1,1763,0.901072331948229,0.900680982321173,0.0103342396498748,0.0103535943245442
silking,0.9,2018-MOH1,1279,0.898656294822633,0.897955836865509,0.0122751304811243,0.0123152061730489
silking,0.9,2018-NYH1,476,0.769841301389801,0.775813236881838,0.0293151208327679,0.0289810727365251
silking,0.9,2018-NYH2,675,0.807534384878871,0.80920836742209,0.0227359092831931,0.0226472995183556
silking,0.9,2018-NYH3,683,0.433409453195752,0.43937018905381,0.0345339486054766,0.0344231642838226
silking,0.9,2018-OHH1,479,0.633271568602841,0.626798574448651,0.0354358049038105,0.035676262362553
silking,0.9,2018-WIH1,765,0.633045241254929,0.637348804770195,0.0280248373860942,0.0278967037953381
silking,0.9,2018-WIH2,1529,0.74661743722805,0.746618674555737,0.0170242402476538,0.0170242047109701
silking,0.9,2019-IAH4,1516,0.104102994847659,0.103982564228808,0.0255605914481808,0.0255609152276744
silking,0.9,2019-ILH1,473,0.599504618191501,0.594854441242047,0.036879162660929,0.0370386896396471
silking,0.9,2019-INH1,463,0.695057003032241,0.696521745189324,0.0334850555112876,0.0334189685468962
silking,0.9,2019-MIH1,480,0.424946104991059,0.42718110268568,0.0414037374218278,0.0413555940347499
silking,0.9,2019-MNH1,1517,0.782825671917876,0.785016804171558,0.0159864622469292,0.0159153830388335
silking,0.9,2019-MOH1,661,0.440280010162093,0.443932702317056,0.0349756800971398,0.0349055468591727
silking,0.9,2019-NEH1,340,0.271947742520403,0.280449277739276,0.0523428735008464,0.0522099823430245
silking,0.9,2019-NEH2,170,0.405589999574007,0.384135280660909,0.0705208831045287,0.0712323531259115
silking,0.9,2019-NEH2L,174,-0.0453462427233837,-0.0566745559220223,0.0761708498182865,0.0761267301216707
silking,0.9,2019-NYH1,479,0.807615081517586,0.808645766009297,0.0270009659003152,0.0269362172748915
silking,0.9,2019-NYH2,769,0.0117187008027761,0.0113109675036599,0.0361054278361678,0.0361055973733612
silking,0.9,2019-NYH3,757,0.586754177681857,0.596309046421,0.0294703697860805,0.0292152441646135
silking,0.9,2019-OHH1,477,0.400348121346583,0.394189876178299,0.0420456238847945,0.0421679434621668
silking,0.9,2019-WIH1,754,0.477416583276279,0.470405326528748,0.0320420560991267,0.0321796575092311
silking,0.9,2019-WIH2,1472,0.534409751047476,0.53678207542986,0.0220451950429078,0.0220059516299787
silking,0.9,2020-INH1,576,0.819081101278513,0.818828643678985,0.0239448462346131,0.0239598841668145
silking,0.9,2020-MIH1,883,0.858303805564353,0.860105647080134,0.0172881888175778,0.0171862428108446
silking,0.9,2020-MNH1,483,0.747167827046655,0.755858808187944,0.0303047665170269,0.0298533303819763
silking,0.9,2020-NEH1,536,0.818105265058637,0.814821734113958,0.024885647657477,0.0250865745021872
silking,0.9,2020-NEH2,528,0.718708243514779,0.721783984988253,0.0303170339721209,0.0301777963039279
silking,0.9,2020-NYH1,38,0.832426480455505,0.831949139655607,0.0923559170089732,0.0924753163802066
silking,0.9,2020-NYH2,473,0.804440548678099,0.803794449621243,0.0273716035088639,0.0274118731833203
silking,0.9,2020-NYH3,475,0.751928330558295,0.752986291182922,0.0303121109666652,0.030256536878337
silking,0.9,2020-OHH1,487,0.832019111142183,0.833763941179199,0.0251897622263274,0.0250705269268591
silking,0.9,2020-WIH1,487,0.700085058215925,0.703976625810588,0.0324237697987841,0.0322495715727106
silking,0.9,2020-WIH2,1510,0.844208282333698,0.844920945029797,0.0138030956057635,0.0137741491972244
silking,0.9,2021-IAH4,1437,0.836389134900339,0.838380669490444,0.0144697982961812,0.0143892587946136
silking,0.9,2021-ILH1,528,0.878701016898089,0.879596018451202,0.0208144309995974,0.0207424384648765
silking,0.9,2021-INH1,575,0.880157939652092,0.881291104807386,0.0198300810362612,0.019742053367929
silking,0.9,2021-MIH1,867,0.564624528244352,0.568341600528848,0.0280626702058222,0.0279757910436555
silking,0.9,2021-MNH1,535,0.793275493908078,0.791867998718485,0.0263727782918476,0.026452019383525
silking,0.9,2021-NEH1,529,0.756463665030307,0.751544504011532,0.0284902434609593,0.028736216347358
silking,0.9,2021-NEH2,535,0.700343062006292,0.697673274597124,0.0309183878663572,0.0310314251514262
silking,0.9,2021-NYH1,43,0.92645366922299,0.920769739041722,0.0587851812219628,0.0609244009078181
silking,0.9,2021-NYH2,489,0.906853095240414,0.909128772205678,0.0190975805929137,0.0188741033510347
silking,0.9,2021-NYH3,464,0.833425011302683,0.835476123427673,0.0257107937368372,0.0255662981278405
silking,0.9,2021-WIH1,492,0.737329178255008,0.738582339823336,0.0305174985900125,0.0304555925396468
silking,0.9,2021-WIH2,1535,0.910301392404104,0.911026591904928,0.0105723789038387,0.0105315525933956
silking,0.95,2014-IAH1,1557,0.818253848112407,0.817267489216435,0.0145778901443454,0.0146134292963888
silking,0.95,2014-ILH1,462,0.813347501704599,0.812182385200341,0.0271255471381759,0.0272013336138173
silking,0.95,2014-INH1,477,0.128265329270737,0.126449981248131,0.0455041468395335,0.0455148420498852
silking,0.95,2014-MNH1,443,0.877287636516741,0.877054161107021,0.0228554762693445,0.022875785972637
silking,0.95,2014-MOH2,495,0.810105469399389,0.811004662886272,0.0264049110485749,0.0263488623899182
silking,0.95,2014-NEH1,448,0.65806696413207,0.660311946446501,0.0356536613355808,0.0355604750286068
silking,0.95,2014-NEH2,458,0.561567296465891,0.56199717976027,0.0387480098962647,0.0387343395050085
silking,0.95,2014-NYH2,479,0.86760393866485,0.867789324535161,0.022767782490278,0.0227529659514227
silking,0.95,2014-WIH1,487,0.901374394025105,0.901964267073611,0.0196633628546691,0.0196075128102167
silking,0.95,2015-ILH1,477,0.837616359280477,0.838624141093077,0.0250640793363822,0.0249930327123338
silking,0.95,2015-INH1,487,0.725896123445148,0.726866945146247,0.0312315865080351,0.0311849965265073
silking,0.95,2015-KSH1,476,0.033804257267923,0.0302624841587333,0.0459052701025366,0.0459104839440386
silking,0.95,2015-MNH1,486,0.699496585772833,0.700109814536303,0.0324834518103096,0.0324561448418593
silking,0.95,2015-MOH1,487,0.718938148169955,0.717442486490858,0.0315616869104114,0.0316317822221922
silking,0.95,2015-MOH2,484,0.800222228242805,0.797855604889119,0.0273157496187202,0.0274590012657505
silking,0.95,2015-NEH2,466,0.524680317128658,0.521086695002468,0.0395205796678095,0.0396229170096318
silking,0.95,2015-NEH3,267,0.520834505893794,0.519114481038237,0.0524397738100258,0.0525040934819732
silking,0.95,2015-NYH2,457,0.839587117778183,0.839731267910439,0.0254667838678829,0.0254563361439914
silking,0.95,2015-NYH3,483,0.847615203121767,0.848034637930714,0.0241937977411785,0.0241632206582109
silking,0.95,2015-OHH1,490,0.835237238528361,0.835480330453647,0.0248923401286617,0.0248756175236417
silking,0.95,2015-SDH1,454,0.806075447825805,0.804913450893486,0.0278365318482247,0.027910822613492
silking,0.95,2016-IAH2,785,0.861711990017717,0.861741077960495,0.0181329151919513,0.0181311496655194
silking,0.95,2016-IAH3,771,0.628161995277842,0.628177618330752,0.0280583756074304,0.028057920768513
silking,0.95,2016-IAH4,811,0.825212069074343,0.825300426340096,0.0198581197739562,0.0198535804196479
silking,0.95,2016-ILH1,334,0.0425735741387738,0.0404541644553148,0.0548323702539459,0.0548372032215659
silking,0.95,2016-INH1,472,0.669372219465846,0.669788327322785,0.0342686765915293,0.034251373526804
silking,0.95,2016-MIH1,473,0.880656161166541,0.881487305664111,0.0218295231339012,0.0217581831716739
silking,0.95,2016-MNH1,417,0.215536129188713,0.217026013921612,0.047934296824745,0.0479180955150166
silking,0.95,2016-NEH1,235,0.612924845835562,0.620332601438208,0.05176387182608,0.051383747851993
silking,0.95,2016-NEH4,219,0.647647045420944,0.653570194058074,0.0517238905197153,0.0513794056466517
silking,0.95,2016-NYH1,388,0.855793184775129,0.856505360406123,0.0263307984177694,0.0262707390364683
silking,0.95,2016-NYH2,339,0.915712090795828,0.916042259075391,0.02188934721671,0.02184831574412
silking,0.95,2016-NYH2L,97,0.954872329875693,0.955980010246386,0.0304732555111882,0.0301054672442205
silking,0.95,2016-WIH1,645,0.863422978108839,0.863705221692666,0.019894776109428,0.0198757137462272
silking,0.95,2016-WIH2,830,0.858670884350428,0.858087238233986,0.0178115576238166,0.0178454953645655
silking,0.95,2017-COH1,860,0.90501138750296,0.905909472705916,0.0145224843152819,0.0144570752498742
silking,0.95,2017-IAH4,685,0.909619228471286,0.909562537282633,0.0158964833627458,0.0159012320660421
silking,0.95,2017-ILH1,350,0.800030712777033,0.801088203562909,0.0321611807578619,0.0320854503009152
silking,0.95,2017-INH1,327,0.760255447772185,0.763727344735922,0.0360346693800766,0.0358080585215811
silking,0.95,2017-MIH1,373,0.672652174863116,0.671644866333336,0.0384167476552803,0.0384642226569572
silking,0.95,2017-MNH1,431,0.799804905492093,0.80071655956559,0.0289808277252885,0.0289220877369121
silking,0.95,2017-NYH1,410,0.790132275218376,0.790767489294245,0.0303448717950888,0.0303042892306144
silking,0.95,2017-NYH2,396,0.855197165841963,0.854475777562353,0.0261117185672975,0.0261715904386679
silking,0.95,2017-NYH3,259,0.769217547689457,0.769726486595191,0.0398589128693072,0.0398206649045317
silking,0.95,2017-WIH1,572,0.803907752929825,0.804817873367787,0.0249115038873335,0.0248598948039352
silking,0.95,2017-WIH2,574,0.88931143669491,0.889374134009213,0.0191207594395416,0.0191156605586438
silking,0.95,2018-IAH2,730,0.649673650863441,0.643940945254263,0.0281753766751776,0.0283555733960155
silking,0.95,2018-IAH4,1357,0.893662377803328,0.892961883105236,0.0121906005318689,0.0122284247935185
silking,0.95,2018-ILH1,489,0.708645746658954,0.71037689746325,0.0319721775141168,0.0318931952070398
silking,0.95,2018-INH1,488,0.517190525323868,0.517276777673614,0.038823064941224,0.03882070041113
silking,0.95,2018-MIH1,476,0.668607313788266,0.67181073994005,0.0341553987784487,0.0340225269658469
silking,0.95,2018-MNH1,1763,0.900909380156099,0.901419725533683,0.0103423040528396,0.0103170213914254
silking,0.95,2018-MOH1,1279,0.900500742199876,0.900865387244407,0.0121688207462162,0.0121476673278217
silking,0.95,2018-NYH1,476,0.766645291627102,0.768454080644586,0.0294912915997862,0.0293918071028199
silking,0.95,2018-NYH2,675,0.80599528980471,0.805731718634188,0.0228169143228521,0.02283074221037
silking,0.95,2018-NYH3,683,0.444748128152138,0.439457031730897,0.0343216003469346,0.0344215364162385
silking,0.95,2018-OHH1,479,0.635546242836361,0.633098932466731,0.0353503273840054,0.0354422712982505
silking,0.95,2018-WIH1,765,0.636352866660275,0.632778801518339,0.0279264862768478,0.0280327226023332
silking,0.95,2018-WIH2,1529,0.748146696564697,0.749163975544362,0.0169802173200262,0.0169508194528223
silking,0.95,2019-IAH4,1516,0.100100140319633,0.100978412042439,0.0255711502770487,0.0255688693684392
silking,0.95,2019-ILH1,473,0.594752232588053,0.596148608450678,0.0370421743293753,0.0369944862088434
silking,0.95,2019-INH1,463,0.695259136510107,0.69336139563613,0.0334759515812714,0.0335612230741555
silking,0.95,2019-MIH1,480,0.43131576052974,0.431635982956111,0.0412657150163799,0.0412587096984147
silking,0.95,2019-MNH1,1517,0.782874764462434,0.7821744352525,0.0159848753424848,0.0160074890236786
silking,0.95,2019-MOH1,661,0.445488824474232,0.444208609661724,0.0348754494756459,0.0349002200318815
silking,0.95,2019-NEH1,340,0.278292968254309,0.284926382590503,0.0522441079552146,0.0521382140319128
silking,0.95,2019-NEH2,170,0.390037762513946,0.377459536598788,0.0710411745051985,0.0714444630394255
silking,0.95,2019-NEH2L,174,-0.0505622639092988,-0.0695913419071146,0.0761517555214726,0.0760644251540807
silking,0.95,2019-NYH1,479,0.810305521664395,0.811004862919545,0.0268314469261601,0.0267871144717168
silking,0.95,2019-NYH2,769,0.0141927428151605,0.0133877686839699,0.0361042703713846,0.036104671236161
silking,0.95,2019-NYH3,757,0.593536164648654,0.591737765031812,0.0292899372737841,0.0293380935253502
silking,0.95,2019-OHH1,477,0.407131124788443,0.404496876742812,0.0419082769673937,0.041961944581535
silking,0.95,2019-WIH1,754,0.472613857442089,0.473126687201733,0.032136596378586,0.0321265602704448
silking,0.95,2019-WIH2,1472,0.528417938756985,0.532568837121782,0.0221432332072492,0.0220754801910277
silking,0.95,2020-INH1,576,0.823889594853301,0.82238218958651,0.0236557016829412,0.0237469064279336
silking,0.95,2020-MIH1,883,0.859769243156591,0.859987033962787,0.0172053382591161,0.0171929789743146
silking,0.95,2020-MNH1,483,0.751262550363463,0.751736080091523,0.0300935678894825,0.0300689735828418
silking,0.95,2020-NEH1,536,0.815202475086354,0.815862442221453,0.0250633999315609,0.0250231531502599
silking,0.95,2020-NEH2,528,0.721720194680355,0.727182113672473,0.0301806966419253,0.0299304064003575
silking,0.95,2020-NYH1,38,0.837317135311767,0.837944746972584,0.0911195818254012,0.0909591790342501
silking,0.95,2020-NYH2,473,0.803696406466117,0.804703669890591,0.0274179759649726,0.0273551775769154
silking,0.95,2020-NYH3,475,0.753500545159972,0.751769607723431,0.0302294582270525,0.0303204330696199
silking,0.95,2020-OHH1,487,0.833849245150241,0.834372469255161,0.0250646766011113,0.0250287497597086
silking,0.95,2020-WIH1,487,0.700368689636657,0.702290640849177,0.0324111377883487,0.0323252751569173
silking,0.95,2020-WIH2,1510,0.84483642588278,0.845149868952892,0.0137775865899093,0.0137648328244463
silking,0.95,2021-IAH4,1437,0.841779572301632,0.842022060075496,0.0142503047624524,0.0142403179491727
silking,0.95,2021-ILH1,528,0.883949591459739,0.881866036572413,0.0203875530393391,0.0205583789704747
silking,0.95,2021-INH1,575,0.882600055246012,0.881645747580821,0.0196397370487322,0.0197143995430106
silking,0.95,2021-MIH1,867,0.568053362370388,0.568499764591477,0.0279825580997006,0.0279720756225773
silking,0.95,2021-MNH1,535,0.792927897842661,0.792987313161531,0.0263923829488047,0.0263890335246591
silking,0.95,2021-NEH1,529,0.763984741992981,0.757883501114684,0.0281068479774849,0.0284185509720557
silking,0.95,2021-NEH2,535,0.703023652469733,0.703416464137272,0.0308040391124889,0.0307872100701508
silking,0.95,2021-NYH1,43,0.926439798989852,0.923434068203148,0.0587905125180722,0.0599327919691237
silking,0.95,2021-NYH2,489,0.909807014083749,0.909622556497234,0.0188068752514292,0.0188251876310932
silking,0.95,2021-NYH3,464,0.835399104874716,0.836978103995349,0.0255717450766506,0.0254597404553288
silking,0.95,2021-WIH1,492,0.7372791580137,0.737990738787117,0.030519964799195,0.0304848463346937
silking,0.95,2021-WIH2,1535,0.910453755961681,0.911145186215931,0.0105638171316486,0.0105248579618809
silking,0.98,2014-IAH1,1557,0.818168906528499,0.818411532990426,0.0145809557418998,0.0145721966394639
silking,0.98,2014-ILH1,462,0.814571222373586,0.814854542278717,0.0270456025389969,0.0270270426138639
silking,0.98,2014-INH1,477,0.131115722220543,0.129505469957841,0.0454870407776611,0.045496751376242
silking,0.98,2014-MNH1,443,0.877646490629557,0.878267978763574,0.0228242142516063,0.0227699406754618
silking,0.98,2014-MOH2,495,0.809549153052182,0.810962363463783,0.026439496884818,0.0263515030707491
silking,0.98,2014-NEH1,448,0.659159150975005,0.661427965375964,0.0356083961758955,0.0355139411335878
silking,0.98,2014-NEH2,458,0.56207319337548,0.56273401986481,0.0387319206632549,0.0387108722342664
silking,0.98,2014-NYH2,479,0.867676582578956,0.868077896770335,0.0227619781190301,0.0227298769545863
silking,0.98,2014-WIH1,487,0.901723081381227,0.902016363550009,0.0196303722441005,0.0196025708332929
silking,0.98,2015-ILH1,477,0.838652730471376,0.839121659063447,0.0249910130235443,0.0249578525261504
silking,0.98,2015-INH1,487,0.729223702299994,0.728940708221327,0.0310713443082436,0.0310850328256002
silking,0.98,2015-KSH1,476,0.0287847342827093,0.0307822479246677,0.0459124887423383,0.0459097549274134
silking,0.98,2015-MNH1,486,0.701508314837785,0.700877349858538,0.0323936940416519,0.0324219004538571
silking,0.98,2015-MOH1,487,0.720216204912201,0.718685353197416,0.0315015502214472,0.0315735555244035
silking,0.98,2015-MOH2,484,0.799819999445883,0.800158070140035,0.0273401794397455,0.0273196486216178
silking,0.98,2015-NEH2,466,0.522734060836274,0.523555556232892,0.0395761243126072,0.0395527141581896
silking,0.98,2015-NEH3,267,0.520079526010315,0.519394268191538,0.0524680419038674,0.0524936507991735
silking,0.98,2015-NYH2,457,0.839823638443011,0.840203501331346,0.025449638107591,0.0254220669199953
silking,0.98,2015-NYH3,483,0.847707373261599,0.848533145594439,0.0241870830855427,0.0241268089958765
silking,0.98,2015-OHH1,490,0.836458847843492,0.837013973513108,0.0248081406797104,0.0247697432490233
silking,0.98,2015-SDH1,454,0.806342565523185,0.805973518369041,0.0278194108009682,0.0278430607999119
silking,0.98,2016-IAH2,785,0.862113745515326,0.861580477562182,0.0181085096664988,0.0181408946049343
silking,0.98,2016-IAH3,771,0.6292709682414,0.629369867157877,0.028026043260106,0.0280231552573395
silking,0.98,2016-IAH4,811,0.825341057994683,0.825215390603229,0.0198514924569073,0.0198579491579793
silking,0.98,2016-ILH1,334,0.0396589822374445,0.0412737011285116,0.0548389527465379,0.0548353637102775
silking,0.98,2016-INH1,472,0.669807522462487,0.669890245338129,0.0342505748624738,0.0342471324844286
silking,0.98,2016-MIH1,473,0.881746339257961,0.881555863076025,0.0217358877859959,0.0217522851998271
silking,0.98,2016-MNH1,417,0.216950935397816,0.215848289283581,0.0479189147359361,0.0479309120270313
silking,0.98,2016-NEH1,235,0.61885697909579,0.619116039779907,0.0514600574062969,0.0514466818162487
silking,0.98,2016-NEH4,219,0.650038994575368,0.653633673828818,0.0515854311556875,0.0513756841674445
silking,0.98,2016-NYH1,388,0.856973481928773,0.856624607777079,0.0262311591043101,0.0262606643203485
silking,0.98,2016-NYH2,339,0.916908588217185,0.916615043707855,0.0217402142694002,0.0217769146305498
