,D4_1,D4_2,D6_1,D6_2
ENSMUSG00000037243,15.4796821,13.3364269,15.8378404,14.57914837
ENSMUSG00000043162,14.29373871,14.28501786,16.38883323,14.27221893
ENSMUSG00000032788,14.43105847,15.05662542,14.79992368,14.96843721
ENSMUSG00000033781,12.03420447,12.83505746,17.24735694,17.1880486
ENSMUSG00000074108,14.82404266,12.17525529,16.09667889,16.21405918
ENSMUSG00000091119,11.95930278,11.48136,19.34881797,16.52303482
ENSMUSG00000002985,14.68073076,14.08848104,12.24998012,18.31345654
ENSMUSG00000041607,8.988202508,8.924375893,20.65582421,20.76889206
ENSMUSG00000045795,13.2575987,16.16916419,15.27403379,14.65588073
ENSMUSG00000020956,14.18138618,15.74300017,15.0690132,14.37452874
ENSMUSG00000117416,14.48099293,13.26122148,16.06848856,15.57666904
ENSMUSG00000040836,16.90281416,20.07984576,11.53240806,10.89599509
ENSMUSG00000038122,14.08151726,14.16368646,15.12026834,16.11635331
ENSMUSG00000035048,14.46850931,12.8475917,16.5169711,15.67284027
ENSMUSG00000062590,14.4560257,13.63724856,16.19662643,15.2185847
ENSMUSG00000021235,16.82791247,12.68464663,16.50415731,13.50489533
ENSMUSG00000072647,14.06453955,14.01327563,15.92292395,15.52551414
ENSMUSG00000074165,13.88177943,12.63450969,16.76043305,16.26726028
ENSMUSG00000035215,15.71687077,12.59289603,16.23506779,15.03084619
ENSMUSG00000078813,13.56968906,14.00074139,14.85117882,17.16247115
ENSMUSG00000046185,13.08282809,13.58711161,16.55541246,16.3695701
ENSMUSG00000038205,14.38112401,13.06067371,15.70970253,16.44630246
ENSMUSG00000035845,13.58217268,12.73478358,16.76043305,16.57418972
ENSMUSG00000087370,13.88177943,11.40615458,17.34986724,17.03458388
ENSMUSG00000029816,14.38112401,12.93533135,16.81168819,15.55109159
ENSMUSG00000093273,12.2339423,11.55656541,17.84960492,18.04489329
ENSMUSG00000040040,15.13014089,13.6873855,16.3247643,14.57914837
ENSMUSG00000028453,13.83184497,14.48957659,15.04338562,16.3695701
ENSMUSG00000021139,16.11634644,13.78966486,14.68254939,15.17356838
ENSMUSG00000026500,13.39491846,12.70971511,17.14484665,16.6125559
ENSMUSG00000040543,8.089382257,8.473143404,23.83364332,19.4900194
ENSMUSG00000035376,15.82922331,15.7179317,13.68512423,14.65588073
ENSMUSG00000021385,13.6820416,14.76532978,15.32528893,16.16495047
ENSMUSG00000020354,14.18438225,18.4503951,13.22382791,14.11875421
ENSMUSG00000029918,15.16759173,14.75279554,14.79582326,15.2697396
ENSMUSG00000061118,14.3686404,14.50211083,15.86346797,15.25695088
ENSMUSG00000073468,14.70969275,13.64978279,16.23506779,15.43599305
ENSMUSG00000024376,11.48492543,11.8323186,18.09306687,18.62038598
ENSMUSG00000043432,15.37981318,12.96039982,16.11974371,15.57666904
ENSMUSG00000048109,14.33118955,13.98820716,15.32528893,16.420725
ENSMUSG00000114127,15.28443836,12.39836469,16.57386431,15.87080976
ENSMUSG00000032815,15.95405945,16.89614986,14.04391026,13.2491208
ENSMUSG00000031879,15.03027197,12.86012594,15.42779923,16.82996425
ENSMUSG00000020528,14.95537028,13.87138808,13.26636968,18.05768201
ENSMUSG00000031843,15.82922331,16.01875336,13.14694519,15.16742979
ENSMUSG00000044847,14.93040305,14.15215496,15.2263665,15.86160187
ENSMUSG00000073684,15.52961656,14.69012436,15.0690132,14.93723271
ENSMUSG00000024805,9.687284925,10.22793642,20.75833451,19.58363287
ENSMUSG00000034854,14.05655003,14.36423423,15.9403507,15.90917594
ENSMUSG00000020492,17.39366989,16.18520801,12.41553424,14.28091526
ENSMUSG00000030979,14.93040305,12.48409886,16.24788158,16.62534463
ENSMUSG00000033632,11.0355153,15.94354794,17.12536969,16.19768961
ENSMUSG00000066880,14.06653692,14.69162847,16.41548591,15.14645628
ENSMUSG00000056629,13.73197605,13.6873855,16.24788158,16.67649953
ENSMUSG00000039519,18.77535635,16.74573904,12.14746982,12.68641682
ENSMUSG00000107911,15.95156273,12.56030702,15.84194081,16.00483561
ENSMUSG00000032615,14.70569799,12.91026288,17.55488782,15.19300725
ENSMUSG00000042190,17.67679827,18.59228265,10.60981541,13.50489533
ENSMUSG00000041617,14.30622232,14.08848104,16.76043305,15.24416215
ENSMUSG00000021044,15.45471487,13.83779633,15.41498544,15.70455631
ENSMUSG00000112903,14.66075698,11.71198994,17.91111109,16.17518145
ENSMUSG00000030671,13.6820416,16.49505432,15.99160584,14.32337383
ENSMUSG00000086712,6.890955256,5.164105152,23.78238818,24.65666496
ENSMUSG00000114603,13.62761304,13.84281002,16.2391682,16.79569047
ENSMUSG00000032719,13.48230376,13.3364269,18.3493426,15.34647196
ENSMUSG00000028563,17.97640502,14.53971353,13.53135879,14.47683855
ENSMUSG00000029454,15.03027197,14.70666955,15.7691585,15.05642364
ENSMUSG00000052033,18.22607731,15.22508555,13.01880732,14.11875421
ENSMUSG00000048481,14.65576353,13.71245397,15.88909555,16.34399264
ENSMUSG00000104280,14.04706249,12.99048199,17.30322505,16.29130309
ENSMUSG00000026179,15.50464933,15.84327406,14.78710989,14.50241601
ENSMUSG00000031245,18.92515972,16.16916419,12.30123526,13.27469825
ENSMUSG00000102252,13.17420815,13.62070336,16.24788158,17.62900389
ENSMUSG00000025277,13.53223822,11.48136,17.0935915,18.59480853
ENSMUSG00000027950,15.27994426,13.61218008,14.78710989,17.08573879
ENSMUSG00000044149,13.48230376,15.24163074,17.06796393,14.98838762
ENSMUSG00000017817,15.67941993,16.74573904,14.86399261,13.50489533
ENSMUSG00000029670,12.2339423,14.69012436,16.76043305,17.13689369
ENSMUSG00000041949,14.33118955,15.84327406,14.81273746,15.85802103
ENSMUSG00000021286,16.32856789,12.73478358,16.35039187,15.44878178
ENSMUSG00000027605,15.97902668,13.81272786,16.76043305,14.34895129
ENSMUSG00000081111,15.48817095,14.9322858,14.78710989,15.70455631
ENSMUSG00000101438,11.99275887,11.95766096,16.88857091,20.12945573
ENSMUSG00000039579,10.68597409,11.63177083,19.88699701,18.7738507
ENSMUSG00000095253,13.87428926,11.58414073,19.46516715,16.06212911
ENSMUSG00000002846,16.0004985,15.16792943,14.41807283,15.42218123
ENSMUSG00000026857,13.38243484,13.53697467,15.73533011,18.36461145
ENSMUSG00000021368,16.0878838,15.94856164,14.40269629,14.58426386
ENSMUSG00000048755,16.56575657,14.90320637,15.09464077,14.46404983
ENSMUSG00000026311,15.37981318,15.29176768,15.37654408,14.98838762
ENSMUSG00000035007,15.08020643,15.49231545,14.76148232,15.70455631
ENSMUSG00000068246,8.159290499,6.317254846,15.59847887,30.97429592
ENSMUSG00000020707,15.03027197,12.88519441,17.38420818,15.75571122
ENSMUSG00000041498,16.70856912,16.59532821,13.53135879,14.27221893
ENSMUSG00000071267,13.39441912,14.55876557,17.37703246,15.80993542
ENSMUSG00000060288,16.14031498,15.07266924,13.98496684,15.94600747
ENSMUSG00000041143,13.03289364,14.23889187,16.7091779,17.23920351
ENSMUSG00000026575,15.86667415,13.38656384,14.81273746,17.16247115
ENSMUSG00000021226,16.55726771,15.3308745,14.01213207,15.38176885
ENSMUSG00000036073,16.87784693,14.81546672,14.65897202,14.96281017
ENSMUSG00000039911,15.70438716,17.82368331,14.22330327,13.58162769
ENSMUSG00000021713,15.32987872,17.02149222,13.7107518,15.32089451
ENSMUSG00000031934,16.82791247,16.2443696,12.04495953,16.26726028
ENSMUSG00000035842,15.06822216,18.05130504,13.98496684,14.28091526
ENSMUSG00000056476,19.57430768,17.17190305,13.09569004,11.61676773
ENSMUSG00000024076,10.13669505,6.467665675,24.34619479,20.51311753
ENSMUSG00000049882,14.93040305,13.06418329,14.71022717,18.80454365
ENSMUSG00000049600,15.94557059,15.06214048,15.1745988,15.3572145
ENSMUSG00000090165,12.97896442,12.33168255,18.5394992,17.7103402
ENSMUSG00000032459,14.98033751,14.69012436,14.86399261,17.03458388
ENSMUSG00000024145,15.00530474,17.9239572,14.37706871,14.27221893
ENSMUSG00000021993,14.6307963,14.08848104,15.32528893,17.54613295
ENSMUSG00000073609,14.9219142,15.23310746,16.17099886,15.3551683
ENSMUSG00000090083,16.15529532,14.90170226,15.16229756,15.4897057
ENSMUSG00000066592,15.64796122,12.87115606,16.89420898,16.3112535
ENSMUSG00000031109,10.73590855,13.98820716,17.93930143,19.08078014
ENSMUSG00000024521,17.85156887,17.3975193,14.01828269,12.4817972
ENSMUSG00000055745,13.73197605,15.04108297,16.55541246,16.420725
ENSMUSG00000084345,16.67611172,13.68638276,15.01365764,16.37417404
ENSMUSG00000022540,13.75694328,11.55656541,18.99003194,17.49497804
ENSMUSG00000078291,16.52980376,13.26623518,16.1166684,15.90764129
ENSMUSG00000038534,15.72086553,15.82522476,14.94087533,15.33777563
ENSMUSG00000037296,17.2773226,13.13587912,14.47957901,16.95785152
ENSMUSG00000025353,14.70569799,11.76964742,17.70865326,17.67402021
ENSMUSG00000079083,17.12751922,15.39204157,13.99265511,15.34647196
ENSMUSG00000020988,14.2812551,15.01601449,15.78658525,16.77880935
ENSMUSG00000020140,14.19636652,15.893411,18.10588065,13.73253466
ENSMUSG00000054580,14.00661557,15.47927985,16.04901161,16.39514755
ENSMUSG00000089943,13.02889888,12.33168255,18.75733357,17.83822746
ENSMUSG00000057614,14.93040305,16.64546515,14.50520658,15.90917594
ENSMUSG00000041961,16.42843681,14.48957659,14.91524776,16.16495047
ENSMUSG00000029291,14.16640584,14.20530012,17.70250265,15.95419225
ENSMUSG00000022788,11.80700268,13.69290056,18.97106753,17.58961462
ENSMUSG00000090175,13.02889888,12.45702491,18.65482328,17.94053728
ENSMUSG00000021930,14.70569799,16.4198489,14.71022717,16.26726028
ENSMUSG00000086514,14.93040305,15.81820559,15.86346797,15.49993668
ENSMUSG00000050002,15.53261262,12.43396192,17.78553598,16.37263939
ENSMUSG00000026035,16.1662809,12.84157527,15.49699367,17.64844276
ENSMUSG00000030862,12.10910616,12.12060602,19.14379738,18.82500561
ENSMUSG00000090171,13.1287678,12.58236727,18.65482328,17.83822746
ENSMUSG00000094441,14.27276624,12.93533135,18.07615267,16.92357773
ENSMUSG00000074064,13.63210714,15.24163074,16.65792275,16.67649953
ENSMUSG00000022009,16.47837126,16.44491738,13.99265511,15.29531706
ENSMUSG00000025880,18.87522527,19.80409257,11.17362203,12.37948738
ENSMUSG00000032109,17.08008149,16.79587598,14.22330327,14.14433166
ENSMUSG00000073198,14.68872028,15.21656227,15.90600975,16.43760612
ENSMUSG00000023143,14.78059968,16.29450655,15.17152349,16.01148575
ENSMUSG00000036860,15.77928885,14.43943965,15.58156467,16.47187991
ENSMUSG00000028439,16.15379728,15.39204157,15.53030952,15.2185847
ENSMUSG00000027952,16.42843681,14.69012436,15.47905437,15.70455631
ENSMUSG00000024301,16.93277484,19.14980546,13.27149519,12.96009557
ENSMUSG00000026806,15.32987872,15.04108297,15.22277864,16.77880935
ENSMUSG00000068206,14.38112401,14.01327563,16.99108121,16.98956756
ENSMUSG00000007867,14.33118955,13.6873855,18.14432201,16.21610538
ENSMUSG00000026799,14.58385791,13.81573607,17.19200138,16.80029441
ENSMUSG00000021951,15.77928885,10.52875808,17.83679113,18.26230164
ENSMUSG00000026027,16.17876451,14.0383441,15.8378404,16.3695701
ENSMUSG00000000295,16.97771585,14.86560366,14.6845996,15.90917594
ENSMUSG00000031480,13.78191051,13.73752244,19.1181698,15.80686612
ENSMUSG00000028398,16.87784693,16.49505432,14.24893085,14.8349229
ENSMUSG00000034501,16.37850235,15.64272628,15.47905437,14.98838762
ENSMUSG00000066626,16.25166882,12.94886833,16.01825852,17.2714311
ENSMUSG00000039611,13.33250039,13.28628995,17.83679113,18.05768201
ENSMUSG00000003929,13.00792641,14.71519283,18.42622532,16.3695701
ENSMUSG00000027300,14.73066522,15.04108297,16.58104003,16.19052792
ENSMUSG00000050370,17.20242091,16.44491738,15.50468195,13.40258552
ENSMUSG00000039701,14.83552758,13.13838597,18.78501135,15.81198161
ENSMUSG00000035873,15.03027197,14.69012436,15.27403379,17.59728785
ENSMUSG00000025582,17.02765031,19.30272314,13.01880732,13.2491208
ENSMUSG00000036144,14.43105847,12.58437275,17.78553598,17.80190748
ENSMUSG00000070576,17.92647056,20.10491423,11.53240806,13.04450117
ENSMUSG00000107788,14.58635464,12.79695339,18.09050411,17.14149764
ENSMUSG00000049521,18.97509418,17.64820401,12.96755217,13.04450117
ENSMUSG00000042831,14.81805052,13.04813947,17.72146705,17.06016133
ENSMUSG00000020305,15.72935439,15.64272628,15.12026834,16.16495047
ENSMUSG00000089675,13.10380057,12.53223033,19.07767824,17.99169218
ENSMUSG00000117869,12.65988323,10.39689792,19.48618176,20.18572612
ENSMUSG00000032796,15.18007535,17.59806707,15.22277864,14.73261309
ENSMUSG00000037938,15.97902668,15.79313711,15.78658525,15.19300725
ENSMUSG00000033068,16.14530843,17.54793013,14.14642055,14.93723271
ENSMUSG00000037375,18.25803536,17.46821239,12.86452933,14.18934798
ENSMUSG00000059479,13.78191051,11.80725013,19.93825216,17.26478096
ENSMUSG00000063727,13.73197605,13.48683773,18.3493426,17.23920351
ENSMUSG00000033644,3.345608711,3.760270741,29.2666889,26.44708669
ENSMUSG00000059149,13.23263147,13.91801544,18.01618415,17.66532388
ENSMUSG00000074918,15.87915776,17.34738235,14.04391026,15.6022465
ENSMUSG00000090115,14.62230745,15.37800322,17.29297402,15.59355016
ENSMUSG00000038622,15.72935439,13.3364269,16.60666761,17.23920351
ENSMUSG00000002416,14.08551202,14.71769968,16.3606429,17.74972947
ENSMUSG00000071711,14.33118955,11.73204471,17.93930143,18.92731542
ENSMUSG00000063849,17.72673272,14.74026131,16.24788158,14.22106402
ENSMUSG00000022868,7.565070444,7.294925238,22.52663708,25.55187582
ENSMUSG00000098188,14.73066522,16.64546515,16.09411614,15.49993668
ENSMUSG00000070056,20.0571739,21.35833781,10.99422902,10.5634882
ENSMUSG00000010054,15.64196909,15.82672887,15.74404348,15.77259234
ENSMUSG00000062190,16.37850235,16.19423266,13.63386908,16.77880935
ENSMUSG00000066595,15.08020643,14.26396035,16.99108121,16.67649953
ENSMUSG00000047617,15.32987872,12.83505746,17.4780051,17.39266823
ENSMUSG00000116648,16.02696376,13.04813947,16.74351885,17.24636519
ENSMUSG00000034083,17.2773226,15.5424524,14.06953783,16.19052792
ENSMUSG00000033538,17.82660164,17.04656069,13.02137008,15.19300725
ENSMUSG00000046058,17.92647056,15.24163074,14.60771687,15.34647196
ENSMUSG00000032067,16.1842573,14.1466399,16.41651101,16.37519714
ENSMUSG00000032369,15.55458378,14.94080908,15.24840621,17.39266823
ENSMUSG00000029283,16.13132678,16.39979413,15.08849015,15.56132257
ENSMUSG00000035764,16.55327295,15.26669921,14.9665029,16.39514755
ENSMUSG00000024697,9.986891675,7.370130653,22.96230582,22.86624323
ENSMUSG00000025971,16.81942362,15.9425452,15.4354875,15.03596168
ENSMUSG00000035305,16.47837126,18.70107982,13.89014482,14.16990911
ENSMUSG00000028884,18.02633947,16.69560209,14.35144114,14.16990911
ENSMUSG00000036687,11.28518759,11.90752401,20.96335509,19.13193505
ENSMUSG00000024053,18.07627393,19.50327091,12.96755217,12.78872664
ENSMUSG00000098192,15.29792067,13.76058544,16.9541775,17.35685979
ENSMUSG00000021514,16.07939494,13.74303751,17.2160913,16.35115433
ENSMUSG00000056380,8.988202508,10.07752559,15.17152349,29.15829673
ENSMUSG00000014039,14.13145172,15.893411,17.52926025,15.90917594
ENSMUSG00000021918,16.0554264,17.18544003,15.76454554,14.48297714
ENSMUSG00000073542,16.37850235,15.99368489,16.14537128,15.03954253
ENSMUSG00000027378,16.87784693,16.14409572,14.45395143,16.11379556
ENSMUSG00000020272,16.47837126,17.94902567,14.1976757,14.98838762
ENSMUSG00000050069,13.98164835,17.7484779,17.88804628,14.01644439
ENSMUSG00000044876,16.55327295,14.11605636,17.62203207,15.34902971
ENSMUSG00000046792,14.15641895,14.33916576,17.34986724,17.82748493
ENSMUSG00000030595,14.43105847,16.29450655,15.32528893,17.62286531
ENSMUSG00000039016,17.15248645,14.28902882,15.58156467,16.65092208
ENSMUSG00000052031,14.58086185,14.3893027,17.31142588,17.39266823
ENSMUSG00000032583,15.77928885,14.53971353,17.37549481,16.01148575
ENSMUSG00000042595,15.62948547,14.61491895,16.99108121,16.49745736
ENSMUSG00000083270,15.85419053,16.72067056,15.70970253,15.44878178
ENSMUSG00000054715,12.93302472,14.84053519,16.7091779,19.28539977
ENSMUSG00000025092,15.87915776,16.54519126,17.0935915,14.27221893
ENSMUSG00000057594,15.95805421,16.16916419,15.6615227,16.00330096
ENSMUSG00000046658,15.56457068,16.09796973,15.81785089,16.32659997
ENSMUSG00000021453,18.92515972,16.44491738,11.58366321,16.88111916
ENSMUSG00000021692,16.5907238,13.46176925,16.50415731,17.30314714
ENSMUSG00000029179,15.29742132,16.08894508,15.96597827,16.61613675
ENSMUSG00000031169,15.52961656,15.39204157,18.24683231,14.8349229
ENSMUSG00000091803,18.28849538,14.23488092,15.34015292,16.1455116
ENSMUSG00000079555,17.97640502,18.57573746,13.50573122,13.96528949
ENSMUSG00000042198,17.52699489,16.34464349,14.55646173,15.6022465
ENSMUSG00000060538,15.55458378,15.69286323,17.40112238,15.4104156
ENSMUSG00000025521,16.82791247,13.26122148,16.35039187,17.62286531
ENSMUSG00000025915,16.23169504,15.51989077,15.10796711,17.244319
ENSMUSG00000052062,13.35746762,15.7966467,18.8900844,16.06264066
ENSMUSG00000029916,16.55327295,14.96587755,15.53030952,17.06016133
ENSMUSG00000095687,16.82791247,15.23761978,16.15408466,15.90508354
ENSMUSG00000029029,17.17745368,14.43943965,15.73533011,16.77880935
ENSMUSG00000102758,16.10386283,18.87655912,15.68407496,13.47931788
ENSMUSG00000043183,16.83190723,17.88635449,14.7573819,14.71573197
ENSMUSG00000059022,17.23837372,17.3549029,14.98597986,14.63286102
ENSMUSG00000059791,15.741838,18.42532663,15.14589592,14.91165526
ENSMUSG00000030469,13.88177943,15.56752087,16.76043305,18.03210456
ENSMUSG00000035109,16.83390461,15.39204157,16.40164702,15.62782395
ENSMUSG00000000094,18.57561852,17.49779318,14.91524776,13.3002757
ENSMUSG00000068417,15.82922331,16.05635607,15.88909555,16.52303482
ENSMUSG00000036052,16.52830572,18.85149065,15.47905437,13.55605024
ENSMUSG00000111515,16.68609861,13.01504909,17.16073574,17.56403716
ENSMUSG00000059669,15.80425608,14.99094602,16.76043305,16.88111916
ENSMUSG00000004698,10.4363018,12.5342358,21.47590656,20.00156846
ENSMUSG00000041263,14.98033751,15.96861642,15.81221283,17.69959767
ENSMUSG00000022369,19.47443877,16.31957502,12.99317975,15.67897886
ENSMUSG00000022090,18.87522527,15.39204157,15.73533011,14.47683855
ENSMUSG00000036098,13.88177943,16.14409572,17.17047422,17.29035841
ENSMUSG00000051650,14.40609124,14.37275751,18.63124591,17.08573879
ENSMUSG00000020921,16.97771585,16.29450655,16.24788158,14.98838762
ENSMUSG00000090877,12.14256224,11.69043105,16.59795423,24.10265732
ENSMUSG00000018405,14.33118955,13.23615301,17.78553598,19.23424486
ENSMUSG00000092607,16.38349579,15.34541421,16.12948219,16.73379303
ENSMUSG00000031732,17.67679827,16.64546515,14.60771687,15.75571122
ENSMUSG00000028020,19.82397998,16.24687645,13.89014482,14.73261309
ENSMUSG00000044927,15.55458378,16.4198489,16.29913672,16.44630246
ENSMUSG00000021913,20.62293131,20.40573589,13.12131761,10.58906566
ENSMUSG00000022330,18.97509418,19.9545034,14.45395143,11.35638925
ENSMUSG00000026051,14.0315828,15.94354794,17.37549481,17.39266823
ENSMUSG00000040701,15.37981318,15.22508555,17.39240901,16.76192823
ENSMUSG00000046329,19.03201947,17.13229487,15.4882803,13.12992986
ENSMUSG00000104623,14.84751185,14.59887513,17.57897774,17.76865679
ENSMUSG00000058486,16.02896114,15.74300017,17.78553598,15.24416215
ENSMUSG00000041119,13.10779532,12.40889345,20.0920176,19.20866741
ENSMUSG00000029416,14.65576353,14.11354952,17.42674996,18.65465977
ENSMUSG00000033715,10.73590855,9.977251701,24.34619479,19.79694883
ENSMUSG00000058966,15.44223125,13.28628995,18.19557716,17.98094965
ENSMUSG00000034442,17.2773226,15.1914938,15.42779923,17.08573879
ENSMUSG00000028251,17.91448629,15.03657064,16.00083177,16.03655165
ENSMUSG00000038425,18.30347572,16.01875336,14.45395143,16.21610538
ENSMUSG00000042793,15.72935439,16.14409572,14.91524776,18.21114673
ENSMUSG00000054517,12.70282687,13.67735811,20.15864929,18.54723447
ENSMUSG00000042367,17.07758476,14.69012436,14.76148232,18.56923108
ENSMUSG00000028651,14.20635341,14.99094602,17.40112238,18.51807617
ENSMUSG00000050382,15.10517366,15.39204157,16.99108121,17.67402021
ENSMUSG00000110825,17.82460426,14.33214659,16.55951287,16.44937175
ENSMUSG00000027430,16.6781091,14.28902882,17.01670878,17.1880486
ENSMUSG00000022849,15.57955101,15.21656227,17.70865326,16.67649953
ENSMUSG00000016637,17.52699489,15.1914938,16.91419849,15.55109159
ENSMUSG00000037722,17.94944041,17.03954152,15.08387719,15.1352022
ENSMUSG00000030203,16.17876451,17.89888873,15.88909555,15.24416215
ENSMUSG00000061451,13.18269701,11.68190777,21.98845803,18.36461145
ENSMUSG00000042606,18.6505202,16.94628681,15.65844739,13.99086694
ENSMUSG00000045539,17.77666718,13.63724856,18.04181172,15.80686612
ENSMUSG00000089960,13.55321069,12.63250421,19.91057438,19.19383249
ENSMUSG00000024737,17.22738814,18.72614829,15.17152349,14.16990911
ENSMUSG00000014850,14.53342411,15.34190463,17.29861209,18.13441437
ENSMUSG00000067722,16.52830572,13.38656384,16.19662643,19.23424486
ENSMUSG00000032192,17.10255199,17.17190305,15.22277864,15.90917594
ENSMUSG00000032598,16.42843681,15.14135685,16.86294334,16.98342897
ENSMUSG00000007827,15.77928885,15.04108297,17.83679113,16.77880935
ENSMUSG00000019826,16.87784693,16.34464349,16.86294334,15.39762687
ENSMUSG00000041975,13.95917784,13.01304361,19.53948711,18.97847033
ENSMUSG00000024862,16.32856789,16.52012279,16.17099886,16.47187991
ENSMUSG00000089847,16.84439084,15.78912616,15.41088503,17.45098482
ENSMUSG00000005505,16.45340404,15.84327406,16.60666761,16.59976718
ENSMUSG00000042303,15.87915776,16.52012279,16.42727459,16.70207699
ENSMUSG00000066894,14.53691952,14.66505589,17.71890429,18.61629359
ENSMUSG00000020514,17.47706043,14.91574061,16.91419849,16.24168283
ENSMUSG00000026988,16.17876451,15.14135685,17.52926025,16.72765444
ENSMUSG00000043140,13.83184497,16.74573904,17.06796393,17.9553722
ENSMUSG00000062822,15.07271626,15.10626099,17.4780051,17.9553722
ENSMUSG00000103921,15.62948547,16.94628681,16.3247643,16.72765444
ENSMUSG00000033016,17.2773226,20.20518812,14.40269629,13.76066986
ENSMUSG00000027305,15.67941993,15.49231545,15.99160584,18.51807617
ENSMUSG00000041035,16.50333849,13.6873855,17.40112238,18.13441437
ENSMUSG00000019971,14.45902177,16.46697763,18.57384014,16.24168283
ENSMUSG00000028347,22.91991639,20.88203685,10.12289152,11.81678341
ENSMUSG00000016427,16.19124813,14.10051391,16.39395875,19.05878353
ENSMUSG00000021115,17.8765361,18.65094288,14.09516541,15.14185234
ENSMUSG00000010911,16.82791247,16.04382183,16.29913672,16.67649953
ENSMUSG00000034235,14.95537028,16.11902725,16.81168819,18.03210456
ENSMUSG00000038932,16.72804356,15.76806864,17.11921907,16.34399264
ENSMUSG00000048970,15.57955101,14.33916576,15.9403507,20.10387827
ENSMUSG00000042659,15.37981318,14.79039825,18.91314922,16.88111916
ENSMUSG00000037211,20.2733901,21.18285851,10.96860144,13.55605024
ENSMUSG00000037531,18.50071683,15.48379217,15.46214017,16.54861227
ENSMUSG00000028454,16.82791247,18.4503951,15.88909555,14.8349229
ENSMUSG00000030269,14.93040305,14.99094602,18.65687348,17.44382313
ENSMUSG00000094724,17.22738814,15.33789367,16.64100855,16.83405665
ENSMUSG00000046694,17.02765031,15.59258934,17.78553598,15.6534014
ENSMUSG00000037568,20.82266914,21.15779004,12.24998012,11.86793832
ENSMUSG00000030431,15.72935439,12.43396192,18.60561834,19.33655468
ENSMUSG00000031099,18.72542189,20.90710532,13.37759335,13.09565608
ENSMUSG00000048699,15.75432162,12.63450969,21.37339627,16.3695701
ENSMUSG00000045005,17.80163441,17.54793013,15.68407496,15.11627489
ENSMUSG00000045691,15.55458378,16.25289288,16.29042335,18.06637835
ENSMUSG00000001524,19.57430768,13.03560524,16.86294334,16.72765444
ENSMUSG00000026471,18.32594622,17.99916262,15.22277864,14.68145818
ENSMUSG00000045114,15.24648818,16.63694187,18.70812863,15.6534014
ENSMUSG00000107470,16.05392837,13.78765939,18.42622532,17.98094965
ENSMUSG00000028864,14.10648449,16.0688903,18.78501135,17.29035841
ENSMUSG00000055991,15.20504258,17.04656069,16.78606062,17.23920351
ENSMUSG00000020793,12.88309026,12.78492052,20.96335509,19.69463902
ENSMUSG00000039747,17.57692935,17.72340943,16.74198119,14.29779638
ENSMUSG00000032841,17.57992542,17.62313554,16.67073654,14.47683855
ENSMUSG00000020832,14.98033751,13.73752244,18.24683231,19.38770958
ENSMUSG00000023072,15.77928885,15.893411,16.86294334,17.85306239
ENSMUSG00000040167,14.01909919,16.09395877,18.63534632,17.64435037
ENSMUSG00000036941,14.73066522,15.24163074,18.55436319,17.90421729
ENSMUSG00000044949,16.17876451,17.07162917,17.42674996,15.78128867
ENSMUSG00000050555,16.87784693,15.79313711,15.99160584,17.82748493
ENSMUSG00000026017,16.81343148,15.36346351,18.84344222,15.47947472
ENSMUSG00000028643,16.32856789,14.58985048,17.4780051,18.10883692
ENSMUSG00000062040,15.2300098,16.84601292,15.68407496,18.74827325
ENSMUSG00000000915,18.16765399,17.94501472,15.95726489,14.45995743
ENSMUSG00000002825,17.07758476,12.33368803,17.27298452,19.84810374
ENSMUSG00000022394,17.00268308,16.29450655,16.24788158,17.00900643
ENSMUSG00000078653,15.97902668,14.77385306,16.9552026,18.84751377
ENSMUSG00000023236,17.97640502,14.18875493,16.29913672,18.10883692
ENSMUSG00000031429,19.37456985,14.48957659,16.04286099,16.67649953
ENSMUSG00000061207,14.43105847,13.09827642,20.24578304,18.81221688
ENSMUSG00000033055,16.12883006,13.6873855,18.24683231,18.67154089
ENSMUSG00000081620,17.25485209,14.02330302,17.51234605,17.95076826
ENSMUSG00000005907,15.80126001,16.01273693,17.87625759,17.06271908
ENSMUSG00000066068,16.53379851,13.69791426,19.8480431,16.6949153
ENSMUSG00000067916,15.88914466,15.05461994,17.55335017,18.30578331
ENSMUSG00000029510,12.63341797,13.91300174,20.0920176,20.18061063
ENSMUSG00000059183,17.62985987,15.91847947,17.58666601,15.7076256
ENSMUSG00000020251,16.30360066,16.62039668,17.52926025,16.420725
ENSMUSG00000105077,16.32207641,14.47503688,18.17917551,17.96202234
ENSMUSG00000042807,14.73066522,15.14135685,19.57946613,17.49497804
ENSMUSG00000020415,18.12620839,14.54322312,16.81168819,17.49497804
ENSMUSG00000036315,17.07758476,15.34190463,16.91419849,17.64844276
ENSMUSG00000031557,18.8262895,16.74573904,14.88962018,16.52303482
ENSMUSG00000051379,15.77928885,18.75121676,16.14537128,16.31841519
ENSMUSG00000048482,15.47119324,16.34464349,17.05925055,18.15129549
ENSMUSG00000024535,19.37456985,16.19423266,15.78658525,15.70455631
ENSMUSG00000051920,16.22869897,17.3975193,16.55541246,16.88111916
ENSMUSG00000035274,20.42319348,20.23025659,13.19820033,13.22354334
ENSMUSG00000079003,19.12489756,18.04929956,14.71022717,15.19300725
ENSMUSG00000025384,15.97902668,15.84327406,17.32423966,17.9553722
ENSMUSG00000090946,15.4796821,15.83475078,17.53797362,18.26230164
