,D2_1,D2_2,D4_1,D4_2
ENSMUSG00000021103,29.46279331,30.03237997,29.26159261,27.17422322
ENSMUSG00000036555,19.49554026,18.52743839,35.65819673,42.31558008
ENSMUSG00000040822,32.19082973,29.39736696,28.71231357,25.72025187
ENSMUSG00000036099,27.28036418,26.07288709,32.58672819,30.08216593
ENSMUSG00000028233,27.10676186,29.80825773,29.13675646,29.98189205
ENSMUSG00000078713,31.53758901,28.38881689,31.65844661,24.4502831
ENSMUSG00000056310,27.23076352,27.39271805,30.88446251,30.55846689
ENSMUSG00000035161,19.88986552,19.77256194,38.59933633,37.85339213
ENSMUSG00000034744,28.61958206,28.68764654,31.40877432,27.42490794
ENSMUSG00000024663,12.89617216,13.79596891,44.79120916,44.72215335
ENSMUSG00000017801,23.68431617,24.55383636,34.42980905,33.54161501
ENSMUSG00000021254,28.64438239,30.43081951,27.68865717,29.45545414
ENSMUSG00000042570,26.23875027,27.6915477,30.1104784,32.18791755
ENSMUSG00000038740,29.31399133,31.02847881,27.86342777,28.02655126
ENSMUSG00000050732,28.86758537,27.39271805,33.45608711,26.52244296
ENSMUSG00000022559,27.28036418,27.84096253,31.95805336,29.2298379
ENSMUSG00000052926,27.32996484,26.25118878,32.85687361,29.9317551
ENSMUSG00000006412,33.20367525,31.45182082,25.26683594,26.47230602
ENSMUSG00000021360,43.70661546,41.80278189,16.90281416,14.01327563
ENSMUSG00000024234,27.85920391,29.41828504,30.01909834,29.1461092
ENSMUSG00000024887,24.5027271,23.45812764,32.90680807,35.59722969
ENSMUSG00000098470,15.31023638,17.52287271,39.87266501,43.76102815
ENSMUSG00000048920,29.31399133,29.03628113,28.76224803,29.38024873
ENSMUSG00000014547,23.50872983,26.34432402,32.61069673,34.04799814
ENSMUSG00000033760,23.17194133,23.88993649,39.7078813,29.75527306
ENSMUSG00000061751,26.88355888,27.99037735,27.61375548,34.04298445
ENSMUSG00000030615,33.95165324,31.85026035,26.01585281,24.71751301
ENSMUSG00000027937,28.76838404,24.35461659,33.55595603,29.9317551
ENSMUSG00000034108,27.7763708,28.04018229,30.90942974,29.9317551
ENSMUSG00000030987,27.32996484,30.03237997,28.46264127,30.83422008
ENSMUSG00000045826,29.73559695,31.64257374,29.57767773,25.72877515
ENSMUSG00000030315,22.46909995,25.99817968,33.13151313,35.1459972
ENSMUSG00000028378,28.96678669,27.89076747,30.80956082,29.07942707
ENSMUSG00000081087,30.52325547,31.48269988,30.13993973,24.63528842
ENSMUSG00000113949,32.3232635,33.15116543,26.05080694,25.2604961
ENSMUSG00000056204,24.80033107,24.55383636,33.65582495,33.79229973
ENSMUSG00000001707,32.53803437,35.01287416,28.21296898,21.05751615
ENSMUSG00000005774,14.95459964,16.58504566,43.1933065,42.08996383
ENSMUSG00000004043,29.18998967,29.75845279,30.73465913,27.14915475
ENSMUSG00000020493,22.22159265,24.12202751,32.66562464,37.82782229
ENSMUSG00000059033,28.33884231,32.22728376,31.19205877,25.14367702
ENSMUSG00000036339,22.59310161,23.46011984,38.17689081,32.68928698
ENSMUSG00000049760,28.8328649,29.68673367,30.88945595,27.55275715
ENSMUSG00000014873,30.05800126,29.78335526,29.13675646,28.00148279
ENSMUSG00000048644,35.01806747,32.17399247,23.46919544,26.32189519
ENSMUSG00000034194,30.50440722,29.08608607,27.1144109,30.2827137
ENSMUSG00000033904,21.42748605,22.21300409,34.00536615,39.35750043
ENSMUSG00000025157,32.58763503,28.43862183,27.66368994,28.37750986
ENSMUSG00000027203,31.00041384,28.289207,28.16303452,29.68107039
ENSMUSG00000036282,29.16518934,27.54213288,29.5112649,30.98463091
ENSMUSG00000032215,30.86401202,31.32182992,29.28356377,25.75785458
ENSMUSG00000003721,32.14122907,32.12418753,26.76486969,26.2216213
ENSMUSG00000052713,21.97557336,23.4083227,32.20772565,39.75859597
ENSMUSG00000093989,32.4884337,31.12808869,26.83977138,26.89847004
ENSMUSG00000021607,28.42117941,27.74135264,31.70838107,29.53065956
ENSMUSG00000046668,27.46239861,28.4635243,31.80824999,29.7021279
ENSMUSG00000021066,28.95438653,29.64639167,27.9298406,30.90942549
ENSMUSG00000030077,10.71374302,11.43023417,44.990947,50.33749099
ENSMUSG00000009828,20.78267744,20.46983112,38.29972958,37.95366602
ENSMUSG00000030727,26.28835094,25.63709385,32.04543866,33.55414925
ENSMUSG00000032577,24.1059218,26.39661921,33.3562182,33.74216279
ENSMUSG00000079316,24.57712809,24.6036413,34.52967797,33.89257362
ENSMUSG00000022964,33.92685291,35.31170381,25.21690148,23.16326777
ENSMUSG00000025209,29.54116236,29.80028894,27.9208524,30.36493829
ENSMUSG00000024052,25.99917908,26.17498722,32.2866221,33.23227007
ENSMUSG00000048402,17.36023175,16.08699624,40.74651804,43.51886671
ENSMUSG00000063317,29.80999795,32.52262707,27.06447644,28.37750986
ENSMUSG00000033624,25.37073869,25.74915497,32.83190638,33.84243667
ENSMUSG00000020654,28.59478173,28.93667125,29.58616659,30.68380925
ENSMUSG00000079481,20.26187049,22.26280903,35.30366207,40.12208881
ENSMUSG00000033105,20.85707843,22.13829668,39.32238728,35.63884335
ENSMUSG00000024926,27.18116285,29.60903796,31.20903649,29.98189205
ENSMUSG00000051864,27.82597146,33.02067649,28.26290344,28.92901624
ENSMUSG00000034731,35.05229193,34.63087026,23.2325061,25.14668524
ENSMUSG00000001942,27.4316462,28.26430453,31.25897094,31.10997327
ENSMUSG00000035798,24.30432445,27.59193782,34.3049729,31.88709589
ENSMUSG00000038187,28.69398305,31.77555294,30.26028178,27.39983947
ENSMUSG00000028044,30.38685365,28.53723561,31.67692236,27.53270237
ENSMUSG00000026135,31.07729487,31.87516282,26.54266135,28.65827674
ENSMUSG00000036980,24.90994853,25.01752037,35.14786656,33.08336335
ENSMUSG00000046798,33.2820443,34.66423957,26.01585281,24.21614357
ENSMUSG00000030272,31.94282642,29.21059843,28.76224803,28.32737292
ENSMUSG00000026200,19.74106353,17.53133955,41.22089539,39.83380139
ENSMUSG00000057147,29.45882526,30.27094564,28.98895047,29.61438825
ENSMUSG00000042742,25.45208377,28.13979218,32.86386444,31.93973968
ENSMUSG00000038685,24.65152908,25.10169072,34.00536615,34.64462776
ENSMUSG00000025432,9.052120841,6.27542268,55.67692109,47.40447981
ENSMUSG00000028772,27.39196567,30.33120962,28.93701863,31.83695894
ENSMUSG00000028911,28.66918272,26.02308215,31.88315167,31.9623013
ENSMUSG00000068604,32.68386031,33.55558156,27.87641073,24.43674613
ENSMUSG00000062352,30.03320093,32.02457765,31.00929865,25.54477257
ENSMUSG00000029832,31.54602112,34.11638521,25.86604944,27.12408628
ENSMUSG00000033628,24.00672048,24.90247095,34.65451411,35.09586025
ENSMUSG00000042436,3.819250985,4.382834888,50.90818032,59.56268854
ENSMUSG00000020105,21.32828472,21.66514973,36.00274449,39.75859597
ENSMUSG00000038456,26.57107471,26.74774405,31.90761956,33.54662871
ENSMUSG00000003438,27.82597146,33.12028637,31.00929865,26.82326462
ENSMUSG00000021731,30.10760192,26.9195711,31.18406926,30.58353536
ENSMUSG00000038838,24.40352577,24.92737343,35.67817051,33.79229973
ENSMUSG00000045690,23.73044479,35.09804061,30.90543498,29.09346541
ENSMUSG00000024847,30.35560523,32.67204189,28.11310007,27.7257296
ENSMUSG00000042729,31.4468198,31.92496776,28.66237911,26.87340157
ENSMUSG00000043154,29.66119596,28.32656071,30.75962636,30.20750829
ENSMUSG00000039347,24.50669515,23.35851776,36.75176137,34.34380611
ENSMUSG00000061104,34.02208618,33.23234749,27.82997169,23.90679864
ENSMUSG00000034066,27.35476517,26.89466863,31.99949896,32.78956087
ENSMUSG00000031398,28.96678669,30.33120962,30.21034732,29.53065956
ENSMUSG00000026782,26.42574477,25.45281556,33.68079218,33.50551641
ENSMUSG00000006058,29.12550881,30.41089753,29.96067503,29.7086457
ENSMUSG00000023505,23.60991518,25.94837473,32.30759457,37.3520227
ENSMUSG00000027656,29.46279331,31.27750352,28.66237911,29.83148122
ENSMUSG00000001158,31.7692241,31.27750352,30.48498684,25.72025187
ENSMUSG00000043587,26.18914961,25.15149566,35.45346545,32.48873921
ENSMUSG00000007036,26.38755226,25.79895991,35.05398978,32.08764366
ENSMUSG00000098559,30.20233919,30.06724343,30.61281905,28.45672623
ENSMUSG00000001630,32.00085919,31.00357634,28.16303452,28.20203056
ENSMUSG00000010476,16.56662116,15.63875176,42.76037474,44.41280841
ENSMUSG00000035278,32.95963999,30.50552692,29.56119936,26.39710061
ENSMUSG00000038042,19.86506519,21.6900522,38.27476235,39.70845903
ENSMUSG00000022515,27.97477345,26.24720439,33.15648036,32.18791755
ENSMUSG00000059713,31.02521417,27.6915477,31.9081189,28.97915318
ENSMUSG00000031399,26.38755226,29.03628113,31.35883986,32.83969781
ENSMUSG00000069083,29.22768617,29.40832405,30.59833806,30.42109167
ENSMUSG00000052914,24.00672048,22.81066339,39.29841874,33.59175196
ENSMUSG00000039701,46.52542109,45.22288725,14.83552758,13.13838597
ENSMUSG00000028944,28.22277676,29.45962314,31.93308613,30.15737135
ENSMUSG00000015363,29.95879993,28.96157372,31.40877432,29.45545414
ENSMUSG00000043284,32.68683635,32.42301718,29.76093719,24.91806078
ENSMUSG00000020397,29.21479,29.2355009,30.01060948,31.33558951
ENSMUSG00000056724,30.52920755,28.71254901,28.53754296,32.03750672
ENSMUSG00000032245,23.36191187,23.95617706,33.55595603,38.95640488
ENSMUSG00000027395,27.69304169,28.04466474,31.19904959,32.93194978
ENSMUSG00000075590,21.97309333,22.43712633,35.47843268,40.03434916
ENSMUSG00000071649,30.30600457,30.33120962,28.86211694,30.43312453
ENSMUSG00000030788,30.47960689,31.02847881,27.81349332,30.63617915
ENSMUSG00000051379,42.95417342,42.48361545,15.77928885,18.75121676
ENSMUSG00000024843,46.47582043,40.84005236,17.17745368,15.47978122
ENSMUSG00000063200,32.76123735,30.40591704,29.31152707,27.52518183
ENSMUSG00000040390,33.44324645,31.47672329,28.76224803,26.39710061
ENSMUSG00000033411,26.29430302,24.03686106,33.30628374,36.44755224
ENSMUSG00000070808,18.90281234,19.722757,36.47712184,44.99790654
ENSMUSG00000048047,29.85959861,28.98647619,31.43374155,29.83148122
ENSMUSG00000022668,33.86088402,33.57400939,26.0493089,26.63124013
ENSMUSG00000081855,31.58123759,31.50859845,31.6684335,25.37029601
ENSMUSG00000046110,29.18602162,30.50154252,30.76362112,29.68959367
ENSMUSG00000025104,21.00836045,20.43895206,38.38312012,40.3126092
ENSMUSG00000037225,30.47117477,31.36067777,28.42918519,29.89014144
ENSMUSG00000030335,28.79268837,30.25550611,31.83221853,29.28147895
ENSMUSG00000006392,30.35560523,30.87906398,30.36015069,28.57805764
ENSMUSG00000021222,22.36989863,23.25890787,39.64795995,34.94544942
ENSMUSG00000048960,23.30983117,25.65452558,35.19680233,36.07854434
ENSMUSG00000027628,29.76039729,32.9210666,29.71100273,27.87614043
ENSMUSG00000005378,29.14038901,27.87831623,31.09668395,32.20045178
ENSMUSG00000082128,32.09361243,31.86271159,31.68940598,24.67740345
ENSMUSG00000052656,29.47916153,31.47672329,30.73465913,28.72846846
ENSMUSG00000015748,29.85959861,28.289207,31.03426588,31.2603841
ENSMUSG00000039449,25.49474034,29.28530584,31.61600232,34.06805292
ENSMUSG00000116090,32.31631941,30.65543979,30.27126736,27.27349437
ENSMUSG00000105913,30.66511336,30.89500156,32.59821312,26.47180465
ENSMUSG00000040532,23.98192015,24.20520177,37.50077824,34.9705179
ENSMUSG00000029787,30.25640391,30.23159974,28.9120514,31.28545257
ENSMUSG00000034951,30.09470575,27.78767124,30.99381897,31.81439732
ENSMUSG00000089762,36.555688,36.50702242,23.8686711,23.81504803
ENSMUSG00000036644,28.31503399,26.52860231,35.63522688,30.28873014
ENSMUSG00000114942,34.41889147,33.04159456,24.9797128,28.3358962
ENSMUSG00000011158,26.18914961,25.64954508,33.23138205,35.87298287
ENSMUSG00000020153,31.19881649,31.67594305,31.3089054,26.77864274
ENSMUSG00000083396,32.73197295,32.61526426,28.40421796,27.21583689
ENSMUSG00000024181,33.77805092,33.36931108,29.56119936,24.26628052
ENSMUSG00000044700,25.64354233,28.33901195,33.20641482,33.89257362
ENSMUSG00000044573,32.7577653,31.69437088,28.9669793,27.6765954
ENSMUSG00000035559,32.61243536,34.78875192,26.96460752,26.74805921
ENSMUSG00000037251,22.88326548,26.05396121,36.68734591,35.52352838
ENSMUSG00000024939,26.88355888,27.61684029,34.60457966,32.06257519
ENSMUSG00000015711,29.75196517,31.43090274,29.80238279,30.22856581
ENSMUSG00000045969,27.08196153,26.17249697,32.90680807,35.07079178
ENSMUSG00000021392,26.51403395,29.48452561,33.45608711,31.81690417
ENSMUSG00000046351,25.37768278,27.86835524,34.17064921,33.87953801
ENSMUSG00000011832,24.00672048,25.35071543,34.95412086,37.10133798
ENSMUSG00000047454,25.39553902,26.7452538,35.1538587,34.14325833
ENSMUSG00000034826,31.54850116,31.32730846,29.41139598,29.25490637
ENSMUSG00000035960,29.49999381,28.30165824,34.18013676,29.5807965
ENSMUSG00000027695,21.77469068,22.08998588,39.30341219,38.40740535
ENSMUSG00000035735,18.9970536,18.22860874,40.14730453,44.27092086
ENSMUSG00000038296,34.86926549,33.56853085,26.81480415,26.42216908
ENSMUSG00000102748,28.10274316,28.79522521,31.71087779,33.13650851
ENSMUSG00000060679,31.54602112,31.02847881,31.45870878,27.77586654
ENSMUSG00000021891,28.89486573,29.48452561,31.24299192,32.20596685
ENSMUSG00000027582,25.37073869,24.44177524,37.47581101,34.58195659
ENSMUSG00000056952,34.62126218,34.66423957,25.491541,27.09901781
ENSMUSG00000046562,30.82681152,32.42301718,30.1104784,28.60312611
ENSMUSG00000033596,27.34881309,28.79970766,32.42194448,33.39621788
ENSMUSG00000020605,27.52836749,30.67984422,32.85687361,30.90942549
ENSMUSG00000039428,25.28641756,24.5189729,34.35740409,37.91857016
ENSMUSG00000002083,33.82765158,31.62613811,29.81087165,26.82326462
ENSMUSG00000047694,30.20680324,30.1374684,30.55988853,31.18517868
ENSMUSG00000021764,31.59562178,31.57633317,29.46133044,29.48052261
ENSMUSG00000040774,31.02521417,29.68374538,33.33125097,28.15189362
ENSMUSG00000080932,33.5290556,32.5794047,31.23350437,24.86641973
ENSMUSG00000050271,31.74442377,31.12808869,26.86473861,32.53887615
ENSMUSG00000095098,41.36943226,39.74982219,22.24829793,18.93221113
ENSMUSG00000070002,28.02437411,28.04018229,33.60589049,32.63915004
ENSMUSG00000021699,27.72677014,27.6915477,31.75831553,35.1459972
ENSMUSG00000052102,30.15720258,30.9537714,31.03426588,30.18243982
ENSMUSG00000020134,36.85329197,40.41671036,21.59665325,23.51422637
ENSMUSG00000036733,31.69482311,31.82535788,31.40877432,27.47504488
ENSMUSG00000025730,27.42073405,27.48386109,33.32276211,34.19339528
ENSMUSG00000059355,33.14167442,30.8207922,30.39360678,28.18097304
ENSMUSG00000061232,23.30834315,27.98191051,39.28593513,32.00241086
ENSMUSG00000058240,29.15278917,26.72035133,34.40484182,32.3132599
ENSMUSG00000004054,27.82597146,27.91566994,31.23400371,35.62229816
ENSMUSG00000048677,25.24673703,26.1475945,33.9554317,37.25174881
ENSMUSG00000061024,31.2523852,31.82535788,30.33518346,29.23836118
ENSMUSG00000027361,31.54602112,38.67353739,27.48891934,25.04340314
ENSMUSG00000070738,29.90919927,29.18569596,31.38380709,32.33832838
ENSMUSG00000029427,26.18914961,26.89466863,33.30628374,36.44955772
ENSMUSG00000115205,44.13863723,44.18694446,18.34092656,16.21478881
ENSMUSG00000030983,31.09961516,32.54752954,31.85818444,27.44997641
ENSMUSG00000027374,27.52836749,27.76625511,34.80431749,32.86476628
ENSMUSG00000002395,27.03236087,29.43472067,36.85163028,29.73120733
ENSMUSG00000024824,29.90919927,32.12418753,30.33518346,30.70887772
ENSMUSG00000072772,27.74760242,27.36781558,34.37987459,33.61682043
ENSMUSG00000038542,32.41403271,29.98257503,30.68472467,30.05709746
ENSMUSG00000024169,23.31231121,25.69935002,36.30235124,37.90352907
ENSMUSG00000030287,30.10760192,27.24330322,32.95674253,32.99010864
ENSMUSG00000038894,32.14122907,29.58413549,30.06054394,31.53613729
ENSMUSG00000022863,41.04950799,38.30000033,22.44553904,21.58395406
ENSMUSG00000014767,30.28120424,30.40840728,32.62517773,30.08717963
ENSMUSG00000025780,3.174442377,3.536150875,54.2288218,62.47063125
ENSMUSG00000022195,26.46344127,26.81747097,37.41189491,32.75245953
ENSMUSG00000021306,36.93116501,37.24463361,25.16996309,24.16600663
ENSMUSG00000040596,33.91842079,33.81755556,27.91336223,27.9012089
ENSMUSG00000078485,24.1059218,24.75305613,38.22482789,36.47462619
ENSMUSG00000027671,30.75241053,30.67984422,32.45739794,29.68107039
ENSMUSG00000106918,31.84511312,31.11962185,32.6875958,27.95585817
ENSMUSG00000029096,24.5027271,26.7452538,35.05398978,37.3520227
ENSMUSG00000015290,29.6115953,31.45182082,32.00798782,30.68380925
ENSMUSG00000036459,34.3236582,34.61443463,29.66106828,25.1687455
ENSMUSG00000103472,24.84844371,24.63103402,34.51070287,39.8187603
ENSMUSG00000025574,25.43670757,25.40052037,34.97059924,38.03187965
ENSMUSG00000031823,26.68515623,28.43862183,35.51039073,33.24931663
ENSMUSG00000008226,25.89154564,24.27990918,37.15123703,36.59996855
ENSMUSG00000063052,30.15720258,28.73745148,34.60457966,30.43312453
ENSMUSG00000030079,29.21479,30.0074775,33.88053001,30.83422008
ENSMUSG00000020056,30.80449122,26.59583898,35.90287557,30.78658998
ENSMUSG00000048930,29.63639563,28.73994173,33.18144759,32.56394462
ENSMUSG00000071652,28.66918272,30.01992874,31.53361046,33.9617626
ENSMUSG00000072946,28.01197395,28.06508477,35.1538587,32.96504017
ENSMUSG00000014470,25.544341,28.13979218,36.10261341,34.44407999
ENSMUSG00000032977,33.23244364,32.22379741,30.95936419,27.82600349
ENSMUSG00000025872,33.48044695,32.67204189,29.26159261,28.82874235
ENSMUSG00000019338,27.10676186,26.57093651,33.48105434,37.10133798
ENSMUSG00000025358,24.72593008,22.61144363,39.55058776,37.37709117
ENSMUSG00000021598,38.98612044,36.9552669,25.61637715,22.71203528
ENSMUSG00000035413,30.95081318,35.36150875,30.50995407,27.47504488
ENSMUSG00000026577,31.71962344,32.87126166,27.78852609,31.98736977
ENSMUSG00000049932,32.56878678,31.38956464,30.55938918,29.86156338
ENSMUSG00000052369,28.07397477,27.49232793,34.3049729,34.54435388
ENSMUSG00000030587,33.15655462,30.41139558,32.94775433,27.9849376
ENSMUSG00000051256,32.66203602,32.1904281,30.13544563,29.55572803
ENSMUSG00000002963,28.47078007,29.98257503,34.60457966,31.48600034
ENSMUSG00000028821,32.73643701,31.57633317,31.75831553,28.47778375
ENSMUSG00000026111,30.50440722,30.97867387,33.1065459,30.03202899
ENSMUSG00000021040,30.38040556,31.22769858,32.14530758,30.8928803
ENSMUSG00000005897,26.88355888,28.93667125,34.70444857,34.14325833
ENSMUSG00000117458,33.77805092,33.21989625,28.06316561,29.65600191
ENSMUSG00000037295,26.13954895,24.30481165,37.60064716,36.70024244
ENSMUSG00000029311,30.0084006,28.08998724,32.90680807,33.74216279
ENSMUSG00000034855,2.281630459,1.469245786,55.07770759,65.95514881
ENSMUSG00000019518,26.04679571,26.02308215,35.97777726,36.8090396
ENSMUSG00000022095,28.52286077,29.76791573,33.23737418,33.34106724
ENSMUSG00000035620,20.88187876,22.21300409,41.19592816,40.76133484
ENSMUSG00000029153,31.38779501,31.3357753,34.90268837,27.44145313
ENSMUSG00000038271,16.57852531,18.48759444,44.40771252,45.65219365
ENSMUSG00000063558,14.43676872,15.14070234,47.34036326,48.24577772
ENSMUSG00000046687,36.05968138,34.76384945,26.66500077,27.67559266
ENSMUSG00000034216,33.23244364,33.07048143,29.61113382,29.33011178
ENSMUSG00000018427,16.31861784,16.6348506,47.83721113,44.47146864
ENSMUSG00000044066,21.92349267,22.56163868,39.54809103,41.26270427
ENSMUSG00000040007,29.66119596,35.51092358,29.36146153,30.78408314
ENSMUSG00000003992,27.23324355,28.23940206,35.22876038,34.69727156
ENSMUSG00000041225,31.64522245,33.26970119,31.00929865,29.53065956
ENSMUSG00000012076,29.41319265,27.46742546,34.57961243,34.04298445
ENSMUSG00000033543,28.02437411,28.13979218,36.15254786,33.21572488
ENSMUSG00000064120,24.1059218,24.15539683,40.35003844,37.03615996
ENSMUSG00000079036,31.12689553,31.97477271,33.05910817,29.50408698
ENSMUSG00000025314,20.38587214,20.57790785,42.31096462,42.39078549
ENSMUSG00000046223,50.8406787,44.07737359,16.6781091,14.08848104
ENSMUSG00000027649,31.79402443,30.58023433,32.35752903,30.98463091
ENSMUSG00000032419,28.20640854,30.97867387,34.00536615,32.56394462
ENSMUSG00000079311,45.07013766,45.38823966,18.61756346,16.68005964
ENSMUSG00000035674,30.7276102,32.29850483,32.78197192,29.98189205
ENSMUSG00000039976,28.47078007,28.23940206,34.80431749,34.29366916
ENSMUSG00000038697,33.85245191,33.71794567,29.9357078,28.30230445
ENSMUSG00000078606,36.53882377,35.8839626,28.35528219,25.05142505
ENSMUSG00000038520,30.45480656,29.85806267,30.6223066,34.89531248
ENSMUSG00000042369,33.72845026,32.37321224,31.25897094,28.47778375
ENSMUSG00000031378,23.36191187,22.06358927,38.59933633,41.81421065
ENSMUSG00000037278,28.19797643,28.4635243,34.42980905,34.76997012
ENSMUSG00000020471,25.19713637,25.00208084,35.25372761,40.46051318
ENSMUSG00000083087,31.75930397,37.07280656,29.47081799,27.62094339
ENSMUSG00000031438,53.51911445,52.39479889,9.787153842,10.27807336
ENSMUSG00000020899,25.84442501,27.46742546,37.57567993,35.1459972
ENSMUSG00000015944,25.19713637,28.43862183,35.70313774,36.70024244
ENSMUSG00000031921,27.72677014,29.13589102,32.83190638,36.37435231
ENSMUSG00000110469,45.48777524,45.58496918,18.35490821,16.67855553
ENSMUSG00000032306,34.81966482,33.31950614,30.41008515,27.57531877
ENSMUSG00000021846,20.01287516,19.90155674,42.69146519,43.54794614
ENSMUSG00000005102,28.76838404,27.24330322,35.85294111,34.29366916
ENSMUSG00000040888,28.02685414,28.41670766,35.03651272,34.67972362
ENSMUSG00000079334,23.27759074,24.37155027,38.88995487,39.69943438
ENSMUSG00000019578,33.74283445,30.48660104,32.95624318,29.1034928
ENSMUSG00000038250,29.53719431,30.97867387,32.15779119,33.61682043
ENSMUSG00000070490,45.31814097,45.79813433,18.55015194,16.73470891
ENSMUSG00000022199,21.32828472,21.16710031,41.19592816,42.71667562
ENSMUSG00000079501,45.63310518,45.68756736,18.59259623,16.58630356
ENSMUSG00000032288,33.03404099,32.82145672,33.58092326,27.09901781
ENSMUSG00000045095,30.70280987,28.33901195,31.80824999,35.69750357
ENSMUSG00000035236,18.75450636,20.4947336,43.39304433,43.92246911
ENSMUSG00000034563,24.2631559,24.35461659,37.51725661,40.46051318
ENSMUSG00000020629,32.83960639,31.04093004,31.9081189,30.81165846
ENSMUSG00000029446,39.53172773,38.62373245,25.59140992,22.91258305
ENSMUSG00000021371,27.92517279,28.68764654,34.35490736,35.81031169
ENSMUSG00000039828,34.81966482,32.89616413,30.98433142,28.15189362
ENSMUSG00000063362,32.40014452,29.78186111,32.3325618,32.34233933
ENSMUSG00000054302,30.21176331,35.56421487,31.20903649,29.88161816
ENSMUSG00000023965,31.14921583,31.87516282,30.90942974,32.9399717
ENSMUSG00000033589,29.26439066,28.78725642,33.60589049,35.24627108
ENSMUSG00000010554,32.1660294,32.27260626,30.861992,31.6048249
ENSMUSG00000031796,29.22471013,30.15091573,33.61188262,33.93970234
ENSMUSG00000078967,45.5820165,45.4863554,19.04100767,16.87709783
ENSMUSG00000028597,23.7091165,23.60754246,42.3444207,37.3520227
ENSMUSG00000033792,28.96678669,26.4962291,32.45739794,39.10681571
ENSMUSG00000035722,29.71079662,29.73355032,34.20510399,33.39120418
ENSMUSG00000031060,25.72637543,25.38408474,38.85749748,37.12640645
ENSMUSG00000022529,29.56199464,30.92886893,34.10523507,32.51380768
ENSMUSG00000029815,28.22277676,30.25650221,35.30366207,33.36613571
ENSMUSG00000031928,28.08687094,27.38076486,36.43417821,35.33701895
ENSMUSG00000022708,33.13324231,31.20279611,29.78840114,33.21572488
ENSMUSG00000060377,30.60658458,32.55201198,34.11472262,30.08517415
ENSMUSG00000020770,24.25472379,24.65344624,39.3483532,39.10681571
ENSMUSG00000035392,25.40397113,26.96937604,36.85163028,38.13917271
ENSMUSG00000072789,32.20967798,36.98963231,30.20036043,27.97290473
ENSMUSG00000022035,27.13156219,28.13979218,36.25241678,35.89805135
ENSMUSG00000026584,25.77002402,29.08608607,36.55701698,36.03141561
ENSMUSG00000058638,25.27996947,26.81996122,40.89632141,34.51928541
ENSMUSG00000034729,37.00903805,35.6229847,29.02140786,25.89573117
ENSMUSG00000034518,31.07481483,30.6051368,30.48498684,35.39668191
ENSMUSG00000025408,47.65780421,44.5007156,18.4757496,16.93776353
ENSMUSG00000033060,28.32197808,29.33511078,33.45608711,36.49969466
ENSMUSG00000030123,27.97477345,26.99427851,35.10392424,37.55257047
ENSMUSG00000059901,12.35056487,11.85357617,50.03432729,53.40085822
ENSMUSG00000024222,29.92407947,30.93384942,33.38068608,33.41025622
ENSMUSG00000019883,29.31399133,28.78725642,35.7530722,33.84243667
ENSMUSG00000052406,31.52122079,28.64630844,35.72810497,31.80336719
ENSMUSG00000039031,14.03698739,14.7422628,48.78596583,50.13694322
ENSMUSG00000021501,28.86758537,30.38101456,37.65058162,30.88435702
ENSMUSG00000036835,30.03320093,31.58430196,34.46276579,31.79484391
ENSMUSG00000019066,20.23707015,20.51963607,44.68285139,42.44092244
ENSMUSG00000102550,35.58004297,37.03844115,25.8745383,29.38877201
ENSMUSG00000054676,25.09793504,25.77405744,40.09737008,36.92585868
ENSMUSG00000061536,27.54919977,27.47140986,38.61181994,34.27561986
ENSMUSG00000036561,28.02437411,24.50403142,37.90624604,37.50243353
ENSMUSG00000025188,32.58763503,33.26970119,30.03557671,32.06257519
ENSMUSG00000031782,29.41319265,28.81215889,34.90418641,34.84517554
ENSMUSG00000027708,32.06682808,32.12418753,32.80693915,31.03476785
ENSMUSG00000024597,29.11558868,27.89076747,35.90287557,35.19613414
ENSMUSG00000074034,34.23983308,36.66839043,30.25928309,26.98119599
ENSMUSG00000022672,24.45312644,26.39661921,36.25241678,41.0621565
ENSMUSG00000019837,31.8436251,31.67594305,31.85818444,32.78956087
ENSMUSG00000019470,28.76838404,27.21840075,38.27476235,33.94271056
ENSMUSG00000047248,21.83024342,21.19200278,39.7313505,45.51181021
ENSMUSG00000021550,33.00428059,27.99685199,35.27619812,31.99739716
ENSMUSG00000059851,18.30264433,19.12509769,45.83983279,45.02297501
ENSMUSG00000042312,23.51071386,23.00988316,43.04350312,38.75585711
ENSMUSG00000009030,28.71878338,35.16228899,33.1065459,31.33558951
ENSMUSG00000032527,23.16350922,23.65734741,42.09474841,39.40763737
ENSMUSG00000060206,31.24841715,31.87516282,31.10916757,34.19339528
ENSMUSG00000025484,35.31567145,31.3771134,32.15779119,29.5807965
ENSMUSG00000034573,19.69146287,16.51033824,44.51656964,47.78050689
ENSMUSG00000037353,24.70112975,26.44642415,39.19854983,38.15421379
ENSMUSG00000070025,46.61519829,46.08451275,18.88221609,16.99842923
ENSMUSG00000020919,28.71878338,26.59583898,37.7254833,35.54709274
ENSMUSG00000066362,31.98845903,35.73903021,31.27045587,29.58982115
ENSMUSG00000016253,30.45480656,27.84096253,34.60457966,35.69750357
ENSMUSG00000024944,34.47246019,34.21599509,30.63479021,29.27997484
ENSMUSG00000016252,26.73475689,30.28140468,38.44953295,33.14051947
ENSMUSG00000025626,28.32197808,28.08998724,36.90156474,35.29640803
