,D0_1,D0_2,D2_1,D2_2
ENSMUSG00000027981,17.29814785,15.25194193,29.11558868,27.36781558
ENSMUSG00000024902,20.97807221,23.47996323,22.61790194,21.96397938
ENSMUSG00000061360,20.43985198,22.87540435,22.90062571,22.83556587
ENSMUSG00000037890,28.04002229,24.58372219,18.77385062,17.68075438
ENSMUSG00000070520,18.12425331,24.53355133,22.96510657,23.50793258
ENSMUSG00000021217,34.74649668,30.15268783,11.55695428,12.70026019
ENSMUSG00000103823,16.00091192,18.30433715,28.2485691,26.61376876
ENSMUSG00000021811,22.17968016,20.82090757,23.36191187,22.81066339
ENSMUSG00000047388,22.73041714,21.62364135,22.76670392,22.06358927
ENSMUSG00000024959,23.7818241,25.36137054,21.17948273,18.86362175
ENSMUSG00000055897,26.58557599,24.93491822,17.5586344,20.12119653
ENSMUSG00000039989,28.88865791,27.14243613,14.68179599,18.52743839
ENSMUSG00000028487,30.14033286,23.02842548,18.6002483,17.48153461
ENSMUSG00000059689,25.08356605,29.09909973,17.75703705,17.33211978
ENSMUSG00000038507,19.52612926,18.51304793,25.69314299,25.5499352
ENSMUSG00000031709,15.9713724,16.35570088,28.0987751,28.86196384
ENSMUSG00000015806,20.00176574,19.19286311,25.58402153,24.55383636
ENSMUSG00000039048,22.17968016,22.37620428,22.02269399,22.76085845
ENSMUSG00000022159,22.40498165,20.75769228,23.23791021,22.96007822
ENSMUSG00000029560,19.72639725,22.67722945,23.75871717,23.20910293
ENSMUSG00000021738,20.63210925,17.86082673,24.94913306,25.94837473
ENSMUSG00000036291,21.95437867,20.1937718,23.28751088,23.98107953
ENSMUSG00000028619,24.78116138,23.39617789,21.68392147,19.57334217
ENSMUSG00000031787,23.40632161,26.59055665,20.06346784,19.39902487
ENSMUSG00000028743,21.1783402,23.32945065,22.71710326,22.26280903
ENSMUSG00000036023,22.04449927,25.13811021,21.49097489,20.82394426
ENSMUSG00000019806,24.43269508,26.7912401,17.65783572,20.67154114
ENSMUSG00000035367,20.95303871,21.72398308,24.20512313,22.69860227
ENSMUSG00000040818,21.25744606,20.68644966,22.50778847,25.15896641
ENSMUSG00000044030,25.93470502,25.28611425,21.32828472,17.08309507
ENSMUSG00000003382,19.47606226,16.95775122,26.06514796,27.14369334
ENSMUSG00000022204,22.93068513,23.47996323,22.71710326,20.51963607
ENSMUSG00000005362,21.1282732,20.64530955,25.37321872,22.51183374
ENSMUSG00000027088,21.67150013,26.17213167,20.24599827,21.57599888
ENSMUSG00000029387,21.97941217,23.22910893,21.52668737,22.96007822
ENSMUSG00000036188,24.81070091,26.59055665,18.6002483,19.70034477
ENSMUSG00000060002,22.50361364,24.5611453,20.37247996,22.27177392
ENSMUSG00000039599,24.96090191,27.14243613,18.86065178,18.75156063
ENSMUSG00000043059,28.18771993,26.54038579,17.98024003,17.03329013
ENSMUSG00000062991,23.33122112,17.96116846,23.18830955,25.27600802
ENSMUSG00000097195,21.48625224,22.70733196,23.14515698,22.42467509
ENSMUSG00000054312,22.12961316,22.65214402,23.23791021,21.78966208
ENSMUSG00000002767,21.77914418,23.93150099,21.873892,22.31261397
ENSMUSG00000022048,25.08356605,32.86191435,16.07061453,15.88777647
ENSMUSG00000027997,24.13229309,29.55063749,17.01302711,19.22470758
ENSMUSG00000029056,23.8819581,26.28953148,21.27868406,18.47763345
ENSMUSG00000058833,20.27713423,23.7809884,23.46111319,22.41222386
ENSMUSG00000060090,21.95688202,21.35522724,22.67246267,23.95617706
ENSMUSG00000035314,14.16896046,13.94749953,32.19082973,29.63394044
ENSMUSG00000029759,22.17968016,19.31578172,24.1059218,24.35461659
ENSMUSG00000081170,19.58470765,22.50815364,23.29445497,24.59168812
ENSMUSG00000026816,23.33122112,24.03184271,20.33627148,22.31261397
ENSMUSG00000058656,11.87188659,10.28502663,35.8364784,32.02457765
ENSMUSG00000035620,24.78316406,22.17552083,20.88187876,22.21300409
ENSMUSG00000035877,26.5104755,26.02212079,18.12904201,19.44882982
ENSMUSG00000042428,26.08490601,23.5301341,19.88986552,20.66905089
ENSMUSG00000018541,24.20639224,23.96009838,20.42505666,21.59044232
ENSMUSG00000063894,18.42866066,16.89503765,27.54076765,27.34291311
ENSMUSG00000022672,21.2284072,18.1618519,24.45312644,26.39661921
ENSMUSG00000054091,20.61108111,22.64361497,22.55193306,24.44575964
ENSMUSG00000022130,23.53148911,25.38645597,20.48507346,20.86827066
ENSMUSG00000037570,19.40096177,21.64872678,26.13954895,23.09704181
ENSMUSG00000042348,24.05719259,22.55180229,21.57628803,22.18810162
ENSMUSG00000029246,13.89359197,13.57121807,30.10760192,32.87126166
ENSMUSG00000058886,25.24428111,25.50335408,19.66021445,20.04101057
ENSMUSG00000116637,19.57619626,23.55521953,24.20512313,23.15929799
ENSMUSG00000034473,21.37860819,25.08543081,21.42748605,22.61144363
ENSMUSG00000104063,28.78001252,29.9530078,15.69712155,16.08948648
ENSMUSG00000038079,19.95169874,22.27586256,23.88271882,24.42085717
ENSMUSG00000052293,19.11507921,20.27103493,25.74869573,25.40649697
ENSMUSG00000018189,21.03264523,20.36936981,24.25472379,24.9049612
ENSMUSG00000020312,23.43135511,26.33970235,19.3194579,21.54063738
ENSMUSG00000024426,27.54936571,26.81632553,18.30264433,17.96713279
ENSMUSG00000061988,19.68434097,23.6761313,23.48591352,23.8316647
ENSMUSG00000027942,22.63128448,25.98248581,21.00042434,21.09189485
ENSMUSG00000025001,23.63662981,21.27997095,22.99238694,22.81564389
ENSMUSG00000028292,23.38128811,22.92808376,23.56031452,20.86827066
ENSMUSG00000027427,20.02679924,17.92454373,23.73639687,29.08608607
ENSMUSG00000034412,20.42733523,23.37962151,21.873892,25.10169072
ENSMUSG00000025532,17.12291335,21.37278705,25.69314299,26.59583898
ENSMUSG00000020424,23.7317571,25.73765201,20.73307678,20.61924595
ENSMUSG00000020715,21.82921117,17.15843467,25.69314299,26.19739944
ENSMUSG00000035047,22.48008215,22.37620428,22.96510657,23.0596881
ENSMUSG00000029177,20.84239064,18.22205694,25.72538342,26.11621739
ENSMUSG00000028096,20.27713423,20.845993,24.15552246,25.64954508
ENSMUSG00000089774,30.65752495,24.4332096,18.94745294,16.90031094
ENSMUSG00000002983,15.32050142,18.91441483,28.27237742,28.43862183
ENSMUSG00000041684,24.03215909,27.24277785,19.54266088,20.22080641
ENSMUSG00000031931,19.67633026,20.09343007,24.60192842,26.67054639
ENSMUSG00000054226,21.44369529,23.83166097,23.11242054,22.65975442
ENSMUSG00000040174,20.07686624,21.92466652,24.5027271,24.57873883
ENSMUSG00000104699,20.41231513,23.81159263,23.86982265,22.99444363
ENSMUSG00000021400,21.0031057,20.97142015,25.29633769,23.8316647
ENSMUSG00000103144,29.16803176,28.21408574,16.51553247,17.23500015
ENSMUSG00000045211,23.43135511,27.34311958,18.64984897,21.71495467
ENSMUSG00000040331,22.07954616,24.78440564,23.85791849,20.42002618
ENSMUSG00000020024,23.95956194,23.23161747,21.67548936,22.2877115
ENSMUSG00000020601,28.78852391,29.70115007,16.91382579,15.78816658
ENSMUSG00000020691,20.97807221,22.22569169,22.9750267,25.10169072
ENSMUSG00000012443,21.40364169,18.99217966,26.83395822,24.05578694
ENSMUSG00000020561,18.14928681,20.34428438,26.75955723,26.09778956
ENSMUSG00000003527,24.74210912,24.63389305,20.93147942,21.05752944
ENSMUSG00000036718,28.9387249,29.34995404,15.92181255,17.18270496
ENSMUSG00000023147,20.67767022,19.31578172,25.69314299,25.7242525
ENSMUSG00000025956,22.88061813,25.73765201,21.72509002,21.11729537
ENSMUSG00000009207,21.67901018,19.31578172,25.29633769,25.25110555
ENSMUSG00000034111,26.00980552,20.29411352,22.56830127,22.68615104
ENSMUSG00000030815,26.17302393,27.03206024,18.79765894,19.58927975
ENSMUSG00000038485,17.99908582,15.85399227,26.16434928,31.57633317
ENSMUSG00000102222,28.78001252,29.29275926,16.76353578,16.78675567
ENSMUSG00000034801,23.63162311,24.00324532,21.27868406,22.71105351
ENSMUSG00000024841,20.17700024,21.89958109,25.76754398,23.78185976
ENSMUSG00000024317,21.83171452,24.28921923,21.23999554,24.29485066
ENSMUSG00000027132,18.14928681,18.41270621,28.39637908,26.72035133
ENSMUSG00000020653,17.12291335,17.25877639,26.68515623,30.72964916
ENSMUSG00000063953,14.95751568,13.28725099,30.97214146,32.58687544
ENSMUSG00000025237,28.24029028,26.18918976,18.15384234,19.22470758
ENSMUSG00000003581,21.95437867,26.91666725,21.84909167,21.11729537
ENSMUSG00000021147,24.0987482,22.14541831,22.67990276,22.92421866
ENSMUSG00000027999,20.07686624,23.47996323,23.60991518,24.70325119
ENSMUSG00000061536,18.43166468,18.43779164,27.54919977,27.47140986
ENSMUSG00000103793,29.34326625,29.71921158,16.24272883,16.5875359
ENSMUSG00000098240,18.66497689,22.57337576,25.40000308,25.26156459
ENSMUSG00000032238,26.535509,27.1173507,19.54266088,18.80136557
ENSMUSG00000058070,25.98727537,25.3939816,20.73803684,19.92994555
ENSMUSG00000041135,20.47740222,23.88133013,24.80033107,22.91027328
ENSMUSG00000021678,13.41795549,11.04310835,33.42886226,34.17963748
ENSMUSG00000024424,17.44834884,18.21202276,27.03236087,29.43472067
ENSMUSG00000033174,11.11487358,11.26335843,34.96846681,34.81365439
ENSMUSG00000026492,19.11007251,21.79622912,25.98181884,25.3352759
ENSMUSG00000022864,15.17030043,13.29527833,30.70280987,33.07048143
ENSMUSG00000027395,18.90780183,17.6029485,27.69304169,28.04466474
ENSMUSG00000001228,24.39915019,21.92466652,22.04749432,23.88146965
ENSMUSG00000004319,16.87257836,18.93950026,26.77592544,29.70864785
ENSMUSG00000047454,20.92800521,19.24052543,25.39553902,26.7452538
ENSMUSG00000058267,20.03981666,25.99101486,23.59602699,22.72898329
ENSMUSG00000020733,26.26014051,24.28269702,21.08028141,20.76866078
ENSMUSG00000015189,27.18637997,25.73765201,18.94745294,20.56944101
ENSMUSG00000040260,34.40153507,29.25513111,13.74533549,15.05254759
ENSMUSG00000026413,1.05140696,0.602050339,45.03740123,45.77074161
ENSMUSG00000021519,25.09458079,23.56926737,21.78510682,22.02772971
ENSMUSG00000037321,25.70940353,28.69773284,17.75703705,20.3204163
ENSMUSG00000066842,21.70404368,14.80291272,28.54518106,27.44501324
ENSMUSG00000031788,27.36161446,25.97194993,18.00504036,21.17556715
ENSMUSG00000024177,23.38128811,28.0956825,20.38587214,20.66905089
ENSMUSG00000030019,20.9615501,21.95376562,25.17233604,24.46667771
ENSMUSG00000018830,34.95928143,30.69603826,13.5657811,13.34772443
ENSMUSG00000033904,29.73979687,19.21544,21.42748605,22.21300409
ENSMUSG00000054716,24.83323106,28.59739112,19.69146287,19.47373229
ENSMUSG00000067995,21.0782062,21.42295791,24.75073041,25.35071543
ENSMUSG00000073616,21.35357469,24.82604745,24.06475325,22.36241892
ENSMUSG00000031631,25.48410204,23.65556125,21.42748605,22.06358927
ENSMUSG00000039046,20.71321779,19.54706939,26.45352114,25.91749567
ENSMUSG00000036555,27.53684896,27.09226527,19.49554026,18.52743839
ENSMUSG00000025089,36.64904261,31.1059342,12.64816885,12.25201571
ENSMUSG00000020647,26.16000651,23.20402349,21.1546824,22.13829668
ENSMUSG00000070576,31.14167282,31.00559248,14.78099732,15.73836164
ENSMUSG00000047412,19.40096177,18.9420088,26.49915375,27.86337475
ENSMUSG00000058258,17.13142474,12.6179717,31.10358322,31.85872719
ENSMUSG00000019726,30.24046686,23.98167185,19.69791096,18.82626804
ENSMUSG00000039130,22.4124917,25.46271568,21.8962123,22.98249044
ENSMUSG00000038535,25.15866655,25.58713942,21.2290834,20.82095596
ENSMUSG00000032527,22.48008215,23.5301341,23.16350922,23.65734741
ENSMUSG00000042015,21.36609144,20.97142015,25.19713637,25.30091049
ENSMUSG00000014786,30.54086884,25.58713942,18.10424168,18.62704827
ENSMUSG00000069808,20.28514495,23.52160505,24.81669929,24.23807303
ENSMUSG00000029534,18.36207155,19.20289728,27.78877097,27.5172304
ENSMUSG00000027935,28.08758594,30.75473817,17.40983241,16.6348506
ENSMUSG00000000148,29.66469638,26.4651295,18.6002483,18.20370627
ENSMUSG00000041845,23.93202509,26.7912401,20.75787711,21.46592996
ENSMUSG00000022706,19.26978623,22.64963547,25.66834266,25.36316667
ENSMUSG00000063800,21.2534407,22.05009368,24.75073041,24.90247095
ENSMUSG00000027865,22.37994815,24.88474736,22.6675026,23.0596881
ENSMUSG00000071757,22.78048414,23.32945065,24.35392511,22.61144363
ENSMUSG00000033722,31.99281179,33.26328125,13.39217878,14.44343315
ENSMUSG00000013089,21.57036479,22.76904212,22.93187413,25.84029801
ENSMUSG00000024140,4.397384444,3.662472898,42.11096216,42.94281701
ENSMUSG00000028383,27.78718395,24.08201357,18.74905029,22.51183374
ENSMUSG00000042312,19.92666525,26.69089838,23.51071386,23.00988316
ENSMUSG00000028899,21.1783402,25.93833545,23.36191187,22.66373882
ENSMUSG00000016495,24.18236008,24.88474736,23.11390856,20.96788054
ENSMUSG00000047098,26.3102075,24.68406391,19.64186221,22.56163868
ENSMUSG00000113258,19.78197162,19.01927193,27.65187314,26.76766603
ENSMUSG00000073737,19.50359911,22.89898466,25.25268911,25.60571673
ENSMUSG00000032834,18.77512429,20.41954068,27.28036418,26.79505875
ENSMUSG00000001313,20.80283771,19.21544,27.68956964,25.59974014
ENSMUSG00000042810,33.59495573,29.09909973,14.63219533,15.98738635
ENSMUSG00000083033,20.00677244,25.54098223,24.52703142,23.24446444
ENSMUSG00000051469,25.35893454,22.52671686,22.09709498,23.4083227
ENSMUSG00000056116,27.88231124,29.01932806,17.32947934,19.19183631
ENSMUSG00000028459,31.96777829,28.34653681,15.94661288,17.18270496
ENSMUSG00000114133,19.82653125,23.27927979,25.19713637,25.17639813
ENSMUSG00000030814,28.10861408,28.86931719,17.31063109,19.22470758
ENSMUSG00000103749,30.15835698,30.94990282,16.59489353,15.82352809
ENSMUSG00000022702,24.80819756,21.79923937,24.52752743,22.41222386
ENSMUSG00000090150,23.40231625,22.14642173,25.42281938,22.58654116
ENSMUSG00000006471,24.44120646,23.8562447,22.54350094,22.73595598
ENSMUSG00000037536,23.87344671,22.98226829,23.87428671,22.8520015
ENSMUSG00000072964,26.98961667,27.47205869,20.81590988,18.3048103
ENSMUSG00000087235,22.1105877,21.19668732,25.40744318,24.87308604
ENSMUSG00000061878,21.5918936,23.79654137,24.23785956,23.97360879
ENSMUSG00000042766,36.39870762,32.91208522,11.38335196,12.92438243
ENSMUSG00000074797,21.97941217,22.55180229,24.55232776,24.55383636
ENSMUSG00000072889,28.59075927,25.940844,20.36107181,18.75156063
ENSMUSG00000031158,26.9991294,29.38306681,17.36023175,19.90554113
ENSMUSG00000038970,23.7317571,20.16868637,24.51909532,25.25110555
ENSMUSG00000062797,21.0531727,26.81632553,22.86590525,22.96007822
ENSMUSG00000022364,32.41838127,30.40354214,16.69062281,14.21931091
ENSMUSG00000030246,28.21275343,32.05918057,17.50903374,15.96248388
ENSMUSG00000023800,31.11663932,30.50388386,15.67380924,16.48543577
ENSMUSG00000038500,28.63832292,28.27128052,18.07944135,18.82626804
ENSMUSG00000031706,28.33792093,25.08543081,20.65867578,19.74765947
ENSMUSG00000028527,18.02411932,20.39445524,27.85077179,27.56703535
ENSMUSG00000020471,21.43117854,22.22569169,25.19713637,25.00208084
ENSMUSG00000010721,15.12023343,15.75365055,30.30600457,32.72184683
ENSMUSG00000002221,22.63528984,23.43982654,23.11638859,24.75554638
ENSMUSG00000029209,22.27981416,21.64872678,26.28835094,23.78185976
ENSMUSG00000022555,25.08356605,30.15268783,20.13786883,18.62704827
ENSMUSG00000000355,22.88061813,21.87449566,25.9411463,23.30871281
ENSMUSG00000043556,25.98477202,25.28611425,20.73307678,22.06358927
ENSMUSG00000027377,0,0.050170862,48.01344095,46.01976632
ENSMUSG00000031827,29.63966288,29.04892887,16.66582248,18.7764631
ENSMUSG00000117468,19.24124804,23.48297349,26.94605572,24.48211724
ENSMUSG00000029673,36.91189435,31.90866798,12.35056487,12.99908984
ENSMUSG00000042709,21.87927817,24.7006203,23.03950757,24.55383636
ENSMUSG00000019139,31.34194081,27.69431561,15.67380924,19.47373229
ENSMUSG00000030849,32.94408475,30.39099942,15.7234099,15.16560481
ENSMUSG00000031432,17.39828184,19.56663603,27.28036418,29.98257503
ENSMUSG00000015474,27.98745194,29.34995404,17.70743638,19.22470758
ENSMUSG00000035704,26.48794535,25.83799373,20.78267744,21.16710031
ENSMUSG00000020079,23.83589646,23.20402349,22.94030624,24.30481165
ENSMUSG00000058317,19.92666525,19.96800292,27.32996484,27.06898593
ENSMUSG00000038227,20.80283771,18.66356052,26.68515623,28.16469465
ENSMUSG00000024309,19.67633026,24.05692814,27.99957378,22.58654116
ENSMUSG00000070639,15.42063542,13.1949366,32.98444032,32.77165178
ENSMUSG00000017801,22.32988115,23.83115926,23.68431617,24.55383636
ENSMUSG00000000581,20.77780421,22.67722945,24.20512313,26.7452538
ENSMUSG00000033106,22.32988115,21.76311635,23.91743929,26.42152168
ENSMUSG00000028397,24.83323106,23.63047582,21.97309333,24.005982
ENSMUSG00000059878,23.13696116,25.66239571,23.01470723,22.6363461
ENSMUSG00000022089,19.22572727,21.97483739,25.71794332,27.61684029
ENSMUSG00000031295,24.16984334,22.62705859,22.76670392,24.97717837
ENSMUSG00000028944,18.5998898,18.31236449,28.22277676,29.45962314
ENSMUSG00000026922,23.93202509,27.94516992,21.82429134,20.89317313
ENSMUSG00000025245,24.9709153,27.38476139,19.98063473,22.30862958
ENSMUSG00000033705,25.85960452,18.8893294,25.56914133,24.32971412
ENSMUSG00000097346,19.19768975,22.83978304,26.71144458,25.95584548
ENSMUSG00000069117,19.19768975,22.83978304,26.71144458,25.95584548
ENSMUSG00000036339,25.7614732,22.90550687,22.59310161,23.46011984
ENSMUSG00000031467,19.65129676,23.80607383,24.25472379,27.01918099
ENSMUSG00000020171,18.17432031,23.5301341,25.99074696,27.04408346
ENSMUSG00000015672,19.12559328,22.02500825,26.95795987,26.64564392
ENSMUSG00000069094,28.66585976,27.87242217,18.50352701,19.722757
ENSMUSG00000073557,27.91485479,23.43781971,21.80544309,21.66763998
ENSMUSG00000002279,29.1389929,30.35337127,17.75703705,17.58114449
ENSMUSG00000003423,25.0209823,30.42862757,19.92706602,19.46128105
ENSMUSG00000031352,22.68035014,22.90299833,24.40352577,24.85266601
ENSMUSG00000021222,23.93202509,25.28611425,22.36989863,23.25890787
ENSMUSG00000035268,31.6673763,31.20627592,15.4010056,16.58504566
ENSMUSG00000040697,27.73711695,25.58713942,21.17948273,20.42002618
ENSMUSG00000027714,20.98307891,22.67973799,26.73475689,24.53391438
ENSMUSG00000097099,18.07819168,19.55810698,29.30159116,27.99884419
ENSMUSG00000026641,26.8023661,28.53869121,20.48507346,19.13356453
ENSMUSG00000044456,16.62224337,17.35911812,29.36359199,31.62613811
ENSMUSG00000064120,21.7821482,24.93491822,24.1059218,24.15539683
ENSMUSG00000049504,25.03349905,20.31919895,24.30432445,25.35071543
ENSMUSG00000038949,27.38664796,23.58030496,20.63387545,23.4083227
ENSMUSG00000021238,27.46174846,28.07059707,20.23707015,19.27451252
ENSMUSG00000031527,22.53014915,23.22910893,24.42832611,24.90247095
ENSMUSG00000028998,19.52612926,24.4332096,22.17149598,28.96157372
ENSMUSG00000036246,26.24011371,25.1958067,21.36052515,22.31261397
ENSMUSG00000052920,23.73876648,22.78459509,24.85687583,23.73902751
ENSMUSG00000029229,24.2404378,28.48701522,21.31638056,21.13871149
ENSMUSG00000101431,19.11708189,19.9960986,28.18557626,27.88977137
ENSMUSG00000108813,20.32369654,23.41925649,27.62260875,23.82469201
ENSMUSG00000041747,19.92666525,17.66014329,28.56998139,29.03628113
ENSMUSG00000067147,19.12509261,21.71144036,27.47281475,26.88620179
ENSMUSG00000021967,19.52612926,22.60197316,27.52836749,25.5499352
ENSMUSG00000107002,18.4747223,25.6909931,26.58595491,24.46667771
ENSMUSG00000037254,26.485442,32.46054746,18.30264433,17.97958403
ENSMUSG00000039680,27.62847156,27.75702919,20.62147529,19.26604568
ENSMUSG00000099927,19.02996531,21.84890852,27.52985551,26.86627981
ENSMUSG00000030020,19.52612926,16.80723864,30.45480656,28.48842677
ENSMUSG00000035049,19.42599526,17.40928898,29.36359199,29.08608607
ENSMUSG00000056209,22.61776639,25.76273744,23.25031038,23.66979864
ENSMUSG00000006920,20.17700024,17.81065587,28.96678669,28.38881689
ENSMUSG00000020806,30.24046686,22.476546,19.84026486,22.81066339
ENSMUSG00000040374,19.07552628,21.67381222,28.32197808,26.29700933
ENSMUSG00000048497,21.87927817,21.77415394,28.02437411,23.70715235
ENSMUSG00000018761,22.65030994,25.16821273,22.74587165,24.83623038
ENSMUSG00000059851,29.28919389,28.69773284,18.30264433,19.12509769
ENSMUSG00000039765,26.335241,22.57688772,22.22109664,24.30481165
ENSMUSG00000056938,24.33256108,28.24619509,22.02269399,20.86827066
ENSMUSG00000024220,24.23242708,25.61222485,21.57628803,24.05578694
ENSMUSG00000027957,17.54848284,17.1835201,29.22322211,31.54296386
ENSMUSG00000018548,26.485442,24.08201357,23.46111319,21.5157349
ENSMUSG00000033105,28.9637584,23.60539039,20.85707843,22.13829668
ENSMUSG00000005447,28.38798793,34.31686934,16.16981586,16.83407037
ENSMUSG00000037795,22.73292049,18.21202276,27.24663573,27.53067774
ENSMUSG00000032261,23.03081913,20.89616386,25.14753571,26.67054639
ENSMUSG00000032299,20.87793821,24.98508908,24.94913306,24.9522759
ENSMUSG00000049091,22.48008215,25.76273744,24.57712809,22.98498069
ENSMUSG00000056888,18.3996218,20.72056585,27.87557212,28.81215889
ENSMUSG00000028293,26.26014051,25.73765201,21.73749018,22.11339421
ENSMUSG00000078908,21.97941217,20.39445524,27.00756054,26.47132662
ENSMUSG00000023505,23.13095312,23.17893806,23.60991518,25.94837473
ENSMUSG00000006717,21.47874219,25.33628511,26.98276021,22.16319915
ENSMUSG00000016503,23.08088613,24.97254637,23.91991932,24.01843324
ENSMUSG00000032501,31.7424768,27.14243613,18.69944963,18.42782851
ENSMUSG00000031833,29.1389929,28.89841629,18.25304367,19.722757
ENSMUSG00000006127,22.22974716,23.5301341,23.21310988,27.04408346
ENSMUSG00000002871,22.48008215,25.53696856,24.20512313,23.80676223
ENSMUSG00000022969,22.80551764,24.4793668,22.91550591,25.84478046
ENSMUSG00000031536,25.83206767,28.99474434,20.95528774,20.28804309
ENSMUSG00000079179,20.46488548,19.25306814,27.416766,28.93667125
ENSMUSG00000022529,19.20069377,16.38078632,29.56199464,30.92886893
ENSMUSG00000022032,4.706297822,5.468623916,43.59898202,42.33420062
ENSMUSG00000029480,22.63528984,22.03303558,25.39553902,26.04798462
ENSMUSG00000022203,20.82787121,20.97142015,28.47078007,25.84876485
ENSMUSG00000054792,24.63296307,24.33286788,24.45312644,22.71105351
ENSMUSG00000002731,24.83323106,24.78440564,22.61790194,23.90637212
ENSMUSG00000018678,23.00578563,20.5198824,26.80915789,25.84876485
ENSMUSG00000040370,21.88178152,22.77757117,25.96594663,25.56238643
ENSMUSG00000039428,23.05885665,23.37209588,25.28641756,24.5189729
ENSMUSG00000078713,17.06433496,19.25708181,31.53758901,28.38881689
ENSMUSG00000026360,36.59897561,38.58139258,10.56494104,10.50884274
ENSMUSG00000033222,21.82921117,19.36595258,28.56998139,26.4962291
ENSMUSG00000029125,24.10976294,27.49463558,20.33627148,24.33071022
ENSMUSG00000033416,22.81102501,25.52442584,23.19277361,24.76550736
ENSMUSG00000038685,23.08088613,23.5301341,24.65152908,25.10169072
ENSMUSG00000021003,22.30484766,20.74565128,27.25556385,26.07288709
ENSMUSG00000005410,22.17968016,20.52239094,27.04476103,26.64962832
ENSMUSG00000052914,23.6566566,25.93833545,24.00672048,22.81066339
ENSMUSG00000045252,25.48410204,24.28269702,22.96510657,23.70715235
ENSMUSG00000029145,24.80819756,24.96000365,24.35392511,22.33751645
ENSMUSG00000021712,24.38262808,25.98850631,22.24589697,23.85656717
ENSMUSG00000031644,26.66067649,23.80607383,22.2706973,23.74450605
ENSMUSG00000091264,24.03065708,22.99681784,23.81327789,25.64605874
ENSMUSG00000034321,22.93068513,22.42637514,24.8995324,26.24720439
ENSMUSG00000029545,25.33390104,30.0523461,20.21226982,20.96788054
ENSMUSG00000001151,24.05719259,18.46287707,26.90835921,27.14369334
ENSMUSG00000063873,30.29053385,30.40354214,17.26103043,18.62704827
ENSMUSG00000033207,22.32988115,24.53355133,25.04833438,24.70325119
ENSMUSG00000021392,20.75277071,19.89274663,26.51403395,29.48452561
ENSMUSG00000031586,27.08624597,25.73765201,21.2290834,22.61393387
ENSMUSG00000073599,13.74339098,16.60655519,31.7692241,34.56462968
ENSMUSG00000036948,24.78316406,27.14243613,20.8322781,23.95617706
ENSMUSG00000025155,24.83323106,25.23594339,22.79150425,23.85656717
ENSMUSG00000019822,28.56322242,29.19944146,19.07145459,19.92197676
ENSMUSG00000044475,23.38128811,24.98508908,24.15552246,24.25500671
ENSMUSG00000020773,19.17566027,18.4001635,29.33879166,29.87051391
ENSMUSG00000037225,17.57351633,17.38420355,30.47117477,31.36067777
ENSMUSG00000026240,21.92934517,25.83799373,24.11534593,24.95725639
ENSMUSG00000052423,37.42508108,31.98392428,13.91298573,13.59674914
ENSMUSG00000026966,21.47874219,26.38987321,24.80033107,24.25500671
ENSMUSG00000029474,22.46356004,26.58654298,23.68679621,24.30082726
ENSMUSG00000030255,26.4103415,27.29294872,22.3450983,20.99278301
ENSMUSG00000015027,28.73845691,29.55063749,18.40184565,20.37022124
ENSMUSG00000067847,19.45102876,25.89669364,26.02397941,25.69088318
ENSMUSG00000031950,18.05015416,19.9840576,30.58029623,28.46999894
ENSMUSG00000037926,24.0086276,19.48686436,26.16137324,27.44501324
ENSMUSG00000031928,20.50143438,21.13497716,28.08687094,27.38076486
ENSMUSG00000114942,16.07150639,13.67155979,34.41889147,33.04159456
ENSMUSG00000057147,19.26177551,18.25165775,29.45882526,30.27094564
ENSMUSG00000057278,21.96689542,24.73423477,24.84993173,25.7202681
ENSMUSG00000054723,23.6566566,28.99875801,23.11390856,21.5157349
ENSMUSG00000083261,21.03214456,20.37338348,29.02878752,26.87126031
ENSMUSG00000028542,26.78584399,25.03525994,22.12189532,23.37495339
ENSMUSG00000117810,21.33705258,24.76333387,25.89253765,25.33378175
ENSMUSG00000022231,33.15036079,27.69832928,17.50903374,19.01303657
ENSMUSG00000031917,21.38962293,21.49119028,28.08835896,26.4509066
ENSMUSG00000030287,20.12993726,19.96800292,30.10760192,27.24330322
ENSMUSG00000033540,32.56507758,32.88699979,15.82261122,16.19158661
ENSMUSG00000043004,32.91905125,33.41379383,15.64900891,15.5142394
ENSMUSG00000027650,27.03617898,27.34311958,20.88187876,22.26280903
ENSMUSG00000039745,23.13095312,25.58713942,23.51071386,25.35071543
ENSMUSG00000033728,27.86228445,29.75132093,20.5098738,19.47373229
ENSMUSG00000036097,25.33390104,21.92466652,25.91634597,24.42932401
ENSMUSG00000061024,16.71386598,17.81466954,31.2523852,31.82535788
ENSMUSG00000029156,29.38932789,30.15268783,19.04665426,19.02548781
ENSMUSG00000025243,22.27230411,24.57368802,24.52256736,26.30697032
ENSMUSG00000052539,24.10725959,21.54838506,26.51155392,25.52503273
ENSMUSG00000004508,24.38262808,21.72398308,25.19713637,26.39661921
ENSMUSG00000029703,24.69955218,25.13560167,23.78599753,24.08068941
ENSMUSG00000025473,44.9100973,35.49588459,7.787303956,9.512743905
ENSMUSG00000007589,26.26014051,26.86649639,21.84909167,22.73595598
ENSMUSG00000026317,26.13497301,25.43662684,21.43244611,24.71072193
ENSMUSG00000024790,21.37860819,22.12534997,26.83395822,27.39271805
