Model:	LI-7810
SN:	TG10-01087
Software Version:	2.1.41
Timestamp:	2022-10-27 07:25:29
Timezone:	EST
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	REMARK	DATE	TIME	H2O	CO2	CH4	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATA	1666885211	301590919	5585	0	""	2022-10-27	10:40:11	12703.735	459.2963	2054.8337	39.6308	55.0003	31.3121	37.8524	0.00248276	10.9637	54.499	-25.25	0.45345	14.6452	222
DATA	1666885212	301590919	5589	0	""	2022-10-27	10:40:12	12567.935	459.24939	2054.6592	39.632	55.0003	31.3072	37.8524	0.00242929	10.9645	54.499	-83.25	0.45345	14.6452	247
DATA	1666885213	301590919	5593	0	""	2022-10-27	10:40:13	12424.294	458.93027	2054.436	39.6316	55.0003	31.3072	37.8524	0.00239974	10.966	54.499	97.25	0.45345	14.644	 87
DATA	1666885214	301590919	5597	0	""	2022-10-27	10:40:14	12364.738	457.37692	2054.29	39.6316	55.0003	31.3093	37.8524	0.00239019	10.9659	54.499	-126.25	0.45345	14.6436	242
DATA	1666885215	301590919	5601	0	""	2022-10-27	10:40:15	12324.437	458.05176	2054.3103	39.6308	55.0003	31.3048	37.8524	0.002393	10.9656	54.499	-60.5	0.45345	14.6424	 98
DATA	1666885216	301590919	5605	0	""	2022-10-27	10:40:16	12279.939	457.50916	2054.2888	39.6308	55.0003	31.3027	37.8524	0.00237595	10.9657	54.499	-36.5	0.45345	14.6424	251
DATA	1666885217	301590919	5609	0	""	2022-10-27	10:40:17	12289.694	457.84613	2053.9971	39.6308	55.0003	31.3023	37.8524	0.00236716	10.9656	54.499	36	0.45345	14.6416	102
DATA	1666885218	301270961	5613	0	""	2022-10-27	10:40:18	12321.895	457.98691	2053.9507	39.6308	55.0003	31.3007	37.8524	0.00238745	10.9652	54.499	-8	0.45345	14.6413	 82
DATA	1666885219	301270961	5617	0	""	2022-10-27	10:40:19	12367.278	458.84579	2053.9353	39.63	55.0003	31.297	37.8524	0.00240726	10.9646	54.499	-58	0.45345	14.6409	  2
DATA	1666885220	301270961	5621	0	""	2022-10-27	10:40:20	12372.2	457.78177	2053.8003	39.6296	55.0003	31.2962	37.8524	0.0024037	10.9647	54.499	363.25	0.45345	14.6409	111
DATA	1666885221	301270961	5625	0	""	2022-10-27	10:40:21	12361.785	456.36246	2053.6511	39.63	55.0003	31.2978	37.8524	0.00239398	10.9652	54.499	-91.75	0.45345	14.6409	180
DATA	1666885222	301270961	5629	0	""	2022-10-27	10:40:22	12285.11	457.27963	2053.6018	39.63	55.0003	31.2966	37.8524	0.00237372	10.966	54.499	-106.5	0.45345	14.6432	 58
DATA	1666885223	301270961	5633	0	""	2022-10-27	10:40:23	12225.975	456.44229	2053.4465	39.6296	55.0003	31.2929	37.8524	0.00235986	10.9649	54.499	90	0.45345	14.6428	101
DATA	1666885224	301270961	5637	0	""	2022-10-27	10:40:24	12184.88	455.30161	2053.5972	39.6292	55.0003	31.2941	37.8524	0.00235014	10.9656	54.499	-30.25	0.45345	14.6424	205
DATA	1666885225	300935029	5641	0	""	2022-10-27	10:40:25	12158.549	456.24548	2053.2312	39.6279	55.0003	31.2912	37.8524	0.00235172	10.9659	54.499	-65.5	0.45345	14.642	170
DATA	1666885226	300935029	5645	0	""	2022-10-27	10:40:26	12182.737	455.83359	2053.282	39.6275	55.0003	31.2916	37.8524	0.00235648	10.9659	54.499	-152.25	0.45345	14.642	235
DATA	1666885227	300935029	5649	0	""	2022-10-27	10:40:27	12220.903	456.69104	2053.2034	39.6267	55.0003	31.288	37.8524	0.00236984	10.9647	54.4996	-107.25	0.45345	14.642	 19
DATA	1666885228	300935029	5653	0	""	2022-10-27	10:40:28	12251.51	456.94858	2053.3159	39.6279	55.0003	31.2847	37.8524	0.00239181	10.9653	54.4998	-163.25	0.45345	14.6432	 87
DATA	1666885229	300935029	5657	0	""	2022-10-27	10:40:29	12272.591	455.34006	2053.1997	39.6271	55.0003	31.2822	37.8524	0.00238434	10.9649	54.4998	-55.75	0.45345	14.6436	 90
DATA	1666885230	300935029	5661	0	""	2022-10-27	10:40:30	12268.96	455.20651	2053.4463	39.6271	55.0003	31.2822	37.8524	0.00238437	10.9664	54.4998	-26.25	0.45345	14.642	212
DATA	1666885231	300935029	5665	0	""	2022-10-27	10:40:31	12253.463	455.69098	2053.0349	39.6275	55.0003	31.2806	37.8524	0.00238169	10.9654	54.4998	40.75	0.45345	14.642	238
DATA	1666885232	300935029	5669	0	""	2022-10-27	10:40:32	12235.89	455.68359	2053.0859	39.6263	55.0003	31.2806	37.8524	0.00238975	10.9654	54.4998	-253.25	0.45345	14.6413	 95
DATA	1666885233	300611019	5673	0	""	2022-10-27	10:40:33	12200.452	456.16113	2052.8743	39.6263	55.0003	31.2753	37.8524	0.0023812	10.9661	54.4998	-41.5	0.45345	14.6413	183
DATA	1666885234	300611019	5677	0	""	2022-10-27	10:40:34	12153.879	455.20782	2053.3062	39.6259	55.0003	31.2732	37.8524	0.00237128	10.9653	54.4998	98	0.45345	14.6405	132
DATA	1666885235	300611019	5681	0	""	2022-10-27	10:40:35	12137.77	454.45142	2052.8362	39.6259	55.0003	31.2732	37.8524	0.00236783	10.9659	54.4998	36.5	0.45345	14.6397	189
DATA	1666885236	300611019	5685	0	""	2022-10-27	10:40:36	12130.371	454.69348	2053.0559	39.6255	55.0003	31.2748	37.8524	0.00235989	10.9666	54.4998	16.25	0.45345	14.6393	 44
DATA	1666885237	300611019	5689	0	""	2022-10-27	10:40:37	12101.887	455.90726	2053.1445	39.6259	55.0003	31.2736	37.8524	0.00237562	10.966	54.4998	-20.75	0.45345	14.6401	 21
DATA	1666885238	300611019	5693	0	""	2022-10-27	10:40:38	12111.222	455.67407	2052.8843	39.6259	55.0003	31.2748	37.8524	0.00237375	10.9665	54.4998	48.5	0.45345	14.6401	234
DATA	1666885239	300611019	5697	0	""	2022-10-27	10:40:39	12126.766	455.7818	2052.8252	39.6283	55.0005	31.2724	37.8524	0.00237565	10.966	54.4998	-78.75	0.45345	14.6424	254
DATA	1666885240	300277948	5701	0	""	2022-10-27	10:40:40	12120.447	455.75958	2052.988	39.6345	55.0006	31.2736	37.8524	0.00223036	10.9662	54.4998	317.75	0.45345	14.642	239
DATA	1666885241	300277948	5705	0	""	2022-10-27	10:40:41	12093.492	456.65836	2053.3569	39.6275	55.0006	31.2765	37.8524	0.00233762	10.9656	54.4998	-177	0.45345	14.642	205
DATA	1666885242	300277948	5709	0	""	2022-10-27	10:40:42	12084.192	454.11676	2052.5222	39.6206	55.0008	31.2699	37.8524	0.0024299	10.9668	54.4998	-389.25	0.45345	14.6409	 99
DATA	1666885243	300277948	5713	0	""	2022-10-27	10:40:43	12101.247	457.38376	2052.9971	39.621	55.001	31.2626	37.8524	0.00247663	10.966	54.4998	-310.5	0.45345	14.6405	173
DATA	1666885244	300277948	5717	0	""	2022-10-27	10:40:44	12157.992	456.34314	2053.0322	39.623	55.001	31.2597	37.8524	0.00243454	10.9653	54.4998	139	0.45345	14.6409	 88
DATA	1666885245	300277948	5721	0	""	2022-10-27	10:40:45	12210.521	455.45786	2052.8772	39.6242	55.001	31.2617	37.8524	0.00241833	10.9651	54.4998	-29	0.45345	14.6409	129
DATA	1666885246	300277948	5725	0	""	2022-10-27	10:40:46	12264.156	456.41547	2052.9639	39.6247	55.001	31.2605	37.8524	0.00242606	10.9659	54.4998	5.75	0.45345	14.6405	203
DATA	1666885247	300277948	5729	0	""	2022-10-27	10:40:47	12271.462	457.46179	2053.1064	39.6247	55.001	31.2597	37.8524	0.00243226	10.965	54.4998	-20.5	0.45345	14.6393	192
DATA	1666885248	299952030	5733	0	""	2022-10-27	10:40:48	12208.139	456.19687	2053.0186	39.6247	55.001	31.2597	37.8524	0.00240931	10.9654	54.4998	-28	0.45345	14.6389	162
DATA	1666885249	299952030	5737	0	""	2022-10-27	10:40:49	12190.729	456.75729	2052.9817	39.6255	55.001	31.2605	37.8524	0.00241129	10.9657	54.4998	-98.75	0.45345	14.6381	 70
DATA	1666885250	299952030	5741	0	""	2022-10-27	10:40:50	12238.992	457.841	2053.1277	39.6263	55.001	31.2572	37.8524	0.00242366	10.9652	54.4998	62.5	0.45345	14.6381	 83
DATA	1666885251	299952030	5745	0	""	2022-10-27	10:40:51	12302.336	457.49356	2052.9062	39.6247	55.001	31.2576	37.8524	0.00242322	10.9651	54.4998	-15	0.45345	14.6369	129
DATA	1666885252	299952030	5749	0	""	2022-10-27	10:40:52	12352.797	457.71313	2052.895	39.6251	55.001	31.2564	37.8524	0.00244617	10.9652	54.4998	-76.25	0.45345	14.6369	254
DATA	1666885253	299952030	5753	0	""	2022-10-27	10:40:53	12436.672	457.36758	2053.0349	39.6251	55.001	31.2523	37.8524	0.00246533	10.9648	54.4998	-68.5	0.45345	14.6365	249
DATA	1666885254	299952030	5757	0	""	2022-10-27	10:40:54	12565.775	457.49966	2053.2207	39.6255	55.001	31.2499	37.8524	0.00250473	10.965	54.4998	-56	0.45345	14.6365	119
DATA	1666885255	299618959	5761	0	""	2022-10-27	10:40:55	12748.727	458.12686	2052.979	39.6255	55.001	31.2494	37.8524	0.00255194	10.9628	54.4998	-44	0.45345	14.6365	140
DATA	1666885256	299618959	5765	0	""	2022-10-27	10:40:56	12927.455	458.89413	2053.082	39.6259	55.001	31.249	37.8524	0.00259519	10.9633	54.4998	23.5	0.45345	14.6393	136
DATA	1666885257	299618959	5769	0	""	2022-10-27	10:40:57	13047.544	458.63928	2053.1646	39.6267	55.001	31.2474	37.8524	0.00261741	10.9627	54.4998	28.25	0.45345	14.6389	 39
DATA	1666885258	299618959	5773	0	""	2022-10-27	10:40:58	13173.43	459.07309	2052.8762	39.6263	55.001	31.2462	37.8524	0.002643	10.9628	54.4998	-78	0.45345	14.6389	 28
DATA	1666885259	299618959	5777	0	""	2022-10-27	10:40:59	13302.619	458.64417	2052.8779	39.6271	55.001	31.2429	37.8524	0.00268153	10.9621	54.4998	62	0.45345	14.6385	140
DATA	1666885260	299618959	5781	0	""	2022-10-27	10:41:00	13453.931	458.90073	2052.9697	39.6271	55.001	31.2429	37.8524	0.00269948	10.9615	54.4998	37.75	0.45345	14.6385	 31
DATA	1666885261	299618959	5785	0	""	2022-10-27	10:41:01	13588.202	458.4411	2052.801	39.6279	55.001	31.2421	37.8524	0.00272791	10.9613	54.4998	-5.75	0.45345	14.6377	147
DATA	1666885262	299618959	5789	0	""	2022-10-27	10:41:02	13702.068	460.08963	2053.1399	39.6292	55.001	31.2425	37.8524	0.00276428	10.9603	54.4998	20.25	0.45345	14.6381	  3
DATA	1666885263	299293041	5793	0	""	2022-10-27	10:41:03	13807.614	460.66043	2053.0862	39.6304	55.001	31.2421	37.8524	0.00278115	10.9608	54.4998	-90.75	0.45345	14.6377	 23
DATA	1666885264	299293041	5797	0	""	2022-10-27	10:41:04	13894.982	459.85339	2053.1638	39.63	55.001	31.238	37.8524	0.00280502	10.9602	54.4998	-59	0.45345	14.6365	  9
DATA	1666885265	299293041	5801	0	""	2022-10-27	10:41:05	13964.89	460.758	2053.1848	39.6304	55.001	31.2372	37.8524	0.00280692	10.9603	54.4998	88.5	0.45345	14.6358	 54
DATA	1666885266	299293041	5805	0	""	2022-10-27	10:41:06	14043.04	460.90079	2053.0552	39.6312	55.001	31.24	37.8524	0.00280147	10.9601	54.4998	45.5	0.45345	14.6358	  9
DATA	1666885267	299293041	5809	0	""	2022-10-27	10:41:07	14134.93	461.8114	2053.1316	39.6324	55.001	31.2413	37.8524	0.00281633	10.9594	54.4998	65.75	0.45345	14.6354	133
DATA	1666885268	299293041	5813	0	""	2022-10-27	10:41:08	14231.465	462.04413	2053.1406	39.6328	55.001	31.2413	37.8524	0.00283757	10.9591	54.4998	-29.5	0.45345	14.6346	227
DATA	1666885269	299293041	5817	0	""	2022-10-27	10:41:09	14316.8	462.42734	2053.0208	39.6333	55.001	31.24	37.8524	0.00284752	10.9593	54.4998	10.75	0.45345	14.6346	 35
DATA	1666885270	298959016	5821	0	""	2022-10-27	10:41:10	14394.804	461.63391	2053.0056	39.6333	55.001	31.2384	37.8524	0.00285312	10.959	54.4998	-23.75	0.45345	14.6346	230
DATA	1666885271	298959016	5825	0	""	2022-10-27	10:41:11	14467.372	462.06448	2053.0339	39.6333	55.001	31.2376	37.8524	0.00287029	10.9592	54.4998	59.75	0.45345	14.6346	  8
DATA	1666885272	298959016	5829	0	""	2022-10-27	10:41:12	14545.197	462.35565	2053.0759	39.6341	55.001	31.2392	37.8524	0.00287342	10.9582	54.4998	-24.25	0.45345	14.635	253
DATA	1666885273	298959016	5833	0	""	2022-10-27	10:41:13	14617.981	463.42703	2053.0486	39.6365	55.001	31.238	37.8524	0.00291548	10.9584	54.4998	31	0.45345	14.6369	 63
DATA	1666885274	298959016	5837	0	""	2022-10-27	10:41:14	14687.261	464.28976	2053.0903	39.6443	55.001	31.2417	37.8524	0.00272992	10.9575	54.4998	598.5	0.45345	14.6365	 31
DATA	1666885275	298959016	5841	0	""	2022-10-27	10:41:15	14766.476	463.90094	2053.0613	39.6398	55.001	31.2462	37.8524	0.00284802	10.9576	54.4998	-30.75	0.45345	14.6362	 54
DATA	1666885276	298959016	5845	0	""	2022-10-27	10:41:16	14823.004	463.93604	2053.0325	39.6374	55.001	31.2433	37.8524	0.00291438	10.9566	54.4998	-173	0.45345	14.6362	193
DATA	1666885277	298959016	5849	0	""	2022-10-27	10:41:17	14867.998	464.68073	2053.0022	39.6369	55.001	31.2396	37.8524	0.00294285	10.9585	54.4998	-77.75	0.45345	14.6358	100
DATA	1666885278	298633098	5853	0	""	2022-10-27	10:41:18	14917.745	464.36411	2053.147	39.6369	55.0012	31.2363	37.8524	0.00295432	10.9569	54.4998	-32.5	0.45345	14.6362	  5
DATA	1666885279	298633098	5857	0	""	2022-10-27	10:41:19	14973.482	465.10883	2053.1274	39.6369	55.0014	31.2351	37.8524	0.00296074	10.9567	54.4998	-33.5	0.45345	14.6358	 73
DATA	1666885280	298633098	5861	0	""	2022-10-27	10:41:20	15028.409	465.45627	2053.0991	39.6374	55.0016	31.2359	37.8524	0.00297838	10.957	54.4998	110.5	0.45345	14.6358	 12
DATA	1666885281	298633098	5865	0	""	2022-10-27	10:41:21	15052.53	465.02496	2053.083	39.6386	55.0018	31.2376	37.8524	0.00296603	10.9569	54.4998	88.5	0.45345	14.6346	171
DATA	1666885282	298633098	5869	0	""	2022-10-27	10:41:22	15096.959	466.4119	2053.0691	39.6378	55.0018	31.2372	37.8524	0.00297218	10.9569	54.4998	3.75	0.45345	14.6342	238
DATA	1666885283	298633098	5873	0	""	2022-10-27	10:41:23	15147.051	465.62259	2053.1145	39.6374	55.0018	31.2351	37.8524	0.00298263	10.9567	54.4998	-66	0.45345	14.6334	207
DATA	1666885284	298633098	5877	0	""	2022-10-27	10:41:24	15147.865	465.88684	2053.0637	39.6398	55.0018	31.2335	37.8524	0.0029783	10.9562	54.4998	173	0.45345	14.6334	197
DATA	1666885285	298300027	5881	0	""	2022-10-27	10:41:25	15011.817	464.01077	2053.2505	39.6398	55.0014	31.2355	37.8524	0.00292059	10.9562	54.4998	65.25	0.45345	14.6326	 30
DATA	1666885286	298300027	5885	0	""	2022-10-27	10:41:26	14777.709	462.18756	2053.0625	39.6402	55.001	31.2392	37.8524	0.00284016	10.9569	54.4998	67	0.45345	14.633	 57
DATA	1666885287	298300027	5889	0	""	2022-10-27	10:41:27	14549.986	463.37155	2053.0254	39.639	55.001	31.2404	37.8524	0.00278873	10.958	54.4998	70.75	0.45345	14.6322	168
DATA	1666885288	298300027	5893	0	""	2022-10-27	10:41:28	14384.35	463.15259	2053.2412	39.6394	55.001	31.2425	37.8524	0.00275379	10.9587	54.4998	135.5	0.45345	14.6322	201
DATA	1666885289	298300027	5897	0	""	2022-10-27	10:41:29	14254.796	462.14587	2053.0466	39.6398	55.001	31.2441	37.8524	0.00269815	10.9594	54.4998	44.75	0.45345	14.6346	 28
DATA	1666885290	298300027	5901	0	""	2022-10-27	10:41:30	14155.42	462.31216	2053.114	39.6382	55.001	31.2474	37.8524	0.00268236	10.9596	54.4998	-4	0.45345	14.6346	212
DATA	1666885291	298300027	5905	0	""	2022-10-27	10:41:31	14053.009	462.67645	2053.1733	39.639	55.001	31.2458	37.8524	0.00266434	10.9602	54.4998	-4	0.45345	14.6342	 16
DATA	1666885292	298300027	5909	0	""	2022-10-27	10:41:32	13881.321	464.77151	2053.1946	39.6382	55.001	31.2474	37.8524	0.00260331	10.96	54.4998	122	0.45345	14.6342	 19
DATA	1666885293	297975063	5913	0	""	2022-10-27	10:41:33	13740.349	464.23801	2053.3906	39.6386	55.001	31.249	37.8524	0.00257327	10.9609	54.4998	29.5	0.45345	14.6338	160
DATA	1666885294	297975063	5917	0	""	2022-10-27	10:41:34	13610.687	465.64041	2053.51	39.6378	55.001	31.249	37.8524	0.00255175	10.9597	54.4998	13.25	0.45345	14.6334	106
DATA	1666885295	297975063	5921	0	""	2022-10-27	10:41:35	13537.482	466.28165	2053.3245	39.6374	55.001	31.249	37.8524	0.00254836	10.9613	54.4998	24.75	0.45345	14.633	159
DATA	1666885296	297975063	5925	0	""	2022-10-27	10:41:36	13552.096	466.90057	2053.6582	39.6365	55.001	31.2482	37.8524	0.00255593	10.961	54.4998	30.75	0.45345	14.6334	217
DATA	1666885297	297975063	5929	0	""	2022-10-27	10:41:37	13578.997	465.97357	2053.7097	39.6361	55.001	31.2507	37.8524	0.00257284	10.9611	54.4998	28	0.45345	14.633	 95
DATA	1666885298	297975063	5933	0	""	2022-10-27	10:41:38	13577.275	466.58563	2053.6746	39.6369	55.001	31.2499	37.8524	0.00257553	10.9605	54.4998	-83.5	0.45345	14.6318	 40
DATA	1666885299	297975063	5937	0	""	2022-10-27	10:41:39	13539.451	466.73984	2053.6169	39.6349	55.001	31.2474	37.8524	0.00257826	10.961	54.4998	-60.5	0.45345	14.6311	229
DATA	1666885300	297641992	5941	0	""	2022-10-27	10:41:40	13488.215	465.40738	2053.6196	39.6353	55.001	31.247	37.8524	0.00256982	10.9612	54.4998	-34	0.45345	14.6311	 88
DATA	1666885301	297641992	5945	0	""	2022-10-27	10:41:41	13445.534	463.73993	2053.4609	39.6345	55.001	31.2466	37.8524	0.00255388	10.962	54.4998	-24.75	0.45345	14.6307	  1
DATA	1666885302	297641992	5949	0	""	2022-10-27	10:41:42	13382.594	465.62949	2053.5923	39.6341	55.001	31.2466	37.8524	0.00254845	10.9604	54.4998	-45.5	0.45345	14.6303	  1
DATA	1666885303	297641992	5953	0	""	2022-10-27	10:41:43	13322.298	464.612	2053.113	39.6337	55.001	31.2449	37.8524	0.00254905	10.9615	54.4998	-75.5	0.45345	14.6299	 91
DATA	1666885304	297641992	5957	0	""	2022-10-27	10:41:44	13282.827	464.48868	2053.3623	39.6333	55.001	31.2445	37.8524	0.00253577	10.9614	54.4998	-41	0.45345	14.6299	167
DATA	1666885305	297641992	5961	0	""	2022-10-27	10:41:45	13304.21	464.32202	2053.4592	39.6328	55.001	31.2425	37.8524	0.00255192	10.9609	54.4998	68.5	0.45345	14.6299	142
DATA	1666885306	297641992	5965	0	""	2022-10-27	10:41:46	13355.501	464.2489	2053.2217	39.6361	55.001	31.2425	37.8524	0.00252469	10.9612	54.4998	212.25	0.45345	14.6326	238
DATA	1666885307	297641992	5969	0	""	2022-10-27	10:41:47	13324.095	463.56992	2053.1553	39.6361	55.001	31.2458	37.8524	0.00247695	10.9618	54.4998	95.75	0.45345	14.6326	 32
DATA	1666885308	297322034	5973	0	""	2022-10-27	10:41:48	13243.944	462.27542	2052.9299	39.6333	55.001	31.2462	37.8524	0.00252847	10.9611	54.4998	-162.75	0.45345	14.6314	 84
DATA	1666885309	297322034	5977	0	""	2022-10-27	10:41:49	13171.668	463.48068	2053.3054	39.6304	55.001	31.2417	37.8524	0.00254615	10.9616	54.4998	-99.5	0.45345	14.6314	244
DATA	1666885310	297322034	5981	0	""	2022-10-27	10:41:50	13129.746	463.26892	2052.9607	39.6308	55.001	31.2408	37.8524	0.00255788	10.9622	54.4998	-12.75	0.45345	14.6314	 30
DATA	1666885311	297322034	5985	0	""	2022-10-27	10:41:51	13106.985	462.07977	2052.864	39.6296	55.001	31.2392	37.8524	0.00253929	10.962	54.4998	-60.25	0.45345	14.6311	190
DATA	1666885312	297322034	5989	0	""	2022-10-27	10:41:52	13102.694	462.51865	2053.0625	39.6312	55.001	31.238	37.8524	0.00255563	10.9624	54.4998	-59	0.45345	14.6314	 76
DATA	1666885313	297322034	5993	0	""	2022-10-27	10:41:53	13213.899	462.80399	2052.9519	39.6312	55.001	31.2355	37.8524	0.00259207	10.9613	54.4998	1.5	0.45345	14.6311	134
DATA	1666885314	297322034	5997	0	""	2022-10-27	10:41:54	13158.06	461.96121	2052.9504	39.6304	55.001	31.2384	37.8524	0.00256831	10.9619	54.4998	-34.75	0.45345	14.6311	226
DATA	1666885315	296978950	6001	0	""	2022-10-27	10:41:55	13026.977	461.30734	2052.7976	39.6308	55.001	31.2367	37.8524	0.00252463	10.9621	54.4998	140.5	0.45345	14.6295	248
DATA	1666885316	296978950	6005	0	""	2022-10-27	10:41:56	12946.649	460.35413	2052.6936	39.6308	55.001	31.2396	37.8524	0.00250015	10.9631	54.4998	78.75	0.45345	14.6295	  8
DATA	1666885317	296978950	6009	0	""	2022-10-27	10:41:57	12895.754	460.10837	2052.687	39.63	55.001	31.24	37.8524	0.00249229	10.9625	54.4996	-68.25	0.45345	14.6279	 65
DATA	1666885318	296978950	6013	0	""	2022-10-27	10:41:58	12845.74	461.39392	2052.7815	39.6292	55.001	31.2408	37.8524	0.00248236	10.9627	54.4996	76.5	0.45345	14.6271	165
DATA	1666885319	296978950	6017	0	""	2022-10-27	10:41:59	12830.185	460.47528	2052.4629	39.6292	55.001	31.2413	37.8524	0.00247782	10.962	54.4996	47.75	0.45345	14.6275	218
DATA	1666885320	296978950	6021	0	""	2022-10-27	10:42:00	12857.404	461.65393	2052.5625	39.63	55.001	31.2425	37.8524	0.00249475	10.9623	54.4998	-40.25	0.45345	14.6271	173
DATA	1666885321	296978950	6025	0	""	2022-10-27	10:42:01	12925.427	460.91455	2052.4275	39.6287	55.001	31.2392	37.8524	0.00251192	10.9633	54.4998	-103.75	0.45345	14.6275	 81
DATA	1666885322	296978950	6029	0	""	2022-10-27	10:42:02	13006.313	461.1767	2052.6851	39.6292	55.0014	31.2355	37.8524	0.00254016	10.9623	54.4998	-52	0.45345	14.6275	125
DATA	1666885323	296655893	6033	0	""	2022-10-27	10:42:03	13093.256	461.75998	2052.6401	39.6296	55.0018	31.2359	37.8524	0.00256377	10.9618	54.4998	-30.75	0.45345	14.6295	112
DATA	1666885324	296655893	6037	0	""	2022-10-27	10:42:04	13178.031	461.14026	2052.6038	39.63	55.0018	31.2339	37.8524	0.00258042	10.9614	54.4998	-43.5	0.45345	14.6299	178
DATA	1666885325	296655893	6041	0	""	2022-10-27	10:42:05	13265.65	462.34885	2052.6719	39.6292	55.0018	31.2318	37.8524	0.00261812	10.9616	54.4998	56.75	0.45345	14.6295	 11
DATA	1666885326	296655893	6045	0	""	2022-10-27	10:42:06	13353.086	462.47842	2052.7012	39.63	55.0018	31.2363	37.8524	0.00264091	10.961	54.4998	-14	0.45345	14.6299	 37
DATA	1666885327	296655893	6049	0	""	2022-10-27	10:42:07	13433.115	460.90799	2052.6548	39.6308	55.0014	31.2318	37.8524	0.00264808	10.9616	54.4998	-146.75	0.45345	14.6287	164
DATA	1666885328	296655893	6053	0	""	2022-10-27	10:42:08	13533.432	461.9996	2052.5181	39.6312	55.0014	31.229	37.8524	0.00268178	10.9607	54.4998	-73.75	0.45345	14.6287	  9
DATA	1666885329	296655893	6057	0	""	2022-10-27	10:42:09	13678.486	462.27472	2052.7227	39.6304	55.001	31.2273	37.8524	0.00272607	10.9604	54.4998	28.25	0.45345	14.6283	  8
DATA	1666885330	296324014	6061	0	""	2022-10-27	10:42:10	13811.587	463.64807	2052.7754	39.6312	55.001	31.2269	37.8524	0.00275042	10.961	54.4998	18.25	0.45345	14.6287	173
DATA	1666885331	296324014	6065	0	""	2022-10-27	10:42:11	13914.689	463.00583	2052.5476	39.6308	55.001	31.2265	37.8524	0.00277579	10.9599	54.4998	4.5	0.45345	14.6271	148
DATA	1666885332	296324014	6069	0	""	2022-10-27	10:42:12	14018.679	462.65894	2052.6531	39.6316	55.001	31.2257	37.8524	0.0027847	10.9587	54.4998	-59.25	0.45345	14.6271	250
DATA	1666885333	296324014	6073	0	""	2022-10-27	10:42:13	14118.341	463.40601	2052.7078	39.6316	55.001	31.2228	37.8524	0.00282018	10.9588	54.4998	-43.25	0.45345	14.6263	255
DATA	1666885334	296324014	6077	0	""	2022-10-27	10:42:14	14211.433	464.1218	2052.7388	39.6333	55.001	31.2236	37.8524	0.00283503	10.9581	54.4998	-21.75	0.45345	14.6263	207
DATA	1666885335	296324014	6081	0	""	2022-10-27	10:42:15	14305.074	463.85147	2052.7322	39.6341	55.001	31.2232	37.8524	0.00284752	10.9579	54.4996	-14	0.45345	14.6256	114
DATA	1666885336	296324014	6085	0	""	2022-10-27	10:42:16	14395.115	464.04846	2052.6785	39.6333	55.001	31.224	37.8524	0.00286503	10.9576	54.4996	94.5	0.45345	14.6236	140
DATA	1666885337	296324014	6089	0	""	2022-10-27	10:42:17	14484.699	464.45517	2052.696	39.6337	55.001	31.2253	37.8524	0.00287996	10.9579	54.4998	82.75	0.45345	14.6244	238
DATA	1666885338	295998096	6093	0	""	2022-10-27	10:42:18	14563.207	464.74911	2052.8711	39.6357	55.001	31.2273	37.8524	0.0028867	10.9578	54.4998	165.75	0.45345	14.6252	 26
DATA	1666885339	295998096	6097	0	""	2022-10-27	10:42:19	14622.004	464.99734	2052.533	39.6357	55.001	31.2265	37.8524	0.00289537	10.9578	54.4998	159.5	0.45345	14.6256	239
DATA	1666885340	295998096	6101	0	""	2022-10-27	10:42:20	14674.747	465.04398	2052.5166	39.6378	55.001	31.2245	37.8524	0.00289147	10.9568	54.4998	-93.25	0.45345	14.6279	 68
DATA	1666885341	295998096	6105	0	""	2022-10-27	10:42:21	14729.266	464.96371	2053.0046	39.6361	55.001	31.2232	37.8524	0.00290255	10.9576	54.4998	142.5	0.45345	14.6275	244
DATA	1666885342	295998096	6109	0	""	2022-10-27	10:42:22	14768.494	465.24112	2052.4712	39.6374	55.001	31.2245	37.8524	0.00288362	10.9573	54.4998	-33	0.45345	14.6271	148
DATA	1666885343	295998096	6113	0	""	2022-10-27	10:42:23	14803.616	465.59924	2052.6499	39.6382	55.001	31.2232	37.8524	0.00289802	10.9568	54.4998	39.5	0.45345	14.6267	228
DATA	1666885344	295998096	6117	0	""	2022-10-27	10:42:24	14853.601	466.17871	2052.8735	39.6382	55.001	31.2245	37.8524	0.00290724	10.9574	54.4998	-96.5	0.45345	14.6267	 12
DATA	1666885345	295661926	6121	0	""	2022-10-27	10:42:25	14912.031	466.17026	2052.7271	39.6378	55.001	31.2245	37.8524	0.00291657	10.9563	54.4998	90.25	0.45345	14.6267	241
DATA	1666885346	295661926	6125	0	""	2022-10-27	10:42:26	14973.511	466.478	2052.8882	39.6394	55.001	31.2257	37.8524	0.00291117	10.9559	54.4998	-68.25	0.45345	14.6267	220
DATA	1666885347	295661926	6129	0	""	2022-10-27	10:42:27	15030.27	467.18393	2052.6982	39.6394	55.001	31.2265	37.8524	0.00293429	10.9562	54.4998	25.25	0.45345	14.6263	211
