ID,FWS,SWS.HS,FL.Yellow.HS,FL.Orange.HS,FL.Red.HS,SWS.LS,FL.Yellow.LS,FL.Red.LS,Curvature,X
77,0.9155554,1.525926,1.22074,1.22074,4.272592,0.4577777,0.6103702,0.7629628,0,NA
77,0.9155554,1.525926,1.22074,1.068148,3.662221,0.4577777,0.6103702,0.6103702,0,NA
77,0.9155554,1.22074,0.9155554,0.9155554,2.746666,0.4577777,0.6103702,0.6103702,0,NA
77,0.9155554,1.068148,0.7629628,0.7629628,2.136296,0.4577777,0.6103702,0.6103702,0,NA
77,0.9155554,0.9155554,0.6103702,0.7629628,1.831111,0.4577777,0.6103702,0.6103702,0,NA
77,0.9155554,0.9155554,0.7629628,0.6103702,1.525926,0.4577777,0.6103702,0.6103702,0,NA
77,1.068148,1.068148,0.9155554,0.4577777,1.525926,0.4577777,0.6103702,0.7629628,-0.125,NA
77,1.068148,1.068148,1.22074,0.4577777,1.525926,0.4577777,0.7629628,0.7629628,-0.125,NA
77,1.22074,1.22074,1.373333,0.4577777,1.678518,0.4577777,0.7629628,0.9155554,0,NA
77,1.068148,1.373333,1.525926,0.6103702,1.831111,0.4577777,0.7629628,0.9155554,0.125,NA
77,1.068148,1.525926,1.678518,0.6103702,1.831111,0.4577777,0.7629628,0.7629628,0.125,NA
77,0,0,0,0,0,0,0,0,0,NA
77,0,0,0,0,0,0,0,0,0,NA
78,0.9155554,1.068148,1.678518,0.6103702,1.678518,0.6103702,0.4577777,0.4577777,0,NA
78,0.9155554,1.068148,1.831111,0.7629628,1.678518,0.6103702,0.4577777,0.4577777,0,NA
78,0.9155554,1.22074,1.983703,0.7629628,1.831111,0.6103702,0.4577777,0.4577777,0,NA
78,0.9155554,1.22074,2.288888,0.9155554,2.136296,0.4577777,0.4577777,0.4577777,0,NA
78,0.9155554,1.068148,2.594074,0.9155554,2.746666,0.4577777,0.6103702,0.6103702,0,NA
78,0.9155554,0.7629628,2.746666,0.9155554,3.509629,0.4577777,0.6103702,0.6103702,0,NA
78,0.9155554,0.6103702,3.051851,0.9155554,4.272592,0.4577777,0.7629628,0.6103702,0,NA
78,0.9155554,0.6103702,3.051851,0.9155554,4.882962,0.4577777,0.7629628,0.6103702,0,NA
78,0.9155554,0.6103702,3.051851,1.068148,5.035554,0.6103702,0.7629628,0.6103702,0,NA
78,0.9155554,0.7629628,2.899259,1.068148,4.577776,0.6103702,0.7629628,0.4577777,0,NA
78,0.9155554,0.9155554,2.899259,1.068148,3.814814,0.6103702,0.7629628,0.4577777,0,NA
78,0.9155554,1.068148,2.899259,1.22074,3.051851,0.6103702,0.7629628,0.4577777,0,NA
78,0.9155554,1.22074,3.051851,1.22074,2.746666,0.6103702,0.6103702,0.4577777,0,NA
78,0.9155554,1.22074,3.357036,1.22074,2.899259,0.4577777,0.6103702,0.4577777,0,NA
78,0.9155554,1.22074,3.509629,1.373333,3.051851,0.4577777,0.6103702,0.4577777,0,NA
78,0.9155554,1.22074,3.357036,1.373333,3.051851,0.4577777,0.6103702,0.4577777,0,NA
78,0.9155554,1.068148,3.051851,1.22074,2.746666,0.4577777,0.6103702,0.4577777,0,NA
78,0.9155554,1.068148,2.746666,1.068148,2.594074,0.4577777,0.6103702,0.4577777,0,NA
78,0.9155554,1.068148,2.746666,0.9155554,2.441481,0.4577777,0.6103702,0.4577777,0,NA
78,0.9155554,1.068148,2.746666,0.9155554,2.594074,0.4577777,0.6103702,0.4577777,0,NA
78,0,0,0,0,0,0,0,0,0,NA
78,0,0,0,0,0,0,0,0,0,NA
79,1.373333,1.525926,1.831111,0.6103702,1.831111,0.4577777,0.4577777,0.4577777,0.01125,NA
79,1.373333,1.373333,1.983703,0.6103702,1.831111,0.4577777,0.4577777,0.4577777,0.01125,NA
79,1.373333,1.068148,1.983703,0.6103702,1.525926,0.4577777,0.4577777,0.4577777,0.01125,NA
79,1.373333,0.9155554,1.983703,0.7629628,1.525926,0.4577777,0.6103702,0.4577777,0.01125,NA
79,1.373333,0.9155554,1.983703,0.9155554,1.831111,0.4577777,0.6103702,0.4577777,0.01125,NA
79,1.373333,0.9155554,1.983703,0.9155554,2.441481,0.4577777,0.7629628,0.4577777,0.01125,NA
79,1.22074,1.068148,2.136296,0.9155554,3.509629,0.6103702,0.7629628,0.4577777,-0.08875,NA
79,1.373333,1.22074,2.288888,0.9155554,4.425184,0.6103702,0.9155554,0.4577777,0.01125,NA
79,1.373333,1.373333,2.441481,1.068148,4.882962,0.6103702,1.068148,0.4577777,0.01125,NA
79,1.22074,1.373333,2.594074,1.068148,5.035554,0.6103702,1.068148,0.6103702,-0.08875,NA
79,1.068148,1.373333,2.746666,1.068148,5.035554,0.6103702,1.068148,0.6103702,0.03625,NA
79,1.068148,1.525926,2.899259,1.22074,4.882962,0.6103702,1.068148,0.7629628,0.03625,NA
79,1.068148,1.525926,3.357036,1.373333,4.730369,0.6103702,0.9155554,0.7629628,0.03625,NA
79,1.22074,1.525926,3.967407,1.525926,4.577776,0.6103702,0.9155554,0.9155554,-0.08875,NA
79,1.22074,1.22074,4.119999,1.678518,4.119999,0.6103702,0.9155554,0.9155554,0.01125,NA
79,1.22074,0.9155554,4.119999,1.525926,3.509629,0.6103702,0.6103702,0.7629628,0.03625,NA
79,1.068148,0.7629628,4.119999,1.373333,2.899259,0.6103702,0.4577777,0.6103702,0.03625,NA
79,1.068148,0.7629628,4.272592,1.22074,2.441481,0.4577777,0.4577777,0.6103702,0.03625,NA
79,1.068148,0.9155554,4.119999,1.22074,1.983703,0.4577777,0.4577777,0.4577777,0.03625,NA
79,1.22074,1.068148,3.662221,1.22074,1.831111,0.4577777,0.4577777,0.4577777,-0.08875,NA
79,0,0,0,0,0,0,0,0,0,NA
79,0,0,0,0,0,0,0,0,0,NA
80,0.9155554,1.22074,2.746666,1.22074,2.136296,0.4577777,0.4577777,0.4577777,-0.07875,NA
80,0.9155554,1.22074,2.746666,1.068148,1.983703,0.4577777,0.4577777,0.4577777,-0.07875,NA
80,0.9155554,1.525926,2.746666,0.9155554,1.678518,0.4577777,0.4577777,0.4577777,-0.07875,NA
80,0.9155554,1.678518,2.746666,0.9155554,1.373333,0.4577777,0.4577777,0.4577777,-0.07875,NA
80,0.9155554,1.831111,2.746666,0.9155554,1.22074,0.4577777,0.4577777,0.4577777,-0.07875,NA
80,1.068148,1.525926,2.594074,1.068148,1.068148,0.4577777,0.4577777,0.6103702,0.04625,NA
80,1.068148,1.22074,2.441481,1.22074,1.068148,0.4577777,0.4577777,0.4577777,0.04625,NA
80,1.068148,1.068148,2.441481,1.373333,1.373333,0.4577777,0.4577777,0.4577777,0.04625,NA
80,1.068148,0.9155554,2.441481,1.373333,2.136296,0.4577777,0.4577777,0.4577777,0.04625,NA
80,1.068148,0.9155554,2.288888,1.22074,3.204444,0.4577777,0.4577777,0.6103702,0.04625,NA
80,1.068148,0.9155554,2.136296,1.373333,4.272592,0.4577777,0.4577777,0.6103702,0.04625,NA
80,1.22074,0.9155554,1.678518,1.525926,4.577776,0.4577777,0.4577777,0.6103702,-0.07875,NA
80,1.22074,0.9155554,1.068148,1.525926,4.425184,0.4577777,0.6103702,0.4577777,-0.07875,NA
80,1.373333,0.7629628,0.7629628,1.678518,3.967407,0.4577777,0.6103702,0.4577777,0.02125,NA
80,1.22074,0.7629628,0.6103702,1.678518,3.051851,0.4577777,0.7629628,0.4577777,0.02125,NA
80,1.22074,0.6103702,0.7629628,1.525926,2.136296,0.4577777,0.7629628,0.6103702,0.04625,NA
80,1.068148,0.6103702,1.068148,1.373333,1.525926,0.4577777,0.7629628,0.6103702,0.04625,NA
80,1.068148,0.6103702,1.525926,1.068148,1.068148,0.4577777,0.7629628,0.6103702,0.04625,NA
80,1.068148,0.7629628,1.983703,0.9155554,0.7629628,0.4577777,0.7629628,0.6103702,0.04625,NA
80,1.068148,0.7629628,2.136296,0.7629628,0.6103702,0.4577777,0.7629628,0.6103702,0.04625,NA
80,0,0,0,0,0,0,0,0,0,NA
80,0,0,0,0,0,0,0,0,0,NA
81,1.068148,0.7629628,0.7629628,0.4577777,1.678518,0.4577777,0.7629628,0.4577777,-0.06875,NA
81,1.068148,0.9155554,0.9155554,0.4577777,1.525926,0.4577777,0.6103702,0.4577777,-0.06875,NA
81,1.068148,1.068148,1.068148,0.4577777,1.373333,0.4577777,0.4577777,0.4577777,-0.06875,NA
81,0.9155554,1.22074,1.068148,0.4577777,1.22074,0.4577777,0.4577777,0.4577777,0.05625,NA
81,0.9155554,1.22074,0.7629628,0.4577777,1.373333,0.4577777,0.4577777,0.4577777,0.05625,NA
81,0.9155554,1.22074,0.6103702,0.6103702,1.831111,0.4577777,0.4577777,0.4577777,0.05625,NA
81,0.9155554,1.373333,0.4577777,0.6103702,2.441481,0.4577777,0.4577777,0.4577777,0.05625,NA
81,0.9155554,1.373333,0.6103702,0.7629628,3.204444,0.4577777,0.4577777,0.4577777,0.05625,NA
81,0.9155554,1.373333,0.9155554,0.9155554,4.119999,0.4577777,0.4577777,0.4577777,0.05625,NA
81,0.9155554,1.525926,1.22074,0.9155554,4.730369,0.4577777,0.6103702,0.4577777,0.05625,NA
81,0.9155554,1.831111,1.831111,1.22074,4.730369,0.4577777,0.6103702,0.4577777,0.05625,NA
81,1.068148,1.983703,2.288888,1.525926,4.272592,0.4577777,0.6103702,0.4577777,-0.06875,NA
81,1.068148,2.136296,2.594074,1.831111,3.357036,0.4577777,0.7629628,0.4577777,-0.06875,NA
81,1.068148,2.136296,2.899259,1.831111,2.594074,0.4577777,0.7629628,0.4577777,-0.06875,NA
81,0.9155554,1.831111,3.204444,1.831111,1.983703,0.4577777,0.7629628,0.4577777,0.05625,NA
81,0.9155554,1.373333,3.357036,1.525926,1.525926,0.4577777,0.9155554,0.4577777,0.05625,NA
81,0.9155554,1.22074,3.662221,1.22074,1.525926,0.4577777,0.9155554,0.4577777,0.05625,NA
81,1.068148,1.068148,3.967407,0.9155554,1.678518,0.4577777,0.9155554,0.4577777,-0.06875,NA
81,1.068148,1.22074,3.967407,0.7629628,1.983703,0.4577777,0.9155554,0.4577777,-0.06875,NA
81,1.068148,1.373333,3.967407,0.7629628,2.136296,0.4577777,0.7629628,0.4577777,-0.06875,NA
81,0,0,0,0,0,0,0,0,0,NA
81,0,0,0,0,0,0,0,0,0,NA
82,1.068148,2.288888,2.288888,1.678518,1.983703,0.4577777,0.4577777,0.4577777,-0.0375,NA
82,1.068148,1.983703,2.441481,1.678518,1.831111,0.4577777,0.4577777,0.4577777,-0.0375,NA
82,0.9155554,1.525926,2.746666,1.831111,1.831111,0.4577777,0.4577777,0.4577777,0.0875,NA
82,0.9155554,0.9155554,2.746666,1.525926,1.678518,0.4577777,0.6103702,0.4577777,0.0875,NA
82,0.9155554,0.7629628,2.746666,1.22074,1.678518,0.4577777,0.6103702,0.4577777,0.0875,NA
82,0.9155554,0.6103702,2.899259,0.9155554,1.831111,0.4577777,0.6103702,0.4577777,0.0875,NA
82,0.9155554,0.7629628,3.051851,0.6103702,2.441481,0.4577777,0.7629628,0.4577777,0.0875,NA
82,0.9155554,0.9155554,3.051851,0.6103702,3.051851,0.4577777,0.7629628,0.4577777,0.0875,NA
82,1.068148,1.068148,2.594074,0.7629628,3.814814,0.4577777,0.7629628,0.4577777,-0.0375,NA
82,1.068148,1.22074,2.136296,0.9155554,4.425184,0.4577777,0.7629628,0.4577777,-0.0375,NA
82,1.068148,1.22074,1.831111,0.9155554,4.577776,0.4577777,0.6103702,0.4577777,-0.0375,NA
82,1.068148,1.373333,1.983703,0.7629628,4.272592,0.4577777,0.4577777,0.4577777,-0.0375,NA
82,1.068148,1.525926,2.136296,0.7629628,3.814814,0.4577777,0.4577777,0.4577777,-0.0375,NA
82,1.068148,1.678518,2.441481,0.7629628,3.357036,0.4577777,0.4577777,0.6103702,-0.0375,NA
82,1.068148,1.831111,2.441481,0.9155554,2.899259,0.4577777,0.4577777,0.6103702,-0.0375,NA
82,1.068148,1.983703,2.441481,1.22074,2.594074,0.4577777,0.4577777,0.6103702,-0.0375,NA
82,1.068148,1.983703,2.136296,1.525926,2.288888,0.4577777,0.4577777,0.6103702,-0.0375,NA
82,1.068148,2.136296,1.525926,1.831111,1.983703,0.4577777,0.6103702,0.6103702,-0.0375,NA
82,1.068148,2.136296,0.9155554,1.831111,1.525926,0.4577777,0.6103702,0.6103702,-0.0375,NA
82,1.068148,1.983703,0.7629628,1.831111,1.373333,0.4577777,0.6103702,0.6103702,-0.0375,NA
82,0,0,0,0,0,0,0,0,0,NA
82,0,0,0,0,0,0,0,0,0,NA
83,0.9155554,1.525926,3.051851,0.6103702,1.678518,0.6103702,0.7629628,0.6103702,0,NA
83,0.9155554,1.525926,3.204444,0.6103702,1.831111,0.4577777,0.7629628,0.4577777,0,NA
83,0.9155554,1.525926,3.662221,0.9155554,1.983703,0.4577777,0.7629628,0.4577777,0,NA
83,0.9155554,1.525926,3.814814,1.22074,2.136296,0.4577777,0.7629628,0.4577777,0,NA
83,0.9155554,1.525926,3.967407,1.373333,2.594074,0.6103702,0.7629628,0.4577777,0,NA
83,0.9155554,1.525926,3.967407,1.525926,3.051851,0.6103702,0.7629628,0.4577777,0,NA
83,0.9155554,1.678518,3.357036,1.525926,3.357036,0.6103702,0.7629628,0.4577777,0,NA
83,0.9155554,1.831111,2.441481,1.678518,3.814814,0.6103702,0.7629628,0.4577777,0,NA
83,0.9155554,1.831111,1.525926,1.831111,3.967407,0.4577777,0.9155554,0.4577777,0,NA
83,0.9155554,1.831111,0.9155554,1.831111,3.967407,0.4577777,0.9155554,0.4577777,0,NA
83,0.9155554,1.831111,0.7629628,1.525926,3.509629,0.4577777,0.9155554,0.4577777,0,NA
83,0.9155554,1.831111,0.7629628,1.068148,2.899259,0.4577777,0.9155554,0.4577777,0,NA
83,0.9155554,1.525926,0.9155554,0.6103702,2.441481,0.4577777,0.9155554,0.4577777,0,NA
83,0.9155554,1.22074,1.22074,0.4577777,2.441481,0.4577777,0.7629628,0.4577777,0,NA
83,0.9155554,0.7629628,1.525926,0.4577777,2.594074,0.4577777,0.6103702,0.4577777,0,NA
83,0.9155554,0.6103702,1.525926,0.4577777,3.051851,0.4577777,0.4577777,0.4577777,0,NA
83,0.9155554,0.4577777,1.678518,0.4577777,3.357036,0.4577777,0.4577777,0.4577777,0,NA
83,0.9155554,0.4577777,1.831111,0.4577777,3.662221,0.4577777,0.4577777,0.4577777,0,NA
83,0.9155554,0.4577777,2.136296,0.4577777,3.509629,0.4577777,0.4577777,0.4577777,0,NA
83,0.9155554,0.4577777,2.288888,0.4577777,3.357036,0.4577777,0.4577777,0.4577777,0,NA
83,0,0,0,0,0,0,0,0,0,NA
83,0,0,0,0,0,0,0,0,0,NA
84,0.9155554,1.678518,1.983703,2.288888,1.525926,0.6103702,0.6103702,0.4577777,0,NA
84,0.9155554,1.525926,1.831111,2.441481,1.525926,0.6103702,0.6103702,0.4577777,0,NA
84,0.9155554,1.525926,1.678518,2.441481,1.678518,0.6103702,0.6103702,0.4577777,0,NA
84,0.9155554,1.525926,1.831111,2.288888,1.831111,0.4577777,0.6103702,0.4577777,0,NA
84,0.9155554,1.525926,2.136296,2.136296,2.136296,0.4577777,0.7629628,0.4577777,0,NA
84,0.9155554,1.678518,2.746666,1.983703,2.441481,0.4577777,0.7629628,0.4577777,0,NA
84,0.9155554,1.831111,3.051851,1.831111,2.899259,0.4577777,0.9155554,0.4577777,0,NA
84,0.9155554,1.831111,2.746666,1.678518,3.662221,0.4577777,0.9155554,0.4577777,0,NA
84,0.9155554,1.831111,2.288888,1.22074,4.272592,0.4577777,0.9155554,0.4577777,0,NA
84,0.9155554,1.831111,1.983703,0.9155554,4.577776,0.6103702,0.9155554,0.4577777,0,NA
84,0.9155554,1.831111,1.831111,0.9155554,4.425184,0.6103702,0.7629628,0.4577777,0,NA
84,0.9155554,1.831111,1.678518,1.068148,3.967407,0.6103702,0.6103702,0.4577777,0,NA
84,0.9155554,1.678518,1.373333,1.068148,3.204444,0.6103702,0.4577777,0.4577777,0,NA
84,0.9155554,1.525926,1.068148,1.068148,2.441481,0.4577777,0.4577777,0.4577777,0,NA
84,0.9155554,1.373333,0.9155554,1.22074,1.831111,0.4577777,0.4577777,0.4577777,0,NA
84,0.9155554,1.22074,0.9155554,1.22074,1.525926,0.4577777,0.4577777,0.4577777,0,NA
84,0.9155554,1.22074,1.068148,1.22074,1.22074,0.4577777,0.4577777,0.4577777,0,NA
84,0.9155554,1.22074,1.525926,1.068148,1.068148,0.4577777,0.6103702,0.4577777,0,NA
84,0.9155554,1.22074,2.136296,0.9155554,0.7629628,0.4577777,0.6103702,0.4577777,0,NA
84,0.9155554,1.22074,2.594074,0.7629628,0.6103702,0.4577777,0.6103702,0.4577777,0,NA
84,0,0,0,0,0,0,0,0,0,NA
84,0,0,0,0,0,0,0,0,0,NA
85,55.54369,18.4637,4.577776,0.4577777,1.525926,0.4577777,0.4577777,0.4577777,0.1355311,NA
85,87.43553,32.34962,4.577776,0.4577777,1.678518,0.4577777,0.4577777,0.4577777,0.1210409,NA
85,152.44,64.69924,4.272592,0.6103702,2.136296,0.4577777,0.4577777,0.4577777,0.0874179,NA
85,246.7422,121.3111,3.814814,0.7629628,2.594074,0.4577777,0.4577777,0.4577777,0.06935906,NA
85,371.7155,214.8503,3.051851,0.9155554,2.746666,0.4577777,0.4577777,0.4577777,0.04836863,NA
85,513.6265,355.9984,2.288888,0.9155554,2.899259,0.4577777,0.4577777,0.4577777,0.04124236,NA
85,648.8235,558.0309,1.525926,0.7629628,2.746666,0.4577777,0.4577777,0.4577777,0.04161394,NA
85,751.6709,818.2013,1.068148,0.7629628,2.899259,0.4577777,0.4577777,0.4577777,0.04137373,NA
85,806.2991,1119.877,1.22074,0.9155554,3.357036,0.4577777,0.4577777,0.4577777,0.04132587,NA
85,823.542,1429.334,1.831111,1.525926,4.272592,0.4577777,0.4577777,0.4577777,0.03382373,NA
85,819.7272,1718.802,2.746666,2.288888,5.645925,0.4577777,0.4577777,0.4577777,0.02606732,NA
85,815.9124,1943.114,3.967407,3.051851,7.019258,0.4577777,0.4577777,0.4577777,0.01821053,NA
85,829.4931,2026.734,4.882962,3.509629,7.78222,0.4577777,0.4577777,0.4577777,0.01010102,NA
85,855.5864,1991.485,5.645925,3.509629,8.087405,0.4577777,0.4577777,0.4577777,-0.01593071,NA
85,884.2739,1904.05,6.103702,3.357036,7.934813,0.4577777,0.4577777,0.4577777,-0.04386997,NA
85,912.5035,1788.69,6.103702,3.204444,7.629628,0.4577777,0.4577777,0.4577777,-0.0637092,NA
85,942.7168,1650.136,5.798517,3.051851,7.477035,0.4577777,0.4577777,0.4577777,-0.08464473,NA
85,970.9464,1507.614,5.035554,2.594074,7.477035,0.4577777,0.4577777,0.4577777,-0.1177843,NA
85,988.342,1366.314,4.272592,1.983703,7.324443,0.4577777,0.4577777,0.4577777,-0.1065192,NA
85,982.0857,1206.854,3.662221,1.525926,6.714072,0.4577777,0.6103702,0.4577777,-0.09548581,NA
85,933.5613,1036.561,3.357036,1.373333,6.103702,0.4577777,0.6103702,0.4577777,-0.08464473,NA
85,845.8206,881.0694,3.509629,1.373333,5.340739,0.4577777,0.6103702,0.4577777,-0.07407308,NA
85,719.3213,743.2783,3.967407,1.525926,4.882962,0.4577777,0.6103702,0.4577777,-0.03455198,NA
85,557.7258,599.231,4.425184,1.831111,4.425184,0.4577777,0.4577777,0.4577777,-0.01620293,NA
85,395.2147,445.7228,4.577776,2.136296,4.119999,0.4577777,0.4577777,0.4577777,0.009628952,NA
85,259.4073,312.2044,4.577776,2.441481,3.662221,0.4577777,0.4577777,0.4577777,0.04126066,NA
85,157.3229,210.4251,3.967407,2.441481,3.357036,0.4577777,0.4577777,0.4577777,0.04790169,NA
85,89.11405,134.2814,3.204444,2.288888,3.051851,0.4577777,0.4577777,0.4577777,0.04795927,NA
85,50.05036,82.70516,2.288888,1.983703,2.746666,0.4577777,0.4577777,0.4577777,0.02869439,NA
85,29.29777,51.11851,1.678518,1.678518,2.288888,0.4577777,0.4577777,0.4577777,-0.004903793,NA
85,18.31111,32.95999,1.373333,1.525926,1.831111,0.4577777,0.4577777,0.4577777,-0.05211765,NA
85,13.58074,24.41481,1.373333,1.373333,1.525926,0.6103702,0.4577777,0.4577777,-0.09647888,NA
85,0,0,0,0,0,0,0,0,0,NA
85,0,0,0,0,0,0,0,0,0,NA
86,1.068148,1.831111,2.136296,0.9155554,0.7629628,0.4577777,0.4577777,0.6103702,0.11875,NA
86,1.22074,1.831111,1.831111,0.7629628,0.7629628,0.4577777,0.4577777,0.6103702,-0.00625,NA
86,1.22074,1.525926,1.525926,0.6103702,0.7629628,0.4577777,0.4577777,0.4577777,-0.00625,NA
86,1.22074,1.22074,1.525926,0.6103702,0.6103702,0.4577777,0.4577777,0.4577777,-0.00625,NA
86,0.9155554,0.9155554,1.525926,0.4577777,0.6103702,0.4577777,0.4577777,0.4577777,-0.00625,NA
86,0.9155554,0.7629628,1.983703,0.4577777,0.9155554,0.4577777,0.4577777,0.4577777,-0.00625,NA
86,0.9155554,0.7629628,2.594074,0.4577777,1.525926,0.4577777,0.4577777,0.4577777,-0.00625,NA
86,0.9155554,0.9155554,3.051851,0.4577777,2.441481,0.4577777,0.4577777,0.4577777,-0.00625,NA
86,0.9155554,1.068148,3.357036,0.6103702,3.509629,0.4577777,0.4577777,0.4577777,-0.00625,NA
86,0.9155554,1.22074,3.357036,0.6103702,4.425184,0.4577777,0.4577777,0.4577777,-0.00625,NA
86,0.9155554,1.373333,3.051851,0.6103702,5.188147,0.4577777,0.4577777,0.4577777,-0.00625,NA
86,0.9155554,1.373333,2.594074,0.4577777,5.188147,0.4577777,0.4577777,0.4577777,-0.00625,NA
86,0.9155554,1.22074,1.831111,0.4577777,4.730369,0.4577777,0.4577777,0.4577777,-0.00625,NA
86,0.9155554,1.22074,1.373333,0.6103702,3.967407,0.4577777,0.4577777,0.4577777,-0.00625,NA
86,0.9155554,1.22074,1.068148,0.7629628,3.204444,0.4577777,0.4577777,0.4577777,-0.00625,NA
86,0.9155554,1.373333,0.9155554,0.9155554,2.594074,0.4577777,0.4577777,0.4577777,-0.00625,NA
86,0.9155554,1.373333,0.7629628,1.22074,2.136296,0.4577777,0.4577777,0.6103702,-0.00625,NA
86,0.9155554,1.373333,0.7629628,1.678518,2.136296,0.4577777,0.4577777,0.6103702,-0.00625,NA
86,0.9155554,1.373333,0.9155554,1.831111,2.136296,0.4577777,0.4577777,0.4577777,-0.00625,NA
86,0.9155554,1.373333,0.9155554,1.831111,2.136296,0.4577777,0.4577777,0.4577777,-0.00625,NA
86,0,0,0,0,0,0,0,0,0,NA
86,0,0,0,0,0,0,0,0,0,NA
87,1.068148,1.068148,3.509629,1.373333,2.594074,0.4577777,0.4577777,0.4577777,0.08125,NA
87,1.068148,1.22074,3.204444,1.525926,2.594074,0.4577777,0.4577777,0.4577777,0.08125,NA
87,1.068148,1.373333,2.594074,1.831111,2.594074,0.4577777,0.4577777,0.4577777,0.08125,NA
87,0.9155554,1.525926,2.288888,1.983703,2.594074,0.4577777,0.4577777,0.4577777,-0.04375,NA
87,0.9155554,1.678518,2.441481,2.136296,2.441481,0.4577777,0.4577777,0.4577777,-0.04375,NA
87,0.9155554,1.831111,2.899259,2.441481,2.441481,0.4577777,0.4577777,0.4577777,-0.04375,NA
87,0.9155554,1.983703,3.051851,2.441481,2.441481,0.4577777,0.4577777,0.4577777,-0.04375,NA
87,0.9155554,1.983703,2.746666,2.594074,2.746666,0.4577777,0.4577777,0.4577777,0.08125,NA
87,0.9155554,1.983703,1.983703,2.441481,3.357036,0.4577777,0.4577777,0.4577777,-0.04375,NA
87,0.9155554,1.831111,1.525926,1.831111,3.814814,0.4577777,0.4577777,0.4577777,-0.04375,NA
87,0.9155554,1.678518,1.22074,1.22074,3.967407,0.4577777,0.4577777,0.4577777,-0.04375,NA
87,0.9155554,1.525926,1.22074,0.9155554,3.662221,0.4577777,0.4577777,0.4577777,-0.04375,NA
87,0.9155554,1.525926,1.525926,0.6103702,3.051851,0.4577777,0.4577777,0.4577777,-0.04375,NA
87,1.068148,1.373333,1.831111,0.7629628,2.441481,0.4577777,0.4577777,0.4577777,0.08125,NA
87,1.068148,1.373333,2.288888,0.9155554,1.831111,0.4577777,0.4577777,0.4577777,0.08125,NA
87,1.068148,1.373333,2.594074,1.22074,1.525926,0.4577777,0.4577777,0.4577777,0.08125,NA
87,0.9155554,1.22074,2.594074,1.373333,1.22074,0.4577777,0.4577777,0.4577777,-0.04375,NA
87,0.9155554,0.9155554,2.136296,1.373333,0.9155554,0.4577777,0.4577777,0.4577777,-0.04375,NA
87,0.9155554,0.6103702,1.678518,1.525926,0.6103702,0.4577777,0.4577777,0.4577777,-0.04375,NA
87,0.9155554,0.4577777,1.373333,1.525926,0.4577777,0.4577777,0.4577777,0.4577777,-0.04375,NA
87,0,0,0,0,0,0,0,0,0,NA
87,0,0,0,0,0,0,0,0,0,NA
88,1.22074,1.983703,3.051851,1.831111,2.594074,0.6103702,0.4577777,0.4577777,0,NA
88,1.22074,1.983703,2.899259,1.525926,2.441481,0.6103702,0.4577777,0.4577777,0,NA
88,0.9155554,1.831111,2.441481,1.22074,2.136296,0.4577777,0.4577777,0.6103702,0,NA
88,0.9155554,1.678518,1.831111,0.9155554,1.678518,0.4577777,0.4577777,0.6103702,0,NA
88,0.9155554,1.373333,1.525926,0.6103702,1.22074,0.4577777,0.4577777,0.6103702,0,NA
88,0.9155554,1.22074,1.373333,0.4577777,1.068148,0.6103702,0.4577777,0.4577777,0,NA
88,0.9155554,0.9155554,1.678518,0.4577777,0.9155554,0.6103702,0.4577777,0.4577777,0,NA
88,0.9155554,0.7629628,2.288888,0.4577777,1.068148,0.6103702,0.6103702,0.4577777,0,NA
88,0.9155554,0.7629628,3.051851,0.4577777,1.525926,0.6103702,0.7629628,0.4577777,0,NA
88,0.9155554,0.7629628,3.357036,0.4577777,2.288888,0.6103702,0.7629628,0.4577777,0,NA
88,0.9155554,0.9155554,3.357036,0.4577777,3.204444,0.6103702,0.7629628,0.4577777,0,NA
88,0.9155554,1.22074,2.594074,0.4577777,3.662221,0.6103702,0.7629628,0.4577777,0,NA
88,0.9155554,1.373333,1.831111,0.4577777,3.814814,0.6103702,0.7629628,0.4577777,0,NA
88,0.9155554,1.525926,1.373333,0.4577777,3.662221,0.6103702,0.7629628,0.4577777,0,NA
88,0.9155554,1.525926,1.068148,0.4577777,3.204444,0.6103702,0.7629628,0.6103702,0,NA
88,0.9155554,1.678518,1.068148,0.6103702,2.899259,0.6103702,0.6103702,0.6103702,0,NA
88,0.9155554,1.831111,1.22074,0.9155554,2.746666,0.6103702,0.6103702,0.6103702,0,NA
88,0.9155554,1.831111,1.678518,1.373333,2.746666,0.6103702,0.6103702,0.6103702,0,NA
88,0.9155554,1.831111,1.983703,1.831111,2.594074,0.6103702,0.6103702,0.7629628,0,NA
88,0.9155554,1.831111,2.136296,1.983703,2.288888,0.6103702,0.4577777,0.7629628,0,NA
88,0,0,0,0,0,0,0,0,0,NA
88,0,0,0,0,0,0,0,0,0,NA
89,0.9155554,0.6103702,2.746666,1.831111,1.678518,0.4577777,0.4577777,0.4577777,0.03125,NA
89,0.9155554,0.7629628,2.746666,1.678518,1.525926,0.4577777,0.4577777,0.4577777,0.03125,NA
89,0.9155554,1.068148,2.899259,1.373333,1.22074,0.4577777,0.4577777,0.4577777,0.03125,NA
89,0.9155554,1.525926,2.746666,1.22074,1.22074,0.4577777,0.6103702,0.4577777,0.03125,NA
89,0.9155554,1.831111,2.746666,1.22074,1.525926,0.4577777,0.6103702,0.6103702,0.03125,NA
