
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.317	with	FireStingO2	(Firmware	3.10)	---	Pyro	Science	---	Device	Name:	No 3
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Robust Oxygen Probe (normal range)	mg/l (ppm)	ON	XB7-533-212	3	ON External	20.000	ON	1013	0.000	15%	400x	10	ON fiber length	4.00	
Ch 2	Robust Oxygen Probe (normal range)	mg/l (ppm)	ON	XB7-532-211	3	ON External	20.000	ON	1013	0.000	15%	400x	10	ON fiber length	4.00	
Ch 3	Robust Oxygen Probe (normal range)	mg/l (ppm)	ON	XB7-532-210	3	ON External	20.000	ON	1013	0.000	15%	400x	10	ON fiber length	4.00	
Ch 4	Robust Oxygen Probe (normal range)	mg/l (ppm)	ON	XB7-531-210	3	ON External	20.000	ON	1013	0.000	15%	400x	10	ON fiber length	4.00	
Temp.	Sensor	Measuring	Time (ms):	200	Offset ('C):	0.060	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	Toffset(K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	12.023	11.853	995	100.000	20.950	52.316	23.214	0.804	0.122	4000	0.969	-0.056	1.279	0.000	-0.000303	0.060	
Ch 2	0% Calibration	Air with 100% Humidity or Air Saturated Water	12.024	11.855	995	100.000	20.950	52.443	22.971	0.804	0.122	4000	0.969	-0.056	1.279	0.000	-0.000303	0.060	
Ch 3	0% Calibration	Air with 100% Humidity or Air Saturated Water	12.022	11.857	995	100.000	20.950	52.210	23.197	0.804	0.122	4000	0.969	-0.056	1.279	0.000	-0.000303	0.060	
Ch 4	0% Calibration	Air with 100% Humidity or Air Saturated Water	12.027	11.849	995	100.000	20.950	52.390	23.263	0.804	0.122	4000	0.969	-0.056	1.279	0.000	-0.000303	0.060	
Data	Smoothing:	3	
Date:	25/09/2020	
			 	Oxygen	Oxygen	Oxygen	Oxygen	Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
25/09/2020	09:25:12	1216.00		9.3731	9.2584	10.922	10.913	11.069	11.069	11.069	11.069	991.97	76.583	11.069	---	---	24.974	24.875	23.160	23.234	168.844	137.627	146.425	112.352	3.706	3.090	4.904	3.148	
25/09/2020	09:25:14	1218.00		9.5022	9.3733	10.913	10.905	11.065	11.065	11.065	11.065	991.98	76.601	11.065	---	---	24.813	24.731	23.170	23.244	167.509	136.734	146.396	112.327	3.768	3.033	5.037	3.640	
25/09/2020	09:25:16	1220.00		9.6246	9.4719	10.924	10.908	11.064	11.064	11.064	11.064	991.96	76.611	11.064	---	---	24.662	24.607	23.159	23.241	166.333	135.867	146.407	112.343	3.800	3.082	4.872	4.053	
25/09/2020	09:25:18	1222.00		9.7435	9.5669	10.927	10.892	11.064	11.064	11.064	11.064	991.93	76.618	11.064	---	---	24.517	24.489	23.156	23.258	165.285	135.128	146.396	112.347	3.561	3.428	4.445	3.876	
25/09/2020	09:25:20	1224.00		9.8577	9.6448	10.936	10.896	11.068	11.068	11.068	11.068	991.92	76.626	11.068	---	---	24.378	24.391	23.144	23.253	164.362	134.416	146.413	112.358	3.863	3.518	4.424	3.620	
25/09/2020	09:25:22	1226.00		9.9575	9.7344	10.938	10.895	11.071	11.071	11.071	11.071	991.92	76.646	11.071	---	---	24.258	24.281	23.142	23.253	163.523	133.785	146.368	112.343	3.893	3.355	4.030	3.595	
25/09/2020	09:25:24	1228.00		10.035	9.8089	10.932	10.916	11.072	11.072	11.072	11.072	991.91	76.646	11.072	---	---	24.167	24.191	23.147	23.230	162.735	133.184	146.364	112.363	4.126	3.399	4.125	3.654	
25/09/2020	09:25:26	1230.00		10.108	9.9003	10.929	10.917	11.069	11.069	11.069	11.069	991.91	76.656	11.069	---	---	24.082	24.083	23.152	23.229	162.025	132.609	146.359	112.384	3.924	3.378	3.731	3.881	
25/09/2020	09:25:28	1232.00		10.162	9.9688	10.920	10.928	11.066	11.066	11.066	11.066	991.92	76.654	11.066	---	---	24.021	24.003	23.162	23.219	161.417	132.124	146.367	112.412	4.016	3.396	4.351	3.915	
25/09/2020	09:25:30	1234.00		10.230	10.034	10.921	10.926	11.064	11.064	11.064	11.064	991.92	76.664	11.064	---	---	23.942	23.927	23.162	23.221	160.928	131.676	146.367	112.385	3.833	3.195	4.486	3.826	
25/09/2020	09:25:32	1236.00		10.291	10.084	10.921	10.929	11.070	11.070	11.070	11.070	991.91	76.664	11.070	---	---	23.871	23.866	23.160	23.217	160.453	131.291	146.334	112.385	3.770	3.326	4.762	3.802	
25/09/2020	09:25:34	1238.00		10.353	10.146	10.930	10.922	11.068	11.068	11.068	11.068	991.91	76.664	11.068	---	---	23.801	23.795	23.151	23.225	160.024	130.887	146.320	112.343	3.741	3.316	4.729	3.526	
25/09/2020	09:25:36	1240.00		10.398	10.192	10.924	10.923	11.074	11.074	11.074	11.074	991.91	76.682	11.074	---	---	23.748	23.739	23.155	23.222	159.575	130.563	146.289	112.314	3.443	3.431	4.959	3.232	
25/09/2020	09:25:38	1242.00		10.440	10.230	10.924	10.907	11.075	11.075	11.075	11.075	991.87	76.699	11.075	---	---	23.701	23.695	23.155	23.238	159.203	130.281	146.297	112.283	3.047	3.474	5.157	2.899	
25/09/2020	09:25:40	1244.00		10.476	10.263	10.905	10.911	11.082	11.082	11.082	11.082	991.84	76.717	11.082	---	---	23.658	23.654	23.173	23.231	158.913	129.998	146.301	112.270	2.691	3.958	5.127	2.877	
25/09/2020	09:25:42	1246.00		10.503	10.302	10.913	10.916	11.075	11.075	11.075	11.075	991.85	76.717	11.075	---	---	23.630	23.613	23.166	23.229	158.610	129.712	146.327	112.251	2.675	3.662	4.868	2.955	
25/09/2020	09:25:44	1248.00		10.523	10.338	10.907	10.923	11.073	11.073	11.073	11.073	991.91	76.717	11.073	---	---	23.609	23.573	23.174	23.223	158.379	129.422	146.342	112.249	3.329	3.595	4.602	3.468	
25/09/2020	09:25:46	1250.00		10.551	10.374	10.916	10.912	11.074	11.074	11.074	11.074	991.92	76.725	11.074	---	---	23.577	23.532	23.164	23.234	158.137	129.168	146.325	112.278	3.184	3.547	4.332	3.184	
25/09/2020	09:25:48	1252.00		10.585	10.411	10.909	10.910	11.072	11.072	11.072	11.072	991.93	76.732	11.072	---	---	23.540	23.491	23.172	23.236	157.954	128.907	146.328	112.328	3.356	3.941	4.252	2.908	
25/09/2020	09:25:50	1254.00		10.615	10.455	10.927	10.926	11.069	11.069	11.069	11.069	991.88	76.740	11.069	---	---	23.508	23.443	23.154	23.220	157.728	128.692	146.284	112.311	2.885	4.111	4.222	2.250	
25/09/2020	09:25:52	1256.00		10.638	10.481	10.933	10.937	11.059	11.059	11.059	11.059	991.93	76.740	11.059	---	---	23.487	23.418	23.151	23.212	157.529	128.515	146.314	112.318	3.190	4.169	4.363	2.438	
25/09/2020	09:25:54	1258.00		10.654	10.511	10.939	10.938	11.060	11.060	11.060	11.060	991.90	76.740	11.060	---	---	23.469	23.384	23.144	23.210	157.403	128.352	146.263	112.286	3.011	4.275	4.475	2.413	
25/09/2020	09:25:56	1260.00		10.676	10.527	10.927	10.937	11.063	11.063	11.063	11.063	991.95	76.740	11.063	---	---	23.444	23.364	23.156	23.210	157.270	128.148	146.295	112.294	2.941	3.887	4.773	2.548	
25/09/2020	09:25:58	1262.00		10.692	10.546	10.930	10.943	11.068	11.068	11.068	11.068	991.92	76.740	11.068	---	---	23.425	23.342	23.151	23.202	157.164	127.976	146.280	112.274	2.787	3.795	4.391	2.399	
25/09/2020	09:26:00	1264.00		10.701	10.573	10.934	10.932	11.069	11.069	11.069	11.069	991.94	76.753	11.069	---	---	23.414	23.311	23.146	23.214	157.031	127.841	146.305	112.280	2.953	3.790	4.299	2.532	
25/09/2020	09:26:02	1266.00		10.714	10.599	10.939	10.932	11.064	11.064	11.064	11.064	991.93	76.753	11.064	---	---	23.402	23.285	23.143	23.216	156.960	127.721	146.264	112.291	3.092	4.325	4.050	2.653	
25/09/2020	09:26:04	1268.00		10.712	10.630	10.928	10.928	11.059	11.059	11.059	11.059	991.92	76.753	11.059	---	---	23.406	23.253	23.157	23.222	156.872	127.579	146.270	112.236	3.257	4.372	4.268	2.810	
25/09/2020	09:26:06	1270.00		10.727	10.637	10.930	10.925	11.058	11.058	11.058	11.058	991.93	76.740	11.058	---	---	23.390	23.246	23.155	23.225	156.798	127.448	146.278	112.227	3.167	3.952	4.419	2.876	
25/09/2020	09:26:08	1272.00		10.738	10.649	10.936	10.918	11.057	11.057	11.057	11.057	991.94	76.740	11.057	---	---	23.378	23.233	23.149	23.234	156.699	127.370	146.278	112.234	3.094	3.849	4.113	2.646	
25/09/2020	09:26:10	1274.00		10.758	10.670	10.946	10.907	11.058	11.058	11.058	11.058	991.92	76.740	11.058	---	---	23.357	23.209	23.138	23.244	156.608	127.314	146.260	112.305	2.765	3.730	3.830	2.447	
25/09/2020	09:26:12	1276.00		10.769	10.692	10.947	10.921	11.050	11.050	11.050	11.050	991.93	76.743	11.050	---	---	23.348	23.188	23.140	23.233	156.523	127.235	146.270	112.301	2.703	3.932	3.811	2.541	
25/09/2020	09:26:14	1278.00		10.776	10.712	10.936	10.927	11.053	11.053	11.053	11.053	991.91	76.735	11.053	---	---	23.339	23.165	23.151	23.225	156.460	127.141	146.276	112.287	2.506	3.786	3.820	2.720	
25/09/2020	09:26:16	1280.00		10.789	10.721	10.942	10.933	11.051	11.051	11.051	11.051	991.89	76.727	11.051	---	---	23.326	23.156	23.145	23.220	156.448	127.042	146.305	112.246	2.882	3.746	3.821	2.849	
25/09/2020	09:26:18	1282.00		10.786	10.729	10.936	10.942	11.057	11.057	11.057	11.057	991.87	76.717	11.057	---	---	23.326	23.144	23.149	23.207	156.443	126.966	146.288	112.269	3.149	3.785	3.449	2.725	
25/09/2020	09:26:20	1284.00		10.791	10.733	10.947	10.944	11.051	11.051	11.051	11.051	991.88	76.725	11.051	---	---	23.324	23.143	23.140	23.208	156.426	126.905	146.312	112.310	3.266	3.854	3.479	2.858	
25/09/2020	09:26:22	1286.00		10.788	10.733	10.943	10.944	11.050	11.050	11.050	11.050	991.93	76.743	11.050	---	---	23.328	23.144	23.145	23.209	156.309	126.824	146.316	112.365	2.970	3.821	3.592	3.147	
25/09/2020	09:26:24	1288.00		10.796	10.744	10.943	10.934	11.044	11.044	11.044	11.044	991.92	76.761	11.044	---	---	23.320	23.133	23.147	23.221	156.246	126.771	146.328	112.370	3.136	3.588	3.563	3.407	
25/09/2020	09:26:26	1290.00		10.795	10.757	10.941	10.939	11.049	11.049	11.049	11.049	991.93	76.789	11.049	---	---	23.320	23.118	23.147	23.214	156.184	126.734	146.317	112.299	3.648	3.655	3.531	3.826	
25/09/2020	09:26:28	1292.00		10.800	10.771	10.938	10.950	11.050	11.050	11.050	11.050	991.93	76.806	11.050	---	---	23.315	23.103	23.150	23.202	156.250	126.676	146.300	112.277	4.282	3.564	3.460	3.456	
25/09/2020	09:26:30	1294.00		10.794	10.777	10.936	10.936	11.060	11.060	11.060	11.060	991.99	76.832	11.060	---	---	23.316	23.092	23.148	23.213	156.257	126.608	146.291	112.248	4.226	3.625	3.446	3.775	
25/09/2020	09:26:32	1296.00		10.797	10.790	10.936	10.929	11.062	11.062	11.062	11.062	992.00	76.839	11.062	---	---	23.313	23.077	23.147	23.220	156.262	126.521	146.308	112.307	4.133	3.212	3.464	3.450	
25/09/2020	09:26:34	1298.00		10.799	10.792	10.936	10.927	11.064	11.064	11.064	11.064	991.95	76.847	11.064	---	---	23.310	23.074	23.146	23.221	156.227	126.511	146.296	112.284	3.898	3.487	3.616	3.746	
25/09/2020	09:26:36	1300.00		10.796	10.782	10.939	10.943	11.064	11.064	11.064	11.064	991.91	76.847	11.064	---	---	23.313	23.085	23.144	23.203	156.186	126.501	146.284	112.290	4.061	3.643	3.626	3.666	
25/09/2020	09:26:38	1302.00		10.791	10.782	10.934	10.936	11.066	11.066	11.066	11.066	991.89	76.847	11.066	---	---	23.317	23.084	23.148	23.210	156.185	126.479	146.281	112.249	3.886	3.755	3.602	3.980	
25/09/2020	09:26:40	1304.00		10.790	10.790	10.941	10.935	11.066	11.066	11.066	11.066	991.95	76.857	11.066	---	---	23.318	23.075	23.140	23.212	156.149	126.409	146.302	112.272	3.886	3.337	3.490	4.073	
25/09/2020	09:26:42	1306.00		10.796	10.801	10.934	10.935	11.069	11.069	11.069	11.069	991.94	76.868	11.069	---	---	23.311	23.063	23.147	23.210	156.164	126.365	146.321	112.310	3.859	3.234	4.069	4.138	
25/09/2020	09:26:44	1308.00		10.792	10.792	10.927	10.934	11.076	11.076	11.076	11.076	991.92	76.886	11.076	---	---	23.312	23.069	23.151	23.209	156.089	126.343	146.319	112.348	3.656	3.312	4.359	3.904	
25/09/2020	09:26:46	1310.00		10.800	10.792	10.922	10.937	11.077	11.077	11.077	11.077	991.95	76.903	11.077	---	---	23.303	23.070	23.157	23.206	156.034	126.352	146.318	112.332	3.538	3.269	4.778	3.820	
25/09/2020	09:26:48	1312.00		10.814	10.798	10.933	10.925	11.074	11.074	11.074	11.074	991.95	76.921	11.074	---	---	23.290	23.064	23.146	23.220	155.993	126.336	146.320	112.322	2.906	3.434	4.526	3.640	
25/09/2020	09:26:50	1314.00		10.827	10.817	10.939	10.935	11.063	11.063	11.063	11.063	991.97	76.939	11.063	---	---	23.280	23.048	23.144	23.213	155.994	126.309	146.297	112.294	2.964	3.527	4.215	3.445	
25/09/2020	09:26:52	1316.00		10.813	10.824	10.930	10.931	11.067	11.067	11.067	11.067	991.96	76.946	11.067	---	---	23.293	23.038	23.152	23.215	156.008	126.245	146.306	112.277	2.711	3.545	4.226	3.675	
25/09/2020	09:26:54	1318.00		10.809	10.829	10.924	10.942	11.066	11.066	11.066	11.066	991.95	76.954	11.066	---	---	23.298	23.034	23.159	23.203	155.982	126.197	146.304	112.256	2.720	3.483	4.042	3.245	
25/09/2020	09:26:56	1320.00		10.811	10.828	10.920	10.933	11.069	11.069	11.069	11.069	991.92	76.972	11.069	---	---	23.295	23.034	23.162	23.212	156.012	126.177	146.287	112.242	2.449	3.514	4.074	3.231	
25/09/2020	09:26:58	1322.00		10.829	10.831	10.926	10.937	11.062	11.062	11.062	11.062	991.89	76.989	11.062	---	---	23.278	23.034	23.158	23.211	155.996	126.175	146.272	112.229	2.585	4.019	3.850	2.777	
25/09/2020	09:27:00	1324.00		10.830	10.833	10.930	10.930	11.060	11.060	11.060	11.060	991.93	77.017	11.060	---	---	23.278	23.032	23.155	23.220	155.984	126.172	146.272	112.210	2.572	4.185	4.115	2.943	
25/09/2020	09:27:02	1326.00		10.819	10.835	10.933	10.949	11.060	11.060	11.060	11.060	991.94	77.028	11.060	---	---	23.290	23.030	23.151	23.200	155.940	126.153	146.295	112.233	2.845	4.376	4.182	2.706	
25/09/2020	09:27:04	1328.00		10.816	10.845	10.943	10.950	11.059	11.059	11.059	11.059	991.89	77.046	11.059	---	---	23.294	23.019	23.141	23.198	155.929	126.156	146.297	112.260	2.617	4.353	3.916	2.928	
25/09/2020	09:27:06	1330.00		10.823	10.853	10.949	10.954	11.056	11.056	11.056	11.056	991.85	77.053	11.056	---	---	23.287	23.012	23.135	23.195	155.939	126.158	146.278	112.286	2.611	4.237	3.557	2.969	
25/09/2020	09:27:08	1332.00		10.842	10.860	10.944	10.951	11.055	11.055	11.055	11.055	991.84	77.061	11.055	---	---	23.267	23.005	23.142	23.199	155.949	126.137	146.279	112.291	2.437	4.187	3.497	3.039	
25/09/2020	09:27:10	1334.00		10.834	10.851	10.936	10.949	11.057	11.057	11.057	11.057	991.89	77.061	11.057	---	---	23.274	23.013	23.149	23.200	155.962	126.115	146.253	112.282	2.431	4.157	3.547	3.173	
25/09/2020	09:27:12	1336.00		10.824	10.846	10.932	10.946	11.057	11.057	11.057	11.057	991.91	77.071	11.057	---	---	23.285	23.020	23.153	23.204	155.917	126.089	146.283	112.297	2.740	4.082	3.889	2.948	
25/09/2020	09:27:14	1338.00		10.817	10.843	10.938	10.943	11.061	11.061	11.061	11.061	991.94	77.071	11.061	---	---	23.291	23.020	23.145	23.205	155.886	126.074	146.285	112.258	2.922	4.066	4.289	2.909	
25/09/2020	09:27:16	1340.00		10.827	10.845	10.932	10.928	11.069	11.069	11.069	11.069	991.94	77.071	11.069	---	---	23.278	23.015	23.149	23.218	155.870	126.049	146.314	112.259	2.961	3.621	4.547	2.886	
25/09/2020	09:27:18	1342.00		10.838	10.853	10.933	10.933	11.074	11.074	11.074	11.074	991.92	77.071	11.074	---	---	23.264	23.005	23.146	23.210	155.903	126.047	146.281	112.229	2.783	3.694	4.741	3.058	
25/09/2020	09:27:20	1344.00		10.838	10.850	10.931	10.928	11.074	11.074	11.074	11.074	991.90	77.081	11.074	---	---	23.264	23.009	23.148	23.216	155.926	126.044	146.276	112.231	2.575	3.311	4.710	3.223	
25/09/2020	09:27:22	1346.00		10.840	10.848	10.936	10.940	11.069	11.069	11.069	11.069	991.89	77.091	11.069	---	---	23.264	23.012	23.145	23.206	155.925	126.065	146.251	112.248	2.532	3.623	4.872	2.795	
25/09/2020	09:27:24	1348.00		10.831	10.839	10.934	10.930	11.068	11.068	11.068	11.068	991.88	77.091	11.068	---	---	23.274	23.022	23.147	23.216	155.899	126.039	146.282	112.242	2.388	3.297	4.628	2.910	
25/09/2020	09:27:26	1350.00		10.828	10.838	10.931	10.926	11.071	11.071	11.071	11.071	991.86	77.091	11.071	---	---	23.276	23.022	23.150	23.219	155.938	126.035	146.293	112.256	2.287	3.240	4.620	2.659	
25/09/2020	09:27:28	1352.00		10.819	10.834	10.925	10.915	11.069	11.069	11.069	11.069	991.88	77.101	11.069	---	---	23.286	23.027	23.157	23.232	155.930	126.040	146.324	112.231	2.429	3.126	4.621	2.613	
25/09/2020	09:27:30	1354.00		10.826	10.845	10.915	10.913	11.068	11.068	11.068	11.068	991.89	77.112	11.068	---	---	23.279	23.016	23.168	23.235	155.969	126.036	146.289	112.245	2.446	3.148	4.791	2.509	
25/09/2020	09:27:32	1356.00		10.837	10.852	10.926	10.925	11.054	11.054	11.054	11.054	991.89	77.122	11.054	---	---	23.273	23.014	23.161	23.227	155.925	126.009	146.263	112.256	2.639	3.662	4.615	2.509	
25/09/2020	09:27:34	1358.00		10.843	10.860	10.934	10.920	11.055	11.055	11.055	11.055	991.90	77.122	11.055	---	---	23.266	23.004	23.152	23.231	155.913	126.002	146.259	112.249	2.504	3.763	4.509	2.875	
25/09/2020	09:27:36	1360.00		10.843	10.852	10.939	10.924	11.057	11.057	11.057	11.057	991.94	77.122	11.057	---	---	23.265	23.012	23.146	23.227	155.844	126.027	146.266	112.249	2.465	4.032	4.010	2.702	
25/09/2020	09:27:38	1362.00		10.835	10.846	10.937	10.916	11.063	11.063	11.063	11.063	991.98	77.122	11.063	---	---	23.271	23.016	23.146	23.233	155.842	126.023	146.277	112.234	3.002	3.983	3.859	3.306	
25/09/2020	09:27:40	1364.00		10.838	10.848	10.938	10.930	11.068	11.068	11.068	11.068	991.98	77.122	11.068	---	---	23.266	23.012	23.143	23.216	155.884	125.976	146.246	112.267	3.429	4.005	3.591	3.678	
25/09/2020	09:27:42	1366.00		10.835	10.853	10.947	10.938	11.071	11.071	11.071	11.071	991.98	77.122	11.071	---	---	23.268	23.006	23.131	23.206	155.902	125.943	146.244	112.243	3.638	4.078	3.808	4.236	
25/09/2020	09:27:44	1368.00		10.833	10.857	10.947	10.943	11.074	11.074	11.074	11.074	991.94	77.122	11.074	---	---	23.269	23.000	23.131	23.200	155.885	125.958	146.227	112.269	3.617	4.100	3.911	3.958	
25/09/2020	09:27:46	1370.00		10.835	10.859	10.953	10.935	11.072	11.072	11.072	11.072	991.89	77.122	11.072	---	---	23.267	22.999	23.125	23.209	155.860	125.960	146.247	112.245	3.617	3.864	3.991	3.955	
25/09/2020	09:27:48	1372.00		10.838	10.859	10.947	10.932	11.070	11.070	11.070	11.070	991.85	77.130	11.070	---	---	23.265	23.000	23.132	23.213	155.902	125.950	146.241	112.279	3.907	3.616	4.180	3.218	
25/09/2020	09:27:50	1374.00		10.839	10.861	10.941	10.928	11.070	11.070	11.070	11.070	991.91	77.137	11.070	---	---	23.264	22.997	23.139	23.218	155.889	125.938	146.262	112.241	3.770	3.273	4.454	3.133	
25/09/2020	09:27:52	1376.00		10.839	10.860	10.941	10.936	11.068	11.068	11.068	11.068	991.94	77.137	11.068	---	---	23.265	23.000	23.140	23.210	155.848	125.937	146.255	112.258	3.804	3.170	4.640	2.418	
25/09/2020	09:27:54	1378.00		10.843	10.862	10.942	10.945	11.065	11.065	11.065	11.065	991.97	77.130	11.065	---	---	23.262	22.998	23.139	23.201	155.802	125.943	146.246	112.236	3.345	3.518	4.587	2.479	
25/09/2020	09:27:56	1380.00		10.846	10.860	10.953	10.946	11.064	11.064	11.064	11.064	991.94	77.112	11.064	---	---	23.259	23.001	23.128	23.200	155.816	125.936	146.237	112.285	3.139	3.573	4.667	2.696	
25/09/2020	09:27:58	1382.00		10.841	10.858	10.949	10.953	11.062	11.062	11.062	11.062	991.96	77.112	11.062	---	---	23.265	23.004	23.133	23.194	155.820	125.940	146.259	112.288	3.196	3.558	4.765	3.411	
25/09/2020	09:28:00	1384.00		10.836	10.868	10.954	10.949	11.057	11.057	11.057	11.057	991.96	77.112	11.057	---	---	23.272	22.996	23.130	23.200	155.832	125.936	146.273	112.285	3.155	3.108	4.756	3.742	
25/09/2020	09:28:02	1386.00		10.845	10.872	10.957	10.953	11.048	11.048	11.048	11.048	991.98	77.130	11.048	---	---	23.267	22.994	23.130	23.200	155.824	125.946	146.288	112.242	3.186	2.915	4.791	3.224	
25/09/2020	09:28:04	1388.00		10.846	10.876	10.952	10.937	11.045	11.045	11.045	11.045	991.93	77.137	11.045	---	---	23.266	22.991	23.137	23.217	155.853	125.939	146.269	112.211	2.628	3.163	4.892	2.842	
25/09/2020	09:28:06	1390.00		10.850	10.868	10.937	10.937	11.051	11.051	11.051	11.051	991.95	77.145	11.051	---	---	23.260	22.997	23.151	23.215	155.805	125.939	146.283	112.210	2.850	3.289	4.973	2.518	
25/09/2020	09:28:08	1392.00		10.849	10.869	10.931	10.927	11.058	11.058	11.058	11.058	991.96	77.145	11.058	---	---	23.258	22.994	23.154	23.223	155.834	125.932	146.306	112.234	2.475	3.722	4.847	2.721	
25/09/2020	09:28:10	1394.00		10.850	10.864	10.936	10.950	11.061	11.061	11.061	11.061	992.00	77.137	11.061	---	---	23.256	22.998	23.148	23.198	155.812	125.916	146.302	112.253	2.793	3.671	4.626	2.344	
25/09/2020	09:28:12	1396.00		10.853	10.869	10.943	10.951	11.056	11.056	11.056	11.056	991.97	77.130	11.056	---	---	23.255	22.994	23.143	23.199	155.835	125.900	146.285	112.227	2.855	3.997	4.761	2.582	
25/09/2020	09:28:14	1398.00		10.847	10.871	10.932	10.965	11.056	11.056	11.056	11.056	991.92	77.112	11.056	---	---	23.261	22.993	23.154	23.184	155.798	125.886	146.248	112.208	2.905	4.095	4.907	2.651	
25/09/2020	09:28:16	1400.00		10.854	10.875	10.934	10.954	11.056	11.056	11.056	11.056	991.88	77.091	11.056	---	---	23.254	22.988	23.152	23.196	155.823	125.892	146.256	112.203	2.667	4.143	4.940	2.881	
25/09/2020	09:28:18	1402.00		10.846	10.873	10.933	10.955	11.061	11.061	11.061	11.061	991.88	77.071	11.061	---	---	23.260	22.989	23.151	23.192	155.841	125.923	146.286	112.252	2.398	3.945	4.617	2.927	
25/09/2020	09:28:20	1404.00		10.858	10.875	10.938	10.944	11.054	11.054	11.054	11.054	991.91	77.061	11.054	---	---	23.250	22.989	23.149	23.206	155.842	125.933	146.287	112.227	2.609	3.776	4.077	3.159	
25/09/2020	09:28:22	1406.00		10.865	10.871	10.933	10.945	11.050	11.050	11.050	11.050	991.96	77.071	11.050	---	---	23.244	22.995	23.156	23.207	155.812	125.935	146.280	112.210	2.842	3.732	4.022	3.316	
25/09/2020	09:28:24	1408.00		10.859	10.872	10.940	10.945	11.043	11.043	11.043	11.043	991.94	77.081	11.043	---	---	23.254	22.997	23.151	23.210	155.797	125.896	146.271	112.205	3.518	3.612	4.170	3.039	
25/09/2020	09:28:26	1410.00		10.851	10.866	10.940	10.942	11.049	11.049	11.049	11.049	991.95	77.101	11.049	---	---	23.260	23.001	23.148	23.211	155.787	125.903	146.269	112.210	3.357	3.525	4.714	2.869	
25/09/2020	09:28:28	1412.00		10.841	10.879	10.940	10.942	11.052	11.052	11.052	11.052	991.93	77.119	11.052	---	---	23.268	22.986	23.147	23.210	155.795	125.903	146.272	112.206	3.374	3.782	4.646	2.767	
25/09/2020	09:28:30	1414.00		10.842	10.880	10.933	10.935	11.059	11.059	11.059	11.059	991.95	77.137	11.059	---	---	23.265	22.982	23.152	23.214	155.780	125.925	146.242	112.205	2.739	3.667	4.596	2.875	
25/09/2020	09:28:32	1416.00		10.823	10.876	10.939	10.934	11.063	11.063	11.063	11.063	991.94	77.145	11.063	---	---	23.284	22.984	23.143	23.213	155.805	125.905	146.247	112.245	3.251	3.406	4.434	3.305	
25/09/2020	09:28:34	1418.00		10.813	10.874	10.945	10.932	11.069	11.069	11.069	11.069	991.91	77.145	11.069	---	---	23.293	22.984	23.135	23.214	155.839	125.908	146.263	112.275	3.511	2.964	4.594	3.368	
25/09/2020	09:28:36	1420.00		10.823	10.872	10.960	10.935	11.073	11.073	11.073	11.073	991.89	77.145	11.073	---	---	23.281	22.984	23.118	23.209	155.844	125.877	146.274	112.252	4.173	3.131	4.701	3.976	
25/09/2020	09:28:38	1422.00		10.845	10.886	10.957	10.942	11.064	11.064	11.064	11.064	991.90	77.137	11.064	---	---	23.260	22.974	23.124	23.205	155.850	125.897	146.287	112.214	4.100	3.142	4.344	3.706	
25/09/2020	09:28:40	1424.00		10.859	10.879	10.960	10.946	11.060	11.060	11.060	11.060	991.91	77.130	11.060	---	---	23.247	22.982	23.122	23.203	155.825	125.880	146.253	112.242	4.243	3.473	4.178	3.805	
25/09/2020	09:28:42	1426.00		10.853	10.879	10.956	10.948	11.050	11.050	11.050	11.050	991.95	77.112	11.050	---	---	23.257	22.986	23.130	23.204	155.856	125.887	146.251	112.264	4.271	3.235	3.722	3.682	
25/09/2020	09:28:44	1428.00		10.853	10.879	10.960	10.947	11.051	11.051	11.051	11.051	991.93	77.091	11.051	---	---	23.257	22.986	23.126	23.204	155.813	125.879	146.240	112.300	4.453	3.435	3.964	3.603	
