 Date	Time	Phase	Millis																						
25/09/2020	09:26:43	F2	1315731																						
25/09/2020	09:26:44	F2	1316731																						
25/09/2020	09:26:45	F2	1317732																						
25/09/2020	09:26:46	F2	1318732																						
25/09/2020	09:26:47	F2	1319733																						
25/09/2020	09:26:48	F2	1320733																						
25/09/2020	09:26:49	F2	1321734																						
25/09/2020	09:26:50	F2	1322734																						
25/09/2020	09:26:51	F2	1323736																						
25/09/2020	09:26:52	F2	1324736																						
25/09/2020	09:26:53	F2	1325736																						
25/09/2020	09:26:54	F2	1326737																						
25/09/2020	09:26:55	F2	1327737																						
25/09/2020	09:26:56	F2	1328738																						
25/09/2020	09:26:57	F2	1329738																						
25/09/2020	09:26:58	F2	1330739																						
25/09/2020	09:26:59	F2	1331739																						
25/09/2020	09:27:00	F2	1332741																						
25/09/2020	09:27:01	F2	1333741																						
25/09/2020	09:27:02	F2	1334742																						
25/09/2020	09:27:03	F2	1335742																						
25/09/2020	09:27:04	F2	1336742																						
25/09/2020	09:27:05	F2	1337743																						
25/09/2020	09:27:06	F2	1338743																						
25/09/2020	09:27:07	F2	1339744																						
25/09/2020	09:27:08	F2	1340745																						
25/09/2020	09:27:09	F2	1341746																						
25/09/2020	09:27:10	F2	1342746																						
25/09/2020	09:27:11	F2	1343747																						
25/09/2020	09:27:12	F2	1344747																						
25/09/2020	09:27:13	F2	1345747																						
25/09/2020	09:27:14	F2	1346748																						
25/09/2020	09:27:15	F2	1347748																						
25/09/2020	09:27:16	F2	1348749																						
25/09/2020	09:27:17	F2	1349750																						
25/09/2020	09:27:18	F2	1350751																						
25/09/2020	09:27:19	F2	1351751																						
25/09/2020	09:27:20	F2	1352752																						
25/09/2020	09:27:21	F2	1353752																						
25/09/2020	09:27:22	F2	1354753																						
25/09/2020	09:27:23	F2	1355753																						
25/09/2020	09:27:24	F2	1356753																						
25/09/2020	09:27:25	F2	1357754																						
25/09/2020	09:27:26	F2	1358755																						
25/09/2020	09:27:27	F2	1359756																						
25/09/2020	09:27:28	F2	1360756																						
25/09/2020	09:27:29	F2	1361757																						
25/09/2020	09:27:30	F2	1362757																						
25/09/2020	09:27:31	F2	1363758																						
25/09/2020	09:27:32	F2	1364758																						
25/09/2020	09:27:33	F2	1365758																						
25/09/2020	09:27:34	F2	1366759																						
25/09/2020	09:27:35	F2	1367760																						
25/09/2020	09:27:36	F2	1368761																						
25/09/2020	09:27:37	F2	1369761																						
25/09/2020	09:27:38	F2	1370762																						
25/09/2020	09:27:39	F2	1371762																						
25/09/2020	09:27:40	F2	1372763																						
25/09/2020	09:27:41	F2	1373763																						
25/09/2020	09:27:42	F2	1374764																						
25/09/2020	09:27:43	F2	1375765																						
25/09/2020	09:27:44	F2	1376765																						
25/09/2020	09:27:45	F2	1377766																						
25/09/2020	09:27:46	F2	1378766																						
25/09/2020	09:27:47	F2	1379767																						
25/09/2020	09:27:48	F2	1380767																						
25/09/2020	09:27:49	F2	1381768																						
25/09/2020	09:27:50	F2	1382768																						
25/09/2020	09:27:51	F2	1383769																						
25/09/2020	09:27:52	F2	1384770																						
25/09/2020	09:27:53	F2	1385771																						
25/09/2020	09:27:54	F2	1386771																						
25/09/2020	09:27:55	F2	1387771																						
25/09/2020	09:27:56	F2	1388772																						
25/09/2020	09:27:57	F2	1389772																						
25/09/2020	09:27:58	F2	1390773																						
25/09/2020	09:27:59	F2	1391773																						
25/09/2020	09:28:00	F2	1392774																						
25/09/2020	09:28:01	F2	1393775																						
25/09/2020	09:28:02	F2	1394776																						
25/09/2020	09:28:03	F2	1395776																						
25/09/2020	09:28:04	F2	1396776																						
25/09/2020	09:28:05	F2	1397777																						
25/09/2020	09:28:06	F2	1398777																						
25/09/2020	09:28:07	F2	1399778																						
25/09/2020	09:28:08	F2	1400778																						
25/09/2020	09:28:09	F2	1401779																						
25/09/2020	09:28:10	F2	1402780																						
25/09/2020	09:28:11	F2	1403781																						
25/09/2020	09:28:12	F2	1404781																						
25/09/2020	09:28:13	F2	1405782																						
25/09/2020	09:28:14	F2	1406782																						
25/09/2020	09:28:15	F2	1407782																						
25/09/2020	09:28:16	F2	1408783																						
25/09/2020	09:28:17	F2	1409783																						
25/09/2020	09:28:18	F2	1410784																						
25/09/2020	09:28:19	F2	1411785																						
25/09/2020	09:28:20	F2	1412786																						
25/09/2020	09:28:21	F2	1413786																						
25/09/2020	09:28:22	F2	1414787																						
25/09/2020	09:28:23	F2	1415787																						
25/09/2020	09:28:24	F2	1416787																						
25/09/2020	09:28:25	F2	1417788																						
25/09/2020	09:28:26	F2	1418788																						
25/09/2020	09:28:27	F2	1419790																						
25/09/2020	09:28:28	F2	1420790																						
25/09/2020	09:28:29	F2	1421791																						
25/09/2020	09:28:30	F2	1422791																						
25/09/2020	09:28:31	F2	1423792																						
25/09/2020	09:28:32	F2	1424792																						
25/09/2020	09:28:33	F2	1425793																						
25/09/2020	09:28:34	F2	1426793																						
25/09/2020	09:28:35	F2	1427793																						
25/09/2020	09:28:36	F2	1428795																						
25/09/2020	09:28:37	F2	1429795																						
25/09/2020	09:28:38	F2	1430796																						
25/09/2020	09:28:39	F2	1431796																						
25/09/2020	09:28:40	F2	1432797																						
25/09/2020	09:28:41	F2	1433797																						
25/09/2020	09:28:42	F2	1434798																						
25/09/2020	09:28:43	F2	1435798																						
25/09/2020	09:28:44	F2	1436798																						
25/09/2020	09:28:45	F2	1437800																						
25/09/2020	09:28:46	F2	1438800																						
25/09/2020	09:28:47	F2	1439801																						
25/09/2020	09:28:48	F2	1440801																						
25/09/2020	09:28:49	F2	1441802																						
25/09/2020	09:28:50	F2	1442802																						
25/09/2020	09:28:51	F2	1443803																						
25/09/2020	09:28:52	F2	1444803																						
25/09/2020	09:28:53	F2	1445804																						
25/09/2020	09:28:54	F2	1446805																						
25/09/2020	09:28:55	F2	1447805																						
25/09/2020	09:28:56	F2	1448806																						
25/09/2020	09:28:57	F2	1449806																						
25/09/2020	09:28:58	F2	1450807																						
25/09/2020	09:28:59	F2	1451807																						
25/09/2020	09:29:00	F2	1452808																						
25/09/2020	09:29:01	F2	1453808																						
25/09/2020	09:29:02	F2	1454810																						
25/09/2020	09:29:03	F2	1455810																						
25/09/2020	09:29:04	F2	1456811																						
25/09/2020	09:29:05	F2	1457811																						
25/09/2020	09:29:06	F2	1458811																						
25/09/2020	09:29:07	F2	1459812																						
25/09/2020	09:29:08	F2	1460812																						
25/09/2020	09:29:09	F2	1461813																						
25/09/2020	09:29:10	F2	1462813																						
25/09/2020	09:29:11	F2	1463815																						
25/09/2020	09:29:12	F2	1464815																						
25/09/2020	09:29:13	F2	1465816																						
25/09/2020	09:29:14	F2	1466816																						
25/09/2020	09:29:15	F2	1467816																						
25/09/2020	09:29:16	F2	1468817																						
25/09/2020	09:29:17	F2	1469817																						
25/09/2020	09:29:18	F2	1470818																						
25/09/2020	09:29:19	F2	1471818																						
25/09/2020	09:29:20	F2	1472820																						
25/09/2020	09:29:21	F2	1473820																						
25/09/2020	09:29:22	F2	1474821																						
25/09/2020	09:29:23	F2	1475821																						
25/09/2020	09:29:24	F2	1476822																						
25/09/2020	09:29:25	F2	1477822																						
25/09/2020	09:29:26	F2	1478822																						
25/09/2020	09:29:27	F2	1479823																						
25/09/2020	09:29:28	F2	1480823																						
25/09/2020	09:29:29	F2	1481825																						
25/09/2020	09:29:30	F2	1482825																						
25/09/2020	09:29:31	F2	1483826																						
25/09/2020	09:29:32	F2	1484826																						
25/09/2020	09:29:33	F2	1485827																						
25/09/2020	09:29:34	F2	1486827																						
25/09/2020	09:29:35	F2	1487827																						
25/09/2020	09:29:36	F2	1488828																						
25/09/2020	09:29:37	F2	1489828																						
25/09/2020	09:29:38	F2	1490830																						
25/09/2020	09:29:39	F2	1491830																						
25/09/2020	09:29:40	F2	1492831																						
25/09/2020	09:29:41	F2	1493831																						
25/09/2020	09:29:42	F2	1494832																						
25/09/2020	09:29:43	F2	1495832																						
25/09/2020	09:29:44	F2	1496833																						
25/09/2020	09:29:45	F2	1497833																						
25/09/2020	09:29:46	F2	1498834																						
25/09/2020	09:29:47	F2	1499835																						
25/09/2020	09:29:48	M2	1500835																						
25/09/2020	09:29:49	M2	1501836																						
25/09/2020	09:29:50	M2	1502836																						
25/09/2020	09:29:51	M2	1503837																						
25/09/2020	09:29:52	M2	1504837																						
25/09/2020	09:29:53	M2	1505838																						
25/09/2020	09:29:54	M2	1506839																						
25/09/2020	09:29:55	M2	1507840																						
25/09/2020	09:29:56	M2	1508840																						
25/09/2020	09:29:57	M2	1509840																						
25/09/2020	09:29:58	M2	1510841																						
25/09/2020	09:29:59	M2	1511841																						
25/09/2020	09:30:00	M2	1512842																						
25/09/2020	09:30:01	M2	1513842																						
25/09/2020	09:30:02	M2	1514844																						
25/09/2020	09:30:03	M2	1515844																						
25/09/2020	09:30:04	M2	1516845																						
25/09/2020	09:30:05	M2	1517845																						
25/09/2020	09:30:06	M2	1518845																						
25/09/2020	09:30:07	M2	1519846																						
25/09/2020	09:30:08	M2	1520846																						
25/09/2020	09:30:09	M2	1521847																						
25/09/2020	09:30:10	M2	1522848																						
25/09/2020	09:30:11	M2	1523849																						
25/09/2020	09:30:12	M2	1524849																						
25/09/2020	09:30:13	M2	1525850																						
25/09/2020	09:30:14	M2	1526850																						
25/09/2020	09:30:15	M2	1527851																						
25/09/2020	09:30:16	M2	1528851																						
25/09/2020	09:30:17	M2	1529851																						
25/09/2020	09:30:18	M2	1530853																						
25/09/2020	09:30:19	M2	1531853																						
25/09/2020	09:30:20	M2	1532854																						
25/09/2020	09:30:21	M2	1533854																						
25/09/2020	09:30:22	M2	1534855																						
25/09/2020	09:30:23	M2	1535855																						
25/09/2020	09:30:24	M2	1536856																						
25/09/2020	09:30:25	M2	1537856																						
25/09/2020	09:30:26	M2	1538857																						
25/09/2020	09:30:27	M2	1539858																						
25/09/2020	09:30:28	M2	1540858																						
25/09/2020	09:30:29	M2	1541859																						
25/09/2020	09:30:30	M2	1542859																						
25/09/2020	09:30:31	M2	1543860																						
25/09/2020	09:30:32	M2	1544860																						
25/09/2020	09:30:33	M2	1545861																						
25/09/2020	09:30:34	M2	1546862																						
25/09/2020	09:30:35	M2	1547863																						
25/09/2020	09:30:36	M2	1548863																						
25/09/2020	09:30:37	M2	1549863																						
25/09/2020	09:30:38	M2	1550864																						
25/09/2020	09:30:39	M2	1551864																						
25/09/2020	09:30:40	M2	1552865																						
25/09/2020	09:30:41	M2	1553865																						
25/09/2020	09:30:42	M2	1554867																						
25/09/2020	09:30:43	M2	1555867																						
25/09/2020	09:30:44	M2	1556868																						
25/09/2020	09:30:45	M2	1557868																						
25/09/2020	09:30:46	M2	1558868																						
25/09/2020	09:30:47	M2	1559869																						
25/09/2020	09:30:48	M2	1560869																						
25/09/2020	09:30:49	M2	1561870																						
25/09/2020	09:30:50	M2	1562871																						
25/09/2020	09:30:51	M2	1563872																						
25/09/2020	09:30:52	M2	1564872																						
25/09/2020	09:30:53	M2	1565873																						
25/09/2020	09:30:54	M2	1566873																						
25/09/2020	09:30:55	M2	1567874																						
25/09/2020	09:30:56	M2	1568874																						
25/09/2020	09:30:57	M2	1569874																						
25/09/2020	09:30:58	M2	1570876																						
25/09/2020	09:30:59	M2	1571876																						
25/09/2020	09:31:00	M2	1572877																						
25/09/2020	09:31:01	M2	1573877																						
25/09/2020	09:31:02	M2	1574878																						
25/09/2020	09:31:03	M2	1575878																						
25/09/2020	09:31:04	M2	1576879																						
25/09/2020	09:31:05	M2	1577879																						
25/09/2020	09:31:06	M2	1578881																						
25/09/2020	09:31:07	M2	1579881																						
25/09/2020	09:31:08	M2	1580881																						
25/09/2020	09:31:09	M2	1581882																						
25/09/2020	09:31:10	M2	1582882																						
25/09/2020	09:31:11	M2	1583883																						
25/09/2020	09:31:12	M2	1584883																						
25/09/2020	09:31:13	M2	1585884																						
25/09/2020	09:31:14	M2	1586885																						
25/09/2020	09:31:15	M2	1587886																						
25/09/2020	09:31:16	M2	1588886																						
25/09/2020	09:31:17	M2	1589886																						
25/09/2020	09:31:18	M2	1590887																						
25/09/2020	09:31:19	M2	1591887																						
25/09/2020	09:31:20	M2	1592888																						
25/09/2020	09:31:21	M2	1593888																						
25/09/2020	09:31:22	M2	1594890																						
25/09/2020	09:31:24	M2	1595890																						
25/09/2020	09:31:24	M2	1596891																						
25/09/2020	09:31:25	M2	1597891																						
25/09/2020	09:31:27	M2	1598892																						
25/09/2020	09:31:27	M2	1599892																						
25/09/2020	09:31:28	M2	1600892																						
25/09/2020	09:31:29	M2	1601893																						
25/09/2020	09:31:30	M2	1602894																						
25/09/2020	09:31:31	M2	1603895																						
25/09/2020	09:31:32	M2	1604895																						
25/09/2020	09:31:33	M2	1605896																						
25/09/2020	09:31:34	M2	1606896																						
25/09/2020	09:31:35	M2	1607897																						
25/09/2020	09:31:36	M2	1608897																						
25/09/2020	09:31:37	M2	1609897																						
25/09/2020	09:31:38	M2	1610899																						
25/09/2020	09:31:39	M2	1611899																						
25/09/2020	09:31:40	M2	1612900																						
25/09/2020	09:31:41	M2	1613900																						
25/09/2020	09:31:42	M2	1614901																						
25/09/2020	09:31:44	M2	1615901																						
25/09/2020	09:31:44	M2	1616902																						
25/09/2020	09:31:45	M2	1617902																						
25/09/2020	09:31:47	M2	1618904																						
25/09/2020	09:31:47	M2	1619904																						
25/09/2020	09:31:48	M2	1620904																						
25/09/2020	09:31:50	M2	1621905																						
25/09/2020	09:31:50	M2	1622905																						
25/09/2020	09:31:51	M2	1623906																						
25/09/2020	09:31:52	M2	1624906																						
25/09/2020	09:31:54	M2	1625907																						
25/09/2020	09:31:54	M2	1626908																						
25/09/2020	09:31:55	M2	1627909																						
25/09/2020	09:31:57	M2	1628909																						
25/09/2020	09:31:57	M2	1629910																						
25/09/2020	09:31:59	M2	1630910																						
25/09/2020	09:31:59	M2	1631910																						
25/09/2020	09:32:01	M2	1632911																						
25/09/2020	09:32:01	M2	1633911																						
25/09/2020	09:32:02	M2	1634913																						
25/09/2020	09:32:03	M2	1635913																						
25/09/2020	09:32:04	M2	1636914																						
25/09/2020	09:32:05	M2	1637914																						
25/09/2020	09:32:06	M2	1638915																						
25/09/2020	09:32:08	M2	1639915																						
25/09/2020	09:32:08	M2	1640915																						
25/09/2020	09:32:09	M2	1641916																						
25/09/2020	09:32:11	M2	1642917																						
25/09/2020	09:32:12	M2	1643918																						
25/09/2020	09:32:13	M2	1644918																						
25/09/2020	09:32:14	M2	1645919																						
25/09/2020	09:32:15	M2	1646919																						
25/09/2020	09:32:16	M2	1647920																						
25/09/2020	09:32:17	M2	1648920																						
25/09/2020	09:32:17	M2	1649921																						
25/09/2020	09:32:19	M2	1650922																						
25/09/2020	09:32:20	M2	1651922																						
25/09/2020	09:32:21	M2	1652923																						
25/09/2020	09:32:22	M2	1653923																						
25/09/2020	09:32:23	M2	1654924																						
25/09/2020	09:32:24	M2	1655924																						
25/09/2020	09:32:25	M2	1656925																						
25/09/2020	09:32:26	M2	1657925																						
25/09/2020	09:32:27	M2	1658927																						
25/09/2020	09:32:28	M2	1659927																						
25/09/2020	09:32:29	M2	1660928																						
25/09/2020	09:32:30	M2	1661928																						
25/09/2020	09:32:31	M2	1662928																						
25/09/2020	09:32:32	M2	1663929																						
25/09/2020	09:32:33	M2	1664929																						
25/09/2020	09:32:34	M2	1665930																						
25/09/2020	09:32:35	M2	1666931																						
25/09/2020	09:32:36	M2	1667932																						
25/09/2020	09:32:37	M2	1668932																						
25/09/2020	09:32:38	M2	1669933																						
25/09/2020	09:32:39	M2	1670933																						
25/09/2020	09:32:40	M2	1671933																						
25/09/2020	09:32:41	M2	1672934																						
25/09/2020	09:32:42	M2	1673934																						
25/09/2020	09:32:43	M2	1674936																						
25/09/2020	09:32:44	M2	1675936																						
25/09/2020	09:32:45	M2	1676937																						
25/09/2020	09:32:46	M2	1677937																						
25/09/2020	09:32:47	M2	1678938																						
25/09/2020	09:32:48	M2	1679938																						
25/09/2020	09:32:49	M2	1680939																						
25/09/2020	09:32:50	M2	1681939																						
25/09/2020	09:32:51	M2	1682940																						
25/09/2020	09:32:52	M2	1683941																						
25/09/2020	09:32:53	M2	1684941																						
25/09/2020	09:32:54	M2	1685942																						
25/09/2020	09:32:55	M2	1686942																						
25/09/2020	09:32:56	M2	1687943																						
25/09/2020	09:32:57	M2	1688943																						
25/09/2020	09:32:58	M2	1689944																						
25/09/2020	09:32:59	M2	1690945																						
25/09/2020	09:33:00	M2	1691945																						
25/09/2020	09:33:01	M2	1692946																						
25/09/2020	09:33:02	M2	1693946																						
25/09/2020	09:33:03	M2	1694947																						
25/09/2020	09:33:04	M2	1695947																						
25/09/2020	09:33:05	M2	1696948																						
25/09/2020	09:33:06	M2	1697948																						
25/09/2020	09:33:07	M2	1698950																						
25/09/2020	09:33:08	M2	1699950																						
25/09/2020	09:33:09	M2	1700951																						
25/09/2020	09:33:10	M2	1701951																						
25/09/2020	09:33:11	M2	1702951																						
25/09/2020	09:33:12	M2	1703952																						
25/09/2020	09:33:13	M2	1704952																						
25/09/2020	09:33:14	M2	1705953																						
25/09/2020	09:33:15	M2	1706954																						
25/09/2020	09:33:16	M2	1707955																						
25/09/2020	09:33:17	M2	1708955																						
25/09/2020	09:33:18	M2	1709956																						
25/09/2020	09:33:19	M2	1710956																						
25/09/2020	09:33:20	M2	1711956																						
25/09/2020	09:33:21	M2	1712957																						
25/09/2020	09:33:22	M2	1713957																						
25/09/2020	09:33:23	M2	1714959																						
25/09/2020	09:33:24	M2	1715959																						
25/09/2020	09:33:25	M2	1716960																						
25/09/2020	09:33:26	M2	1717960																						
25/09/2020	09:33:27	M2	1718961																						
25/09/2020	09:33:28	M2	1719961																						
25/09/2020	09:33:29	M2	1720962																						
25/09/2020	09:33:30	M2	1721962																						
25/09/2020	09:33:31	M2	1722963																						
25/09/2020	09:33:32	M2	1723964																						
25/09/2020	09:33:33	M2	1724964																						
25/09/2020	09:33:34	M2	1725965																						
25/09/2020	09:33:35	M2	1726965																						
25/09/2020	09:33:36	M2	1727966																						
25/09/2020	09:33:37	M2	1728966																						
25/09/2020	09:33:38	M2	1729967																						
25/09/2020	09:33:39	M2	1730968																						
25/09/2020	09:33:40	M2	1731969																						
25/09/2020	09:33:41	M2	1732969																						
25/09/2020	09:33:42	M2	1733969																						
25/09/2020	09:33:43	M2	1734970																						
25/09/2020	09:33:44	M2	1735970																						
25/09/2020	09:33:45	M2	1736971																						
25/09/2020	09:33:46	M2	1737971																						
25/09/2020	09:33:47	M2	1738973																						
25/09/2020	09:33:48	M2	1739973																						
25/09/2020	09:33:49	M2	1740974																						
25/09/2020	09:33:50	M2	1741974																						
25/09/2020	09:33:51	M2	1742974																						
25/09/2020	09:33:52	M2	1743975																						
25/09/2020	09:33:53	M2	1744975																						
25/09/2020	09:33:54	M2	1745976																						
25/09/2020	09:33:55	M2	1746977																						
25/09/2020	09:33:56	M2	1747978																						
25/09/2020	09:33:57	M2	1748978																						
25/09/2020	09:33:58	M2	1749979																						
25/09/2020	09:33:59	M2	1750979																						
25/09/2020	09:34:00	M2	1751980																						
25/09/2020	09:34:01	M2	1752980																						
25/09/2020	09:34:02	M2	1753980																						
25/09/2020	09:34:03	M2	1754982																						
25/09/2020	09:34:04	M2	1755982																						
25/09/2020	09:34:05	M2	1756983																						
25/09/2020	09:34:06	M2	1757983																						
25/09/2020	09:34:07	M2	1758984																						
25/09/2020	09:34:08	M2	1759984																						
25/09/2020	09:34:09	M2	1760985																						
25/09/2020	09:34:10	M2	1761985																						
25/09/2020	09:34:11	M2	1762987																						
25/09/2020	09:34:12	M2	1763987																						
25/09/2020	09:34:13	M2	1764987																						
25/09/2020	09:34:14	M2	1765988																						
25/09/2020	09:34:15	M2	1766988																						
25/09/2020	09:34:16	M2	1767989																						
25/09/2020	09:34:17	M2	1768989																						
25/09/2020	09:34:18	M2	1769990																						
25/09/2020	09:34:19	M2	1770991																						
25/09/2020	09:34:20	M2	1771992																						
25/09/2020	09:34:21	M2	1772992																						
25/09/2020	09:34:22	M2	1773992																						
25/09/2020	09:34:23	M2	1774993																						
25/09/2020	09:34:24	M2	1775993																						
25/09/2020	09:34:25	M2	1776994																						
25/09/2020	09:34:26	M2	1777994																						
25/09/2020	09:34:27	M2	1778996																						
25/09/2020	09:34:28	M2	1779996																						
25/09/2020	09:34:29	M2	1780997																						
25/09/2020	09:34:30	M2	1781997																						
25/09/2020	09:34:31	M2	1782998																						
25/09/2020	09:34:32	M2	1783998																						
25/09/2020	09:34:33	M2	1784998																						
25/09/2020	09:34:34	M2	1785999																						
25/09/2020	09:34:35	M2	1787000																						
25/09/2020	09:34:36	M2	1788001																						
25/09/2020	09:34:37	M2	1789001																						
25/09/2020	09:34:38	M2	1790002																						
25/09/2020	09:34:39	M2	1791002																						
25/09/2020	09:34:40	M2	1792003																						
25/09/2020	09:34:41	M2	1793003																						
25/09/2020	09:34:42	M2	1794003																						
25/09/2020	09:34:43	M2	1795005																						
25/09/2020	09:34:44	M2	1796005																						
25/09/2020	09:34:45	M2	1797006																						
25/09/2020	09:34:46	M2	1798006																						
25/09/2020	09:34:47	M2	1799007																						
25/09/2020	09:34:48	M2	1800007																						
25/09/2020	09:34:49	M2	1801008																						
25/09/2020	09:34:50	M2	1802008																						
25/09/2020	09:34:51	M2	1803010																						
25/09/2020	09:34:52	M2	1804010																						
25/09/2020	09:34:53	M2	1805010																						
25/09/2020	09:34:54	M2	1806011																						
25/09/2020	09:34:55	M2	1807011																						
25/09/2020	09:34:56	M2	1808012																						
25/09/2020	09:34:57	M2	1809012																						
25/09/2020	09:34:58	M2	1810013																						
25/09/2020	09:34:59	M2	1811014																						
25/09/2020	09:35:00	M2	1812015																						
25/09/2020	09:35:01	M2	1813015																						
25/09/2020	09:35:02	M2	1814016																						
25/09/2020	09:35:03	M2	1815016																						
25/09/2020	09:35:04	M2	1816016																						
25/09/2020	09:35:05	M2	1817017																						
25/09/2020	09:35:06	M2	1818017																						
25/09/2020	09:35:07	M2	1819019																						
25/09/2020	09:35:08	M2	1820019																						
25/09/2020	09:35:09	M2	1821020																						
25/09/2020	09:35:10	M2	1822020																						
25/09/2020	09:35:11	M2	1823021																						
25/09/2020	09:35:12	M2	1824021																						
25/09/2020	09:35:13	M2	1825021																						
25/09/2020	09:35:14	M2	1826022																						
25/09/2020	09:35:15	M2	1827023																						
25/09/2020	09:35:16	M2	1828024																						
25/09/2020	09:35:17	M2	1829024																						
25/09/2020	09:35:18	M2	1830025																						
25/09/2020	09:35:19	M2	1831025																						
25/09/2020	09:35:20	M2	1832026																						
25/09/2020	09:35:21	M2	1833026																						
25/09/2020	09:35:22	M2	1834027																						
25/09/2020	09:35:23	M2	1835028																						
25/09/2020	09:35:24	M2	1836028																						
25/09/2020	09:35:25	M2	1837029																						
25/09/2020	09:35:26	M2	1838029																						
25/09/2020	09:35:27	M2	1839030																						
25/09/2020	09:35:28	M2	1840030																						
25/09/2020	09:35:29	M2	1841031																						
25/09/2020	09:35:30	M2	1842031																						
25/09/2020	09:35:31	M2	1843033																						
25/09/2020	09:35:32	M2	1844033																						
25/09/2020	09:35:33	M2	1845033																						
25/09/2020	09:35:34	M2	1846034																						
25/09/2020	09:35:35	M2	1847034																						
25/09/2020	09:35:36	M2	1848035																						
25/09/2020	09:35:37	M2	1849035																						
25/09/2020	09:35:38	M2	1850036																						
25/09/2020	09:35:39	M2	1851037																						
25/09/2020	09:35:40	M2	1852038																						
25/09/2020	09:35:41	M2	1853038																						
25/09/2020	09:35:42	M2	1854039																						
25/09/2020	09:35:43	M2	1855039																						
25/09/2020	09:35:44	M2	1856039																						
25/09/2020	09:35:45	M2	1857040																						
25/09/2020	09:35:46	M2	1858040																						
25/09/2020	09:35:47	M2	1859042																						
25/09/2020	09:35:48	M2	1860042																						
25/09/2020	09:35:49	M2	1861043																						
25/09/2020	09:35:50	M2	1862043																						
25/09/2020	09:35:51	M2	1863044																						
25/09/2020	09:35:52	M2	1864044																						
25/09/2020	09:35:53	M2	1865044																						
25/09/2020	09:35:54	M2	1866045																						
25/09/2020	09:35:55	M2	1867046																						
25/09/2020	09:35:56	M2	1868047																						
25/09/2020	09:35:57	M2	1869047																						
25/09/2020	09:35:58	M2	1870048																						
25/09/2020	09:35:59	M2	1871048																						
25/09/2020	09:36:00	M2	1872049																						
25/09/2020	09:36:01	M2	1873049																						
25/09/2020	09:36:02	M2	1874050																						
25/09/2020	09:36:03	M2	1875051																						
25/09/2020	09:36:04	M2	1876051																						
25/09/2020	09:36:05	M2	1877052																						
25/09/2020	09:36:06	M2	1878052																						
25/09/2020	09:36:07	M2	1879053																						
25/09/2020	09:36:08	M2	1880053																						
25/09/2020	09:36:09	M2	1881054																						
25/09/2020	09:36:10	M2	1882054																						
25/09/2020	09:36:11	M2	1883056																						
25/09/2020	09:36:12	M2	1884056																						
25/09/2020	09:36:13	M2	1885057																						
25/09/2020	09:36:14	M2	1886057																						
25/09/2020	09:36:15	M2	1887057																						
25/09/2020	09:36:16	M2	1888058																						
25/09/2020	09:36:17	M2	1889058																						
25/09/2020	09:36:18	M2	1890059																						
25/09/2020	09:36:19	M2	1891060																						
25/09/2020	09:36:20	M2	1892061																						
25/09/2020	09:36:21	M2	1893061																						
25/09/2020	09:36:22	M2	1894062																						
25/09/2020	09:36:23	M2	1895062																						
25/09/2020	09:36:24	M2	1896062																						
25/09/2020	09:36:25	M2	1897063																						
25/09/2020	09:36:26	M2	1898063																						
25/09/2020	09:36:27	M2	1899065																						
25/09/2020	09:36:28	M2	1900065																						
25/09/2020	09:36:29	M2	1901066																						
25/09/2020	09:36:30	M2	1902066																						
25/09/2020	09:36:31	M2	1903067																						
25/09/2020	09:36:32	M2	1904067																						
25/09/2020	09:36:33	M2	1905068																						
25/09/2020	09:36:34	M2	1906068																						
25/09/2020	09:36:35	M2	1907069																						
25/09/2020	09:36:36	M2	1908070																						
25/09/2020	09:36:37	M2	1909070																						
25/09/2020	09:36:38	M2	1910071																						
25/09/2020	09:36:39	M2	1911071																						
25/09/2020	09:36:40	M2	1912072																						
25/09/2020	09:36:41	M2	1913072																						
25/09/2020	09:36:42	M2	1914073																						
25/09/2020	09:36:43	M2	1915074																						
25/09/2020	09:36:44	M2	1916075																						
25/09/2020	09:36:45	M2	1917075																						
25/09/2020	09:36:46	M2	1918075																						
25/09/2020	09:36:47	M2	1919076																						
25/09/2020	09:36:48	M2	1920076																						
25/09/2020	09:36:49	M2	1921077																						
25/09/2020	09:36:50	M2	1922077																						
25/09/2020	09:36:51	M2	1923079																						
25/09/2020	09:36:52	M2	1924079																						
25/09/2020	09:36:53	M2	1925080																						
25/09/2020	09:36:54	M2	1926080																						
25/09/2020	09:36:55	M2	1927080																						
25/09/2020	09:36:56	M2	1928081																						
25/09/2020	09:36:57	M2	1929081																						
25/09/2020	09:36:58	M2	1930082																						
25/09/2020	09:36:59	M2	1931083																						
25/09/2020	09:37:00	M2	1932084																						
25/09/2020	09:37:01	M2	1933084																						
25/09/2020	09:37:02	M2	1934085																						
25/09/2020	09:37:03	M2	1935085																						
25/09/2020	09:37:04	M2	1936086																						
25/09/2020	09:37:05	M2	1937086																						
25/09/2020	09:37:06	M2	1938086																						
25/09/2020	09:37:07	M2	1939088																						
25/09/2020	09:37:08	M2	1940088																						
25/09/2020	09:37:09	M2	1941089																						
25/09/2020	09:37:10	M2	1942089																						
25/09/2020	09:37:11	M2	1943090																						
25/09/2020	09:37:12	M2	1944090																						
25/09/2020	09:37:13	M2	1945091																						
25/09/2020	09:37:14	M2	1946091																						
25/09/2020	09:37:15	M2	1947092																						
25/09/2020	09:37:16	M2	1948093																						
25/09/2020	09:37:17	M2	1949093																						
25/09/2020	09:37:18	M2	1950094																						
