Title,Year,Link,Abstract
"Nash optimal party positions: The nopp R package",2017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034108629&doi=10.18637%2fjss.v081.i11&partnerID=40&md5=2cae7a9c054656355bb6c656ea9e6d95","The R package nopp enables computing party/candidate ideological positions that correspond to a Nash equilibrium along a one-dimensional space. It accommodates alternative motivations in (each) party strategy while allowing estimation of the uncertainty around their optimal positions through Monte Carlo or bootstrap procedures. © 2017, American Statistical Association. All rights reserved."
"Half-normal plots and overdispersed models in R: The hnp package",2017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034064874&doi=10.18637%2fjss.v081.i10&partnerID=40&md5=de3d48a8c40dae8d72dea03b8a95bf3f","Count and proportion data may present overdispersion, i.e., greater variability than expected by the Poisson and binomial models, respectively. Different extended generalized linear models that allow for overdispersion may be used to analyze this type of data, such as models that use a generalized variance function, random-effects models, zero-inflated models and compound distribution models. Assessing goodness-of-fit and verifying assumptions of these models is not an easy task and the use of half-normal plots with a simulated envelope is a possible solution for this problem. These plots are a useful indicator of goodness-of-fit that may be used with any generalized linear model and extensions. For GLIM users, functions that generated these plots were widely used, however, in the open-source software R, these functions were not yet available on the Comprehensive R Archive Network (CRAN). We describe a new package in R, hnp, that may be used to generate the half-normal plot with a simulated envelope for residuals from different types of models. The function hnp() can be used together with a range of different model fitting packages in R that extend the basic generalized linear model fitting in glm() and is written so that it is relatively easy to extend it to new model classes and different diagnostics. We illustrate its use on a range of examples, including continuous and discrete responses, and show how it can be used to inform model selection and diagnose overdispersion. © 2017, American Statistical Association. All rights reserved."
"Banova: An R package for hierarchical Bayesian ANOVA",2017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034055672&doi=10.18637%2fjss.v081.i09&partnerID=40&md5=787baee502ad75c77fc5243015faf0bc","In this paper, we develop generalized hierarchical Bayesian ANOVA, to assist experimentalresearchers in the behavioral and social sciences in the analysis of experiments with within- and between-subjects factors. The method alleviates several limitations of classical ANOVA, still commonly employed in those fields of research. An accompanying R Package for BANOVA is developed. It offers statistical routines and several easy-to-use functions for estimation of hierarchical Bayesian ANOVA models that are tailored to the analysis of experimental research. MCMC simulation is used to simulate posterior samples of the parameters of each model specified by the user. The core program is written in R and JAGS. After preparing the data in the required format, users simply select an appropriate model, and can estimate it without any advanced coding being required. The main aim of the R package is to offer freely accessible resources for hierarchical Bayesian ANOVA analysis, which makes it easy to use for applied researchers. © 2017, American Statistical Association. All rights reserved."
"Local likelihood estimation for covariance functions with spatially-varying parameters: The convoSPAT package for R",2017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034038944&doi=10.18637%2fjss.v081.i14&partnerID=40&md5=58b597cca2a488eff3ec26c5b14e774a","In spite of the interest in and appeal of convolution-based approaches for nonstationary spatial modeling, off-the-shelf software for model fitting does not as of yet exist. Convolution-based models are highly flexible yet notoriously difficult to fit, even with relatively small data sets. The general lack of pre-packaged options for model fitting makes it difficult to compare new methodology in nonstationary modeling with other existing methods, and as a result most new models are simply compared to stationary models. Using a convolution-based approach, we present a new nonstationary covariance function for spatial Gaussian process models that allows for efficient computing in two ways: first, by representing the spatially-varying parameters via a discrete mixture or “mixture component” model, and second, by estimating the mixture component parameters through a local likelihood approach. In order to make computations for a convolutionbased nonstationary spatial model readily available, this paper also presents and describes the convoSPAT package for R. The nonstationary model is fit to both a synthetic data set and a real data application involving annual precipitation to demonstrate the capabilities of the package. © 2017, American Statistical Association. All rights reserved."
"Onearmphasetwostudy: An R package for planning, conducting, and analysing single-arm phase II studies",2017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034037585&doi=10.18637%2fjss.v081.i08&partnerID=40&md5=d758a138a3674b3c8cc125f1e98b8a00","In clinical phase II studies, the efficacy of a promising therapy is tested in patients for the first time. Based on the results, it is decided whether the development programme should be stopped or whether the benefit-risk profile is promising enough to justify the initiation of large phase III studies. In oncology, phase II trials are commonly conducted as single-arm trials with planned interim analyses to allow for an early stopping for futility. The specification of an adequate study design that guarantees control of the type I and II error rates is a key task in the planning stage of such a trial. A variety of statistical methods exists which can be used to optimise the planning and analysis of such studies. However, there are currently neither commercial nor non-commercial software tools available that support the practical application of these methods comprehensively. The R package OneArmPhaseTwoStudy was implemented to fill this gap. The package allows determining an adequate study design for the particular situation at hand as well as monitoring the progress of the study and evaluating the results with valid and efficient analyses methods. This article describes the features of the R package and its application. © 2017, American Statistical Association. All rights reserved."
"Stochastic frontier analysis using SFAMB for Ox",2017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033727854&doi=10.18637%2fjss.v081.i06&partnerID=40&md5=3c31062e0b75826e429f1238a0cdc430","SFAMB is a flexible econometric tool designed for the estimation of stochastic frontier models. Ox is a matrix language used in different modules, with a console version freely available to academic users. This article provides a brief introduction to the field of stochastic frontier analysis, with examples of code (input and output) as well as a technical documentation of member functions. SFAMB provides frontier models for both crosssectional data and panel data (focusing on fixed effects models). Member functions can be extended depending on the needs of the user. © 2017, American Statistical Association. All rights reserved."
"Intsvy: An R package for analyzing international large-scale assessment data",2017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033705785&doi=10.18637%2fjss.v081.i07&partnerID=40&md5=370305ea4496509f390950e14134fbd0","This paper introduces intsvy, an R package for working with international assessment data (e.g., PISA, TIMSS, PIRLS). The package includes functions for importing data, performing data analysis, and visualizing results. The paper describes the underlying methodology and provides real data examples. Tools for importing data allow useRs to select variables from student, home, school, and teacher survey instruments as well as for specific countries. Data analysis functions take into account the complex sample design (with replicate weights) and rotated test forms (with plausible values of achievement scores) in the calculation of point estimates and standard errors of means, standard deviations, regression coefficients, correlation coefficients, and frequency tables. Visualization tools present data aggregates in standardized graphical form. © 2017, American Statistical Association. All rights reserved."
"Rtadf: Testing for bubbles with EViews",2017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033698548&doi=10.18637%2fjss.v081.c01&partnerID=40&md5=77fd459a2bebd2503ced882ec7342c7b","This paper presents Rtadf (right-tail augmented Dickey-Fuller), an EViews add-in that facilitates the performance of time series based tests that help detect and date-stamp asset price bubbles. The detection strategy is based on a right-tail variation of the standard augmented Dickey-Fuller (ADF) test where the alternative hypothesis is of a mildly explosive process. Rejection of the null in each of these tests may serve as empirical evidence for an asset price bubble. The add-in implements four types of tests: standard ADF, rolling window ADF, supremum ADF (SADF; Phillips, Wu, and Yu 2011) and generalized SADF (GSADF; Phillips, Shi, and Yu 2015). It calculates the test statistics for each of the above four tests, simulates the corresponding exact finite sample critical values and p values via Monte Carlo methods, under the assumption of Gaussian innovations, and produces a graphical display of the date stamping procedure. © 2017, American Statistical Association. All rights reserved."
"svt: Singular value thresholding in MATLAB",2017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033679507&doi=10.18637%2fjss.v081.c02&partnerID=40&md5=cd5a446f8e407d0e14e382f0552d810e","Many statistical learning methods such as matrix completion, matrix regression, and multiple response regression estimate a matrix of parameters. The nuclear norm regularization is frequently employed to achieve shrinkage and low rank solutions. To minimize a nuclear norm regularized loss function, a vital and most time-consuming step is singular value thresholding, which seeks the singular values of a large matrix exceeding a threshold and their associated singular vectors. Currently MATLAB lacks a function for singular value thresholding. Its built-in svds function computes the top r singular values/vectors by Lanczos iterative method but is only efficient for sparse matrix input, while aforementioned statistical learning algorithms perform singular value thresholding on dense but structured matrices. To address this issue, we provide a MATLAB wrapper function svt that implements singular value thresholding. It encompasses both top singular value decomposition and thresholding, handles both large sparse matrices and structured matrices, and reduces the computation cost in matrix learning algorithms. © 2017, American Statistical Association. All rights reserved."
"Feature selection with the r package mxm: Discovering statistically equivalent feature subsets",2017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089684667&doi=10.18637%2fJSS.V080.I07&partnerID=40&md5=6fabd5878247c2cb04f2671c3ec364ad","The statistically equivalent signature (SES) algorithm is a method for feature selection inspired by the principles of constraint-based learning of Bayesian networks. Most of the currently available feature selection methods return only a single subset of features, supposedly the one with the highest predictive power. We argue that in several domains multiple subsets can achieve close to maximal predictive accuracy, and that arbitrarily providing only one has several drawbacks. The SES method attempts to identify multiple, predictive feature subsets whose performances are statistically equivalent. In that respect the SES algorithm subsumes and extends previous feature selection algorithms, like the max-min parent children algorithm. The SES algorithm is implemented in an homonym function included in the R package MXM, standing for mens ex machina, meaning ‘mind from the machine’ in Latin. The MXM implementation of SES handles several data analysis tasks, namely classification, regression and survival analysis. In this paper we present the SES algorithm, its implementation, and provide examples of use of the SES function in R. Furthermore, we analyze three publicly available data sets to illustrate the equivalence of the signatures retrieved by SES and to contrast SES against the state-of-the-art feature selection method LASSO. Our results provide initial evidence that the two methods perform comparably well in terms of predictive accuracy and that multiple, equally predictive signatures are actually present in real world data. © 2017, American Statistical Association. All rights reserved."
"PrevMap: An R package for prevalence mapping",2017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020841168&doi=10.18637%2fjss.v078.i08&partnerID=40&md5=16885557952591caea1d6708f8212608","In this paper we introduce a new R package, PrevMap, for the analysis of spatially referenced prevalence data, including both classical maximum likelihood and Bayesian approaches to parameter estimation and plug-in or Bayesian prediction. More specifically, the new package implements fitting of geostatistical models for binomial data, based on two distinct approaches. The first approach uses a generalized linear mixed model with logistic link function, binomial error distribution and a Gaussian spatial process as a stochastic component in the linear predictor. A simpler, but approximate, alternative approach consists of fitting a linear Gaussian model to empirical-logit-transformed data. The package also includes implementations of convolution-based low-rank approximations to the Gaussian spatial process to enable computationally efficient analysis of large spatial datasets. We illustrate the use of the package through the analysis of Loa loa prevalence data from Cameroon and Nigeria. We illustrate the use of the low rank approximation using a simulated geostatistical dataset. © 2017, American Statistical Association. All rights reserved."
"Cquad: An R and stata package for conditional maximum likelihood estimation of dynamic binary panel data models",2017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020812126&doi=10.18637%2fjss.v078.i07&partnerID=40&md5=9762a56eb87a8a5da7f85d73279d7d1f","We illustrate the R package cquad for conditional maximum likelihood estimation of the quadratic exponential (QE) model proposed by Bartolucci and Nigro (2010) for the analysis of binary panel data. The package also allows us to estimate certain modified versions of the QE model, which are based on alternative parametrizations, and it includes a function for the pseudo-conditional likelihood estimation of the dynamic logit model, as proposed by Bartolucci and Nigro (2012). We also illustrate a reduced version of this package that is available in Stata. The use of the main functions of this package is based on examples using labor market data. © 2017, American Statistical Association. All rights reserved."
"MsBp: An R package to perform bayesian nonparametric inference using multiscale bernstein polynomials mixtures",2017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020788504&doi=10.18637%2fjss.v078.i06&partnerID=40&md5=fc6ed3bab5b2826ba2b2de1b1118c353","msBP is an R package that implements a new method to perform Bayesian multiscale nonparametric inference introduced by Canale and Dunson (2016). The method, based on mixtures of multiscale beta dictionary densities, overcomes the drawbacks of Pólya trees and inherits many of the advantages of Dirichlet process mixture models. The key idea is that an infinitely-deep binary tree is introduced, with a beta dictionary density assigned to each node of the tree. Using a multiscale stick-breaking characterization, stochastically decreasing weights are assigned to each node. The result is an infinite mixture model. The package msBP implements a series of basic functions to deal with this family of priors such as random densities and numbers generation, creation and manipulation of binary tree objects, and generic functions to plot and print the results. In addition, it implements the Gibbs samplers for posterior computation to perform multiscale density estimation and multiscale testing of group differences described in Canale and Dunson (2016). © 2017, American Statistical Association. All rights reserved."
"Somoclu: An efficient parallel library for self-organizing maps",2017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020788114&doi=10.18637%2fjss.v078.i09&partnerID=40&md5=aaa95bfc5de22e990df9972f598330d7","Somoclu is a massively parallel tool for training self-organizing maps on large data sets written in C++. It builds on OpenMP for multicore execution, and on MPI for distributing the workload across the nodes in a cluster. It is also able to boost training by using CUDA if graphics processing units are available. A sparse kernel is included, which is useful for high-dimensional but sparse data, such as the vector spaces common in text mining workflows. Python, R and MATLAB interfaces facilitate interactive use. Apart from fast execution, memory use is highly optimized, enabling training large emergent maps even on a single computer. © 2017, American Statistical Association. All rights reserved."
"KFAS: Exponential family state space models in R",2017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020772151&doi=10.18637%2fjss.v078.i10&partnerID=40&md5=d03f918ace22c5ae1183fe3a65f73154","State space modeling is an efficient and flexible method for statistical inference of a broad class of time series and other data. This paper describes the R package KFAS for state space modeling with the observations from an exponential family, namely Gaussian, Poisson, binomial, negative binomial and gamma distributions. After introducing the basic theory behind Gaussian and non-Gaussian state space models, an illustrative example of Poisson time series forecasting is provided. Finally, a comparison to alternative R packages suitable for non-Gaussian time series modeling is presented. © 2017, American Statistical Association. All rights reserved."
"Multivariate-From-Univariate MCMC sampler: The R package MfUsampler",2017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020769332&doi=10.18637%2fjss.v078.c01&partnerID=40&md5=554c59e05a33dc6dfe0d0475dc95d693","The R package MfUSampler provides Markov chain Monte Carlo machinery for generating samples from multivariate probability distributions using univariate sampling algorithms such as the slice sampler and the adaptive rejection sampler. The multivariate wrapper performs a full cycle of univariate sampling steps, one coordinate at a time. In each step, the latest sample values obtained for other coordinates are used to form the conditional distributions. The concept is an extension of Gibbs sampling where each step involves, not an independent sample from the conditional distribution, but a Markov transition for which the conditional distribution is invariant. The software relies on proportionality of conditional distributions to the joint distribution to implement a thin wrapper for producing conditionals. Examples illustrate basic usage as well as methods for improving performance. By encapsulating the multivariate-from-univariate logic, package MfUSampler provides a reliable package for rapid prototyping of custom Bayesian models while allowing for incremental performance optimizations such as taking advantage of conditional independence, and high-performance implementation of function evaluations. Utility functions for MCMC diagnostics as well as sample-based construction of predictive posterior distributions are provided in MfUSampler. © 2017, American Statistical Association. All rights reserved."
"R package gdistance: Distances and routes on geographical grids",2017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015250895&doi=10.18637%2fjss.v076.i13&partnerID=40&md5=a2b0b8140889aab0880a2acaa0ddc32d","The R package gdistance provides classes and functions to calculate various distance measures and routes in heterogeneous geographic spaces represented as grids. Least-cost distances as well as more complex distances based on (constrained) random walks can be calculated. Also the corresponding routes or probabilities of passing each cell can be determined. The package implements classes to store the data about the probability or cost of transitioning from one cell to another on a grid in a memory-efficient sparse format. These classes make it possible to manipulate the values of cell-to-cell movement directly, which offers flexibility and the possibility to use asymmetric values. The novel distances implemented in the package are used in geographical genetics (applying circuit theory), but also have applications in other fields of geospatial analysis. © 2017, American Statistical Association. All rights reserved."
"Introduction to stream: An extensible framework for data stream clustering research with R",2017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015218025&doi=10.18637%2fjss.v076.i14&partnerID=40&md5=49ff9f903a5af21a404ba78fd3de1df3","In recent years, data streams have become an increasingly important area of research for the computer science, database and statistics communities. Data streams are ordered and potentially unbounded sequences of data points created by a typically non-stationary data generating process. Common data mining tasks associated with data streams include clustering, classification and frequent pattern mining. New algorithms for these types of data are proposed regularly and it is important to evaluate them thoroughly under standardized conditions. In this paper we introduce stream, a research tool that includes modeling and simulating data streams as well as an extensible framework for implementing, interfacing and experimenting with algorithms for various data stream mining tasks. The main advantage of stream is that it seamlessly integrates with the large existing infrastructure provided by R. In addition to data handling, plotting and easy scripting capabilities, R also provides many existing algorithms and enables users to interface code written in many programming languages popular among data mining researchers (e.g., C/C++, Java and Python). In this paper we describe the architecture of stream and focus on its use for data stream clustering research. stream was implemented with extensibility in mind and will be extended in the future to cover additional data stream mining tasks like classification and frequent pattern mining. © 2017, American Statistical Association. All rights reserved."
"Medflex: An R package for flexible mediation analysis using natural effect models",2017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015184230&doi=10.18637%2fjss.v076.i11&partnerID=40&md5=0b2f3da049ec8ebb475c80c1be7af2d6","Mediation analysis is routinely adopted by researchers from a wide range of applied disciplines as a statistical tool to disentangle the causal pathways by which an exposure or treatment affects an outcome. The counterfactual framework provides a language for clearly defining path-specific effects of interest and has fostered a principled extension of mediation analysis beyond the context of linear models. This paper describes medflex, an R package that implements some recent developments in mediation analysis embedded within the counterfactual framework. The medflex package offers a set of ready-made functions for fitting natural effect models, a novel class of causal models which directly parameterize the path-specific effects of interest, thereby adding flexibility to existing software packages for mediation analysis, in particular with respect to hypothesis testing and parsimony. In this paper, we give a comprehensive overview of the functionalities of the medflex package. © 2017, American Statistical Association. All rights reserved."
"Identifying causal effects with the R package causaleffect",2017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015155329&doi=10.18637%2fjss.v076.i12&partnerID=40&md5=32a0be6a604757581906bdb739cf230f","Do-calculus is concerned with estimating the interventional distribution of an action from the observed joint probability distribution of the variables in a given causal structure. All identifiable causal effects can be derived using the rules of do-calculus, but the rules themselves do not give any direct indication whether the effect in question is identifiable or not. Shpitser and Pearl (2006b) constructed an algorithm for identifying joint interventional distributions in causal models, which contain unobserved variables and induce directed acyclic graphs. This algorithm can be seen as a repeated application of the rules of do-calculus and known properties of probabilities, and it ultimately either derives an expression for the causal distribution, or fails to identify the effect, in which case the effect is non-identifiable. In this paper, the R package causaleffect is presented, which provides an implementation of this algorithm. Functionality of causaleffect is also demonstrated through examples. © 2017, American Statistical Association. All rights reserved."
"Interactive dendrograms: The R packages idendro and idendr0",2017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015154760&doi=10.18637%2fjss.v076.i10&partnerID=40&md5=f1e71da4d99d1f328997f162d6e6f581","Hierarchical cluster analysis is a valuable tool for exploring data by describing their structure using a dendrogram. However, proper visualization and interactive inspection of the dendrogram are needed to unlock the information in the data. We describe a new R package, idendro, that enables the user to inspect dendrograms interactively: to select and color clusters, to zoom and pan the dendrogram, and to visualize the clustered data not only in a built-in heat map, but also in any interactive plot implemented in the cranvas package. A lightweight version idendr0 with reduced dependencies is also available from the Comprehensive R Archive Network. © 2017, American Statistical Association. All rights reserved."
"Npregfast: An R package for nonparametric estimation and inference in life sciences",2017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046796296&doi=10.18637%2fjss.v082.i12&partnerID=40&md5=e046f271c295ecf23a63f0cec8190b17","We present the R npregfast package via some applications involved with the study of living organisms. The package implements nonparametric estimation procedures in regression models with or without factor-by-curve interactions. The main feature of the package is its ability to perform inference regarding these models. Namely, the implementation of different procedures to test features of the estimated regression curves: on the one hand, the comparisons between curves which may vary across groups defined by levels of a categorical variable or factor; on the other hand, the comparisons of some critical points of the curve (e.g., maxima, minima or inflection points), studying for this purpose the derivatives of the curve. © 2017, American Statistical Association. All rights reserved."
"ThresholdROC: Optimum threshold estimation tools for continuous diagnostic tests in R",2017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037378649&doi=10.18637%2fjss.v082.i04&partnerID=40&md5=12af6db6bb15e5a14d4c82f73a473e93","We introduce an R package that estimates decision thresholds in diagnostic settings with a continuous marker and two or three underlying states. The package implements parametric and non-parametric estimation methods based on minimizing an overall cost function, as well as confidence interval estimation approaches to account for the sampling variability of the cut-off. Further features of the package include sample size determination and estimation of diagnostic accuracy measures. We used randomly generated data and two real datasets to illustrate the capabilities and characteristics of the package. © 2017, American Statistical Association. All rights reserved."
"Enhancing reproducibility and collaboration via management of R package cohorts",2017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037377516&doi=10.18637%2fjss.v082.i01&partnerID=40&md5=d3acf0f2c9b6dc53502b72f0ef600693","Science depends on collaboration, result reproduction, and the development of supporting software tools. Each of these requires careful management of software versions. We present a unified model for installing, managing, and publishing software contexts in R. It introduces the package manifest as a central data structure for representing version-specific, decentralized package cohorts. The manifest points to package sources on arbitrary hosts and in various forms, including tarballs and directories under version control. We provide a high-level interface for creating and switching between side-by-side package libraries derived from manifests. Finally, we extend package installation to support the retrieval of exact package versions as indicated by manifests, and to maintain provenance for installed packages. The provenance information enables the user to publish libraries or sessions as manifests, hence completing the loop between publication and deployment. We have implemented this model across three software packages, switchr, switchrGist and GRANBase, and have released the source code under the Artistic 2.0 license. © 2017, American Statistical Association. All rights reserved."
"Robust standard error estimators for panel models: A unifying approach",2017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037376720&doi=10.18637%2fjss.v082.i03&partnerID=40&md5=67f4df43b89f1df85be29eec97b2b872","The different robust estimators for the standard errors of panel models used in applied econometric practice can all be written and computed as combinations of the same simple building blocks. A framework based on high-level wrapper functions for most common usage and basic computational elements to be combined at will, coupling user-friendliness with flexibility, is integrated in the plm package for panel data econometrics in R. Statistical motivation and computational approach are reviewed, and applied examples are provided. © 2017, American Statistical Association. All rights reserved."
"CopulaDTA: An R package for copula-based bivariate beta-binomial models for diagnostic test accuracy studies in a Bayesian framework",2017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037374753&doi=10.18637%2fjss.v082.c01&partnerID=40&md5=dcdc8c2f4758b45b5c399925439d79c5","The current statistical procedures implemented in statistical software packages for pooling of diagnostic test accuracy data include HSROC regression (Rutter and Gatsonis 2001) and the bivariate random-effects meta-analysis model (BRMA; Reitsma et al. 2005; Arends et al. 2008; Chu and Cole 2006; Riley et al. 2007b). However, these models do not report the overall mean but rather the mean for a central study with random-effect equal to zero and have difficulties estimating the correlation between sensitivity and specificity when the number of studies in the meta-analysis is small and/or when the between-study variance is relatively large (Riley et al. 2007a). This tutorial on advanced statistical methods for meta-analysis of diagnostic accuracy studies discusses and demonstrates Bayesian modeling using the R package CopulaDTA (Nyaga 2017) to fit different models to obtain the meta-analytic parameter estimates. The focus is on the joint modeling of sensitivity and specificity using a copula based bivariate beta distribution. Essentially, we extend the work of Nikoloulopoulos (2015) by: (i) presenting the Bayesian approach which offers the flexibility and ability to perform complex statistical modeling even with small data sets and (ii) including covariate information, and (iii) providing an easy to use code. The statistical methods are illustrated by re-analyzing data of two published meta-analyses. Modeling sensitivity and specificity using the bivariate beta distribution provides marginal as well as study-specific parameter estimates as opposed to using the bivariate normal distribution (e.g., in BRMA) which only yields study-specific parameter estimates. Moreover, copula based models offer greater flexibility in modeling different correlation structures in contrast to the normal distribution which allows for only one correlation structure. © 2017, American Statistical Association. All rights reserved."
"Tscount: An R package for analysis of count time series following generalized linear models",2017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037371169&doi=10.18637%2fjss.v082.i05&partnerID=40&md5=22f266b6e3f15493862d8106ce092a55","The R package tscount provides likelihood-based estimation methods for analysis and modeling of count time series following generalized linear models. This is a flexible class of models which can describe serial correlation in a parsimonious way. The conditional mean of the process is linked to its past values, to past observations and to potential covariate effects. The package allows for models with the identity and with the logarithmic link function. The conditional distribution can be Poisson or negative binomial. An important special case of this class is the so-called INGARCH model and its log-linear extension. The package includes methods for model fitting and assessment, prediction and intervention analysis. This paper summarizes the theoretical background of these methods. It gives details on the implementation of the package and provides simulation results for models which have not been studied theoretically before. The usage of the package is illustrated by two data examples. Additionally, we provide a review of R packages which can be used for count time series analysis. This includes a detailed comparison of tscount to those packages. © 2017, American Statistical Association. All rights reserved."
"Jmcm: An R package for joint mean-covariance modeling of longitudinal data",2017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037365859&doi=10.18637%2fjss.v082.i09&partnerID=40&md5=dd959f932aa4f9f02a19aa0b0468c42a","Longitudinal studies commonly arise in various fields such as psychology, social science, economics and medical research, etc. It is of great importance to understand the dynamics in the mean function, covariance and/or correlation matrices of repeated measurements. However, high-dimensionality (HD) and positive-definiteness (PD) constraints are two major stumbling blocks in modeling of covariance and correlation matrices. It is evident that Cholesky-type decomposition based methods are effective in dealing with HD and PD problems, but those methods were not implemented in statistical software yet, causing a difficulty for practitioners to use. In this paper, we first introduce recently developed Cholesky decomposition based methods for joint modeling of mean and covariance structures, namely modified Cholesky decomposition (MCD), alternative Cholesky decomposition (ACD) and hyperspherical parameterization of Cholesky factor (HPC). We then introduce our newly developed R package jmcm which is currently able to handle longitudinal data that follows a Gaussian distribution using the MCD, ACD and HPC methods. The use of package jmcm is illustrated and a comparison of those methods is made through the analysis of two real datasets. © 2017, American Statistical Association. All rights reserved."
"A recipe for inferference: Start with causal inference. Add interference. Mix well with R.",2017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037364857&doi=10.18637%2fjss.v082.i02&partnerID=40&md5=50891498e750ca9314bfd84404d48b75","In causal inference, interference occurs when the treatment of one subject affects the outcome of other subjects. Interference can distort research conclusions about causal effects when not accounted for properly. In the absence of interference, inverse probability weighted (IPW) estimators are commonly used to estimate causal effects from observational data. Recently, IPW estimators have been extended to handle interference. Tchetgen Tchetgen and VanderWeele (2012) proposed IPW methods to estimate direct and indirect (or spillover) effects that allow for interference between individuals within groups. In this paper, we present inferference, an R package that computes these IPW causal effect estimates when interference may be present within groups. We illustrate use of the package with examples from political science and infectious disease. © 2017, American Statistical Association. All rights reserved."
"SparseHessianFD: Estimating sparse Hessian matrices in R",2017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037361575&doi=10.18637%2fjss.v082.i10&partnerID=40&md5=e70774cb2eb96a6275be9a8bc2bb2c6a","Sparse Hessian matrices occur often in statistics, and their fast and accurate estimation can improve efficiency of numerical optimization and sampling algorithms. By exploiting the known sparsity pattern of a Hessian, methods in the sparseHessianFD package require many fewer function or gradient evaluations than would be required if the Hessian were treated as dense. The package implements established graph coloring and linear substitution algorithms that were previously unavailable to R users, and is most useful when other numerical, symbolic or algorithmic methods are impractical, inefficient or unavailable. © 2017, American Statistical Association. All rights reserved."
"TrackeR: Infrastructure for running and cycling data from GPS-enabled tracking devices in R",2017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037354425&doi=10.18637%2fjss.v082.i07&partnerID=40&md5=10aa659cfde44f3606210bdd7eb0ee47","The use of GPS-enabled tracking devices and heart rate monitors is becoming increasingly common in sports and fitness activities. The trackeR package aims to fill the gap between the routine collection of data from such devices and their analyses in R. The package provides methods to import tracking data into data structures which preserve units of measurement and are organized in sessions. The package implements core infrastructure for relevant summaries and visualizations, as well as support for handling units of measurement. There are also methods for relevant analytic tools such as time spent in zones, work capacity above critical power (known as W'), and distribution and concentration profiles. A case study illustrates how the latter can be used to summarize the information from training sessions and use it in more advanced statistical analyses. © 2017, American Statistical Association. All rights reserved."
"VdmR: Generating web-based visual data mining tools with R",2017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037336437&doi=10.18637%2fjss.v082.i06&partnerID=40&md5=b1e7b2238e06bb2148331e5e29cc274d","The vdmR package generates web-based visual data mining tools by adding interactive functions to ggplot2 graphics. Brushing and linking between multiple plots is one of the main features of this package. Currently, scatter plots, histograms, parallel coordinate plots, and choropleth maps are supported in the vdmR package. In addition, identification on a plot is supported by linking the plot and the data table. © 2017, American Statistical Association. All rights reserved."
"REBayes: Empirical bayes mixture methods in R",2017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037332804&doi=10.18637%2fjss.v082.i08&partnerID=40&md5=faf153916fb9e29d918927df7bb599d8","Models of unobserved heterogeneity, or frailty as it is commonly known in survival analysis, can often be formulated as semiparametric mixture models and estimated by maximum likelihood as proposed by Robbins (1950) and elaborated by Kiefer and Wolfowitz (1956). Recent developments in convex optimization, as noted by Koenker and Mizera (2014b), have led to dramatic improvements in computational methods for such models. In this vignette we describe an implementation contained in the R package RE-Bayes with applications to a wide variety of mixture settings: Gaussian location and scale, Poisson and binomial mixtures for discrete data, Weibull and Gompertz models for survival data, and several Gaussian models intended for longitudinal data. While the dimension of the nonparametric heterogeneity of these models is inherently limited by our present gridding strategy, we describe how additional fixed parameters can be relatively easily accommodated via profile likelihood. We also describe some nonparametric maximum likelihood methods for shape and norm constrained density estimation that employ related computational methods. © 2017, American Statistical Association. All rights reserved."
