"row";"col";"z";"a";"dn";"rr";"pred"
383;324;25,8;195,899522588457;416,111111111111;0,786561774567965;0,81899172613303
370;349;25,5;214,908942761111;415;0,784461476104499;0,817678670859329
382;335;26,7;202,943566472961;413,888888888889;0,782361177641033;0,817604383454487
375;324;23,7;197,50716304846;413,222222222222;0,781100998562954;0,819183783296863
365;350;24,6;217,50414236027;412,666666666667;0,780050849331221;0,818626605552298
358;347;22,5;218,962317478577;412,555555555556;0,779840819484874;0,821375790578904
365;355;25,5;220,196514240931;408,333333333333;0,771859685323704;0,819492166092654
478;313;53,7;184,028263666485;403,555555555556;0,762828401930801;1,02076347663274
435;332;41,7;193,18114607166;401;0,757997715464829;0,88981654827497
450;370;49,8;204,932912916016;397,888888888889;0,752116879767125;0,980384927875176
471;312;51,6;183,858680336772;397,555555555556;0,751486790228085;0,99244781942627
465;320;49,8;186,760353263996;391,888888888889;0,740775268064409;0,972070027937049
389;340;29,4;204,052529413049;391,555555555556;0,740145178525369;0,821597922763995
407;317;32,4;188,806792694435;385,888888888889;0,729433656361694;0,834327956466214
407;372;38,7;213,875891024218;384,333333333333;0,726493238512841;0,866407029261411
287;228;22,2;79,4519345818579;381,777777777778;0,72166255204687;1,28741321615619
389;329;28,2;197,850318302217;380,777777777778;0,719772283429751;0,820404701030538
406;368;37,8;212,611536846691;375,777777777778;0,710320940344154;0,860052817118622
390;355;31,5;211,338846293094;370,222222222222;0,699819448026825;0,827633786575248
460;174;61,2;141,581944655178;364;0,688057776631416;1,13282212272032
385;352;30;211,360947947628;361,555555555556;0,683437120011791;0,823114949004263
442;367;47,1;205,171866228692;356,222222222222;0,673355687387155;0,946873262969095
544;299;73,2;179,647053050616;355,777777777778;0,672515568001769;1,33930654418273
393;326;29,1;195,412236534581;351,666666666667;0,664744463686945;0,822724140414991
433;348;42,3;199,722277764447;338,888888888889;0,640591031357088;0,895972469382653
389;367;33,3;216,921655336836;334,555555555556;0,632399867349571;0,835288593031425
429;363;43,2;205,93742298546;331,222222222222;0,626098971959173;0,904964868443743
394;362;33,9;213,335079630209;330,333333333333;0,6244187331884;0,837569075582953
436;336;42,3;194,681103799243;325;0,614337300563764;0,895292808303923
430;358;42,6;203,941960211747;323,888888888889;0,612237002100299;0,899126813459084
379;365;30,6;219,408442244243;315,222222222222;0,595854674085265;0,826283956013615
392;368;34,2;216,416378519886;310,111111111111;0,586193301153322;0,83931628854723
540;148;85,5;147,513330729649;301,555555555556;0,570021002984635;1,35022524064586
555;331;77,1;186,833895851575;282,444444444444;0,533895869413022;1,40925431660916
412;397;44,4;220,875233393858;264;0,499030914919489;0,915089714539055
