21/08/2018/07:55 SW ver:OXY4v2_30
Header Ch-3
Description:
IDENTIFICATION
PHIboard number   : v1231164
PM number         : 00000000
Serial number     : S DLD 0001 000067
MUX channel       : ON - 03

PARAMETERS
Signal LED current: 050
Ref LED current   : 073
Ref LED amplitude : 79164
Frequency         : 006
Sending interval  : 0001
Averaging         : 2
Internal temp     : 20.0 C

SYSTEM SETTINGS
APL function      : ON
Temp compensation : OFF
Analog out        : OFF
RS232 echo        : OFF
Oxygen unit       : %a.s.

CALIBRATION
Sensor type       : 2
0%a.s.phase 1     : 56.00 at 020.0�C amp 068800
100.00%a.s.phase 2: 27.00 at 020.0�C amp 069400
Date   (ddmmyy)   : 231112
Pressure (mBar)   : 1013

FIRMWARE
Code 3.016 (IAP)  : 08/20/04, 09:50:56
Xilinx built      : 01/05/04 (MM/DD/YY)

Pressure [hPa]: 1013
Date/dd:mm:yy;Time/hh:mm:ss;Logtime/min;Oxy/% air sat.;Phase/�;Amp;Temp/�C;Error
21/08/2018;08:08:06;13.99;94.47;31.05;NA;24.31;0
21/08/2018;08:08:07;14;94.49;31.05;NA;24.32;0
21/08/2018;08:08:08;14.02;94.64;31.06;NA;24.3;0
21/08/2018;08:08:09;14.03;94.47;31.06;NA;24.31;0
21/08/2018;08:08:10;14.05;94.62;31.05;NA;24.29;0
21/08/2018;08:08:11;14.06;94.47;31.06;NA;24.31;0
21/08/2018;08:08:12;14.08;94.3;31.08;NA;24.32;0
21/08/2018;08:08:13;14.1;94.28;31.08;NA;24.31;0
21/08/2018;08:08:14;14.12;94.28;31.08;NA;24.31;0
21/08/2018;08:08:15;14.14;94.45;31.07;NA;24.3;0
21/08/2018;08:08:16;14.16;94.12;31.1;NA;24.32;0
21/08/2018;08:08:17;14.19;94.26;31.08;NA;24.3;0
21/08/2018;08:08:18;14.21;94.26;31.09;NA;24.3;0
21/08/2018;08:08:19;14.23;94.3;31.08;NA;24.32;0
21/08/2018;08:08:20;14.24;94.3;31.08;NA;24.32;0
21/08/2018;08:08:21;14.26;93.93;31.11;NA;24.32;0
21/08/2018;08:08:22;14.28;93.99;31.1;NA;24.35;0
21/08/2018;08:08:23;14.29;93.95;31.11;NA;24.33;0
21/08/2018;08:08:24;14.31;93.95;31.11;NA;24.33;0
21/08/2018;08:08:25;14.32;94.14;31.09;NA;24.33;0
21/08/2018;08:08:26;14.34;93.74;31.12;NA;24.32;0
21/08/2018;08:08:27;14.36;94.12;31.1;NA;24.32;0
21/08/2018;08:08:28;14.38;93.89;31.13;NA;24.3;0
21/08/2018;08:08:29;14.4;94.1;31.1;NA;24.31;0
21/08/2018;08:08:30;14.41;93.91;31.11;NA;24.31;0
21/08/2018;08:08:31;14.43;93.74;31.14;NA;24.32;0
21/08/2018;08:08:32;14.44;93.74;31.13;NA;24.32;0
21/08/2018;08:08:33;14.46;93.78;31.12;NA;24.34;0
21/08/2018;08:08:34;14.47;93.39;31.16;NA;24.33;0
21/08/2018;08:08:35;14.49;93.78;31.12;NA;24.34;0
21/08/2018;08:08:36;14.5;93.57;31.14;NA;24.33;0
21/08/2018;08:08:37;14.52;93.57;31.15;NA;24.33;0
21/08/2018;08:08:38;14.53;93.57;31.13;NA;24.33;0
21/08/2018;08:08:39;14.55;93.39;31.16;NA;24.33;0
21/08/2018;08:08:40;14.56;93.74;31.14;NA;24.32;0
21/08/2018;08:08:41;14.58;93.76;31.13;NA;24.33;0
21/08/2018;08:08:42;14.59;93.55;31.15;NA;24.32;0
21/08/2018;08:08:43;14.61;93.18;31.18;NA;24.32;0
21/08/2018;08:08:44;14.63;93.41;31.16;NA;24.34;0
21/08/2018;08:08:45;14.65;93.39;31.16;NA;24.33;0
21/08/2018;08:08:46;14.66;93.41;31.16;NA;24.34;0
21/08/2018;08:08:47;14.68;93.2;31.18;NA;24.33;0
21/08/2018;08:08:48;14.69;93.37;31.16;NA;24.32;0
21/08/2018;08:08:49;14.71;93.22;31.17;NA;24.34;0
21/08/2018;08:08:50;14.72;93.2;31.18;NA;24.33;0
21/08/2018;08:08:51;14.74;93.24;31.17;NA;24.35;0
21/08/2018;08:08:52;14.76;93.39;31.16;NA;24.33;0
21/08/2018;08:08:53;14.77;93.03;31.19;NA;24.34;0
21/08/2018;08:08:54;14.79;93.2;31.18;NA;24.33;0
21/08/2018;08:08:55;14.8;93.24;31.18;NA;24.35;0
21/08/2018;08:08:56;14.82;93.03;31.19;NA;24.34;0
21/08/2018;08:08:57;14.83;93.22;31.18;NA;24.34;0
21/08/2018;08:08:58;14.85;92.67;31.22;NA;24.35;0
21/08/2018;08:08:59;14.86;93.05;31.19;NA;24.35;0
21/08/2018;08:09:00;14.89;92.84;31.21;NA;24.34;0
21/08/2018;08:09:01;14.9;93.01;31.2;NA;24.33;0
21/08/2018;08:09:02;14.92;93.03;31.19;NA;24.34;0
21/08/2018;08:09:03;14.94;92.84;31.2;NA;24.34;0
21/08/2018;08:09:04;14.96;92.82;31.21;NA;24.33;0
21/08/2018;08:09:05;14.97;92.8;31.21;NA;24.32;0
21/08/2018;08:09:06;14.99;92.65;31.22;NA;24.34;0
21/08/2018;08:09:07;15;92.84;31.21;NA;24.34;0
21/08/2018;08:09:08;15.02;92.65;31.23;NA;24.34;0
21/08/2018;08:09:09;15.03;92.8;31.22;NA;24.32;0
21/08/2018;08:09:10;15.05;92.84;31.21;NA;24.34;0
21/08/2018;08:09:11;15.06;92.65;31.22;NA;24.34;0
21/08/2018;08:09:12;15.08;92.84;31.2;NA;24.34;0
21/08/2018;08:09:13;15.1;92.82;31.21;NA;24.33;0
21/08/2018;08:09:14;15.12;92.32;31.25;NA;24.36;0
21/08/2018;08:09:15;15.14;92.65;31.22;NA;24.34;0
21/08/2018;08:09:16;15.16;92.47;31.24;NA;24.34;0
21/08/2018;08:09:17;15.19;92.45;31.25;NA;24.33;0
21/08/2018;08:09:18;15.21;92.43;31.25;NA;24.32;0
21/08/2018;08:09:19;15.23;92.47;31.25;NA;24.34;0
21/08/2018;08:09:20;15.24;92.63;31.24;NA;24.33;0
21/08/2018;08:09:21;15.26;92.45;31.25;NA;24.33;0
21/08/2018;08:09:22;15.28;92.45;31.26;NA;24.33;0
21/08/2018;08:09:23;15.29;92.47;31.25;NA;24.34;0
21/08/2018;08:09:24;15.31;92.51;31.25;NA;24.36;0
21/08/2018;08:09:25;15.32;92.26;31.27;NA;24.33;0
21/08/2018;08:09:26;15.34;92.24;31.27;NA;24.32;0
21/08/2018;08:09:27;15.36;92.24;31.28;NA;24.32;0
21/08/2018;08:09:28;15.38;92.26;31.27;NA;24.33;0
21/08/2018;08:09:29;15.4;92.26;31.27;NA;24.33;0
21/08/2018;08:09:30;15.41;92.11;31.28;NA;24.35;0
21/08/2018;08:09:31;15.43;92.26;31.27;NA;24.33;0
21/08/2018;08:09:32;15.44;92.24;31.27;NA;24.32;0
21/08/2018;08:09:33;15.46;92.07;31.29;NA;24.33;0
21/08/2018;08:09:34;15.47;92.26;31.27;NA;24.33;0
21/08/2018;08:09:35;15.49;92.09;31.27;NA;24.34;0
21/08/2018;08:09:36;15.5;91.88;31.3;NA;24.33;0
21/08/2018;08:09:37;15.52;91.7;31.31;NA;24.33;0
21/08/2018;08:09:38;15.53;91.88;31.31;NA;24.33;0
21/08/2018;08:09:39;15.55;91.92;31.3;NA;24.35;0
21/08/2018;08:09:40;15.56;91.92;31.29;NA;24.35;0
21/08/2018;08:09:41;15.58;91.55;31.32;NA;24.35;0
21/08/2018;08:09:42;15.59;91.74;31.31;NA;24.35;0
21/08/2018;08:09:43;15.61;91.9;31.31;NA;24.34;0
21/08/2018;08:09:44;15.63;91.92;31.29;NA;24.35;0
21/08/2018;08:09:45;15.65;91.7;31.33;NA;24.33;0
21/08/2018;08:09:46;15.66;91.55;31.33;NA;24.35;0
21/08/2018;08:09:47;15.68;91.74;31.32;NA;24.35;0
21/08/2018;08:09:48;15.69;91.53;31.34;NA;24.34;0
21/08/2018;08:09:49;15.71;91.53;31.35;NA;24.34;0
21/08/2018;08:09:50;15.72;91.57;31.33;NA;24.36;0
21/08/2018;08:09:51;15.74;91.57;31.34;NA;24.36;0
21/08/2018;08:09:52;15.76;91.74;31.31;NA;24.35;0
21/08/2018;08:09:53;15.77;91.32;31.36;NA;24.33;0
21/08/2018;08:09:54;15.79;91.57;31.32;NA;24.36;0
21/08/2018;08:09:55;15.8;91.21;31.37;NA;24.37;0
21/08/2018;08:09:56;15.82;91.17;31.36;NA;24.35;0
21/08/2018;08:09:57;15.83;91.34;31.35;NA;24.34;0
21/08/2018;08:09:58;15.85;91.21;31.37;NA;24.37;0
21/08/2018;08:09:59;15.86;91.02;31.37;NA;24.37;0
21/08/2018;08:10:00;15.89;91.38;31.35;NA;24.36;0
21/08/2018;08:10:01;15.9;91.21;31.36;NA;24.37;0
21/08/2018;08:10:02;15.92;91.02;31.37;NA;24.37;0
21/08/2018;08:10:03;15.94;91.17;31.37;NA;24.35;0
21/08/2018;08:10:04;15.96;91;31.39;NA;24.36;0
21/08/2018;08:10:05;15.97;90.8;31.4;NA;24.35;0
21/08/2018;08:10:06;15.99;91;31.38;NA;24.36;0
21/08/2018;08:10:07;16;90.99;31.39;NA;24.35;0
21/08/2018;08:10:08;16.02;91;31.38;NA;24.36;0
21/08/2018;08:10:09;16.03;90.8;31.4;NA;24.35;0
21/08/2018;08:10:10;16.05;91.15;31.37;NA;24.34;0
21/08/2018;08:10:11;16.06;91.02;31.38;NA;24.37;0
21/08/2018;08:10:12;16.08;90.99;31.39;NA;24.35;0
21/08/2018;08:10:13;16.1;91.17;31.37;NA;24.35;0
21/08/2018;08:10:14;16.12;90.63;31.42;NA;24.36;0
21/08/2018;08:10:15;16.14;90.8;31.41;NA;24.35;0
21/08/2018;08:10:16;16.16;90.63;31.41;NA;24.36;0
21/08/2018;08:10:17;16.19;90.82;31.41;NA;24.36;0
21/08/2018;08:10:18;16.21;90.63;31.41;NA;24.36;0
21/08/2018;08:10:19;16.23;90.84;31.39;NA;24.37;0
21/08/2018;08:10:20;16.24;90.41;31.42;NA;24.44;0
21/08/2018;08:10:21;16.26;90.22;31.45;NA;24.44;0
21/08/2018;08:10:22;16.28;90.41;31.42;NA;24.44;0
21/08/2018;08:10:23;16.29;90.24;31.43;NA;24.45;0
21/08/2018;08:10:24;16.31;90.43;31.42;NA;24.45;0
21/08/2018;08:10:25;16.32;90.41;31.42;NA;24.44;0
21/08/2018;08:10:26;16.34;90.03;31.45;NA;24.44;0
21/08/2018;08:10:27;16.36;90.2;31.44;NA;24.43;0
21/08/2018;08:10:28;16.38;90.58;31.41;NA;24.43;0
21/08/2018;08:10:29;16.4;90.03;31.45;NA;24.44;0
21/08/2018;08:10:30;16.41;90.41;31.42;NA;24.44;0
21/08/2018;08:10:31;16.43;90.39;31.43;NA;24.43;0
21/08/2018;08:10:32;16.44;90.58;31.4;NA;24.43;0
21/08/2018;08:10:33;16.46;90.43;31.41;NA;24.45;0
21/08/2018;08:10:34;16.47;90.6;31.4;NA;24.44;0
21/08/2018;08:10:35;16.49;90.78;31.39;NA;24.44;0
21/08/2018;08:10:36;16.5;90.77;31.39;NA;24.43;0
21/08/2018;08:10:37;16.52;90.6;31.41;NA;24.44;0
21/08/2018;08:10:38;16.53;90.77;31.38;NA;24.43;0
21/08/2018;08:10:39;16.55;90.95;31.36;NA;24.43;0
21/08/2018;08:10:40;16.56;90.97;31.37;NA;24.44;0
21/08/2018;08:10:41;16.58;90.97;31.37;NA;24.44;0
21/08/2018;08:10:42;16.59;91.18;31.34;NA;24.45;0
21/08/2018;08:10:43;16.61;91.16;31.34;NA;24.44;0
21/08/2018;08:10:44;16.63;91.54;31.31;NA;24.44;0
21/08/2018;08:10:45;16.65;91.16;31.34;NA;24.44;0
21/08/2018;08:10:46;16.66;91.33;31.33;NA;24.43;0
21/08/2018;08:10:47;16.68;91.35;31.33;NA;24.44;0
21/08/2018;08:10:48;16.69;91.52;31.32;NA;24.43;0
21/08/2018;08:10:49;16.71;91.72;31.3;NA;24.44;0
21/08/2018;08:10:50;16.72;91.54;31.3;NA;24.44;0
21/08/2018;08:10:51;16.74;91.72;31.29;NA;24.44;0
21/08/2018;08:10:52;16.76;91.91;31.28;NA;24.44;0
21/08/2018;08:10:53;16.77;91.91;31.27;NA;24.44;0
21/08/2018;08:10:54;16.79;92.08;31.26;NA;24.43;0
21/08/2018;08:10:55;16.8;92.27;31.24;NA;24.43;0
21/08/2018;08:10:56;16.82;92.48;31.23;NA;24.44;0
21/08/2018;08:10:57;16.83;92.1;31.25;NA;24.44;0
21/08/2018;08:10:58;16.85;92.29;31.23;NA;24.44;0
21/08/2018;08:10:59;16.86;92.44;31.22;NA;24.42;0
21/08/2018;08:11:00;17.89;96.59;30.83;NA;24.43;0
21/08/2018;08:11:01;17.9;96.24;30.86;NA;24.44;0
21/08/2018;08:11:02;17.92;96.42;30.84;NA;24.44;0
21/08/2018;08:11:03;17.94;96.61;30.84;NA;24.44;0
21/08/2018;08:11:04;17.96;96.42;30.85;NA;24.44;0
21/08/2018;08:11:05;17.97;96.07;30.88;NA;24.45;0
21/08/2018;08:11:06;17.99;96.26;30.86;NA;24.45;0
21/08/2018;08:11:07;18;96.44;30.84;NA;24.45;0
21/08/2018;08:11:08;18.02;96.61;30.83;NA;24.44;0
21/08/2018;08:11:09;18.03;96.42;30.85;NA;24.44;0
21/08/2018;08:11:10;18.05;96.44;30.84;NA;24.45;0
21/08/2018;08:11:11;18.06;96.61;30.83;NA;24.44;0
21/08/2018;08:11:12;18.08;96.44;30.84;NA;24.45;0
21/08/2018;08:11:13;18.1;96.44;30.84;NA;24.45;0
21/08/2018;08:11:14;18.12;96.61;30.84;NA;24.44;0
21/08/2018;08:11:15;18.14;96.63;30.83;NA;24.45;0
21/08/2018;08:11:16;18.16;96.63;30.83;NA;24.45;0
21/08/2018;08:11:17;18.19;96.61;30.83;NA;24.44;0
21/08/2018;08:11:18;18.21;97.01;30.8;NA;24.45;0
21/08/2018;08:11:19;18.23;96.82;30.8;NA;24.45;0
21/08/2018;08:11:20;18.24;96.42;30.85;NA;24.44;0
21/08/2018;08:11:21;18.26;96.82;30.81;NA;24.45;0
21/08/2018;08:11:22;18.28;96.8;30.82;NA;24.44;0
21/08/2018;08:11:23;18.29;96.99;30.8;NA;24.44;0
21/08/2018;08:11:24;18.31;96.8;30.81;NA;24.44;0
21/08/2018;08:11:25;18.32;97.01;30.8;NA;24.45;0
21/08/2018;08:11:26;18.34;96.82;30.81;NA;24.45;0
21/08/2018;08:11:27;18.36;96.84;30.81;NA;24.46;0
21/08/2018;08:11:28;18.38;96.61;30.83;NA;24.44;0
21/08/2018;08:11:29;18.4;96.99;30.79;NA;24.44;0
21/08/2018;08:11:30;18.41;97.36;30.76;NA;24.44;0
21/08/2018;08:11:31;18.43;97.18;30.78;NA;24.44;0
21/08/2018;08:11:32;18.44;97.2;30.77;NA;24.45;0
21/08/2018;08:11:33;18.46;96.99;30.8;NA;24.44;0
21/08/2018;08:11:34;18.47;97.18;30.78;NA;24.44;0
21/08/2018;08:11:35;18.49;97.18;30.79;NA;24.44;0
21/08/2018;08:11:36;18.5;97.01;30.79;NA;24.45;0
21/08/2018;08:11:37;18.52;97.22;30.77;NA;24.46;0
21/08/2018;08:11:38;18.53;97.01;30.79;NA;24.45;0
21/08/2018;08:11:39;18.55;97.2;30.78;NA;24.45;0
21/08/2018;08:11:40;18.56;97.36;30.76;NA;24.44;0
21/08/2018;08:11:41;18.58;97.2;30.78;NA;24.45;0
21/08/2018;08:11:42;18.59;97.01;30.79;NA;24.45;0
21/08/2018;08:11:43;18.61;97.22;30.78;NA;24.46;0
21/08/2018;08:11:44;18.63;97.2;30.78;NA;24.45;0
21/08/2018;08:11:45;18.65;97.22;30.77;NA;24.46;0
21/08/2018;08:11:46;18.66;97.2;30.78;NA;24.45;0
21/08/2018;08:11:47;18.68;97.38;30.76;NA;24.45;0
21/08/2018;08:11:48;18.69;97.38;30.76;NA;24.45;0
21/08/2018;08:11:49;18.71;97.4;30.76;NA;24.46;0
21/08/2018;08:11:50;18.72;97.4;30.76;NA;24.46;0
21/08/2018;08:11:51;18.74;97.34;30.77;NA;24.43;0
21/08/2018;08:11:52;18.76;97.38;30.76;NA;24.45;0
21/08/2018;08:11:53;18.77;97.38;30.75;NA;24.45;0
21/08/2018;08:11:54;18.79;97.01;30.79;NA;24.45;0
21/08/2018;08:11:55;18.8;97.22;30.77;NA;24.46;0
21/08/2018;08:11:56;18.82;97.22;30.76;NA;24.46;0
21/08/2018;08:11:57;18.83;97.4;30.75;NA;24.46;0
21/08/2018;08:11:58;18.85;97.38;30.75;NA;24.45;0
21/08/2018;08:11:59;18.86;97.59;30.74;NA;24.46;0
21/08/2018;08:12:00;18.89;97.59;30.74;NA;24.46;0
21/08/2018;08:12:01;18.9;97.61;30.74;NA;24.47;0
21/08/2018;08:12:02;18.92;97.4;30.75;NA;24.46;0
21/08/2018;08:12:03;18.94;97.38;30.75;NA;24.45;0
21/08/2018;08:12:04;18.96;97.76;30.73;NA;24.45;0
21/08/2018;08:12:05;18.97;97.57;30.74;NA;24.45;0
21/08/2018;08:12:06;18.99;97.59;30.74;NA;24.46;0
21/08/2018;08:12:07;19;97.38;30.76;NA;24.45;0
21/08/2018;08:12:08;19.02;97.59;30.74;NA;24.46;0
21/08/2018;08:12:09;19.03;97.43;30.74;NA;24.47;0
21/08/2018;08:12:10;19.05;97.78;30.72;NA;24.46;0
21/08/2018;08:12:11;19.06;97.8;30.71;NA;24.47;0
21/08/2018;08:12:12;19.08;97.4;30.76;NA;24.46;0
21/08/2018;08:12:13;19.1;97.57;30.74;NA;24.45;0
21/08/2018;08:12:14;19.12;97.61;30.72;NA;24.47;0
21/08/2018;08:12:15;19.14;97.59;30.73;NA;24.46;0
21/08/2018;08:12:16;19.16;97.38;30.75;NA;24.45;0
21/08/2018;08:12:17;19.19;97.59;30.73;NA;24.46;0
21/08/2018;08:12:18;19.21;97.76;30.72;NA;24.45;0
21/08/2018;08:12:19;19.23;97.57;30.73;NA;24.45;0
21/08/2018;08:12:20;19.24;97.59;30.73;NA;24.46;0
21/08/2018;08:12:21;19.26;97.59;30.73;NA;24.46;0
21/08/2018;08:12:22;19.28;97.59;30.73;NA;24.46;0
21/08/2018;08:12:23;19.29;97.61;30.73;NA;24.47;0
21/08/2018;08:12:24;19.31;97.78;30.72;NA;24.46;0
21/08/2018;08:12:25;19.32;97.78;30.72;NA;24.46;0
21/08/2018;08:12:26;19.34;97.76;30.72;NA;24.45;0
21/08/2018;08:12:27;19.36;97.57;30.75;NA;24.45;0
21/08/2018;08:12:28;19.38;97.95;30.71;NA;24.45;0
21/08/2018;08:12:29;19.4;97.78;30.72;NA;24.46;0
21/08/2018;08:12:30;19.41;97.78;30.72;NA;24.46;0
21/08/2018;08:12:31;19.43;97.78;30.71;NA;24.46;0
21/08/2018;08:12:32;19.44;97.97;30.7;NA;24.46;0
21/08/2018;08:12:33;19.46;97.97;30.71;NA;24.46;0
21/08/2018;08:12:34;19.47;97.78;30.72;NA;24.46;0
21/08/2018;08:12:35;19.49;97.97;30.71;NA;24.46;0
21/08/2018;08:12:36;19.5;97.78;30.72;NA;24.46;0
21/08/2018;08:12:37;19.52;97.78;30.71;NA;24.46;0
21/08/2018;08:12:38;19.53;98.34;30.67;NA;24.46;0
21/08/2018;08:12:39;19.55;97.99;30.7;NA;24.47;0
21/08/2018;08:12:40;19.56;97.78;30.71;NA;24.46;0
21/08/2018;08:12:41;19.58;97.97;30.69;NA;24.46;0
21/08/2018;08:12:42;19.59;97.78;30.71;NA;24.46;0
21/08/2018;08:12:43;19.61;97.99;30.7;NA;24.47;0
21/08/2018;08:12:44;19.63;97.8;30.72;NA;24.47;0
21/08/2018;08:12:45;19.65;97.8;30.71;NA;24.47;0
21/08/2018;08:12:46;19.66;97.99;30.7;NA;24.47;0
21/08/2018;08:12:47;19.68;97.8;30.71;NA;24.47;0
21/08/2018;08:12:48;19.69;97.59;30.73;NA;24.46;0
21/08/2018;08:12:49;19.71;97.78;30.71;NA;24.46;0
21/08/2018;08:12:50;19.72;97.78;30.71;NA;24.46;0
21/08/2018;08:12:51;19.74;98.32;30.67;NA;24.45;0
21/08/2018;08:12:52;19.76;97.99;30.7;NA;24.47;0
21/08/2018;08:12:53;19.77;97.8;30.71;NA;24.47;0
21/08/2018;08:12:54;19.79;97.8;30.71;NA;24.47;0
21/08/2018;08:12:55;19.8;97.99;30.69;NA;24.47;0
21/08/2018;08:12:56;19.82;97.8;30.71;NA;24.47;0
21/08/2018;08:12:57;19.83;97.97;30.7;NA;24.46;0
21/08/2018;08:12:58;19.85;97.8;30.7;NA;24.47;0
21/08/2018;08:12:59;19.86;97.8;30.71;NA;24.47;0
21/08/2018;08:13:00;19.89;98.01;30.7;NA;24.48;0
21/08/2018;08:13:01;19.9;98.01;30.7;NA;24.48;0
21/08/2018;08:13:02;19.92;97.97;30.71;NA;24.46;0
21/08/2018;08:13:03;19.94;97.61;30.72;NA;24.47;0
21/08/2018;08:13:04;19.96;97.99;30.7;NA;24.47;0
21/08/2018;08:13:05;19.97;98.01;30.69;NA;24.48;0
21/08/2018;08:13:06;19.99;98.2;30.67;NA;24.48;0
21/08/2018;08:13:07;20;97.99;30.69;NA;24.47;0
21/08/2018;08:13:08;20.02;98.01;30.69;NA;24.48;0
21/08/2018;08:13:09;20.03;98.18;30.68;NA;24.47;0
21/08/2018;08:13:10;20.05;97.99;30.69;NA;24.47;0
21/08/2018;08:13:11;20.06;98.16;30.68;NA;24.46;0
21/08/2018;08:13:12;20.08;98.01;30.69;NA;24.48;0
21/08/2018;08:13:13;20.1;98.03;30.68;NA;24.49;0
21/08/2018;08:13:14;20.12;97.63;30.72;NA;24.48;0
21/08/2018;08:13:15;20.14;98.03;30.69;NA;24.49;0
21/08/2018;08:13:16;20.16;98.01;30.69;NA;24.48;0
21/08/2018;08:13:17;20.19;98.01;30.7;NA;24.48;0
21/08/2018;08:13:18;20.21;97.99;30.69;NA;24.47;0
21/08/2018;08:13:19;20.23;98.03;30.69;NA;24.49;0
21/08/2018;08:13:20;20.24;98.18;30.68;NA;24.47;0
21/08/2018;08:13:21;20.26;97.63;30.72;NA;24.48;0
21/08/2018;08:13:22;20.28;97.84;30.7;NA;24.49;0
21/08/2018;08:13:23;20.29;98.12;30.7;NA;24.44;0
21/08/2018;08:13:24;20.31;97.95;30.71;NA;24.45;0
21/08/2018;08:13:25;20.32;97.93;30.71;NA;24.44;0
21/08/2018;08:13:26;20.34;97.89;30.72;NA;24.42;0
21/08/2018;08:13:27;20.36;97.74;30.73;NA;24.44;0
21/08/2018;08:13:28;20.38;98.3;30.68;NA;24.44;0
21/08/2018;08:13:29;20.4;98.3;30.68;NA;24.44;0
21/08/2018;08:13:30;20.41;98.09;30.7;NA;24.43;0
21/08/2018;08:13:31;20.43;97.89;30.71;NA;24.42;0
21/08/2018;08:13:32;20.44;97.93;30.71;NA;24.44;0
21/08/2018;08:13:33;20.46;97.93;30.71;NA;24.44;0
21/08/2018;08:13:34;20.47;97.91;30.71;NA;24.43;0
21/08/2018;08:13:35;20.49;98.12;30.7;NA;24.44;0
21/08/2018;08:13:36;20.5;97.72;30.74;NA;24.43;0
21/08/2018;08:13:37;20.52;97.72;30.72;NA;24.43;0
21/08/2018;08:13:38;20.53;97.7;30.74;NA;24.42;0
21/08/2018;08:13:39;20.55;97.72;30.72;NA;24.43;0
21/08/2018;08:13:40;20.56;97.91;30.72;NA;24.43;0
21/08/2018;08:13:41;20.58;97.72;30.73;NA;24.43;0
21/08/2018;08:13:42;20.59;97.51;30.74;NA;24.42;0
21/08/2018;08:13:43;20.61;97.53;30.74;NA;24.43;0
21/08/2018;08:13:44;20.63;97.32;30.76;NA;24.42;0
21/08/2018;08:13:45;20.65;97.32;30.77;NA;24.42;0
21/08/2018;08:13:46;20.66;97.7;30.74;NA;24.42;0
21/08/2018;08:13:47;20.68;97.34;30.76;NA;24.43;0
21/08/2018;08:13:48;20.69;97.53;30.74;NA;24.43;0
21/08/2018;08:13:49;20.71;97.18;30.77;NA;24.44;0
21/08/2018;08:13:50;20.72;97.55;30.75;NA;24.44;0
21/08/2018;08:13:51;20.74;97.53;30.75;NA;24.43;0
21/08/2018;08:13:52;20.76;97.34;30.77;NA;24.43;0
21/08/2018;08:13:53;20.77;97.13;30.79;NA;24.42;0
21/08/2018;08:13:54;20.79;97.34;30.77;NA;24.43;0
21/08/2018;08:13:55;20.8;97.16;30.77;NA;24.43;0
21/08/2018;08:13:56;20.82;97.18;30.79;NA;24.44;0
21/08/2018;08:13:57;20.83;97.36;30.77;NA;24.44;0
21/08/2018;08:13:58;20.85;97.36;30.77;NA;24.44;0
21/08/2018;08:13:59;20.86;96.8;30.81;NA;24.44;0
21/08/2018;08:14:00;20.89;96.61;30.83;NA;24.44;0
21/08/2018;08:14:01;20.9;96.97;30.8;NA;24.43;0
21/08/2018;08:14:02;20.92;96.99;30.8;NA;24.44;0
21/08/2018;08:14:03;20.94;96.78;30.81;NA;24.43;0
21/08/2018;08:14:04;20.96;96.61;30.83;NA;24.44;0
21/08/2018;08:14:05;20.97;96.8;30.81;NA;24.44;0
21/08/2018;08:14:06;20.99;96.59;30.84;NA;24.43;0
21/08/2018;08:14:07;21;96.4;30.86;NA;24.43;0
21/08/2018;08:14:08;21.02;96.8;30.82;NA;24.44;0
21/08/2018;08:14:09;21.03;96.61;30.83;NA;24.44;0
21/08/2018;08:14:10;21.05;96.4;30.85;NA;24.43;0
21/08/2018;08:14:11;21.06;96.24;30.87;NA;24.44;0
21/08/2018;08:14:12;21.08;96.05;30.88;NA;24.44;0
21/08/2018;08:14:13;21.1;96.24;30.86;NA;24.44;0
21/08/2018;08:14:14;21.12;96.24;30.86;NA;24.44;0
21/08/2018;08:14:15;21.14;96.22;30.87;NA;24.43;0
21/08/2018;08:14:16;21.16;96.42;30.84;NA;24.44;0
21/08/2018;08:14:17;21.19;96.05;30.88;NA;24.44;0
21/08/2018;08:14:18;21.21;96.24;30.87;NA;24.44;0
21/08/2018;08:14:19;21.23;95.88;30.89;NA;24.45;0
21/08/2018;08:14:20;21.24;96.24;30.87;NA;24.44;0
21/08/2018;08:14:21;21.26;96.05;30.89;NA;24.44;0
21/08/2018;08:14:22;21.28;96.05;30.88;NA;24.44;0
21/08/2018;08:14:23;21.29;95.86;30.9;NA;24.44;0
21/08/2018;08:14:24;21.31;95.3;30.95;NA;24.44;0
21/08/2018;08:14:25;21.32;95.86;30.9;NA;24.44;0
21/08/2018;08:14:26;21.34;95.67;30.92;NA;24.44;0
21/08/2018;08:14:27;21.36;95.88;30.9;NA;24.45;0
21/08/2018;08:14:28;21.38;95.71;30.91;NA;24.46;0
21/08/2018;08:14:29;21.4;95.67;30.92;NA;24.44;0
21/08/2018;08:14:30;21.41;95.3;30.94;NA;24.44;0
21/08/2018;08:14:31;21.43;95.88;30.9;NA;24.45;0
21/08/2018;08:14:32;21.44;95.5;30.93;NA;24.45;0
21/08/2018;08:14:33;21.46;95.34;30.94;NA;24.46;0
21/08/2018;08:14:34;21.47;95.15;30.95;NA;24.46;0
21/08/2018;08:14:35;21.49;95.3;30.96;NA;24.44;0
21/08/2018;08:14:36;21.5;95.13;30.96;NA;24.45;0
21/08/2018;08:14:37;21.52;95.32;30.94;NA;24.45;0
21/08/2018;08:14:38;21.53;95.17;30.96;NA;24.47;0
21/08/2018;08:14:39;21.55;95.32;30.95;NA;24.45;0
21/08/2018;08:14:40;21.56;94.94;30.98;NA;24.45;0
21/08/2018;08:14:41;21.58;94.94;30.98;NA;24.45;0
21/08/2018;08:14:42;21.59;94.75;31.01;NA;24.45;0
