gamma_Epoch_1-3	alpha_birp_Method_1_simulated_counts_1
-0.0122287	1
-0.00440856	1
0.0282352	1
0.0246558	1
0.00470953	1
0.0185607	1
-0.0120316	1
0.0206396	1
-0.0145121	1
0.0142746	1
-0.00293329	1
0.00791053	1
0.0141923	1
0.0157616	1
-0.011513	1
-0.0229955	1
0.00181777	1
0.00998522	1
-0.0205	1
0.0130752	1
0.00446841	1
0.0172408	1
-0.0148529	1
-0.0175281	1
0.00708205	1
-0.000648022	1
-0.0181826	1
-0.00460343	1
0.013106	1
0.0109503	1
0.00416886	1
-0.00878602	1
0.0204011	1
-0.00755251	1
-0.0131043	1
0.00906007	1
-0.0106934	1
0.00570079	1
0.0163221	1
0.0211247	1
0.0146126	1
0.0235507	1
0.0182782	1
-0.0184013	1
-3.25865e-05	1
-0.0185645	1
0.00421992	1
0.00668995	1
0.00624506	1
0.0200866	1
0.0201559	1
0.0122512	1
0.00266438	1
0.00843107	1
0.00322325	1
0.0166991	1
0.0388244	1
0.0200922	1
-0.00412626	1
0.0224544	1
0.020721	1
0.00570766	1
0.00683498	1
-0.00122143	1
0.00386242	1
0.0233626	1
0.00543059	1
-0.000771297	1
0.0336598	1
0.0101751	1
-0.00344925	1
0.00464682	1
0.0046387	1
-0.00312466	1
0.00629711	1
-0.00448562	1
0.0291413	1
0.00695206	1
0.0140895	1
0.0173442	1
-0.0026212	1
0.000562518	1
0.0161435	1
0.0167561	1
-0.000130581	1
-0.0078283	1
0.0191121	1
-0.00578767	1
0.000642017	1
0.0278587	1
-0.0258114	1
0.0219208	1
-0.0223843	1
0.00199885	1
-0.01372	1
-0.00409243	1
0.00631278	1
-0.00864871	1
-0.0017809	1
0.0141526	1
-0.0116426	1
8.29833e-05	1
0.0113105	1
-0.00413644	1
0.00703815	1
0.0120604	1
0.0161624	1
0.00856184	1
-0.000874628	1
0.0167786	1
-0.00864442	1
-0.00667537	1
0.0116817	1
0.0455836	1
-0.0135634	1
0.0305301	1
0.00477806	1
-0.00517036	1
0.0113429	1
0.00759014	1
0.00699725	1
-0.00502276	1
0.00585346	1
-0.00462119	1
-0.00513796	1
0.0085421	1
-0.00798108	1
0.0229757	1
0.014652	1
0.00309788	1
0.00828993	1
-0.000347322	1
-0.00749441	1
-0.0119941	1
-0.0180589	1
-0.00338799	1
0.0129055	1
0.0129055	1
0.0178634	1
-0.00274939	1
0.0124642	1
-0.0075797	1
-0.0188081	1
-0.0220515	1
0.000738544	1
0.0127583	1
-0.0112569	1
-0.00959103	1
0.00499561	1
0.0062831	1
0.000235069	1
0.0179682	1
-0.00337274	1
0.0305295	1
0.0305092	1
0.00463959	1
0.0208755	1
0.0366893	1
-0.011659	1
0.000803538	1
0.0263275	1
-0.00333777	1
-0.0096071	1
-0.00772149	1
-0.0067202	1
0.0113982	1
0.0261817	1
0.0193107	1
0.00377129	1
0.00582285	1
0.0330582	1
0.0149447	1
-0.0297019	1
-0.0101263	1
0.00781382	1
0.0276434	1
0.023694	1
0.00825651	1
0.00777819	1
0.0175865	1
0.0130898	1
-0.0135216	1
0.0124176	1
0.0157779	1
0.0193597	1
-0.0108497	1
0.014128	1
-0.00944276	1
-0.00310885	1
0.00316478	1
0.0156604	1
0.00538891	1
-0.00636226	1
-0.00208533	1
0.00241052	1
-0.00434459	1
0.0167838	1
0.0254329	1
0.0174927	1
0.0131097	1
0.0164766	1
0.0172832	1
0.00586836	1
0.0176624	1
0.00115977	1
0.0167779	1
-0.00183473	1
0.0190372	1
-0.00443089	1
-0.00863252	1
0.0160845	1
-0.00910447	1
0.00023795	1
-0.0147993	1
0.0114127	1
0.00470287	1
0.016745	1
0.00780397	1
0.0283364	1
-0.00267682	1
0.0375753	1
0.000424106	1
-0.00080291	1
-0.0154454	1
0.00589134	1
-0.0154045	1
-0.00147258	1
-0.00427348	1
-0.0128844	1
-0.00328974	1
-0.00536679	1
0.0047696	1
-0.0164638	1
-0.00809897	1
-0.00139251	1
-0.00377184	1
-0.0083606	1
0.015438	1
0.0263986	1
0.023426	1
0.0240648	1
0.00157943	1
0.0225676	1
0.0197924	1
-0.0108729	1
-0.0157672	1
0.0312375	1
-0.0100686	1
-0.00924405	1
-0.00279415	1
0.0051796	1
0.0053405	1
0.0308897	1
0.0154926	1
0.0240586	1
0.00747494	1
0.00855086	1
0.0116701	1
0.00720942	1
0.0179265	1
0.0142904	1
-0.00213306	1
0.00992658	1
0.0108618	1
0.00411692	1
0.0150781	1
-0.0110942	1
-0.0178704	1
0.010945	1
0.0214243	1
0.000648541	1
0.0112653	1
0.000333285	1
0.00530837	1
0.0216591	1
0.00210953	1
0.0137113	1
0.00759395	1
0.019606	1
0.0252469	1
-0.00261491	1
-0.00555148	1
-0.00777345	1
-0.024967	1
0.00888076	1
0.01364	1
0.00603215	1
0.0228812	1
0.0116621	1
0.0194496	1
-0.00907282	1
0.0144897	1
0.0180438	1
0.000750666	1
0.0175363	1
-0.0119588	1
0.00785953	1
-0.00246677	1
0.0218465	1
-0.0135379	1
0.0180184	1
-0.00233203	1
0.00404826	1
0.0108922	1
-0.000319329	1
-0.00593778	1
0.0104024	1
0.0229594	1
0.0103012	1
0.0102279	1
0.00277323	1
0.00489805	1
0.0118228	1
0.00263961	1
0.0179618	1
0.00771054	1
-0.00462374	1
0.0140719	1
0.0153257	1
0.00856395	1
0.00397797	1
0.00928294	1
0.0115274	1
-0.0150169	1
0.0205644	1
0.0280882	1
0.0302146	1
0.0239782	1
-0.00830624	1
0.0284749	1
0.00848997	1
0.0110324	1
-0.00267395	1
0.00466709	1
0.0205724	1
0.0180148	1
0.0253146	1
0.0186133	1
0.0215469	1
-0.00692984	1
0.000829819	1
0.00991722	1
0.0195201	1
-0.00546505	1
0.0227389	1
-0.010064	1
0.0119692	1
0.0343024	1
0.020743	1
0.00124797	1
-0.00690412	1
-0.0179237	1
0.0246477	1
0.024325	1
0.0169738	1
0.00264996	1
0.000997839	1
0.0125036	1
0.0206408	1
0.00374198	1
0.0118743	1
0.000662507	1
-0.0100416	1
0.0221682	1
-0.00453906	1
0.0235288	1
-0.000334732	1
0.00375841	1
0.0355824	1
-0.00119161	1
0.00818409	1
0.0368939	1
0.0349902	1
-0.00157779	1
-0.0194724	1
0.00686568	1
0.022035	1
0.0125574	1
0.000650859	1
0.0236716	1
0.0111419	1
0.00994138	1
0.031159	1
-0.0105492	1
0.0142974	1
-0.00789116	1
0.0149124	1
0.0203666	1
-0.017703	1
0.0408457	1
-0.0198748	1
0.0201784	1
0.00558881	1
0.00691841	1
0.0212049	1
-0.0115359	1
0.0252152	1
-0.00164765	1
-0.00310446	1
-0.000413219	1
0.00303279	1
0.00146973	1
0.00380062	1
0.00294556	1
0.016959	1
-0.0168447	1
0.00120481	1
-0.0104914	1
0.0180715	1
0.011136	1
-0.00882184	1
0.00326898	1
0.00956757	1
0.0145869	1
-0.0191025	1
0.00724088	1
-0.0103618	1
0.0377498	1
0.0226962	1
0.00217587	1
-0.00510991	1
0.0103604	1
0.0158002	1
0.0230928	1
0.00299296	1
-0.00341455	1
0.0126834	1
-0.00402028	1
0.0359653	1
0.00765711	1
0.00522046	1
0.0146003	1
0.0199149	1
0.00568627	1
-0.0029156	1
-0.00851365	1
0.00985793	1
0.0272844	1
0.00917354	1
0.00620967	1
0.00113013	1
-0.0190551	1
0.0168618	1
0.0169971	1
-0.00298797	1
-0.00835993	1
0.0163514	1
-0.0123514	1
0.0211569	1
0.0140968	1
0.0285199	1
0.0201169	1
-0.0338952	1
0.0204505	1
0.00222296	1
0.00997889	1
0.0109056	1
-0.011283	1
0.0223762	1
0.0390269	1
0.0116479	1
-0.00145531	1
0.0179933	1
-0.00757921	1
0.0311101	1
0.0131472	1
-0.00432936	1
0.017006	1
0.0123009	1
0.00229271	1
0.0186982	1
0.0058878	1
-0.0081039	1
-0.00243472	1
0.0128986	1
0.00254659	1
0.000825685	1
0.00799642	1
0.00821655	1
-0.0123912	1
0.0288345	1
0.0337848	1
0.036213	1
-0.0153735	1
0.00267613	1
0.000186875	1
0.0136499	1
0.0164999	1
-0.00348146	1
0.00894952	1
0.00893286	1
0.0185103	1
0.0325821	1
0.00646064	1
-0.00126579	1
-0.0253168	1
-0.00161748	1
0.00795177	1
-0.0149016	1
-0.0252242	1
-0.0069588	1
0.00989677	1
0.00388001	1
0.0386054	1
0.0184202	1
0.0323009	1
0.0142288	1
-0.026864	1
0.028534	1
-0.00905777	1
0.0221571	1
0.013765	1
-0.00956919	1
0.00995317	1
0.012458	1
-0.00306715	1
0.0175029	1
-0.0029096	1
0.0280562	1
0.000399806	1
-0.012467	1
0.0408275	1
0.021288	1
0.00631285	1
0.0362587	1
-0.0221532	1
-0.00125067	1
0.00893133	1
0.00893133	1
0.0137595	1
0.00173462	1
-0.0213286	1
-0.00675058	1
0.00795217	1
0.00459521	1
-0.00366474	1
0.0100916	1
0.0198009	1
-0.00476813	1
0.0152974	1
0.0166471	1
0.0304678	1
0.0260513	1
0.0262288	1
0.0224198	1
0.0190766	1
0.00607545	1
-0.0261638	1
0.00334345	1
0.00351359	1
0.0160346	1
0.0142321	1
0.0165575	1
0.00233726	1
0.00656677	1
0.0157742	1
0.0200852	1
0.00396876	1
0.007582	1
0.0152948	1
0.00217449	1
0.00443292	1
0.00499214	1
-0.0206297	1
-0.0062299	1
0.00927074	1
-0.00872155	1
0.0281742	1
-0.00602263	1
0.00847003	1
0.016632	1
0.0115239	1
0.0111284	1
-0.00182605	1
-0.00214095	1
-0.00475559	1
0.023092	1
0.00059473	1
0.0255623	1
-0.0184103	1
0.0319058	1
0.0312914	1
0.0254929	1
0.00292609	1
0.037561	1
0.0144478	1
0.00218694	1
0.0201053	1
0.00259379	1
0.017079	1
-0.00746488	1
0.012139	1
-0.0169662	1
0.0224412	1
-0.0010742	1
0.00811595	1
0.0318989	1
0.0155252	1
0.0127254	1
-0.00312603	1
0.00929109	1
-0.00303245	1
-0.0219928	1
0.0280578	1
0.0202921	1
-0.0135695	1
0.0188714	1
0.00388914	1
0.0143653	1
0.00357671	1
0.00876785	1
-0.00727202	1
-0.0084357	1
-0.0126251	1
-0.00944694	1
0.00227886	1
0.0127013	1
-0.0131237	1
0.00863844	1
-0.00531144	1
0.0261051	1
-0.00064479	1
-0.0198082	1
0.00901924	1
0.020512	1
0.020512	1
0.0307392	1
-0.00452197	1
0.00263702	1
0.0177233	1
0.0279853	1
0.011192	1
0.00403814	1
0.0204702	1
-0.00421016	1
0.0230754	1
0.000334033	1
0.000270939	1
-0.00166176	1
-0.00821872	1
0.0263704	1
-0.0125791	1
-0.00381466	1
-0.00383793	1
0.0152592	1
0.00853272	1
-0.0100809	1
-0.0117249	1
-0.00945954	1
0.000277188	1
0.00373436	1
0.00504998	1
-0.0261979	1
-0.0112029	1
0.0408825	1
0.00819084	1
0.0194193	1
-0.00323003	1
0.00857028	1
0.00287837	1
0.00629828	1
0.030888	1
0.00729188	1
-0.00527786	1
0.000304917	1
0.0337307	1
0.0217241	1
0.0221239	1
0.0122088	1
0.0315144	1
-0.0275177	1
0.0128925	1
0.000218062	1
0.0182643	1
-0.000719579	1
0.0174959	1
-0.000671534	1
-0.00739698	1
0.0380047	1
0.00846972	1
0.0137925	1
0.00110923	1
0.0166891	1
-0.00429028	1
0.0149579	1
0.0218957	1
-0.00583955	1
0.0175894	1
-0.00352365	1
0.00173363	1
0.00308767	1
0.00479238	1
-0.00548505	1
0.0187481	1
-0.00356633	1
0.00642547	1
0.019656	1
0.0260581	1
0.00853059	1
0.00465687	1
0.0173905	1
-0.00608913	1
-0.00415161	1
0.0123681	1
0.011098	1
0.0310325	1
0.0191783	1
0.0105737	1
0.0186703	1
0.030067	1
0.00636368	1
0.0183482	1
0.0244452	1
0.020835	1
0.00484535	1
-0.0185996	1
0.000273323	1
0.0125566	1
0.00757598	1
0.0102721	1
0.011857	1
0.0167413	1
-0.0118214	1
-0.00507251	1
-0.00624953	1
0.00816259	1
0.00503992	1
0.0132896	1
0.0310375	1
0.00143536	1
-0.0112051	1
-0.00106213	1
0.0148343	1
0.0143679	1
0.00106991	1
0.0140977	1
-0.000415263	1
-0.000346047	1
0.0214151	1
0.0115922	1
0.00790088	1
-0.00158379	1
0.00507906	1
0.0181996	1
-0.00431904	1
0.0136891	1
-0.00706603	1
0.00265113	1
0.0196069	1
0.00843164	1
0.0346112	1
-0.015053	1
0.0243715	1
0.0274165	1
-0.0110025	1
0.0102625	1
0.00294976	1
-0.00123945	1
0.00323734	1
0.000623966	1
0.0145553	1
0.00461568	1
0.0153381	1
0.0111144	1
-0.00619712	1
0.00532109	1
0.0225199	1
-0.00154853	1
0.0105813	1
0.0288696	1
0.0215697	1
0.0121699	1
0.00262651	1
0.00169737	1
0.0103642	1
0.00230641	1
0.0077748	1
0.030641	1
0.0124258	1
0.000450735	1
0.0177772	1
-0.00358188	1
-0.0148178	1
0.0166811	1
-0.0109068	1
-0.00384527	1
-0.0274824	1
0.00330476	1
-0.0100649	1
0.00670569	1
-0.0103904	1
0.0185138	1
-0.00871232	1
-0.0158965	1
0.0220473	1
0.0144785	1
0.00626416	1
0.0195997	1
0.0113737	1
0.0271463	1
-0.00365788	1
0.000582822	1
-0.00904013	1
0.0180716	1
0.0239669	1
0.0334978	1
0.0160259	1
-0.0199302	1
0.0226021	1
0.00169624	1
-0.00417284	1
-0.0187857	1
0.0195399	1
0.020258	1
0.0080659	1
0.0175338	1
-0.005061	1
0.00784103	1
0.00467284	1
-0.00451171	1
0.00376431	1
0.018176	1
0.0166203	1
0.0128014	1
0.0163509	1
-0.00246806	1
0.0109246	1
-0.00661758	1
-0.00125096	1
0.0106548	1
-0.00867097	1
-0.0149242	1
0.0304807	1
0.000300588	1
-0.00610972	1
0.00580745	1
0.0044203	1
-0.00199899	1
0.00531398	1
-0.011136	1
0.0206181	1
-0.0164368	1
0.00861006	1
0.0244066	1
-0.00507727	1
0.000223861	1
-0.00677656	1
0.0119146	1
-0.0231638	1
-0.0171051	1
0.00996191	1
0.0257228	1
0.0116821	1
-0.00777772	1
0.00844734	1
-0.000607565	1
0.00903432	1
0.00729464	1
0.00729464	1
-0.0182358	1
-0.000133818	1
-0.0111882	1
0.0200924	1
0.0126207	1
-0.0188892	1
-0.0231901	1
0.0314892	1
0.0186856	1
0.0478537	1
0.00206268	1
-0.0172354	1
-0.0255217	1
0.0367284	1
-0.00965866	1
0.0013031	1
-0.0336838	1
0.0167162	1
-0.017438	1
-0.00217008	1
0.0227967	1
-0.0115945	1
-0.0220574	1
0.00698889	1
-0.00810848	1
0.0154437	1
0.00775971	1
0.000877699	1
-0.00686878	1
-0.0128821	1
0.0258277	1
0.0270365	1
0.0174772	1
-0.0116823	1
-0.0233003	1
-0.00572974	1
0.0321257	1
0.000314428	1
0.0114982	1
0.00225323	1
0.000316953	1
0.0265475	1
-0.0225868	1
-0.0125577	1
0.0164363	1
0.0140189	1
0.00986284	1
0.00385681	1
0.00833938	1
0.00625165	1
0.011959	1
0.00433319	1
-0.000788651	1
0.00426988	1
0.0129065	1
0.0113146	1
0.00277366	1
0.0013214	1
-0.0132617	1
0.0320485	1
-0.00210299	1
-0.0135244	1
0.0283405	1
0.035912	1
0.0173901	1
-0.00693975	1
7.20112e-06	1
-0.00618713	1
-0.00339143	1
0.0180048	1
-0.00408413	1
0.0155426	1
-0.0215846	1
0.00403184	1
-0.0143503	1
0.0288271	1
-0.00749331	1
0.0105453	1
0.00946627	1
0.0158334	1
-0.00728328	1
0.007033	1
0.00223036	1
-0.0017864	1
-0.00218836	1
0.027977	1
0.00453817	1
0.0236311	1
0.0238486	1
0.00990883	1
-0.0055059	1
-0.00182425	1
-0.0185731	1
-0.0101674	1
0.00566355	1
0.00392356	1
-0.0103326	1
0.0151242	1
0.0113748	1
-0.00123881	1
0.0168734	1
0.00331942	1
0.0136273	1
0.00641151	1
-0.0165637	1
0.0246325	1
-0.0185065	1
0.00308771	1
0.0346718	1
0.00859282	1
0.00231606	1
-0.00499736	1
0.00193336	1
0.0160477	1
-0.00501175	1
0.00147459	1
0.0224773	1
-0.0173301	1
-0.00296615	1
-0.00591533	1
0.0229293	1
-0.0216002	1
0.00958529	1
-0.0223369	1
0.0148735	1
-0.0295756	1
-0.000180511	1
0.00998915	1
0.00591853	1
0.0150525	1
-0.00386882	1
0.0142522	1
0.0084435	1
0.00894418	1
-0.00360805	1
0.0246726	1
0.00968546	1
-0.0270779	1
0.0132813	1
-0.0151736	1
0.0193368	1
0.00387086	1
-0.00121001	1
0.00513738	1
0.00780994	1
-0.00458286	1
-0.0040868	1
0.00884477	1
-0.00280948	1
0.0206094	1
0.0166449	1
0.0139816	1
0.0336107	1
-0.00523698	1
-0.0110407	1
-0.00187458	1
0.0118139	1
-0.00115575	1
0.0155229	1
0.033204	1
-0.0241772	1
0.0332809	1
-0.00678825	1
0.0166976	1
0.00179207	1
0.00285446	1
-0.0170787	1
0.0190838	1
-0.0104625	1
-0.0217838	1
0.0333077	1
-0.00323206	1
0.0186126	1
0.00260169	1
0.0132989	1
-0.00407906	1
0.00717883	1
0.0132976	1
0.019488	1
0.0148899	1
-0.00207526	1
-0.00885126	1
0.0119257	1
0.0421091	1
0.00301171	1
0.0136687	1
0.0262006	1
0.0381765	1
0.00365793	1
-0.00467414	1
0.0227015	1
0.0115987	1
0.0193832	1
0.0299238	1
0.0189476	1
-0.00891636	1
0.0205973	1
0.00157663	1
0.0118821	1
-0.000145518	1
-0.0213114	1
0.0120721	1
0.00105049	1
0.0103228	1
0.0123172	1
0.011827	1
0.00760276	1
-0.00825482	1
-0.0181142	1
0.00838799	1
0.000191677	1
0.00401701	1
0.0213653	1
0.00841451	1
0.0404231	1
-0.000233678	1
0.00632229	1
0.00930441	1
-0.00856953	1
0.0124238	1
0.020892	1
0.000964019	1
-0.0172803	1
-0.00915463	1
-0.00760106	1
-0.0158193	1
-0.00296979	1
0.0155191	1
0.00358187	1
-0.00028163	1
0.0142803	1
0.00962963	1
-0.00533992	1
0.00878207	1
-0.00602147	1
0.00597736	1
0.0193726	1
-0.0144212	1
0.00676066	1
-0.00840463	1
0.0210419	1
0.00113483	1
0.00355311	1
-0.00419208	1
0.0163596	1
0.00694998	1
-0.00257417	1
0.0222087	1
0.0227482	1
0.0432236	1
0.029606	1
0.0299975	1
0.023441	1
-0.0261592	1
-0.00564742	1
0.00319364	1
0.0303302	1
0.00329308	1
0.0016986	1
-0.0166739	1
-0.0159965	1
-0.0140679	1
0.0214723	1
-0.00996262	1
-0.000626048	1
0.00872693	1
-0.0318802	1
0.000932958	1
0.00634656	1
-0.00525589	1
0.00825953	1
-0.00559145	1
0.0246341	1
0.0238368	1
-0.0157062	1
0.00825219	1
-0.0101017	1
-0.0235635	1
0.0152024	1
-0.00321774	1
0.000256843	1
0.00823988	1
0.025568	1
-0.00542985	1
0.0098143	1
0.0183305	1
2.22287e-05	1
0.00669431	1
-0.00380333	1
0.0303011	1
0.0255259	1
-0.00413106	1
0.0237312	1
-0.0123725	1
0.0143218	1
0.005836	1
-0.0161056	1
-0.0161056	1
-0.00317426	1
0.00284184	1
0.00497516	1
0.0210992	1
0.00915838	1
0.00186412	1
0.00375353	1
0.0203437	1
0.00795964	1
0.0154831	1
0.0302847	1
-0.00269129	1
0.00783061	1
-0.00551507	1
-0.0142425	1
0.0296655	1
0.000555708	1
0.01769	1
-0.00368378	1
0.0296229	1
0.0207514	1
-0.00129698	1
0.0219097	1
-0.00157849	1
0.00362197	1
0.0188444	1
-0.00136101	1
0.0136942	1
0.0043786	1
0.0114696	1
0.00143992	1
-0.0111238	1
0.0190409	1
0.00565575	1
0.014268	1
0.0182722	1
0.0109417	1
0.00243187	1
0.00312239	1
0.0023748	1
0.0108808	1
0.025451	1
0.0219517	1
0.0148161	1
0.0154292	1
0.0047382	1
-0.000331163	1
-0.00726422	1
0.00277357	1
0.0136914	1
-0.0138993	1
0.00810689	1
0.0124342	1
0.012276	1
0.026734	1
0.0203684	1
0.00622297	1
-0.0040644	1
0.020567	1
0.0296275	1
0.0290738	1
0.00695718	1
-0.0126118	1
-0.0121921	1
0.0125444	1
0.0250084	1
0.0258262	1
-0.00413397	1
-0.00699985	1
-0.0030674	1
0.002168	1
0.00245427	1
-0.00120713	1
0.00616599	1
0.0257454	1
0.0132787	1
-0.0143112	1
0.00568992	1
-0.00178293	1
0.0103855	1
0.0236605	1
0.0172794	1
-0.0050561	1
0.00150855	1
-0.000707047	1
0.0123031	1
0.0144406	1
-0.0019103	1
-0.0136246	1
-0.00717137	1
0.00652943	1
0.0288273	1
0.0300224	1
-0.00374027	1
0.0248427	1
-0.0078308	1
0.000238574	1
0.040558	1
-0.0150804	1
0.00293731	1
-0.0139857	1
0.0354556	1
0.00890917	1
-0.000810157	1
0.0124333	1
0.0156527	1
0.0074409	1
0.0176333	1
0.0190676	1
-0.00209497	1
0.0172067	1
0.00484488	1
-0.0123477	1
-0.016866	1
0.016754	1
0.0175856	1
0.0168166	1
-0.00782002	1
0.0255253	1
-0.00390074	1
0.00541345	1
-0.00277146	1
0.00089867	1
-0.0109454	1
-0.0265581	1
0.00557967	1
0.00544245	1
-0.00953382	1
-0.00689223	1
0.0219475	1
0.0240219	1
0.00285156	1
0.00260674	1
-0.00938262	1
-0.0155909	1
-0.0039055	1
0.025944	1
-0.0199904	1
0.00442924	1
0.0198881	1
-0.012678	1
-0.00773834	1
0.0173938	1
0.0314224	1
-0.000730445	1
-0.0122942	1
0.0342244	1
-0.00623168	1
0.0190046	1
0.0114775	1
-0.00854432	1
0.01466	1
-0.00839777	1
0.0134415	1
0.0240571	1
-0.00692	1
-0.00429682	1
0.00405302	1
0.00514569	1
0.00108	1
0.0101294	1
-0.00150011	1
0.00722744	1
0.0324227	1
0.0022034	1
0.0204665	1
-0.00330824	1
0.0166716	1
0.00451548	1
0.0104634	1
0.0198621	1
0.0261597	1
0.0173934	1
0.00529711	1
0.0297684	1
0.00594504	1
0.0114147	1
0.0175282	1
-0.0337475	1
0.000951124	1
0.0169478	1
-0.0119598	1
0.0313993	1
0.00706711	1
0.0103815	1
0.00308161	1
0.0341484	1
0.00952342	1
0.0291989	1
0.0343711	1
-3.92771e-05	1
0.0186852	1
0.00722979	1
0.0157876	1
0.00654735	1
0.0330027	1
0.0243215	1
0.0232866	1
0.0203234	1
0.00297417	1
0.022627	1
0.0146084	1
-0.00403415	1
0.0147462	1
0.00984128	1
0.0144579	1
0.00511991	1
0.041063	1
0.032045	1
0.0031709	1
0.00504589	1
0.00735876	1
0.0210443	1
-0.0124552	1
0.0190169	1
0.0131699	1
0.0225396	1
-0.00286288	1
-0.0126566	1
-0.0207804	1
0.0362066	1
0.0162519	1
0.016498	1
0.0100752	1
0.0113918	1
0.0217979	1
-0.00210754	1
0.000279604	1
0.0108114	1
0.00841599	1
0.0321621	1
0.00585365	1
0.029847	1
0.0128862	1
0.00330898	1
0.0180345	1
0.0126273	1
0.00111429	1
0.0112638	1
0.00228299	1
0.0147952	1
0.014056	1
0.00638631	1
-0.00820696	1
0.00504569	1
0.0141231	1
0.00729044	1
0.0301766	1
-0.000666903	1
-0.000147895	1
0.00590859	1
0.0302868	1
0.0317556	1
0.010559	1
-0.00200197	1
-0.00716124	1
0.0336974	1
0.000459348	1
0.00391651	1
-0.0034427	1
-0.00222649	1
-0.00521565	1
0.0212472	1
0.0077053	1
0.000155565	1
0.00330575	1
-0.0127519	1
0.0124738	1
-0.0113284	1
-0.00635481	1
0.00351177	1
-0.0303068	1
-0.0239427	1
-0.012374	1
0.00635084	1
0.020394	1
-0.00780245	1
0.0152892	1
-0.00603895	1
-0.0168235	1
0.0224537	1
0.0120096	1
0.0373832	1
0.0126019	1
0.0124408	1
0.00464754	1
0.00337226	1
0.008748	1
0.00913864	1
-0.00714201	1
0.00976605	1
0.0361275	1
-0.000802199	1
-0.00545062	1
0.023846	1
-0.013842	1
0.0315628	1
0.0179679	1
0.0241166	1
0.0126497	1
-0.00516154	1
-0.00674284	1
0.00608949	1
0.0209842	1
0.024841	1
0.00609281	1
0.0287894	1
0.0353329	1
0.00702485	1
0.00691989	1
0.0157273	1
-0.000862303	1
0.0176762	1
-0.0132012	1
0.00867135	1
0.0023776	1
0.0303058	1
0.00146758	1
-0.00683042	1
0.00202175	1
0.0205401	1
-0.00610591	1
0.00109949	1
0.0154638	1
0.0034711	1
-0.00347536	1
0.0075985	1
0.0125084	1
-0.00728469	1
-0.0183529	1
-0.0102815	1
-0.00924138	1
0.0114627	1
0.0225411	1
0.000750068	1
0.0110773	1
0.0144157	1
0.0137468	1
0.0157853	1
0.00011997	1
0.000904487	1
0.0120492	1
-0.0131052	1
-0.00795047	1
0.0123993	1
-0.024016	1
0.00525052	1
-0.00494639	1
0.0227941	1
0.000732671	1
-0.0101853	1
0.00195733	1
0.0156817	1
0.0246849	1
0.014843	1
0.02477	1
0.0423017	1
0.000406668	1
-0.0223415	1
0.0329679	1
0.0201937	1
0.0178017	1
0.00124244	1
0.00816691	1
0.0338903	1
-0.00923127	1
0.00548859	1
0.0100355	1
-0.0199168	1
-0.00203991	1
0.0143709	1
0.00805126	1
0.0243562	1
0.00775608	1
0.0152711	1
0.0106494	1
-0.000583154	1
-0.0249469	1
0.0145211	1
0.00764687	1
-0.0119321	1
0.0185531	1
0.0189518	1
-0.00599838	1
0.000631174	1
-0.016517	1
0.0132986	1
0.000497728	1
0.0184685	1
-0.00751482	1
0.00975105	1
0.00792032	1
0.0131462	1
-0.000400243	1
-0.00207274	1
-0.0239522	1
-0.00939588	1
0.00064753	1
0.0384898	1
-0.00423417	1
0.0349449	1
0.00551117	1
-0.0042897	1
-0.00109878	1
0.00464268	1
-0.00242974	1
0.00541521	1
0.00966692	1
0.0103519	1
0.0203593	1
0.00707037	1
0.0151934	1
-0.0114716	1
-0.00540104	1
0.0237201	1
-0.0148171	1
0.0139813	1
-0.00157612	1
0.00206428	1
0.00844114	1
0.00861395	1
-0.00843429	1
0.0239066	1
0.0102803	1
-0.0165572	1
0.00382808	1
-0.000955103	1
-0.008149	1
-0.00494267	1
0.00974498	1
0.0107235	1
-0.00177023	1
0.0203466	1
0.00846625	1
0.0284472	1
0.021073	1
0.00715443	1
0.00871834	1
0.0124879	1
0.00155134	1
0.0158416	1
0.017384	1
0.00790824	1
0.00361809	1
0.00413335	1
0.00721316	1
-0.0148176	1
0.0146602	1
0.00399793	1
-0.0123296	1
0.0106592	1
0.00422982	1
-0.0184927	1
0.00473651	1
0.0179594	1
0.022982	1
0.0265284	1
0.00924556	1
0.027961	1
0.0210891	1
0.00792137	1
0.00716063	1
0.00236667	1
0.0220395	1
-0.0033247	1
0.0211176	1
0.0044639	1
-0.00185	1
0.00780138	1
-0.0152073	1
0.00733284	1
0.0112636	1
0.0124752	1
0.0129457	1
0.0100117	1
0.00233528	1
0.026555	1
-0.0157331	1
-0.0224938	1
0.0149408	1
-0.00521671	1
-0.00586455	1
0.00148541	1
0.0116598	1
0.0182108	1
0.00613949	1
0.0202993	1
-0.000178807	1
0.00384304	1
-0.013548	1
0.0162104	1
0.032825	1
0.00234547	1
0.0111578	1
0.00151011	1
0.00890682	1
0.00379903	1
-0.000679168	1
-0.00341149	1
0.0294617	1
0.0212707	1
0.0124006	1
-0.0147816	1
0.0327512	1
-0.0010813	1
-0.00500681	1
0.0155509	1
-0.0105112	1
-0.00247179	1
-0.00633549	1
0.00642345	1
-0.0017952	1
-0.0020623	1
0.00554423	1
-0.0228238	1
0.0129089	1
-0.014861	1
0.0172196	1
-0.0028341	1
0.0178437	1
-0.0110713	1
0.0152215	1
0.00466288	1
0.0314573	1
-0.0065242	1
0.0188039	1
0.014698	1
0.0102792	1
0.0118342	1
0.00203072	1
-0.00070934	1
-0.00301506	1
-0.00301758	1
